Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"331Yoel LagoCelta Vigo, 22, D(C)","Yoel Lago Celta Vigo, 22, D(C)",7(1),584,-,1,2,-,-,92.5,0.4,-,6.43
"332Aleksandar SedlarDeportivo Alaves, 34, D(C)","Aleksandar Sedlar Deportivo Alaves, 34, D(C)",7(2),594,-,-,1,1,0.1,82.8,1,-,6.43
"333Gerard MartínBarcelona, 24, D(CL)","Gerard Martín Barcelona, 24, D(CL)",11(17),1033,1,3,2,-,0.3,85.1,0.5,1,6.43
"334Enric FranquesaLeganes, 29, D(L),M(L)","Enric Franquesa Leganes, 29, D(L),M(L)",7(5),615,1,-,1,-,0.3,73.0,0.4,-,6.43
"335Luis PérezReal Valladolid, 31, D(R),M(R)","Luis Pérez Real Valladolid, 31, D(R),M(R)",28(2),2558,-,-,2,-,0.2,80.6,0.6,1,6.43
"336Jon GuridiDeportivo Alaves, 31, M(C),FW","Jon Guridi Deportivo Alaves, 31, M(C),FW",27(6),2098,3,1,6,-,0.7,75.7,1.5,-,6.43
"337Juan BernatGetafe, 33, D(L),M(CL)","Juan Bernat Getafe, 33, D(L),M(CL)",9(5),702,-,1,-,-,0.3,73.4,0.8,-,6.42
"338Jofre CarrerasEspanyol, 24, AM(LR)","Jofre Carreras Espanyol, 24, AM(LR)",26(11),2177,3,3,5,-,1.1,72.2,0.1,1,6.42
"339Raúl AlbiolVillarreal, 40, D(C)","Raúl Albiol Villarreal, 40, D(C)",14(1),1189,-,-,4,-,0.1,89.6,2,-,6.42
"340ArthurGirona, 29, DMC","Arthur Girona, 29, DMC",10(5),943,-,-,2,-,0.4,93.4,-,-,6.42
"341Maroan SannadiAthletic Club, 25, FW","Maroan Sannadi Athletic Club, 25, FW",7(9),752,1,1,-,-,1.2,75.2,0.9,-,6.42
"342Justin SmithEspanyol, 23, Midfielder","Justin Smith Espanyol, 23, Midfielder",3(2),210,-,-,-,-,-,67.8,0.6,-,6.42
"343Djené DakonamGetafe, 34, D(CR),DMC","Djené Dakonam Getafe, 34, D(CR),DMC",31,2556,-,-,10,1,0.2,78.0,1.4,-,6.41
"344Karl HeinReal Valladolid, 24, GK","Karl Hein Real Valladolid, 24, GK",31,2790,-,-,-,-,-,70.2,0.3,1,6.41
"345Pablo MarínReal Sociedad, 22, M(C)","Pablo Marín Real Sociedad, 22, M(C)",14(9),1238,1,2,3,-,0.9,82.1,0.8,1,6.41
"346Daley SinkgravenLas Palmas, 30, D(L),M(CL)","Daley Sinkgraven Las Palmas, 30, D(L),M(CL)",1(1),91,-,-,-,-,-,78.9,0.5,-,6.41
"347Cristhian StuaniGirona, 39, AM(CLR),FW","Cristhian Stuani Girona, 39, AM(CLR),FW",6(26),1058,11,2,4,-,1.1,70.2,0.7,1,6.41
"348Pol LozanoEspanyol, 26, DMC","Pol Lozano Espanyol, 26, DMC",27(3),1961,-,1,13,-,0.3,85.1,0.3,-,6.41
"349José CampañaLas Palmas, 32, M(CLR)","José Campaña Las Palmas, 32, M(CLR)",16(10),1198,-,3,5,-,0.2,87.1,0.7,-,6.41
"350Javi SánchezReal Valladolid, 29, D(C)","Javi Sánchez Real Valladolid, 29, D(C)",25,2033,2,-,6,-,0.4,87.8,1.4,-,6.41
"351Ørjan NylandSevilla, 35, GK","Ørjan Nyland Sevilla, 35, GK",30,2674,-,-,2,-,-,59.1,0.3,2,6.41
"352AdriánReal Betis, 39, GK","Adrián Real Betis, 39, GK",21,1712,-,-,3,-,-,73.3,0.2,-,6.41
"353Óscar ValentínRayo Vallecano, 31, DMC","Óscar Valentín Rayo Vallecano, 31, DMC",19(16),1833,-,-,5,-,0.1,83.2,0.9,-,6.4
"354Ander GuevaraDeportivo Alaves, 28, DMC","Ander Guevara Deportivo Alaves, 28, DMC",20(13),1949,-,1,3,-,0.4,77.4,1.0,-,6.4
"355Isaac RomeroSevilla, 25, FW","Isaac Romero Sevilla, 25, FW",26(5),2170,4,2,10,1,1.7,73.3,1.0,-,6.39
"356Ansu FatiBarcelona, 23, AM(CL),FW","Ansu Fati Barcelona, 23, AM(CL),FW",3(3),233,-,-,1,-,2,84.6,0.3,-,6.39
"357Assane DiaoReal Betis, 20, AM(LR)","Assane Diao Real Betis, 20, AM(LR)",2(8),271,1,2,-,-,0.7,75.0,0.8,-,6.39
"358Anuar TuhamiReal Valladolid, 31, M(CLR)","Anuar Tuhami Real Valladolid, 31, M(CLR)",21(5),1730,2,-,7,-,0.4,84.5,1.0,1,6.39
"359Reinildo MandavaAtletico, 32, D(CL),M(L)","Reinildo Mandava Atletico, 32, D(CL),M(L)",10(9),936,-,-,4,-,0.1,84.0,0.5,-,6.39
"360Manu FusterLas Palmas, 28, Midfielder","Manu Fuster Las Palmas, 28, Midfielder",8(20),992,2,1,2,-,0.6,83.7,0.1,-,6.39
"361Adama BoiroAthletic Club, 23, D(L)","Adama Boiro Athletic Club, 23, D(L)",13(5),1105,-,-,3,-,0.3,83.9,0.9,-,6.39
"362José GrageraEspanyol, 25, DMC","José Gragera Espanyol, 25, DMC",7(3),572,-,-,-,-,0.2,88.0,1.1,-,6.39
"363Fernando CaleroEspanyol, 30, D(C),DMC","Fernando Calero Espanyol, 30, D(C),DMC",6(15),706,1,-,1,-,0.1,85.8,0.6,-,6.38
"364Álvaro García PascualSevilla, 23, Forward","Álvaro García Pascual Sevilla, 23, Forward",4(4),410,1,-,1,-,1.4,68.6,1.5,-,6.38
"365Ferland MendyReal Madrid, 30, D(L),M(L)","Ferland Mendy Real Madrid, 30, D(L),M(L)",12(2),1008,-,1,1,1,-,94.3,0.3,-,6.38
"366Rodrigo RiquelmeAtletico, 26, D(L),M(CL)","Rodrigo Riquelme Atletico, 26, D(L),M(CL)",4(12),509,-,1,-,-,0.9,87.2,0.2,-,6.38
"367Héctor FortBarcelona, 19, D(LR)","Héctor Fort Barcelona, 19, D(LR)",5(12),579,-,-,2,-,0.4,92.4,0.2,-,6.37
"368Jesús VázquezValencia, 23, D(L),M(L)","Jesús Vázquez Valencia, 23, D(L),M(L)",10(9),920,-,-,3,-,0.3,77.0,0.6,-,6.37
"369Hugo SoteloCelta Vigo, 22, M(C)","Hugo Sotelo Celta Vigo, 22, M(C)",15(9),1259,-,-,5,-,0.2,88.6,0.1,-,6.37
"370Jon PachecoReal Sociedad, 25, D(C)","Jon Pacheco Real Sociedad, 25, D(C)",9(5),854,-,-,3,-,0.1,83.3,1.4,-,6.37
"371James RodríguezRayo Vallecano, 34, AM(CLR),FW","James Rodríguez Rayo Vallecano, 34, AM(CLR),FW",1(5),136,-,-,1,-,0.7,89.2,0.3,-,6.37
"372Luken BeitiaReal Sociedad, 21, Defender","Luken Beitia Real Sociedad, 21, Defender",0(1),7,-,-,-,-,-,100.0,1,-,6.37
"373Bertug YildirimGetafe, 23, FW","Bertug Yildirim Getafe, 23, FW",14(8),1090,1,-,7,-,0.9,55.1,3.3,-,6.37
"374Dimitri FoulquierValencia, 33, D(CLR),M(R)","Dimitri Foulquier Valencia, 33, D(CLR),M(R)",25(7),2299,-,1,6,-,0.4,81.5,0.4,-,6.37
"375Arnaut DanjumaGirona, 29, AM(L),FW","Arnaut Danjuma Girona, 29, AM(L),FW",15(10),1336,2,-,2,-,1.2,82.2,-,-,6.37
"376JailsonCelta Vigo, 30, D(C),DMC","Jailson Celta Vigo, 30, D(C),DMC",6(7),613,-,-,2,-,0.3,90.6,1.4,-,6.37
"377Munir El HaddadiLeganes, 30, AM(CLR),FW","Munir El Haddadi Leganes, 30, AM(CLR),FW",10(15),858,4,-,1,1,0.8,79.1,0.4,-,6.36
"378Stanko JuricReal Valladolid, 29, DMC","Stanko Juric Real Valladolid, 29, DMC",19(7),1735,-,-,5,1,0.3,84.6,1.9,-,6.36
"379Stanis IdumboSevilla, 20, Midfielder","Stanis Idumbo Sevilla, 20, Midfielder",3(11),280,1,1,-,-,0.3,83.3,0.1,-,6.36
"380Chimy ÁvilaReal Betis, 32, AM(LR),FW","Chimy Ávila Real Betis, 32, AM(LR),FW",6(13),672,2,-,5,1,1.1,76.1,0.4,1,6.36
"381Aingeru OlabarrietaAthletic Club, 20, Forward","Aingeru Olabarrieta Athletic Club, 20, Forward",1,55,-,-,-,-,-,64.3,1,-,6.36
"382Toni LatoMallorca, 28, D(L),M(L)","Toni Lato Mallorca, 28, D(L),M(L)",7(7),618,-,-,1,1,-,77.8,0.4,-,6.36
"383Tajon BuchananVillarreal, 27, D(R),M(CLR)","Tajon Buchanan Villarreal, 27, D(R),M(CLR)",4(9),414,1,2,2,-,0.5,81.8,0.2,-,6.36
"384Cyle LarinMallorca, 31, AM(CLR),FW","Cyle Larin Mallorca, 31, AM(CLR),FW",21(11),1775,7,2,4,-,1.2,69.1,2.1,1,6.35
"385Adri EmbarbaRayo Vallecano, 33, AM(CLR),FW","Adri Embarba Rayo Vallecano, 33, AM(CLR),FW",18(17),1609,1,1,4,-,1.1,74.1,0.4,-,6.35
"386Antoniu RocaEspanyol, 23, AM(R)","Antoniu Roca Espanyol, 23, AM(R)",13(13),1024,-,1,3,-,0.4,72.8,0.2,-,6.35
"387Bojan MiovskiGirona, 26, FW","Bojan Miovski Girona, 26, FW",12(5),878,2,1,-,-,0.8,78.0,0.8,-,6.35
"388Iván MartínGirona, 27, M(CR)","Iván Martín Girona, 27, M(CR)",24(8),2045,1,1,1,-,0.3,91.4,0.1,-,6.35
"389Kike BarjaOsasuna, 29, AM(LR)","Kike Barja Osasuna, 29, AM(LR)",3(12),312,-,1,3,-,0.3,79.2,0.4,-,6.35
"390Damián RodríguezCelta Vigo, 23, M(C)","Damián Rodríguez Celta Vigo, 23, M(C)",10(7),926,-,-,3,-,0.2,91.7,-,-,6.35
"391Borja MayoralGetafe, 29, AM(R),FW","Borja Mayoral Getafe, 29, AM(R),FW",7(17),1106,5,1,-,-,0.8,81.3,0.8,-,6.35
"392Siebe Van der HeydenMallorca, 27, D(C)","Siebe Van der Heyden Mallorca, 27, D(C)",1(1),96,-,-,-,-,0.5,90.5,1,-,6.35
"393Jon OlasagastiReal Sociedad, 25, DMC","Jon Olasagasti Real Sociedad, 25, DMC",7(15),851,1,1,2,-,0.6,79.2,0.5,-,6.34
"394Gonzalo GarcíaReal Madrid, 22, FW","Gonzalo García Real Madrid, 22, FW",0(3),53,-,1,-,-,0.3,95.0,0.3,-,6.34
"395Valentín BarcoSevilla, 21, D(L),M(CL)","Valentín Barco Sevilla, 21, D(L),M(CL)",3(4),287,-,-,-,-,1,79.3,-,-,6.34
"396Javi LópezReal Sociedad, 24, D(L)","Javi López Real Sociedad, 24, D(L)",21(8),1938,-,-,4,-,0.2,83.5,0.3,-,6.34
"397Randy NtekaRayo Vallecano, 28, AM(C),FW","Randy Nteka Rayo Vallecano, 28, AM(C),FW",16(8),1138,3,-,6,-,0.7,66.1,1.7,-,6.34
"398Marcos AndréReal Valladolid, 29, FW","Marcos André Real Valladolid, 29, FW",14(8),1193,1,2,5,-,1,66.8,2.2,-,6.34
"399Franco CerviCelta Vigo, 31, D(L),M(CLR)","Franco Cervi Celta Vigo, 31, D(L),M(CLR)",4(3),274,-,-,1,-,-,66.7,0.6,1,6.34
"400Brian OlivánEspanyol, 32, D(CL)","Brian Oliván Espanyol, 32, D(CL)",12(5),1017,-,1,2,-,0.4,75.4,0.2,-,6.34
"401Darko BrasanacLeganes, 34, M(CR)","Darko Brasanac Leganes, 34, M(CR)",15(15),1612,1,2,4,-,0.4,77.0,0.7,-,6.34
"402Carlos ProtesoniDeportivo Alaves, 28, DMC","Carlos Protesoni Deportivo Alaves, 28, DMC",7(12),480,1,1,3,-,0.3,70.2,0.4,-,6.34
"403Florian GrillitschReal Valladolid, 30, D(C),M(CL)","Florian Grillitsch Real Valladolid, 30, D(C),M(CL)",7(6),625,-,-,1,-,0.2,84.5,0.5,-,6.34
"404Pablo IbáñezOsasuna, 27, DMC","Pablo Ibáñez Osasuna, 27, DMC",13(15),1292,1,1,4,-,0.7,76.6,0.7,-,6.34
"405Pau CabanesVillarreal, 21, Forward","Pau Cabanes Villarreal, 21, Forward",0(10),156,1,-,-,-,0.4,76.9,0.1,-,6.34
"406Tasos DouvikasCelta Vigo, 26, AM(R),FW","Tasos Douvikas Celta Vigo, 26, AM(R),FW",6(14),692,3,1,2,-,0.9,71.4,0.8,-,6.33
"407Jesús NavasSevilla, 40, D(R),M(R)","Jesús Navas Sevilla, 40, D(R),M(R)",3(12),416,1,-,-,-,0.2,83.3,0.4,-,6.33
"408Juan BernatVillarreal, 33, D(L),M(CL)","Juan Bernat Villarreal, 33, D(L),M(CL)",1(9),205,-,1,-,-,0.2,81.9,0.5,-,6.33
"409Peio CanalesAthletic Club, 21, Midfielder","Peio Canales Athletic Club, 21, Midfielder",2(6),255,-,-,-,-,0.4,87.5,-,-,6.33
"410Takuma AsanoMallorca, 31, AM(CLR),FW","Takuma Asano Mallorca, 31, AM(CLR),FW",13(8),1060,2,1,-,-,1.3,73.4,0.3,-,6.33
"411Íñigo LekueAthletic Club, 32, D(LR),M(LR)","Íñigo Lekue Athletic Club, 32, D(LR),M(LR)",8(8),770,-,-,1,-,0.1,80.4,0.4,-,6.33
"412Ángel CorreaAtletico, 31, AM(CLR),FW","Ángel Correa Atletico, 31, AM(CLR),FW",3(28),785,4,1,3,1,1.1,79.8,-,-,6.32
"413Willy KambwalaVillarreal, 21, D(C)","Willy Kambwala Villarreal, 21, D(C)",12(7),1116,-,-,1,1,0.2,88.4,0.8,-,6.32
"414Mihailo RisticCelta Vigo, 30, D(L),M(L)","Mihailo Ristic Celta Vigo, 30, D(L),M(L)",6(4),432,-,1,1,-,0.2,80.2,0.3,-,6.32
"415Iván BalliuRayo Vallecano, 34, D(LR),M(R)","Iván Balliu Rayo Vallecano, 34, D(LR),M(R)",12(13),1191,-,-,3,-,-,77.6,0.6,-,6.32
"416Nabil AberdinGetafe, 23, D(C)","Nabil Aberdin Getafe, 23, D(C)",4(3),263,-,-,1,-,0.3,60.0,1.4,-,6.32
"417Mateu MoreyMallorca, 26, D(R),M(R)","Mateu Morey Mallorca, 26, D(R),M(R)",9(8),740,-,-,1,-,0.2,82.1,0.5,-,6.32
"418Gerard GumbauRayo Vallecano, 31, M(C)","Gerard Gumbau Rayo Vallecano, 31, M(C)",7(15),845,-,1,4,-,0.6,80.2,0.8,-,6.32
"419DukLeganes, 26, AM(L),FW","Duk Leganes, 26, AM(L),FW",1(9),170,-,-,1,-,0.2,68.3,0.2,-,6.32
"420Mario MarotoReal Valladolid, 22, Midfielder","Mario Maroto Real Valladolid, 22, Midfielder",0(2),63,-,1,-,-,0.5,79.5,0.5,-,6.32
"421Álex SolaGetafe, 26, D(R),M(LR)","Álex Sola Getafe, 26, D(R),M(LR)",13(6),1037,-,1,4,-,0.8,68.8,1.0,-,6.31
"422Arkaitz MariezkurrenaReal Sociedad, 21, Forward","Arkaitz Mariezkurrena Real Sociedad, 21, Forward",1(8),236,2,-,1,-,1.1,73.0,0.4,-,6.31
"423Juanmi LatasaReal Valladolid, 25, FW","Juanmi Latasa Real Valladolid, 25, FW",14(14),1393,3,-,6,1,1.4,60.2,3.4,1,6.31
"424Abel RuizGirona, 26, FW","Abel Ruiz Girona, 26, FW",17(6),1358,4,-,3,-,1,89.4,0.4,-,6.31
"425David AlabaReal Madrid, 33, D(CL),M(CL)","David Alaba Real Madrid, 33, D(CL),M(CL)",4(3),317,-,-,1,-,-,91.9,0.6,-,6.31
"426Juan CruzOsasuna, 33, D(CL)","Juan Cruz Osasuna, 33, D(CL)",19(6),1500,-,-,4,-,0.2,82.4,0.4,-,6.31
"427Allan NyomGetafe, 37, D(LR),M(R)","Allan Nyom Getafe, 37, D(LR),M(R)",11(10),886,1,2,4,-,0.4,80.0,0.4,1,6.31
"428Oriol RomeuGirona, 34, DMC","Oriol Romeu Girona, 34, DMC",17(8),1359,-,-,5,-,0.2,90.9,0.5,-,6.31
"429Ander HerreraAthletic Club, 36, M(C)","Ander Herrera Athletic Club, 36, M(C)",2(6),268,-,-,2,-,1,90.9,0.4,-,6.31
"430Ander BarrenetxeaReal Sociedad, 24, M(LR)","Ander Barrenetxea Real Sociedad, 24, M(LR)",14(16),1263,1,3,6,-,0.8,77.4,0.2,-,6.31
"431Moussa DiarraDeportivo Alaves, 25, D(CL)","Moussa Diarra Deportivo Alaves, 25, D(CL)",20(6),1863,-,-,6,-,-,84.1,1.3,-,6.3
"432Irvin CardonaEspanyol, 28, AM(LR),FW","Irvin Cardona Espanyol, 28, AM(LR),FW",5(11),600,1,1,1,-,0.6,65.5,0.6,-,6.3
"433Denis SuárezVillarreal, 32, M(CLR)","Denis Suárez Villarreal, 32, M(CLR)",7(14),603,1,1,-,-,0.5,83.4,-,-,6.3
"434Antonio SánchezMallorca, 29, D(R),M(CR)","Antonio Sánchez Mallorca, 29, D(R),M(CR)",12(21),1388,-,-,3,-,0.5,76.3,0.2,-,6.3
"435Jon MagunazelaiaReal Sociedad, 24, Midfielder","Jon Magunazelaia Real Sociedad, 24, Midfielder",0(2),6,-,-,-,-,-,53.8,1.5,-,6.3
"436JuanmiGetafe, 32, AM(CLR),FW","Juanmi Getafe, 32, AM(CLR),FW",8(5),698,-,-,2,-,1,76.1,0.5,-,6.29
"437Papa Dame BaGirona, 21, Forward","Papa Dame Ba Girona, 21, Forward",0(1),47,-,-,-,-,1,41.7,-,-,6.29
"438RodriReal Betis, 25, AM(CLR)","Rodri Real Betis, 25, AM(CLR)",1(2),117,-,-,-,-,0.7,86.4,-,-,6.29
"439Tomás ConechnyDeportivo Alaves, 28, AM(L),FW","Tomás Conechny Deportivo Alaves, 28, AM(L),FW",9(13),847,1,-,8,-,1,67.1,1,-,6.29
"440Sheraldo BeckerReal Sociedad, 31, AM(CLR),FW","Sheraldo Becker Real Sociedad, 31, AM(CLR),FW",11(11),996,2,1,1,1,1,77.0,0.3,-,6.29
"441StoichkovDeportivo Alaves, 32, Forward","Stoichkov Deportivo Alaves, 32, Forward",6(10),697,-,1,1,-,1.1,65.5,0.4,-,6.28
"442William CarvalhoReal Betis, 34, M(C)","William Carvalho Real Betis, 34, M(C)",6(8),481,-,-,1,-,0.3,87.7,0.4,1,6.28
"443Beñat TurrientesReal Sociedad, 24, DMC","Beñat Turrientes Real Sociedad, 24, DMC",11(10),944,-,-,4,-,0.3,92.1,0.5,-,6.28
"444Pau VíctorBarcelona, 24, AM(C),FW","Pau Víctor Barcelona, 24, AM(C),FW",2(19),309,2,1,2,-,0.7,82.9,0.1,-,6.28
"445Álvaro DjalóAthletic Club, 26, AM(LR),FW","Álvaro Djaló Athletic Club, 26, AM(LR),FW",7(10),657,1,-,2,-,0.9,71.4,0.6,-,6.28
"446Rafa MirValencia, 28, AM(LR),FW","Rafa Mir Valencia, 28, AM(LR),FW",5(15),745,1,2,3,-,1.4,73.4,0.6,-,6.27
"447Iván JaimeValencia, 25, AM(CL),FW","Iván Jaime Valencia, 25, AM(CL),FW",2(7),292,-,-,-,-,0.9,80.6,0.4,-,6.27
"448Peque FernándezSevilla, 23, AM(C)","Peque Fernández Sevilla, 23, AM(C)",14(12),1135,1,1,1,-,0.7,82.0,0.3,-,6.27
"449Unai GómezAthletic Club, 22, AM(CL),FW","Unai Gómez Athletic Club, 22, AM(CL),FW",14(18),1281,1,3,1,-,0.6,77.1,0.9,-,6.27
"450Carles AleñáGetafe, 28, AM(CLR)","Carles Aleñá Getafe, 28, AM(CLR)",5(5),451,-,-,1,-,0.5,81.8,1.0,-,6.26
"451Mario MartínReal Valladolid, 22, M(C)","Mario Martín Real Valladolid, 22, M(C)",20(10),1754,-,1,6,3,0.9,85.8,1.0,-,6.26
"452Álex SuárezLas Palmas, 33, D(CR)","Álex Suárez Las Palmas, 33, D(CR)",30,2470,-,-,12,-,0.2,86,0.9,-,6.25
"453Gonzalo MontielSevilla, 29, D(CR),M(R)","Gonzalo Montiel Sevilla, 29, D(CR),M(R)",1(5),111,-,-,1,-,0.2,92.2,0.2,-,6.25
"454Sergi GómezEspanyol, 34, D(CR)","Sergi Gómez Espanyol, 34, D(CR)",6(6),662,-,-,1,-,0.2,89.1,0.9,-,6.25
"455Alberto RiscoGetafe, 20, Midfielder","Alberto Risco Getafe, 20, Midfielder",0(5),66,-,-,-,-,0.8,74.2,0.2,-,6.25
"456Hugo NovoaDeportivo Alaves, 23, Forward","Hugo Novoa Deportivo Alaves, 23, Forward",2(3),234,-,-,-,-,0.2,78.8,0.2,-,6.25
"457Raúl ChascoReal Valladolid, 22, Defender","Raúl Chasco Real Valladolid, 22, Defender",1(1),129,-,-,-,-,-,66.7,0.5,-,6.25
"458Raúl GarcíaOsasuna, 25, FW","Raúl García Osasuna, 25, FW",5(27),732,4,-,1,-,0.8,71.7,0.7,-,6.25
"459Marvin ParkLas Palmas, 25, D(R),M(R)","Marvin Park Las Palmas, 25, D(R),M(R)",9(14),1038,-,-,4,-,0.2,78.9,0.4,-,6.25
"460Karl Etta EyongVillarreal, 22, FW","Karl Etta Eyong Villarreal, 22, FW",0(4),34,1,-,-,-,0.5,-,0.3,-,6.25
"461Gabriel MisehouyGirona, 20, Midfielder","Gabriel Misehouy Girona, 20, Midfielder",1(8),252,1,-,-,-,0.7,92.6,-,-,6.24
"462Juan BerrocalGetafe, 27, D(C)","Juan Berrocal Getafe, 27, D(C)",11(8),1063,-,-,6,1,0.2,76.1,1.6,-,6.24
"463Alejo VelizEspanyol, 22, FW","Alejo Veliz Espanyol, 22, FW",10(17),1124,1,-,3,-,0.7,64.9,1.9,-,6.24
"464Borna BarisicLeganes, 33, D(L)","Borna Barisic Leganes, 33, D(L)",1,10,-,-,-,-,-,100.0,-,-,6.24
"465Luis RiojaDeportivo Alaves, 32, M(LR)","Luis Rioja Deportivo Alaves, 32, M(LR)",0(1),22,-,-,-,-,-,100.0,-,-,6.24
"466Manu BuenoSevilla, 21, M(C)","Manu Bueno Sevilla, 21, M(C)",1(8),134,1,-,-,-,0.4,91.8,-,-,6.24
"467Mamadou SyllaReal Valladolid, 32, AM(L),FW","Mamadou Sylla Real Valladolid, 32, AM(L),FW",17(12),1582,5,2,5,-,0.8,65.0,1.4,-,6.23
"468Javier ManquilloCelta Vigo, 31, D(CLR),M(R)","Javier Manquillo Celta Vigo, 31, D(CLR),M(R)",7(3),520,-,-,1,-,-,90.4,0.5,-,6.23
"469Pere MillaEspanyol, 33, AM(CLR),FW","Pere Milla Espanyol, 33, AM(CLR),FW",1(19),445,3,-,3,-,0.6,62.8,0.6,-,6.22
"470Orri ÓskarssonReal Sociedad, 21, FW","Orri Óskarsson Real Sociedad, 21, FW",9(14),939,3,-,1,-,0.8,55.7,1.3,-,6.22
"471Sergio VieraLas Palmas, 20, Midfielder","Sergio Viera Las Palmas, 20, Midfielder",1(1),96,-,-,1,-,0.5,88.2,0.5,-,6.22
"472Etienne Eto'o PinedaRayo Vallecano, 23, Forward","Etienne Eto'o Pineda Rayo Vallecano, 23, Forward",0(2),38,-,-,-,-,-,20.0,3.0,-,6.22
"473Diego GarcíaLeganes, 26, FW","Diego García Leganes, 26, FW",13(15),1191,3,-,2,-,1,65.0,1.5,-,6.22
"474Óscar TrejoRayo Vallecano, 38, M(CLR),FW","Óscar Trejo Rayo Vallecano, 38, M(CLR),FW",6(13),489,1,-,1,-,0.3,86.8,0.3,-,6.22
"475Cédric BakambuReal Betis, 35, AM(LR),FW","Cédric Bakambu Real Betis, 35, AM(LR),FW",7(19),701,2,2,4,-,0.9,68.3,0.5,-,6.21
"476PortuGirona, 33, M(CLR),FW","Portu Girona, 33, M(CLR),FW",6(21),768,1,2,4,-,0.3,78.7,0.4,-,6.21
"477Dani GómezValencia, 27, FW","Dani Gómez Valencia, 27, FW",5(9),526,2,-,-,-,1,74.1,0.5,1,6.21
"478Tamás NikitscherReal Valladolid, 26, DMC","Tamás Nikitscher Real Valladolid, 26, DMC",9(4),855,-,-,2,-,0.2,91.6,1.2,-,6.21
"479JuanmiReal Betis, 32, AM(CLR),FW","Juanmi Real Betis, 32, AM(CLR),FW",2(9),238,-,-,2,-,0.5,83.6,0.5,-,6.21
"480Adrián RodríguezDeportivo Alaves, 25, Goalkeeper","Adrián Rodríguez Deportivo Alaves, 25, Goalkeeper",1(1),121,-,-,1,-,-,38.0,0.5,-,6.21
"481Álvaro FernándezSevilla, 28, GK","Álvaro Fernández Sevilla, 28, GK",8(1),746,-,-,2,-,-,61.9,0.2,-,6.2
"482Valery FernándezMallorca, 26, D(R),M(L)","Valery Fernández Mallorca, 26, D(R),M(L)",1(17),296,2,-,1,-,0.2,90.4,0.1,-,6.2
"483Darwin MachísReal Valladolid, 33, AM(LR)","Darwin Machís Real Valladolid, 33, AM(LR)",7(11),641,-,1,-,-,0.8,72.4,0.3,-,6.2
"484Carlos GuiraoReal Betis, 22, Midfielder","Carlos Guirao Real Betis, 22, Midfielder",2,112,-,-,-,-,-,80.0,1.0,-,6.2
"485Sébastien HallerLeganes, 31, FW","Sébastien Haller Leganes, 31, FW",5(3),406,-,-,-,-,0.5,60.0,3.3,-,6.2
"486Abdoulaye KeitaGetafe, 23, Forward","Abdoulaye Keita Getafe, 23, Forward",1(2),94,-,-,-,-,0.7,56.0,1.0,-,6.2
"487Iker LosadaReal Betis, 24, AM(CL)","Iker Losada Real Betis, 24, AM(CL)",3(7),334,-,-,-,-,0.5,76.8,0.3,-,6.2
"488Iker LosadaCelta Vigo, 24, AM(CL)","Iker Losada Celta Vigo, 24, AM(CL)",4(8),355,1,-,2,-,0.3,77.0,0.2,-,6.2
"489Rubén PeñaOsasuna, 34, D(LR),M(LR),FW","Rubén Peña Osasuna, 34, D(LR),M(LR),FW",7(18),765,-,-,1,-,0.4,66.8,0.3,-,6.19
"490Walid CheddiraEspanyol, 28, FW","Walid Cheddira Espanyol, 28, FW",5(17),634,1,1,3,-,0.6,72.3,0.7,-,6.19
"491Mateo MejíaSevilla, 23, Forward","Mateo Mejía Sevilla, 23, Forward",0(1),10,-,-,-,-,-,-,1,-,6.19
"492Amath NdiayeReal Valladolid, 29, AM(LR),FW","Amath Ndiaye Real Valladolid, 29, AM(LR),FW",5(8),373,-,1,-,-,0.4,80,0.1,-,6.19
"493Jesús OwonoDeportivo Alaves, 25, GK","Jesús Owono Deportivo Alaves, 25, GK",5(1),486,-,-,-,-,-,58,0.2,-,6.19
"494Marc DomenechMallorca, 19, Forward","Marc Domenech Mallorca, 19, Forward",3(7),299,-,-,-,-,0.8,71.1,0.8,-,6.18
"495Naci ÜnüvarEspanyol, 22, AM(CL)","Naci Ünüvar Espanyol, 22, AM(CL)",0(2),30,-,-,-,-,0.5,75,-,-,6.18
"496Julián ChiccoLeganes, 28, DMC","Julián Chicco Leganes, 28, DMC",2(12),294,-,1,-,-,0.2,79.9,0.1,-,6.17
"497Miguel de la FuenteLeganes, 26, FW","Miguel de la Fuente Leganes, 26, FW",17(17),1722,1,3,3,-,1,60.5,0.9,-,6.17
"498Benito RamírezLas Palmas, 30, Midfielder","Benito Ramírez Las Palmas, 30, Midfielder",2(17),467,-,-,2,1,0.5,84.9,0.2,-,6.17
"499Peter FedericoGetafe, 23, M(R)","Peter Federico Getafe, 23, M(R)",2(15),468,-,-,1,-,0.7,69.8,0.6,-,6.17
"500EndrickReal Madrid, 19, AM(R),FW","Endrick Real Madrid, 19, AM(R),FW",3(19),356,1,-,1,-,1.1,80.3,0.3,-,6.17
"501Akor AdamsSevilla, 26, FW","Akor Adams Sevilla, 26, FW",1(3),130,-,-,-,-,0.5,74.1,1.5,-,6.17
"502David TorresReal Valladolid, 23, D(C)","David Torres Real Valladolid, 23, D(C)",15(3),1386,-,-,5,-,0.2,83.0,1.1,-,6.17
