Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"163Christopher LenzEintracht Frankfurt, 31, D(L),M(L)","Christopher Lenz Eintracht Frankfurt, 31, D(L),M(L)",13(11),1286,-,2,1,-,0.5,82.5,0.6,-,6.66
"164Rani KhediraUnion Berlin, 32, D(C),DMC","Rani Khedira Union Berlin, 32, D(C),DMC",33,2887,2,-,8,-,0.7,75.4,1.3,1,6.66
"165Mario GötzeEintracht Frankfurt, 33, M(CLR),FW","Mario Götze Eintracht Frankfurt, 33, M(CLR),FW",32,2749,3,1,6,-,0.8,78.2,0.1,-,6.65
"166Robin ZentnerMainz, 31, GK","Robin Zentner Mainz, 31, GK",26,2340,-,-,1,-,-,55.0,0.7,-,6.65
"167Marcel SabitzerBayern, 32, M(CLR),FW","Marcel Sabitzer Bayern, 32, M(CLR),FW",7(8),627,1,1,2,-,1,87.7,0.5,-,6.65
"168Chris FührichStuttgart, 28, M(CLR),FW","Chris Führich Stuttgart, 28, M(CLR),FW",21(12),1892,5,2,2,-,1.3,82.3,0.1,1,6.65
"169Christian GünterFreiburg, 33, D(L),M(L)","Christian Günter Freiburg, 33, D(L),M(L)",31(2),2749,1,4,5,-,0.8,76.3,0.4,1,6.65
"170Andrej KramaricHoffenheim, 34, AM(CLR),FW","Andrej Kramaric Hoffenheim, 34, AM(CLR),FW",26(6),2394,12,3,3,-,2,82.8,0.3,2,6.65
"171Mohamed SimakanRBL, 25, D(CR)","Mohamed Simakan RBL, 25, D(CR)",18(6),1461,1,1,2,-,0.5,81.0,1.6,1,6.65
"172Maximilian MittelstädtHertha Berlin, 29, D(L),M(CL)","Maximilian Mittelstädt Hertha Berlin, 29, D(L),M(CL)",7(10),845,-,-,5,-,0.4,72.4,0.6,-,6.65
"173Roland SallaiFreiburg, 28, D(R),M(CLR),FW","Roland Sallai Freiburg, 28, D(R),M(CLR),FW",10(9),1003,1,3,6,-,1.6,74.5,1.1,1,6.64
"174Malick ThiawSchalke, 24, D(C)","Malick Thiaw Schalke, 24, D(C)",3,270,-,-,2,-,0.7,87.8,3.3,-,6.64
"175Clinton MolaStuttgart, 25, D(CLR),DMC,M(L)","Clinton Mola Stuttgart, 25, D(CLR),DMC,M(L)",0(1),14,-,-,1,-,-,50.0,1.0,-,6.64
"176Leonardo BittencourtWerder Bremen, 32, M(CLR),FW","Leonardo Bittencourt Werder Bremen, 32, M(CLR),FW",22(3),1644,3,2,10,-,1,76.1,0.4,-,6.64
"177Lucas HernándezBayern, 30, D(CL)","Lucas Hernández Bayern, 30, D(CL)",6(1),479,-,-,1,-,-,90.8,0.6,-,6.63
"178Janik HabererUnion Berlin, 32, M(CLR),FW","Janik Haberer Union Berlin, 32, M(CLR),FW",30(2),2213,5,1,1,-,1,73.8,1.2,1,6.63
"179Edmond TapsobaLeverkusen, 27, D(C)","Edmond Tapsoba Leverkusen, 27, D(C)",32(1),2872,1,-,5,-,0.5,85.8,1.7,1,6.63
"180David RaumRBL, 28, D(L),M(LR)","David Raum RBL, 28, D(L),M(LR)",19(9),1688,-,2,5,-,0.5,80.7,0.6,-,6.63
"181Maya YoshidaSchalke, 37, D(CR)","Maya Yoshida Schalke, 37, D(CR)",28(1),2554,-,-,4,-,0.4,76.7,2.9,-,6.63
"182Mattias SvanbergWolfsburg, 27, M(CLR)","Mattias Svanberg Wolfsburg, 27, M(CLR)",21(11),1836,4,6,4,-,0.9,71.8,0.6,1,6.63
"183André SilvaRBL, 30, FW","André Silva RBL, 30, FW",20(11),1741,4,3,3,-,1.9,73.7,0.6,-,6.63
"184Manuel RiemannBochum, 37, GK","Manuel Riemann Bochum, 37, GK",34,3060,-,-,3,-,-,58.9,0.3,3,6.63
"185Janis BlaswichRBL, 34, GK","Janis Blaswich RBL, 34, GK",26,2340,-,-,-,-,-,84.9,0.4,1,6.63
"186Niklas SchmidtWerder Bremen, 28, M(C),FW","Niklas Schmidt Werder Bremen, 28, M(C),FW",11(13),1084,3,-,3,-,0.9,76.5,0.6,1,6.62
"187Dominik KohrMainz, 32, D(C),DMC","Dominik Kohr Mainz, 32, D(C),DMC",27(3),2296,3,-,11,-,1.3,73.6,1.2,-,6.62
"188Jeffrey GouweleeuwAugsburg, 34, D(C)","Jeffrey Gouweleeuw Augsburg, 34, D(C)",32,2797,-,1,12,-,0.5,70.7,2.5,-,6.62
"189Yannick GerhardtWolfsburg, 32, D(L),M(CL)","Yannick Gerhardt Wolfsburg, 32, D(L),M(CL)",22(7),1869,6,4,3,-,0.9,76.0,0.8,2,6.62
"190Silas Katompa MvumpaStuttgart, 27, M(CLR),FW","Silas Katompa Mvumpa Stuttgart, 27, M(CLR),FW",23(7),2004,5,2,4,-,1.4,79.2,0.6,2,6.62
"191Jirí PavlenkaWerder Bremen, 34, GK","Jirí Pavlenka Werder Bremen, 34, GK",33,2909,-,-,1,-,-,66.9,0.2,2,6.62
"192Dennis GeigerHoffenheim, 27, M(C)","Dennis Geiger Hoffenheim, 27, M(C)",27,1973,1,3,9,-,0.2,84.8,0.3,1,6.61
"193Djibril SowEintracht Frankfurt, 29, M(C)","Djibril Sow Eintracht Frankfurt, 29, M(C)",30(2),2648,4,-,9,-,0.9,85.7,0.8,-,6.61
"194Aïssa LaïdouniUnion Berlin, 29, DMC","Aïssa Laïdouni Union Berlin, 29, DMC",11(3),879,2,-,4,-,0.4,76.1,0.5,1,6.61
"195Gil DiasStuttgart, 29, D(L),M(LR)","Gil Dias Stuttgart, 29, D(L),M(LR)",6(1),403,1,-,-,-,1.4,69.7,1.0,-,6.6
"196Edimilson FernandesMainz, 30, D(CR),M(CR)","Edimilson Fernandes Mainz, 30, D(CR),M(CR)",28(4),2445,-,3,4,-,0.5,73.4,1.2,-,6.6
"197Atakan KarazorStuttgart, 29, D(C),DMC","Atakan Karazor Stuttgart, 29, D(C),DMC",22(7),1961,-,1,10,-,0.2,85.0,1.7,1,6.6
"198Youssoufa MoukokoBorussia Dortmund, 21, FW","Youssoufa Moukoko Borussia Dortmund, 21, FW",11(15),1135,7,3,-,-,1.3,71.3,0.2,1,6.6
"199Christopher Antwi-AdjeiBochum, 32, AM(CLR)","Christopher Antwi-Adjei Bochum, 32, AM(CLR)",22(7),1990,3,6,2,-,1,71.2,0.6,1,6.6
"200Stevan JoveticHertha Berlin, 36, AM(CL),FW","Stevan Jovetic Hertha Berlin, 36, AM(CL),FW",8(9),887,4,2,-,-,1.6,64.6,0.8,-,6.6
"201Sebastiaan BornauwWolfsburg, 27, D(C)","Sebastiaan Bornauw Wolfsburg, 27, D(C)",23(3),1930,1,-,8,-,0.2,86.2,2,-,6.6
"202Philipp FörsterBochum, 31, M(CLR),FW","Philipp Förster Bochum, 31, M(CLR),FW",15(10),1313,3,7,4,-,0.7,78.9,0.3,1,6.6
"203Alassane PléaBorussia M.Gladbach, 33, AM(CLR),FW","Alassane Pléa Borussia M.Gladbach, 33, AM(CLR),FW",20(9),1780,2,9,5,-,1,72.8,0.5,2,6.59
"204Steffen TiggesFC Koln, 27, FW","Steffen Tigges FC Koln, 27, FW",17(13),1598,6,1,1,-,1.2,58.9,2.2,2,6.59
"205Sven UlreichBayern, 37, GK","Sven Ulreich Bayern, 37, GK",4,271,-,-,1,-,-,81.7,-,-,6.59
"206Niklas StarkWerder Bremen, 31, D(C),DMC","Niklas Stark Werder Bremen, 31, D(C),DMC",23(4),2082,-,-,9,-,0.1,82.6,1.7,-,6.59
"207Alexander MeyerBorussia Dortmund, 35, GK","Alexander Meyer Borussia Dortmund, 35, GK",7,630,-,-,-,-,-,85.4,0.1,-,6.58
"208Jonathan TahLeverkusen, 30, D(C)","Jonathan Tah Leverkusen, 30, D(C)",28(5),2487,1,-,6,-,0.3,89.1,1.7,1,6.58
"209Diogo LeiteUnion Berlin, 27, D(C)","Diogo Leite Union Berlin, 27, D(C)",26(2),2254,-,1,6,1,0.4,78.6,2.5,-,6.58
"210Grischa PrömelHoffenheim, 31, M(C)","Grischa Prömel Hoffenheim, 31, M(C)",17(1),1458,1,1,4,-,1.3,77.9,1.2,-,6.58
"211Giovanni ReynaBorussia Dortmund, 23, AM(CLR)","Giovanni Reyna Borussia Dortmund, 23, AM(CLR)",4(18),612,7,2,2,-,1.1,81.1,0.3,-,6.58
"212Chidera EjukeHertha Berlin, 28, AM(CLR),FW","Chidera Ejuke Hertha Berlin, 28, AM(CLR),FW",9(11),885,-,3,-,-,1.2,81.5,0.3,-,6.58
"213Amos PieperWerder Bremen, 28, D(C)","Amos Pieper Werder Bremen, 28, D(C)",22(7),1959,2,1,9,-,0.4,79.0,2.3,-,6.58
"214Timo BaumgartlUnion Berlin, 30, D(C)","Timo Baumgartl Union Berlin, 30, D(C)",6(2),564,-,1,2,-,0.5,82.3,2.5,-,6.57
"215Julian WeiglBorussia M.Gladbach, 30, D(C),DMC","Julian Weigl Borussia M.Gladbach, 30, D(C),DMC",21(2),1897,1,-,6,-,0.3,89.3,0.8,-,6.57
"216Rubén VargasAugsburg, 27, AM(CLR),FW","Rubén Vargas Augsburg, 27, AM(CLR),FW",13(10),1137,3,4,4,-,0.9,63.8,0.6,-,6.57
"217Dion BeljoAugsburg, 24, FW","Dion Beljo Augsburg, 24, FW",16(2),1140,3,2,2,-,0.7,65.1,2.6,1,6.57
"218Keven SchlotterbeckBochum, 28, D(C)","Keven Schlotterbeck Bochum, 28, D(C)",8(5),732,2,-,3,-,0.6,67.0,2.6,-,6.57
"219Robert SkovHoffenheim, 29, D(L),M(CLR)","Robert Skov Hoffenheim, 29, D(L),M(CLR)",16(7),1356,3,2,1,-,1.8,71.6,0.7,1,6.57
"220Almamy TouréEintracht Frankfurt, 29, D(CR),M(R)","Almamy Touré Eintracht Frankfurt, 29, D(CR),M(R)",5(2),400,-,1,1,-,0.4,82.2,2.0,-,6.57
"221Waldemar AntonStuttgart, 29, D(CR),DMC","Waldemar Anton Stuttgart, 29, D(CR),DMC",34,2940,1,2,4,-,0.7,80.0,1.6,-,6.57
"222Anthony JungWerder Bremen, 34, D(CL),M(L)","Anthony Jung Werder Bremen, 34, D(CL),M(L)",32(2),2637,2,5,2,-,0.5,76.6,1.1,-,6.56
"223Jordan SiebatcheuUnion Berlin, 30, FW","Jordan Siebatcheu Union Berlin, 30, FW",16(15),1359,4,3,3,-,1.1,55.6,3.4,2,6.56
"224Jonjoe KennyHertha Berlin, 29, D(LR),M(R)","Jonjoe Kenny Hertha Berlin, 29, D(LR),M(R)",25(4),2243,-,1,3,-,0.2,74.9,0.9,-,6.55
"225Dejan LjubicicFC Koln, 28, M(CLR)","Dejan Ljubicic FC Koln, 28, M(CLR)",20(7),1724,5,1,3,-,1.3,77.1,0.3,1,6.55
"226Dan-Axel ZagadouStuttgart, 26, D(CL)","Dan-Axel Zagadou Stuttgart, 26, D(CL)",14(3),1273,-,-,3,-,0.8,85.6,3.1,-,6.55
"227Danilo SoaresBochum, 34, D(L),M(L)","Danilo Soares Bochum, 34, D(L),M(L)",23,1777,-,-,6,-,0.1,74.1,1.0,-,6.55
"228Mahmoud DahoudBorussia Dortmund, 30, M(C)","Mahmoud Dahoud Borussia Dortmund, 30, M(C)",4(5),337,-,-,1,-,0.7,83.9,0.1,-,6.54
"229Erhan MasovicBochum, 27, D(C),DMC","Erhan Masovic Bochum, 27, D(C),DMC",23(6),2174,4,-,3,-,0.6,81.0,1.6,1,6.54
"230Felix UduokhaiAugsburg, 28, D(C)","Felix Uduokhai Augsburg, 28, D(C)",16(3),1449,-,1,3,1,0.2,76.3,2.3,1,6.54
"231Levin ÖztunaliUnion Berlin, 30, M(CLR)","Levin Öztunali Union Berlin, 30, M(CLR)",0(2),8,-,1,-,-,-,100.0,-,-,6.54
"232Felix PasslackBorussia Dortmund, 27, D(LR),M(CR)","Felix Passlack Borussia Dortmund, 27, D(LR),M(CR)",0(3),61,-,-,-,-,-,78.1,0.3,-,6.54
"233Péter GulácsiRBL, 35, GK","Péter Gulácsi RBL, 35, GK",6,540,-,-,-,-,-,85.4,-,-,6.54
"234Mu'nas DabburHoffenheim, 33, AM(C),FW","Mu'nas Dabbur Hoffenheim, 33, AM(C),FW",8(13),934,6,2,3,1,1,72.2,0.3,-,6.53
"235Lukás HrádeckyLeverkusen, 36, GK","Lukás Hrádecky Leverkusen, 36, GK",33,2970,-,-,-,1,-,67.9,0.3,-,6.53
"236Emil ForsbergRBL, 34, AM(CLR),FW","Emil Forsberg RBL, 34, AM(CLR),FW",16(14),1487,6,4,2,-,0.8,83.7,0.4,-,6.53
"237Cédric BrunnerSchalke, 32, D(CR)","Cédric Brunner Schalke, 32, D(CR)",28,2325,-,-,5,-,0.4,70.3,1.3,-,6.53
"238Konstantinos StafylidisBochum, 32, D(CLR),DMC,M(L)","Konstantinos Stafylidis Bochum, 32, D(CLR),DMC,M(L)",11(8),1043,-,2,4,-,0.7,72.3,0.8,-,6.52
"239Sebastian RodeEintracht Frankfurt, 35, D(R),M(C)","Sebastian Rode Eintracht Frankfurt, 35, D(R),M(C)",19(8),1426,4,1,6,-,0.3,84.1,0.5,-,6.52
"240Tanguy CoulibalyStuttgart, 25, M(CLR),FW","Tanguy Coulibaly Stuttgart, 25, M(CLR),FW",0(14),318,4,-,3,-,0.9,71.7,-,-,6.52
"241Tobias SippelBorussia M.Gladbach, 38, GK","Tobias Sippel Borussia M.Gladbach, 38, GK",5(1),509,-,-,1,-,-,63.7,0.3,-,6.52
"242Silvan WidmerMainz, 33, D(CR),M(LR)","Silvan Widmer Mainz, 33, D(CR),M(LR)",19(7),1690,2,2,-,-,0.7,72.2,0.7,-,6.52
"243Thomas MeunierBorussia Dortmund, 34, D(R),M(R)","Thomas Meunier Borussia Dortmund, 34, D(R),M(R)",7(3),584,-,-,2,-,0.4,73.1,0.7,-,6.51
"244Omar MarmoushWolfsburg, 27, AM(CL),FW","Omar Marmoush Wolfsburg, 27, AM(CL),FW",15(18),1480,5,1,2,-,1.5,68.5,1.3,1,6.51
"245Ansgar KnauffEintracht Frankfurt, 24, M(CLR),FW","Ansgar Knauff Eintracht Frankfurt, 24, M(CLR),FW",14(10),1289,1,1,2,-,0.6,66.7,0.4,-,6.51
"246Christian GroßWerder Bremen, 37, D(C),DMC","Christian Groß Werder Bremen, 37, D(C),DMC",23(3),1902,1,1,4,-,0.2,81.2,1.0,-,6.51
"247Milos VeljkovicWerder Bremen, 30, D(C),DMC","Milos Veljkovic Werder Bremen, 30, D(C),DMC",25(4),2265,1,1,2,-,0.1,81.6,2.0,-,6.51
"248Kristijan JakicEintracht Frankfurt, 28, D(CR),DMC,M(R)","Kristijan Jakic Eintracht Frankfurt, 28, D(CR),DMC,M(R)",17(7),1460,1,-,4,-,0.3,79.3,1.2,-,6.51
"249Paul JaeckelUnion Berlin, 27, D(C),DMC","Paul Jaeckel Union Berlin, 27, D(C),DMC",13(3),1197,1,-,2,1,0.1,81.6,1.2,1,6.5
"250Lukas KlostermannRBL, 29, D(CLR),M(R)","Lukas Klostermann RBL, 29, D(CLR),M(R)",10(5),904,-,-,-,-,0.4,88.2,1.0,-,6.5
"251Adam HlozekLeverkusen, 23, AM(CLR),FW","Adam Hlozek Leverkusen, 23, AM(CLR),FW",16(13),1290,5,3,2,-,1,74.4,0.8,2,6.5
"252Marcel HalstenbergRBL, 34, D(CL),M(L)","Marcel Halstenberg RBL, 34, D(CL),M(L)",17(14),1557,1,1,2,-,0.3,79.3,0.8,-,6.5
"253Niko GießelmannUnion Berlin, 34, D(CL),M(L)","Niko Gießelmann Union Berlin, 34, D(CL),M(L)",14(12),1298,-,2,4,-,0.8,70.6,0.8,-,6.5
"254Odilon KossounouLeverkusen, 25, D(CR)","Odilon Kossounou Leverkusen, 25, D(CR)",17(7),1520,-,1,3,-,0.1,82.8,1.3,-,6.5
"255Lennart GrillUnion Berlin, 27, GK","Lennart Grill Union Berlin, 27, GK",5,450,-,-,-,-,-,64.0,0.6,1,6.5
"256Kenneth SchmidtFreiburg, 23, D(CL)","Kenneth Schmidt Freiburg, 23, D(CL)",3(2),252,-,-,1,-,-,89.3,0.8,-,6.49
"257Tiago TomásStuttgart, 23, AM(CLR),FW","Tiago Tomás Stuttgart, 23, AM(CLR),FW",16(11),1295,3,3,2,-,1.3,63.1,0.3,1,6.49
"258Arijon IbrahimovicBayern, 20, AM(CLR)","Arijon Ibrahimovic Bayern, 20, AM(CLR)",0(1),13,-,-,-,-,2,87.5,2.0,-,6.49
"259Simon TeroddeSchalke, 38, FW","Simon Terodde Schalke, 38, FW",21(11),1825,5,-,5,-,1.4,67.8,2.3,2,6.49
"260Salih ÖzcanBorussia Dortmund, 28, M(C)","Salih Özcan Borussia Dortmund, 28, M(C)",17(9),1574,-,1,6,-,0.1,88.5,0.8,-,6.49
"261Christoph KramerBorussia M.Gladbach, 35, M(C)","Christoph Kramer Borussia M.Gladbach, 35, M(C)",27(2),2230,-,-,4,-,0.2,83.5,0.9,-,6.49
"262Linton MainaFC Koln, 26, M(CLR),FW","Linton Maina FC Koln, 26, M(CLR),FW",27(6),2258,3,7,1,-,1.1,77.3,-,1,6.49
"263Josuha GuilavoguiWolfsburg, 35, D(C),M(C)","Josuha Guilavogui Wolfsburg, 35, D(C),M(C)",11(12),1173,1,-,4,-,0.3,84.6,1.9,-,6.48
"264Jérôme RoussillonUnion Berlin, 33, D(L),M(L)","Jérôme Roussillon Union Berlin, 33, D(L),M(L)",11(5),960,-,2,2,-,0.6,71.7,0.4,-,6.48
"265Jens StageWerder Bremen, 29, DMC","Jens Stage Werder Bremen, 29, DMC",21(11),1858,3,3,5,-,0.6,68.1,1.6,1,6.48
"266Lukas NmechaWolfsburg, 27, AM(CR),FW","Lukas Nmecha Wolfsburg, 27, AM(CR),FW",10(6),901,4,-,3,-,1.4,66.2,1.1,-,6.48
"267Bartol FranjicWolfsburg, 26, D(L),DMC","Bartol Franjic Wolfsburg, 26, D(L),DMC",3(2),230,-,1,-,-,0.4,78.2,1,-,6.48
"268Jonathan BurkardtMainz, 25, AM(CR),FW","Jonathan Burkardt Mainz, 25, AM(CR),FW",7(4),537,1,2,2,-,1.9,71.9,0.7,1,6.48
"269Arne EngelsAugsburg, 22, M(C)","Arne Engels Augsburg, 22, M(C)",18,1446,-,3,5,-,0.9,72.1,0.6,1,6.48
"270Jan ThielmannFC Koln, 23, D(R),M(CLR),FW","Jan Thielmann FC Koln, 23, D(R),M(CLR),FW",6(17),858,2,2,5,-,0.6,67.5,0.6,1,6.48
"271Joe ScallyBorussia M.Gladbach, 23, D(CLR),M(LR)","Joe Scally Borussia M.Gladbach, 23, D(CLR),M(LR)",25(3),2215,-,-,2,-,0.3,77.4,0.7,-,6.47
"272Naouirou AhamadaStuttgart, 24, M(C)","Naouirou Ahamada Stuttgart, 24, M(C)",17,1409,2,2,2,1,0.9,85.7,0.4,-,6.47
"273Maxim LeitschMainz, 27, D(C)","Maxim Leitsch Mainz, 27, D(C)",7(2),662,-,-,-,-,0.2,75.8,2.0,-,6.47
"274Tim SkarkeSchalke, 29, AM(CLR),FW","Tim Skarke Schalke, 29, AM(CLR),FW",6(3),444,1,1,-,-,1.2,70.1,0.4,-,6.47
"275Dominique HeintzBochum, 32, D(CL)","Dominique Heintz Bochum, 32, D(CL)",8(3),798,-,-,1,-,0.4,83.3,1.6,-,6.47
"276Amadou HaidaraRBL, 28, M(CLR)","Amadou Haidara RBL, 28, M(CLR)",15(16),1430,2,1,7,-,0.6,83.6,0.8,-,6.47
"277Pavel KaderábekHoffenheim, 34, D(R),M(LR)","Pavel Kaderábek Hoffenheim, 34, D(R),M(LR)",17(9),1663,1,1,1,-,0.3,68.4,1.8,-,6.47
"278Benno SchmitzFC Koln, 31, D(CLR)","Benno Schmitz FC Koln, 31, D(CLR)",30(1),2431,1,-,6,-,0.3,63.6,1.0,-,6.46
"279Arne MaierAugsburg, 27, M(CR)","Arne Maier Augsburg, 27, M(CR)",24(6),1972,5,1,3,-,0.9,69.4,0.4,1,6.46
"280Kelvin YeboahAugsburg, 25, FW","Kelvin Yeboah Augsburg, 25, FW",3(10),347,1,1,-,-,1.0,51.9,1.1,-,6.45
"281Marvin PlattenhardtHertha Berlin, 34, D(L),M(L)","Marvin Plattenhardt Hertha Berlin, 34, D(L),M(L)",29(2),2408,-,2,3,-,0.3,74.7,0.6,1,6.45
"282Genki HaraguchiStuttgart, 34, M(CLR)","Genki Haraguchi Stuttgart, 34, M(CLR)",9(2),753,-,2,1,-,0.5,83.1,0.5,-,6.45
"283Ibrahim MazaHertha Berlin, 20, AM(C),FW","Ibrahim Maza Hertha Berlin, 20, AM(C),FW",0(2),70,1,-,-,-,0.5,78.6,-,-,6.45
"284Josha VagnomanStuttgart, 25, D(LR),M(LR)","Josha Vagnoman Stuttgart, 25, D(LR),M(LR)",16(7),1477,2,2,1,1,1.1,79.7,1,-,6.44
"285Florian NeuhausBorussia M.Gladbach, 29, M(C)","Florian Neuhaus Borussia M.Gladbach, 29, M(C)",16(7),1409,1,-,2,-,1.2,80.3,0.1,-,6.44
"286Anthony ModesteBorussia Dortmund, 38, FW","Anthony Modeste Borussia Dortmund, 38, FW",7(12),807,2,1,4,-,1.2,59.5,1.7,-,6.44
"287Sardar AzmounLeverkusen, 31, AM(C),FW","Sardar Azmoun Leverkusen, 31, AM(C),FW",8(15),917,4,1,1,-,1.2,66.0,1,-,6.44
"288Kevin TrappEintracht Frankfurt, 35, GK","Kevin Trapp Eintracht Frankfurt, 35, GK",33,2970,-,-,3,-,-,65.0,0.2,-,6.44
"289Kiliann SildilliaFreiburg, 23, D(CR),M(R)","Kiliann Sildillia Freiburg, 23, D(CR),M(R)",23(4),1977,-,2,2,1,0.4,74.1,1.6,-,6.43
"290Kevin VogtHoffenheim, 34, D(CR),M(C)","Kevin Vogt Hoffenheim, 34, D(CR),M(C)",22,1781,-,-,8,-,-,86.3,0.5,-,6.43
"291Michael FreySchalke, 31, FW","Michael Frey Schalke, 31, FW",10(5),875,-,3,2,-,1.8,57.5,2.9,-,6.43
"292Henning MatricianiSchalke, 26, D(CLR)","Henning Matriciani Schalke, 26, D(CLR)",22,1868,-,-,1,-,0.1,75.2,1.5,-,6.42
"293Florian NiederlechnerHertha Berlin, 35, AM(CR),FW","Florian Niederlechner Hertha Berlin, 35, AM(CR),FW",11(5),787,1,-,2,-,1.3,66.9,1.1,-,6.42
"294Wilfried KangaHertha Berlin, 28, FW","Wilfried Kanga Hertha Berlin, 28, FW",15(8),1421,2,-,3,-,1.1,62.8,2.3,-,6.42
"295Enzo MillotStuttgart, 23, M(CR)","Enzo Millot Stuttgart, 23, M(CR)",9(14),885,-,1,3,-,0.7,82.2,0.3,1,6.42
"296Takuma AsanoBochum, 31, AM(CLR),FW","Takuma Asano Bochum, 31, AM(CLR),FW",21(4),1730,3,2,1,-,2.1,72.9,0.8,-,6.42
"297Iago BorduchiAugsburg, 29, D(L),M(L)","Iago Borduchi Augsburg, 29, D(L),M(L)",19(3),1605,-,2,4,1,0.4,64.3,0.6,-,6.42
"298Pascal KlemensHertha Berlin, 21, D(C),DMC","Pascal Klemens Hertha Berlin, 21, D(C),DMC",1,90,-,-,-,-,-,84.8,1,-,6.42
"299Nadiem AmiriLeverkusen, 29, M(CLR),FW","Nadiem Amiri Leverkusen, 29, M(CLR),FW",9(16),970,4,1,6,-,1,85.3,-,-,6.42
"300Callum Hudson-OdoiLeverkusen, 25, M(CLR),FW","Callum Hudson-Odoi Leverkusen, 25, M(CLR),FW",7(7),609,-,1,-,-,0.3,86.9,-,-,6.42
"301Jere UronenSchalke, 31, D(L),M(L)","Jere Uronen Schalke, 31, D(L),M(L)",9(2),681,-,-,2,-,0.4,73.6,1.5,-,6.42
"302Carlos GruezoAugsburg, 31, DMC","Carlos Gruezo Augsburg, 31, DMC",12(1),965,-,-,5,-,0.2,72.9,0.7,-,6.42
"303Marcus IngvartsenMainz, 30, AM(CLR),FW","Marcus Ingvartsen Mainz, 30, AM(CLR),FW",16(12),1318,10,-,2,-,1.3,67.2,1.1,-,6.42
"304Charles AránguizLeverkusen, 37, M(C)","Charles Aránguiz Leverkusen, 37, M(C)",4(6),493,1,-,1,-,0.5,83.2,0.2,-,6.41
"305Genki HaraguchiUnion Berlin, 34, M(CLR)","Genki Haraguchi Union Berlin, 34, M(CLR)",6(5),499,-,-,-,-,0.5,76.8,0.7,-,6.41
"306Yussuf PoulsenRBL, 31, AM(CR),FW","Yussuf Poulsen RBL, 31, AM(CR),FW",3(16),400,2,1,1,-,0.7,55.1,1.4,-,6.41
"307Mads PedersenAugsburg, 29, D(LR),M(CL)","Mads Pedersen Augsburg, 29, D(LR),M(CL)",20(8),1840,-,-,6,-,0.3,73.8,0.3,-,6.41
"308Dominick DrexlerSchalke, 35, AM(CLR)","Dominick Drexler Schalke, 35, AM(CLR)",16(11),1370,4,3,3,1,0.6,69.2,0.8,1,6.41
"309Alexander HackMainz, 32, D(C)","Alexander Hack Mainz, 32, D(C)",14(5),1134,-,-,2,1,0.2,74.0,1.7,-,6.41
"310Paul SeguinUnion Berlin, 31, D(R),DMC","Paul Seguin Union Berlin, 31, D(R),DMC",4(16),677,1,3,4,-,0.8,70.3,0.7,-,6.41
"311Tobias MohrSchalke, 30, D(L),M(CLR)","Tobias Mohr Schalke, 30, D(L),M(CLR)",8(10),835,-,3,-,-,0.7,67.4,0.5,-,6.41
"312Éder BalantaSchalke, 33, D(C),DMC","Éder Balanta Schalke, 33, D(C),DMC",3(3),239,-,-,3,-,0.2,72.4,0.7,-,6.41
"313Kevin KamplRBL, 35, M(CLR)","Kevin Kampl RBL, 35, M(CLR)",16(14),1371,2,2,8,-,0.2,88.6,0.2,-,6.41
"314Nikola SoldoFC Koln, 25, D(C)","Nikola Soldo FC Koln, 25, D(C)",6(1),592,-,-,1,-,0.9,78.4,1.0,-,6.41
"315Filip UremovicHertha Berlin, 29, D(CR)","Filip Uremovic Hertha Berlin, 29, D(CR)",21(1),1733,-,-,6,1,0.4,79.4,2.5,1,6.39
"316Elvis RexhbeçajAugsburg, 28, M(C)","Elvis Rexhbeçaj Augsburg, 28, M(C)",30(1),2536,-,-,6,-,0.5,69.8,1.2,-,6.39
"317Oliver ChristensenHertha Berlin, 27, GK","Oliver Christensen Hertha Berlin, 27, GK",33,2970,-,-,2,-,-,58.8,0.2,1,6.39
"318Danny da CostaMainz, 32, D(CR),M(R)","Danny da Costa Mainz, 32, D(CR),M(R)",14(9),1238,-,2,-,-,0.3,64.3,0.8,-,6.39
"319Marvin FriedrichBorussia M.Gladbach, 30, D(C)","Marvin Friedrich Borussia M.Gladbach, 30, D(C)",13(10),1244,1,-,2,-,0.4,86.4,1.8,-,6.39
"320Makoto HasebeEintracht Frankfurt, 42, D(CR),M(CR)","Makoto Hasebe Eintracht Frankfurt, 42, D(CR),M(CR)",15(3),1309,-,-,1,-,-,88.0,0.8,-,6.39
"321Kristian PedersenFC Koln, 31, D(CL),M(L)","Kristian Pedersen FC Koln, 31, D(CL),M(L)",3(3),274,-,-,1,-,0.2,73.9,1.7,-,6.38
"322Mitchel BakkerLeverkusen, 25, D(L),M(LR)","Mitchel Bakker Leverkusen, 25, D(L),M(LR)",19(9),1657,3,2,4,1,0.6,78.3,0.4,-,6.38
"323Hugo NovoaRBL, 23, Forward","Hugo Novoa RBL, 23, Forward",2(5),182,1,-,-,-,0.4,74.7,0.4,-,6.38
"324András SchäferUnion Berlin, 27, M(C)","András Schäfer Union Berlin, 27, M(C)",10(6),864,-,-,-,-,0.4,76.6,0.7,-,6.38
"325Stanley NsokiHoffenheim, 27, D(CL)","Stanley Nsoki Hoffenheim, 27, D(CL)",14(5),1288,1,-,2,1,0.3,81.8,1.2,-,6.38
