Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"23Moses SimonNantes, 30, M(CLR),FW","Moses Simon Nantes, 30, M(CLR),FW",31(1),2626,8,10,2,-,1.4,75.3,0.3,5,7.08
"24Ludovic BlasRennes, 28, M(CLR),FW","Ludovic Blas Rennes, 28, M(CLR),FW",26(3),2302,6,8,6,-,2,81.6,0.4,2,7.08
"25Jérémy JacquetRennes, 20, D(C)","Jérémy Jacquet Rennes, 20, D(C)",11,929,-,1,-,-,0.7,84.7,1.7,2,7.07
"26Lee Kang-InPSG, 25, M(CLR),FW","Lee Kang-In PSG, 25, M(CLR),FW",19(11),1669,6,6,1,-,1.4,92.0,0.2,2,7.07
"27Ludovic AjorqueBrest, 32, FW","Ludovic Ajorque Brest, 32, FW",29(2),2505,13,2,5,-,1.7,69.5,4.3,3,7.07
"28Corentin TolissoLyon, 31, D(R),M(CR)","Corentin Tolisso Lyon, 31, D(R),M(CR)",27(5),2334,7,4,4,-,1.6,86.1,1.7,-,7.06
"29Gaëtan LabordeNice, 31, AM(CLR),FW","Gaëtan Laborde Nice, 31, AM(CLR),FW",20(8),1840,11,4,1,-,2.6,73.3,1.8,3,7.05
"30Maghnes AklioucheMonaco, 24, AM(CR),FW","Maghnes Akliouche Monaco, 24, AM(CR),FW",27(5),2408,5,10,2,-,1.9,84.9,0.2,3,7.05
"31Pierre-Emile HøjbjergMarseille, 30, M(C)","Pierre-Emile Højbjerg Marseille, 30, M(C)",30,2666,2,4,5,-,1.1,92.7,0.7,1,7.05
"32Edon ZhegrovaLille, 27, AM(R)","Edon Zhegrova Lille, 27, AM(R)",12,986,4,1,1,-,1.9,86.0,0.3,1,7.05
"33JubalAuxerre, 32, D(C)","Jubal Auxerre, 32, D(C)",30,2643,6,-,7,-,1.0,87.0,2.5,2,7.04
"34Nuno MendesPSG, 23, D(L),M(L)","Nuno Mendes PSG, 23, D(L),M(L)",19(5),1676,1,3,3,-,0.9,88.6,0.7,1,7.03
"35Kevin DansoLens, 27, D(C)","Kevin Danso Lens, 27, D(C)",12,1080,-,-,3,-,0.8,86.0,3.4,2,7.02
"36VitinhaPSG, 26, M(C)","Vitinha PSG, 26, M(C)",20(9),2036,5,1,1,-,0.9,93.8,-,1,7.01
"37Emmanuel AgbadouReims, 28, D(CR),DMC","Emmanuel Agbadou Reims, 28, D(CR),DMC",14,1260,-,-,3,-,1.1,88.1,1.3,3,7.01
"38Denis ZakariaMonaco, 29, D(C),DMC","Denis Zakaria Monaco, 29, D(C),DMC",24(2),2148,6,4,5,-,1.2,90.9,0.7,2,7.01
"39Hicham BoudaouiNice, 26, M(CR)","Hicham Boudaoui Nice, 26, M(CR)",27(2),2439,2,3,9,-,1.3,84.4,0.6,-,7.0
"40Thilo KehrerMonaco, 29, D(CLR),M(R)","Thilo Kehrer Monaco, 29, D(CLR),M(R)",27,2385,4,-,1,-,0.4,90.2,2,1,7.0
"41Diego MoreiraStrasbourg, 21, D(L),M(LR)","Diego Moreira Strasbourg, 21, D(L),M(LR)",29(3),2580,2,7,4,1,0.8,81.6,0.8,4,7.0
"42Przemyslaw FrankowskiLens, 31, D(R),M(CLR)","Przemyslaw Frankowski Lens, 31, D(R),M(CLR)",16(2),1389,4,2,3,-,0.9,83.4,0.4,1,6.99
"43Djordje PetrovicStrasbourg, 26, GK","Djordje Petrovic Strasbourg, 26, GK",31,2790,-,-,2,-,-,78.8,0.2,4,6.99
"44Lamine CamaraMonaco, 22, M(C)","Lamine Camara Monaco, 22, M(C)",25(4),2067,2,7,9,1,0.9,87.4,0.8,2,6.99
"45Luis HenriqueMarseille, 24, M(LR)","Luis Henrique Marseille, 24, M(LR)",29(4),2623,7,7,-,-,0.9,84.1,-,3,6.99
"46Marco AsensioPSG, 30, AM(CLR),FW","Marco Asensio PSG, 30, AM(CLR),FW",8(4),620,2,4,-,-,2.2,90.2,0.1,-,6.98
"47Mathew RyanLens, 34, GK","Mathew Ryan Lens, 34, GK",14,1260,-,-,-,-,-,68.7,0.3,2,6.98
"48Juma BahLens, 20, D(C)","Juma Bah Lens, 20, D(C)",8(2),687,-,-,2,-,0.2,93.9,2.3,1,6.97
"49Hamed TraoréAuxerre, 26, AM(CLR)","Hamed Traoré Auxerre, 26, AM(CLR)",26,2109,10,2,5,-,2.6,78.4,0.5,3,6.96
"50Jonathan DavidLille, 26, AM(C),FW","Jonathan David Lille, 26, AM(C),FW",28(4),2558,16,5,4,-,2.3,82.7,0.5,5,6.96
"51Emmanuel EmeghaStrasbourg, 23, FW","Emmanuel Emegha Strasbourg, 23, FW",27,2308,14,3,6,-,2.3,80.7,1.0,2,6.96
"52Donovan LéonAuxerre, 33, GK","Donovan Léon Auxerre, 33, GK",32,2880,-,2,4,-,-,52.1,0.3,2,6.94
"53Junya ItoReims, 33, M(LR),FW","Junya Ito Reims, 33, M(LR),FW",31(2),2702,4,3,1,-,0.9,76.3,0.5,4,6.93
"54Melvin BardNice, 25, D(CL),M(L)","Melvin Bard Nice, 25, D(CL),M(L)",22(2),1942,2,1,2,2,1,81.0,1.0,1,6.93
"55Valentín BarcoStrasbourg, 21, D(L),M(CL)","Valentín Barco Strasbourg, 21, D(L),M(CL)",14,1166,-,2,2,-,0.7,85.4,0.6,-,6.93
"56Karl-Johan JohnssonStrasbourg, 36, GK","Karl-Johan Johnsson Strasbourg, 36, GK",3,270,-,-,-,-,-,79.6,0.3,-,6.93
"57Neil El AynaouiLens, 24, DMC","Neil El Aynaoui Lens, 24, DMC",17(7),1587,8,1,4,-,0.8,88.3,1.0,4,6.93
"58MarquinhosPSG, 31, D(CR),DMC","Marquinhos PSG, 31, D(CR),DMC",19(3),1725,2,-,3,-,0.4,95.1,1.5,-,6.93
"59Youssouf NdayishimiyeNice, 27, D(C),DMC","Youssouf Ndayishimiye Nice, 27, D(C),DMC",22(1),1934,3,-,5,-,0.5,89.9,1.6,-,6.92
"60Lilian BrassierRennes, 26, D(CL)","Lilian Brassier Rennes, 26, D(CL)",14,1236,1,1,1,-,1,86.7,2.2,-,6.91
"61VandersonMonaco, 24, D(R),M(R)","Vanderson Monaco, 24, D(R),M(R)",23(6),2077,1,3,4,1,0.7,79.7,0.8,2,6.91
"62Cristian CásseresToulouse, 26, M(CR)","Cristian Cásseres Toulouse, 26, M(CR)",31(1),2705,1,3,11,-,0.5,82.5,0.8,2,6.91
"63Patrik CarlgrenNantes, 34, GK","Patrik Carlgren Nantes, 34, GK",4(1),416,-,-,-,-,-,60.6,-,1,6.91
"64Charlie CresswellToulouse, 23, D(C)","Charlie Cresswell Toulouse, 23, D(C)",29(2),2593,3,1,5,-,1,83.4,3.2,1,6.91
"65Nicolás TagliaficoLyon, 33, D(CL),M(L)","Nicolás Tagliafico Lyon, 33, D(CL),M(L)",22(2),1905,3,1,7,-,1.2,88.2,1,1,6.91
"66Tiago SantosLille, 23, D(R)","Tiago Santos Lille, 23, D(R)",4(3),405,-,-,1,-,1.1,83.1,1,-,6.9
"67Guéla DouéStrasbourg, 23, D(CR),M(R)","Guéla Doué Strasbourg, 23, D(CR),M(R)",30(2),2717,1,2,7,-,0.6,86.8,1.8,1,6.9
"68Aleksandr GolovinMonaco, 29, M(CLR),FW","Aleksandr Golovin Monaco, 29, M(CLR),FW",13(6),1155,3,-,1,-,1.3,79.2,0.5,1,6.9
"69Marcin BulkaNice, 26, GK","Marcin Bulka Nice, 26, GK",34,3060,-,-,-,-,-,77.5,0.4,2,6.9
"70Mahdi CamaraBrest, 27, D(CR),M(C)","Mahdi Camara Brest, 27, D(CR),M(C)",31(3),2669,5,3,5,-,1.4,88.0,0.6,2,6.9
"71Nathan ZézéNantes, 20, D(C)","Nathan Zézé Nantes, 20, D(C)",17(1),1513,-,-,6,-,0.3,85.8,1.7,1,6.9
"72Yehvann DioufReims, 26, GK","Yehvann Diouf Reims, 26, GK",34,3060,-,-,1,-,-,65.8,0.3,1,6.89
"73Adrien ThomassonLens, 32, M(CLR)","Adrien Thomasson Lens, 32, M(CLR)",31(2),2626,3,7,6,-,1.2,83.9,0.5,2,6.89
"74Brice SambaRennes, 32, GK","Brice Samba Rennes, 32, GK",17,1530,-,-,3,-,-,75.9,0.3,1,6.89
"75Abdukodir KhusanovLens, 22, D(CR)","Abdukodir Khusanov Lens, 22, D(CR)",11(2),976,-,-,2,1,0.5,89.0,2.2,-,6.89
"76Zuriko DavitashviliSaint-Etienne, 25, AM(CLR)","Zuriko Davitashvili Saint-Etienne, 25, AM(CLR)",32(1),2788,9,8,3,-,2.1,83.7,0.5,2,6.88
"77Alexandre LacazetteLyon, 34, M(CLR),FW","Alexandre Lacazette Lyon, 34, M(CLR),FW",24(6),2061,15,2,5,-,2,73.5,0.5,2,6.88
"78Willian PachoPSG, 24, D(C)","Willian Pacho PSG, 24, D(C)",23(5),2131,-,1,2,-,0.1,94.9,1.0,-,6.88
"79Yahia FofanaAngers, 25, GK","Yahia Fofana Angers, 25, GK",33,2970,-,-,5,-,-,62.7,0.2,2,6.88
"80Wilfried SingoMonaco, 25, D(CR),M(R)","Wilfried Singo Monaco, 25, D(CR),M(R)",23(4),2093,1,2,4,-,0.6,87.0,2.0,1,6.87
"81Aron DønnumToulouse, 28, M(CLR)","Aron Dønnum Toulouse, 28, M(CLR)",31(1),2698,2,2,6,-,1.0,76.7,0.4,3,6.87
"82Gideon MensahAuxerre, 27, D(L),M(L)","Gideon Mensah Auxerre, 27, D(L),M(L)",26(3),2284,-,1,2,-,0.1,83.1,0.6,-,6.87
"83Douglas AugustoNantes, 29, DMC","Douglas Augusto Nantes, 29, DMC",28,2317,4,2,8,-,1.3,87.1,0.9,-,6.87
"84Fabián RuizPSG, 30, M(CL)","Fabián Ruiz PSG, 30, M(CL)",21(9),1923,4,5,2,-,1.4,91.0,0.2,2,6.87
"85Hákon HaraldssonLille, 23, AM(CLR),FW","Hákon Haraldsson Lille, 23, AM(CLR),FW",21(4),1767,5,3,3,-,1.4,82.7,0.1,2,6.87
"86Caio HenriqueMonaco, 28, D(CL),M(CL)","Caio Henrique Monaco, 28, D(CL),M(CL)",21(6),1933,-,6,3,-,0.1,77.9,0.5,1,6.87
"87Alidu SeiduRennes, 25, D(CR)","Alidu Seidu Rennes, 25, D(CR)",10(1),807,-,-,4,-,0.3,86.4,0.9,-,6.85
"88Djaoui CisséRennes, 22, M(C)","Djaoui Cissé Rennes, 22, M(C)",14,1130,1,-,4,-,1.1,88.2,0.3,-,6.84
"89Gonçalo RamosPSG, 24, AM(C),FW","Gonçalo Ramos PSG, 24, AM(C),FW",12(10),1064,10,3,1,-,2.5,80.7,0.9,1,6.84
"90Arnaud KalimuendoRennes, 24, AM(C),FW","Arnaud Kalimuendo Rennes, 24, AM(C),FW",31(2),2592,17,3,2,-,2.3,80.8,0.7,3,6.84
"91Gabriel SuazoToulouse, 28, D(L),M(L)","Gabriel Suazo Toulouse, 28, D(L),M(L)",23(7),2161,-,6,-,-,0.2,82.7,0.5,1,6.84
"92Hervé KoffiLens, 29, GK","Hervé Koffi Lens, 29, GK",5,450,-,-,2,-,-,67.9,0.2,-,6.83
"93Marshall MunetsiReims, 29, D(C),M(C)","Marshall Munetsi Reims, 29, D(C),M(C)",19,1694,4,2,5,-,1.7,69.7,2.2,-,6.83
"94Azor MatusiwaRennes, 27, DMC","Azor Matusiwa Rennes, 27, DMC",23(6),2079,1,3,3,-,0.4,87.3,1.1,1,6.83
"95Ali AbdiNice, 32, D(L),M(L)","Ali Abdi Nice, 32, D(L),M(L)",17(8),1398,5,2,2,-,1.2,78.9,0.9,3,6.83
"96Lucas PerriLyon, 28, GK","Lucas Perri Lyon, 28, GK",33,2970,-,-,1,-,-,73.7,0.4,2,6.82
"97Gift OrbanLyon, 23, FW","Gift Orban Lyon, 23, FW",2(1),186,2,-,1,-,1.3,67.7,0.3,-,6.81
"98Baptiste SantamaríaNice, 31, DMC","Baptiste Santamaría Nice, 31, DMC",11(2),932,-,-,1,-,1.2,83.3,1.9,1,6.81
"99Alexsandro RibeiroLille, 26, D(C)","Alexsandro Ribeiro Lille, 26, D(C)",30,2700,1,1,10,-,0.7,91.4,2.1,2,6.81
"100Tanguy NdombéléNice, 29, M(C)","Tanguy Ndombélé Nice, 29, M(C)",12(6),1134,1,2,2,-,0.6,88.3,0.2,-,6.81
"101Pierre Lees-MelouBrest, 32, M(CLR)","Pierre Lees-Melou Brest, 32, M(CLR)",17(3),1530,2,2,7,-,1.1,86.5,0.2,2,6.81
"102Anthony RouaultRennes, 24, D(C)","Anthony Rouault Rennes, 24, D(C)",11,973,-,-,2,-,0.6,91.8,2.5,-,6.8
"103Leonardo BalerdiMarseille, 27, D(C)","Leonardo Balerdi Marseille, 27, D(C)",27,2276,-,-,7,1,0.6,94.0,1.5,-,6.8
"104Mohammed SalisuMonaco, 27, D(CL)","Mohammed Salisu Monaco, 27, D(CL)",11(4),1021,1,-,2,-,0.5,85.4,2.4,-,6.8
"105Lucas StassinSaint-Etienne, 21, FW","Lucas Stassin Saint-Etienne, 21, FW",23(5),1897,12,4,4,-,1.6,76.4,0.6,3,6.79
"106Julien Le CardinalBrest, 28, D(C)","Julien Le Cardinal Brest, 28, D(C)",15(1),1379,-,1,3,-,0.6,87.2,1.8,-,6.79
"107Adrien TruffertRennes, 24, D(L),M(L)","Adrien Truffert Rennes, 24, D(L),M(L)",31(2),2755,2,2,3,-,0.7,84.9,0.9,1,6.79
"108Issa SoumaréLe Havre, 25, AM(L),FW","Issa Soumaré Le Havre, 25, AM(L),FW",21(8),1905,5,4,-,-,1.5,65.9,3.0,2,6.78
"109Brendan ChardonnetBrest, 31, D(C)","Brendan Chardonnet Brest, 31, D(C)",27,2417,1,-,6,-,0.5,82.2,2.2,-,6.78
"110Al MusratiMonaco, 30, DMC","Al Musrati Monaco, 30, DMC",3(7),382,1,1,-,-,1.1,87.9,1.7,-,6.78
"111Eliesse Ben SeghirMonaco, 21, AM(CL),FW","Eliesse Ben Seghir Monaco, 21, AM(CL),FW",19(14),1753,6,3,-,-,1.8,82.5,0.5,2,6.77
"112Jonathan GraditLens, 33, D(CR)","Jonathan Gradit Lens, 33, D(CR)",24(1),2116,-,-,4,-,0.6,85.8,2.6,1,6.77
"113Lassine SinayokoAuxerre, 26, AM(LR),FW","Lassine Sinayoko Auxerre, 26, AM(LR),FW",25(9),2308,5,8,6,-,1.8,79.1,0.8,-,6.77
"114Pierre EkwahSaint-Etienne, 24, DMC","Pierre Ekwah Saint-Etienne, 24, DMC",29,2579,1,-,3,-,0.9,88.4,1.2,1,6.77
"115Keito NakamuraReims, 25, AM(L)","Keito Nakamura Reims, 25, AM(L)",31(1),2662,11,2,5,-,2.6,77.9,0.2,1,6.77
"116Mory GbaneReims, 25, D(C),DMC","Mory Gbane Reims, 25, D(C),DMC",13,1126,-,1,2,-,0.3,85.3,1.2,-,6.77
"117Abdoulaye NdiayeBrest, 24, D(C)","Abdoulaye Ndiaye Brest, 24, D(C)",19(3),1712,1,-,4,1,0.5,86.7,2.1,-,6.77
"118Milan SkriniarPSG, 31, D(C)","Milan Skriniar PSG, 31, D(C)",4(1),381,-,-,1,-,0.6,96.5,1.4,-,6.77
"119Malick FofanaLyon, 21, M(L)","Malick Fofana Lyon, 21, M(L)",16(13),1587,5,4,2,-,1.1,83.6,0.1,1,6.76
"120IsmailyLille, 36, D(L)","Ismaily Lille, 36, D(L)",10(6),907,-,1,4,-,0.6,87.9,0.8,-,6.76
"121Vincent SierroToulouse, 30, M(C)","Vincent Sierro Toulouse, 30, M(C)",27(2),2410,5,1,4,-,1.1,81.1,1.1,-,6.76
"122Ruben AguilarLens, 33, D(R),M(R)","Ruben Aguilar Lens, 33, D(R),M(R)",13(3),1130,1,2,4,-,0.7,83.4,0.6,-,6.76
"123Kenny LalaBrest, 34, D(LR),M(R)","Kenny Lala Brest, 34, D(LR),M(R)",29(1),2686,3,2,5,-,0.4,81.6,0.3,-,6.76
"124Brice SambaLens, 32, GK","Brice Samba Lens, 32, GK",15,1350,-,-,1,-,-,78.9,-,1,6.76
"125Cédric KipréReims, 29, D(C)","Cédric Kipré Reims, 29, D(C)",26(2),2192,-,1,4,2,0.3,89.6,1.5,1,6.76
"126Gautier LlorisLe Havre, 30, D(C)","Gautier Lloris Le Havre, 30, D(C)",31,2770,2,1,5,-,0.4,87.6,2.1,2,6.75
"127Romain Del CastilloBrest, 30, AM(CLR),FW","Romain Del Castillo Brest, 30, AM(CLR),FW",14(12),1262,6,4,-,-,0.8,76.1,0.3,1,6.75
"128Abdoulaye TouréLe Havre, 32, DMC","Abdoulaye Touré Le Havre, 32, DMC",26(2),2331,10,1,5,-,1.7,82.8,1.2,2,6.75
"129Thomas MeunierLille, 34, D(R),M(R)","Thomas Meunier Lille, 34, D(R),M(R)",21(9),1926,2,-,5,-,0.9,83.1,1.1,2,6.75
"130Himad AbdelliAngers, 26, M(CL),FW","Himad Abdelli Angers, 26, M(CL),FW",32,2849,6,1,4,-,1.2,84.5,0.5,-,6.75
"131Joshua KingToulouse, 34, AM(CLR),FW","Joshua King Toulouse, 34, AM(CLR),FW",21(7),1683,6,3,2,-,1.8,72.4,1.4,2,6.75
"132Clinton MataLyon, 33, D(CR),M(R)","Clinton Mata Lyon, 33, D(CR),M(R)",27(2),2370,-,4,5,-,0.2,90.1,0.7,1,6.75
"133Yanis ZouaouiLe Havre, 27, D(L),M(L)","Yanis Zouaoui Le Havre, 27, D(L),M(L)",9(8),973,-,2,3,-,0.3,75.4,0.4,2,6.75
"134Warren Zaïre-EmeryPSG, 20, D(R),DMC,M(R)","Warren Zaïre-Emery PSG, 20, D(R),DMC,M(R)",23(6),2053,1,2,3,-,0.6,93.3,0.3,-,6.75
"135Ismaël BennacerMarseille, 28, M(C)","Ismaël Bennacer Marseille, 28, M(C)",8(4),652,-,2,2,-,0.3,93.6,0.2,-,6.75
"136Yann GbohoToulouse, 25, AM(CL),FW","Yann Gboho Toulouse, 25, AM(CL),FW",27(4),2343,5,4,2,-,1.6,77.8,0.2,3,6.75
"137Félix LemaréchalStrasbourg, 22, M(C)","Félix Lemaréchal Strasbourg, 22, M(C)",20(7),1784,4,3,2,-,0.9,81.7,0.5,-,6.74
"138Joseph OkumuReims, 28, D(C)","Joseph Okumu Reims, 28, D(C)",20(2),1701,1,-,4,1,0.5,82.0,1.6,1,6.74
"139BeraldoPSG, 22, D(CL)","Beraldo PSG, 22, D(CL)",22(3),2011,1,-,6,-,0.5,94.7,1.9,-,6.74
"140Lorenz AssignonRennes, 25, D(R),M(R)","Lorenz Assignon Rennes, 25, D(R),M(R)",27(5),2363,3,4,9,-,0.7,81.4,1.2,2,6.74
"141Christopher OpériLe Havre, 28, D(L),M(L)","Christopher Opéri Le Havre, 28, D(L),M(L)",13,1170,-,2,-,1,0.5,78.8,0.8,1,6.74
"142Valentin RongierMarseille, 31, D(R),M(C)","Valentin Rongier Marseille, 31, D(R),M(C)",17(8),1564,3,1,5,-,0.6,90.8,0.6,-,6.74
"143Duje Caleta-CarLyon, 29, D(C)","Duje Caleta-Car Lyon, 29, D(C)",17(2),1585,1,-,9,-,0.6,91.1,2.2,-,6.73
"144Bafodé DiakitéLille, 25, D(CR)","Bafodé Diakité Lille, 25, D(CR)",31,2767,4,1,6,1,0.5,93.4,2.0,2,6.73
"145Kévin DanoisAuxerre, 21, DMC","Kévin Danois Auxerre, 21, DMC",16(6),1459,-,-,1,-,0.8,82.9,0.6,-,6.73
"146Sebastian NanasiStrasbourg, 23, AM(CL),FW","Sebastian Nanasi Strasbourg, 23, AM(CL),FW",26(5),2124,6,4,1,-,0.9,83.9,0.1,-,6.73
"147Matthis AblineNantes, 23, AM(LR),FW","Matthis Abline Nantes, 23, AM(LR),FW",33(1),2789,9,2,3,-,2.2,68.5,1.9,1,6.73
"148Arnaud NordinMontpellier, 27, M(CLR),FW","Arnaud Nordin Montpellier, 27, M(CLR),FW",14(2),1172,4,1,2,-,1.8,75.9,0.8,1,6.73
"149Rasmus NicolaisenToulouse, 29, D(C)","Rasmus Nicolaisen Toulouse, 29, D(C)",7,624,-,1,-,-,0.7,88.0,3.0,-,6.73
"150Clément AkpaAuxerre, 24, D(CL)","Clément Akpa Auxerre, 24, D(CL)",29(2),2495,-,1,7,-,0.2,84.1,1.3,-,6.72
"151Lucas ChevalierLille, 24, GK","Lucas Chevalier Lille, 24, GK",34,3060,-,-,-,-,-,77.1,0.2,-,6.72
"152Florent HaninAngers, 36, D(L),M(L)","Florent Hanin Angers, 36, D(L),M(L)",31(2),2679,1,2,2,-,0.3,81.3,0.6,-,6.72
"153Ainsley Maitland-NilesLyon, 28, D(LR),M(CLR)","Ainsley Maitland-Niles Lyon, 28, D(LR),M(CLR)",20(12),1978,1,4,1,-,0.7,87.0,0.5,-,6.71
"154Amir MurilloMarseille, 30, D(CLR),M(R)","Amir Murillo Marseille, 30, D(CLR),M(R)",27(3),2437,1,3,3,-,0.4,89.7,1.4,-,6.71
"155Gerónimo RulliMarseille, 33, GK","Gerónimo Rulli Marseille, 33, GK",34,3060,-,-,1,-,-,86.9,0.3,2,6.71
"156Rémy CabellaLille, 36, M(CLR),FW","Rémy Cabella Lille, 36, M(CLR),FW",12(11),1012,1,2,1,-,1.3,86.8,0.1,3,6.71
"157Morgan SansonNice, 31, M(CLR)","Morgan Sanson Nice, 31, M(CLR)",3(3),236,3,-,-,-,1.5,80.4,0.2,-,6.7
"158Geoffrey KondogbiaMarseille, 33, D(C),DMC","Geoffrey Kondogbia Marseille, 33, D(C),DMC",22(3),2021,-,-,1,-,0.3,92.6,1.1,-,6.7
"159Amine HaritMarseille, 28, AM(CLR),FW","Amine Harit Marseille, 28, AM(CLR),FW",8(5),522,2,4,1,1,0.6,87.2,0.1,-,6.7
"160Mathias Pereira LageBrest, 29, M(CLR),FW","Mathias Pereira Lage Brest, 29, M(CLR),FW",18(11),1574,2,7,4,-,1.2,73.1,1.4,3,6.7
"161Saïdou SowNantes, 23, D(C)","Saïdou Sow Nantes, 23, D(C)",9,800,1,-,1,-,0.6,83.6,1.4,-,6.7
"162Habib DiarraStrasbourg, 22, M(CLR)","Habib Diarra Strasbourg, 22, M(CLR)",27(3),2357,4,5,5,-,0.9,86.5,0.4,1,6.7
"163Djibril SidibéToulouse, 33, D(CLR),M(LR)","Djibril Sidibé Toulouse, 33, D(CLR),M(LR)",24(4),2106,-,3,1,-,0.2,81.2,0.7,-,6.69
"164Leo ØstigårdRennes, 26, D(C)","Leo Østigård Rennes, 26, D(C)",14(2),1228,1,-,5,-,0.4,84.8,3.0,-,6.69
"165Téji SavanierMontpellier, 34, M(C)","Téji Savanier Montpellier, 34, M(C)",27(4),2367,2,5,4,1,1.5,76.7,0.7,-,6.69
"166Mohamed AbdelmonemNice, 27, D(C)","Mohamed Abdelmonem Nice, 27, D(C)",10(2),856,-,-,2,-,-,90.7,2.6,-,6.68
"167Moussa NiakhatéLyon, 30, D(CL)","Moussa Niakhaté Lyon, 30, D(CL)",30(1),2725,-,-,2,-,0.1,91.1,1.4,1,6.68
"168Beres OwusuSaint-Etienne, 22, Defender","Beres Owusu Saint-Etienne, 22, Defender",1,90,-,-,-,-,-,60.0,2.0,-,6.68
"169Takumi MinaminoMonaco, 31, AM(CLR),FW","Takumi Minamino Monaco, 31, AM(CLR),FW",27(4),2246,6,3,4,-,1.8,73.4,0.6,1,6.68
"170Haris BelkeblaAngers, 32, DMC","Haris Belkebla Angers, 32, DMC",21(1),1795,-,1,1,-,0.1,88.1,0.5,1,6.68
"171Jean-Eudes AholouAngers, 32, DMC","Jean-Eudes Aholou Angers, 32, DMC",26,1978,2,-,7,-,1.0,84.7,1.5,2,6.67
"172Josué CasimirLe Havre, 24, D(R),M(LR),FW","Josué Casimir Le Havre, 24, D(R),M(LR),FW",23(4),2007,4,3,5,-,1.0,77.2,0.3,1,6.66
"173Jordan LefortAngers, 32, D(CL)","Jordan Lefort Angers, 32, D(CL)",34,3060,-,1,3,-,0.3,83.5,1.2,-,6.66
