Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"169Yves BissoumaTottenham, 29, M(C)","Yves Bissouma Tottenham, 29, M(C)",26(2),2088,-,-,9,2,0.9,91.9,0.5,-,6.72
"170Maximilian KilmanWolves, 28, D(C)","Maximilian Kilman Wolves, 28, D(C)",38,3420,2,-,7,-,0.4,86.3,2.3,1,6.71
"171Mathias JensenBrentford, 30, M(CR)","Mathias Jensen Brentford, 30, M(CR)",27(5),2220,3,3,5,-,0.4,78.6,0.2,1,6.71
"172Scott McTominayMan Utd, 29, D(C),M(CL)","Scott McTominay Man Utd, 29, D(C),M(CL)",18(14),1893,7,1,2,-,1.4,81.5,1.2,2,6.71
"173Destiny UdogieTottenham, 23, D(L),M(L)","Destiny Udogie Tottenham, 23, D(L),M(L)",28,2398,2,3,5,1,0.3,87.5,0.8,-,6.71
"174Amadou OnanaEverton, 24, DMC","Amadou Onana Everton, 24, DMC",23(7),2094,2,-,5,-,1,84.9,1.8,1,6.71
"175Jordan PickfordEverton, 32, GK","Jordan Pickford Everton, 32, GK",38,3420,-,-,5,-,-,59.4,-,1,6.71
"176Emiliano MartínezAston Villa, 33, GK","Emiliano Martínez Aston Villa, 33, GK",34,3016,-,-,4,-,-,81.4,0.1,-,6.71
"177Nick PopeNewcastle, 34, GK","Nick Pope Newcastle, 34, GK",15,1346,-,-,1,-,0.1,71.1,0.2,-,6.71
"178Harvey ElliottLiverpool, 23, AM(CR)","Harvey Elliott Liverpool, 23, AM(CR)",11(23),1339,3,6,2,-,1.4,87.7,0.3,2,6.7
"179Rasmus HøjlundMan Utd, 23, FW","Rasmus Højlund Man Utd, 23, FW",25(5),2172,10,2,2,-,1.3,77.0,0.8,1,6.7
"180Marcus RashfordMan Utd, 28, AM(CLR),FW","Marcus Rashford Man Utd, 28, AM(CLR),FW",26(7),2279,7,2,2,-,1.9,79.2,0.5,-,6.69
"181MurilloNottingham Forest, 23, D(C)","Murillo Nottingham Forest, 23, D(C)",32,2793,-,2,5,-,0.5,77.5,1.2,-,6.69
"182Lucas DigneAston Villa, 32, D(CL),M(L)","Lucas Digne Aston Villa, 32, D(CL),M(L)",27(6),2413,1,3,7,-,0.6,81.4,1.3,-,6.68
"183Timo WernerTottenham, 30, AM(CLR),FW","Timo Werner Tottenham, 30, AM(CLR),FW",10(3),815,2,3,1,-,2.2,80.8,0.1,-,6.68
"184Bernd LenoFulham, 34, GK","Bernd Leno Fulham, 34, GK",38,3420,-,-,3,-,-,77.2,0.3,3,6.68
"185Vitaly JaneltBrentford, 27, D(L),DMC","Vitaly Janelt Brentford, 27, D(L),DMC",37(1),3072,1,3,8,-,0.6,79.9,0.9,1,6.68
"186Kostas TsimikasLiverpool, 29, D(L),M(L)","Kostas Tsimikas Liverpool, 29, D(L),M(L)",8(5),677,-,3,-,-,0.2,85.6,0.3,-,6.68
"187Luis SinisterraBournemouth, 26, AM(LR),FW","Luis Sinisterra Bournemouth, 26, AM(LR),FW",7(13),692,2,2,-,-,1.4,80.1,0.8,1,6.68
"188Amad DialloMan Utd, 23, M(CR)","Amad Diallo Man Utd, 23, M(CR)",3(6),388,1,1,1,-,1.1,88.0,0.4,1,6.67
"189Stefan OrtegaMan City, 33, GK","Stefan Ortega Man City, 33, GK",5(4),632,-,-,-,-,-,78.1,0.1,-,6.67
"190Thomas ParteyArsenal, 32, D(R),M(CR)","Thomas Partey Arsenal, 32, D(R),M(CR)",9(5),790,-,-,3,-,0.6,90.3,0.5,-,6.67
"191Sean LongstaffNewcastle, 28, DMC","Sean Longstaff Newcastle, 28, DMC",30(5),2748,6,2,7,-,1.2,80.9,0.5,-,6.67
"192Tom LockyerLuton, 31, D(C)","Tom Lockyer Luton, 31, D(C)",14,1173,1,1,4,-,0.5,71.5,2.2,-,6.67
"193João GomesWolves, 25, M(C)","João Gomes Wolves, 25, M(C)",32(2),2660,2,1,11,-,0.8,83.3,0.5,1,6.67
"194Mykhailo MudrykChelsea, 25, AM(L)","Mykhailo Mudryk Chelsea, 25, AM(L)",18(13),1581,5,2,5,-,1.1,76.9,0.2,-,6.67
"195Raúl JiménezFulham, 34, FW","Raúl Jiménez Fulham, 34, FW",18(6),1404,7,-,3,1,1.7,69.7,1.8,1,6.67
"196Matty CashAston Villa, 28, D(R),M(CLR)","Matty Cash Aston Villa, 28, D(R),M(CLR)",23(6),2144,2,2,8,-,1.1,84.0,0.5,1,6.66
"197Nathan CollinsBrentford, 24, D(CR)","Nathan Collins Brentford, 24, D(CR)",29(3),2650,1,1,3,-,0.3,81.5,2.3,-,6.66
"198Neco WilliamsNottingham Forest, 25, D(LR),M(LR)","Neco Williams Nottingham Forest, 25, D(LR),M(LR)",18(8),1634,-,1,4,-,0.6,72.4,1.2,-,6.66
"199Dara O'SheaBurnley, 27, D(CR)","Dara O'Shea Burnley, 27, D(CR)",32(1),2895,3,4,5,1,0.6,79.7,3.8,-,6.66
"200Pape Matar SarrTottenham, 23, M(C)","Pape Matar Sarr Tottenham, 23, M(C)",27(7),2087,3,3,9,-,1.1,88.7,0.7,1,6.66
"201Josh CullenBurnley, 30, DMC","Josh Cullen Burnley, 30, DMC",23(2),2060,2,3,9,-,0.6,86.7,0.8,1,6.65
"202Robert SánchezChelsea, 28, GK","Robert Sánchez Chelsea, 28, GK",16,1434,-,-,2,-,-,79.6,0.2,1,6.65
"203Luke ShawMan Utd, 30, D(CL),M(L)","Luke Shaw Man Utd, 30, D(CL),M(L)",12,965,-,-,6,-,0.2,85.7,1.1,-,6.65
"204Elliot AndersonNewcastle, 23, M(CL)","Elliot Anderson Newcastle, 23, M(CL)",10(11),1024,-,2,3,-,0.9,82.9,0.9,1,6.65
"205James TraffordBurnley, 23, GK","James Trafford Burnley, 23, GK",28,2520,-,-,2,-,-,62.1,0.6,1,6.65
"206Alisson BeckerLiverpool, 33, GK","Alisson Becker Liverpool, 33, GK",28,2520,-,-,1,-,-,85.1,0.3,-,6.65
"207Moussa DiabyAston Villa, 26, M(CLR),FW","Moussa Diaby Aston Villa, 26, M(CLR),FW",25(13),2188,6,8,1,-,1.4,82.6,0.1,2,6.65
"208Mark FlekkenBrentford, 32, GK","Mark Flekken Brentford, 32, GK",37,3286,-,1,3,-,-,69.4,0.3,2,6.65
"209Teden MengiLuton, 23, D(C)","Teden Mengi Luton, 23, D(C)",28(2),2470,1,-,3,-,0.4,78.2,2.0,-,6.65
"210Bart VerbruggenBrighton, 23, GK","Bart Verbruggen Brighton, 23, GK",21,1890,-,-,3,-,-,85.6,0.3,-,6.64
"211Lukasz FabianskiWest Ham, 41, GK","Lukasz Fabianski West Ham, 41, GK",7(3),721,-,-,-,-,-,60.3,0.2,-,6.64
"212Ezri KonsaAston Villa, 28, D(CR)","Ezri Konsa Aston Villa, 28, D(CR)",35,3074,1,-,5,-,0.5,92.2,0.9,-,6.64
"213Mateo KovacicMan City, 31, M(CL)","Mateo Kovacic Man City, 31, M(CL)",16(14),1549,1,-,4,-,0.7,94.1,0.1,-,6.63
"214Jack HinshelwoodBrighton, 21, D(LR),M(C)","Jack Hinshelwood Brighton, 21, D(LR),M(C)",8(4),871,3,-,1,-,1.2,84.4,0.6,1,6.63
"215Abdoulaye DoucouréEverton, 33, M(C)","Abdoulaye Doucouré Everton, 33, M(C)",32,2643,7,2,7,-,1.5,78.5,0.8,-,6.63
"216EdersonMan City, 32, GK","Ederson Man City, 32, GK",33,2789,-,-,5,-,-,85.9,0.3,-,6.63
"217Timothy CastagneFulham, 30, D(CLR),M(LR)","Timothy Castagne Fulham, 30, D(CLR),M(LR)",29(5),2634,1,3,3,-,0.4,81.3,1.0,-,6.63
"218Youri TielemansAston Villa, 28, M(C)","Youri Tielemans Aston Villa, 28, M(C)",17(15),1622,2,6,3,-,0.4,86.0,0.4,1,6.63
"219Sèrge AurierNottingham Forest, 33, D(CLR),M(R)","Sèrge Aurier Nottingham Forest, 33, D(CLR),M(R)",10(2),835,-,2,2,-,0.5,80.6,2.5,1,6.63
"220Ben DaviesTottenham, 33, D(CL),M(L)","Ben Davies Tottenham, 33, D(CL),M(L)",12(5),1086,1,-,2,-,0.7,91.3,1.7,-,6.62
"221Wilson OdobertBurnley, 21, AM(CLR),FW","Wilson Odobert Burnley, 21, AM(CLR),FW",25(4),2109,3,2,3,-,1.7,79.4,0.3,-,6.62
"222Vinicius SouzaSheff Utd, 26, DMC","Vinicius Souza Sheff Utd, 26, DMC",29(7),2673,1,-,3,-,0.4,80.2,1.9,1,6.62
"223Djordje PetrovicChelsea, 26, GK","Djordje Petrovic Chelsea, 26, GK",22(1),1986,-,-,2,-,-,76.4,0.3,-,6.62
"224Jack HarrisonEverton, 29, M(CLR),FW","Jack Harrison Everton, 29, M(CLR),FW",25(4),2220,3,3,1,-,1.2,72.7,0.4,-,6.62
"225Anthony ElangaNottingham Forest, 23, AM(CLR),FW","Anthony Elanga Nottingham Forest, 23, AM(CLR),FW",25(11),2434,5,9,1,-,1.5,75.3,0.5,1,6.62
"226Ola AinaNottingham Forest, 29, D(CLR),M(LR)","Ola Aina Nottingham Forest, 29, D(CLR),M(LR)",20(2),1701,1,1,3,-,0.5,80.0,0.8,1,6.62
"227Harvey BarnesNewcastle, 28, AM(CLR)","Harvey Barnes Newcastle, 28, AM(CLR)",7(14),795,5,3,2,-,1.3,79.1,0.2,-,6.61
"228Gabriel OshoLuton, 27, D(CR),DMC","Gabriel Osho Luton, 27, D(CR),DMC",21,1848,2,-,3,-,0.5,82.5,1.8,-,6.61
"229Kristoffer AjerBrentford, 28, D(CLR),DMC","Kristoffer Ajer Brentford, 28, D(CLR),DMC",21(7),1836,2,1,5,-,0.4,75.9,2.3,-,6.61
"230Josh BrownhillBurnley, 30, M(CR)","Josh Brownhill Burnley, 30, M(CR)",23(10),2253,4,2,4,1,0.8,80.3,1.1,1,6.61
"231Nicolás DomínguezNottingham Forest, 27, M(CLR)","Nicolás Domínguez Nottingham Forest, 27, M(CLR)",19(7),1505,2,2,4,-,0.8,85.4,0.8,1,6.61
"232Jamaal LascellesNewcastle, 32, D(C)","Jamaal Lascelles Newcastle, 32, D(C)",13(3),1081,1,-,4,-,0.4,86.7,2.9,-,6.61
"233Pau TorresAston Villa, 29, D(C)","Pau Torres Aston Villa, 29, D(C)",27(2),2464,2,-,1,-,0.4,87.8,0.8,1,6.61
"234Dango OuattaraBournemouth, 24, D(L),M(LR),FW","Dango Ouattara Bournemouth, 24, D(L),M(LR),FW",12(18),1222,1,2,3,-,1,67.6,1.2,2,6.61
"235Joe GomezLiverpool, 28, D(CLR)","Joe Gomez Liverpool, 28, D(CLR)",17(15),1779,-,1,5,-,0.6,86.2,1.0,-,6.6
"236Michail AntonioWest Ham, 36, D(R),M(CLR),FW","Michail Antonio West Ham, 36, D(R),M(CLR),FW",21(5),1711,6,2,6,-,1.2,64.6,1.3,1,6.6
"237Jonny EvansMan Utd, 38, D(CL)","Jonny Evans Man Utd, 38, D(CL)",15(8),1396,-,1,2,-,-,87.9,1.6,-,6.6
"238Nélson SemedoWolves, 32, D(CLR),M(R)","Nélson Semedo Wolves, 32, D(CLR),M(R)",36,3091,-,1,11,1,0.5,80.9,0.6,-,6.6
"239Miguel AlmirónNewcastle, 32, AM(CLR),FW","Miguel Almirón Newcastle, 32, AM(CLR),FW",23(10),1947,3,1,2,-,1.2,85.8,0.2,-,6.6
"240Takehiro TomiyasuArsenal, 27, D(CLR)","Takehiro Tomiyasu Arsenal, 27, D(CLR)",10(12),1144,2,1,-,1,0.8,85.5,1.2,-,6.6
"241Wataru EndoLiverpool, 33, DMC","Wataru Endo Liverpool, 33, DMC",20(9),1723,1,-,10,-,0.3,88.4,1.1,-,6.59
"242Elijah AdebayoLuton, 28, FW","Elijah Adebayo Luton, 28, FW",16(11),1419,10,-,1,-,1.1,72.6,1.6,1,6.59
"243Ivan PerisicTottenham, 37, M(CLR),FW","Ivan Perisic Tottenham, 37, M(CLR),FW",0(5),99,-,1,2,-,0.4,80.3,1.0,-,6.59
"244Axel DisasiChelsea, 28, D(CR)","Axel Disasi Chelsea, 28, D(CR)",29(2),2581,2,-,6,-,0.5,90.6,2.4,1,6.58
"245Vladimír CoufalWest Ham, 33, D(CR),M(R)","Vladimír Coufal West Ham, 33, D(CR),M(R)",36,3140,-,7,5,1,0.2,73.0,1.1,-,6.58
"246Jakub KiwiorArsenal, 26, D(CL),DMC","Jakub Kiwior Arsenal, 26, D(CL),DMC",11(9),946,1,3,1,-,0.3,85.8,0.8,-,6.58
"247Taiwo AwoniyiNottingham Forest, 28, FW","Taiwo Awoniyi Nottingham Forest, 28, FW",12(8),1047,6,3,2,-,1.1,73.8,1.1,-,6.58
"248Sander BergeBurnley, 28, M(C)","Sander Berge Burnley, 28, M(C)",34(3),3009,1,2,8,1,0.7,88.8,1.8,1,6.58
"249Gustavo HamerSheff Utd, 28, D(R),M(CL)","Gustavo Hamer Sheff Utd, 28, D(R),M(CL)",34(2),2924,4,6,9,-,1.4,73.5,0.2,-,6.58
"250Danny WelbeckBrighton, 35, AM(CLR),FW","Danny Welbeck Brighton, 35, AM(CLR),FW",21(8),1707,5,1,4,-,1.4,83.2,0.6,-,6.58
"251Sven BotmanNewcastle, 26, D(C)","Sven Botman Newcastle, 26, D(C)",15(2),1378,2,2,2,-,0.6,90.5,2.0,-,6.58
"252Lewis MileyNewcastle, 19, D(R),DMC","Lewis Miley Newcastle, 19, D(R),DMC",14(3),1208,1,3,1,-,0.8,83.8,0.6,-,6.57
"253Lyle FosterBurnley, 25, AM(LR),FW","Lyle Foster Burnley, 25, AM(LR),FW",22(2),1908,5,3,-,1,1.4,68.1,2.1,-,6.57
"254Raphaël VaraneMan Utd, 33, D(C)","Raphaël Varane Man Utd, 33, D(C)",16(6),1374,1,-,2,-,0.4,89.3,1.0,-,6.57
"255Reece BurkeLuton, 29, D(CR)","Reece Burke Luton, 29, D(CR)",20(2),1666,-,4,5,-,0.6,77.5,2.1,-,6.57
"256John StonesMan City, 31, D(CR),DMC","John Stones Man City, 31, D(CR),DMC",12(4),1064,1,-,2,-,0.3,93.6,0.9,1,6.56
"257Kenny TeteFulham, 30, D(CR),M(R)","Kenny Tete Fulham, 30, D(CR),M(R)",10(4),868,1,-,2,-,0.3,80.6,0.4,-,6.56
"258Odsonne ÉdouardCrystal Palace, 28, AM(L),FW","Odsonne Édouard Crystal Palace, 28, AM(L),FW",17(13),1556,7,-,4,-,1.7,73.3,1.1,-,6.56
"259Konstantinos MavropanosWest Ham, 28, D(CR)","Konstantinos Mavropanos West Ham, 28, D(CR)",16(3),1501,1,-,2,-,0.6,76.7,2.3,-,6.55
"260Marc GuéhiCrystal Palace, 25, D(C)","Marc Guéhi Crystal Palace, 25, D(C)",23(2),2023,-,1,2,-,0.2,87.2,1.2,-,6.55
"261Alex IwobiEverton, 29, D(R),M(CLR)","Alex Iwobi Everton, 29, D(R),M(CLR)",2,140,-,-,-,-,2,76.7,-,-,6.55
"262Justin KluivertBournemouth, 26, AM(CLR),FW","Justin Kluivert Bournemouth, 26, AM(CLR),FW",26(6),1937,7,1,5,-,1.8,72.4,0.4,-,6.55
"263Issa KaboréLuton, 24, D(R),M(R)","Issa Kaboré Luton, 24, D(R),M(R)",21(3),1734,-,2,7,-,0.3,76.0,0.8,1,6.55
"264DaniloNottingham Forest, 24, M(C)","Danilo Nottingham Forest, 24, M(C)",20(9),1801,2,2,4,-,0.8,80.5,0.5,-,6.55
"265Toti GomesWolves, 27, D(CL)","Toti Gomes Wolves, 27, D(CL)",31(4),2779,1,3,7,-,0.3,82.8,1.6,1,6.55
"266Lewis HallNewcastle, 21, D(L),M(L)","Lewis Hall Newcastle, 21, D(L),M(L)",8(10),777,1,-,2,-,0.6,83.1,0.6,-,6.55
"267Ben MeeBrentford, 36, D(CL)","Ben Mee Brentford, 36, D(CL)",15(1),1276,2,-,1,1,0.6,76.4,2.2,-,6.54
"268AntonyMan Utd, 26, AM(R)","Antony Man Utd, 26, AM(R)",15(14),1324,1,1,5,-,1.5,80.0,0.1,1,6.54
"269Tyler AdamsBournemouth, 27, D(R),M(CR)","Tyler Adams Bournemouth, 27, D(R),M(CR)",1(2),118,-,-,-,-,-,84.1,0.7,1,6.54
"270David RayaArsenal, 30, GK","David Raya Arsenal, 30, GK",32,2880,-,-,2,-,-,70.8,0.2,-,6.54
"271Rico LewisMan City, 21, D(LR),M(C)","Rico Lewis Man City, 21, D(LR),M(C)",8(8),808,2,-,1,-,0.3,91.0,-,-,6.54
"272Oliver ArblasterSheff Utd, 22, DMC","Oliver Arblaster Sheff Utd, 22, DMC",11(1),946,-,-,2,-,0.1,81.4,0.8,-,6.54
"273Eddie NketiahArsenal, 26, AM(C),FW","Eddie Nketiah Arsenal, 26, AM(C),FW",10(17),1073,5,2,3,-,1.4,79.9,0.9,1,6.53
"274Sandro TonaliNewcastle, 25, DMC","Sandro Tonali Newcastle, 25, DMC",5(3),439,1,-,2,-,0.4,88.0,0.1,-,6.53
"275Illia ZabarnyiBournemouth, 23, D(C)","Illia Zabarnyi Bournemouth, 23, D(C)",37,3330,1,-,5,-,0.2,81.6,2.1,-,6.53
"276Will HughesCrystal Palace, 31, M(CLR)","Will Hughes Crystal Palace, 31, M(CLR)",23(7),1899,-,1,6,-,0.3,85.1,0.4,-,6.53
"277Harry WilsonFulham, 29, M(CLR),FW","Harry Wilson Fulham, 29, M(CLR),FW",16(19),1616,4,6,6,-,1.1,79.2,0.1,2,6.52
"278Tom CairneyFulham, 35, M(CR)","Tom Cairney Fulham, 35, M(CR)",14(20),1480,1,4,3,-,0.5,90.3,0.4,-,6.52
"279Nathaniel ClyneCrystal Palace, 35, D(CLR),M(R)","Nathaniel Clyne Crystal Palace, 35, D(CLR),M(R)",14(5),1339,-,-,-,-,0.2,84.2,0.7,-,6.52
"280ZankaBrentford, 36, D(C)","Zanka Brentford, 36, D(C)",12(2),1087,1,-,4,-,0.6,75.4,1.9,-,6.52
"281Kurt ZoumaWest Ham, 31, D(CR)","Kurt Zouma West Ham, 31, D(CR)",32(1),2841,3,-,3,-,0.5,83.9,1.8,1,6.52
"282Igor JulioBrighton, 28, D(CL),M(L)","Igor Julio Brighton, 28, D(CL),M(L)",17(7),1638,-,-,4,-,0.2,93.6,1.1,-,6.52
"283Issa DiopFulham, 29, D(C)","Issa Diop Fulham, 29, D(C)",16(2),1426,-,-,2,1,0.3,88.1,1.4,1,6.51
"284Adam SmithBournemouth, 34, D(LR),M(LR)","Adam Smith Bournemouth, 34, D(LR),M(LR)",25(3),2158,-,2,6,-,0.1,77.1,0.7,-,6.51
"285Emerson RoyalTottenham, 27, D(CLR),M(R)","Emerson Royal Tottenham, 27, D(CLR),M(R)",11(11),1155,1,-,4,-,0.3,91.2,0.7,1,6.51
"286Joël VeltmanBrighton, 34, D(CR),M(R)","Joël Veltman Brighton, 34, D(CR),M(R)",17(10),1583,1,1,4,-,0.2,84.9,1.1,-,6.51
"287Zeki AmdouniBurnley, 25, AM(CR),FW","Zeki Amdouni Burnley, 25, AM(CR),FW",27(7),1972,5,1,2,-,1.4,80.9,0.5,1,6.51
"288Thomas KaminskiLuton, 33, GK","Thomas Kaminski Luton, 33, GK",38,3406,-,-,3,-,-,55.0,0.1,-,6.51
"289David Datro FofanaBurnley, 23, FW","David Datro Fofana Burnley, 23, FW",10(5),880,4,1,1,-,1.3,69.0,0.9,2,6.51
"290Harry ToffoloNottingham Forest, 30, D(L),M(L)","Harry Toffolo Nottingham Forest, 30, D(L),M(L)",15(8),1456,1,3,3,-,0.3,76.2,1.1,-,6.5
"291Ibrahim SangaréNottingham Forest, 28, DMC","Ibrahim Sangaré Nottingham Forest, 28, DMC",13(4),1040,-,-,6,-,0.5,80.7,0.5,-,6.5
"292Tino LivramentoNewcastle, 23, D(LR)","Tino Livramento Newcastle, 23, D(LR)",12(14),1306,1,-,1,-,0.2,86.8,0.5,-,6.5
"293Amari'i BellLuton, 31, D(CL),M(L)","Amari'i Bell Luton, 31, D(CL),M(L)",21,1722,-,-,-,-,0.1,79.6,1.0,-,6.5
"294Julio EncisoBrighton, 22, AM(CL),FW","Julio Enciso Brighton, 22, AM(CL),FW",5(7),475,-,2,2,-,2.3,77.2,0.1,-,6.5
"295Ryan YatesNottingham Forest, 28, M(C)","Ryan Yates Nottingham Forest, 28, M(C)",21(14),1986,1,1,6,-,0.9,80.2,1.2,1,6.5
"296Victor LindelöfMan Utd, 31, D(CLR)","Victor Lindelöf Man Utd, 31, D(CLR)",14(5),1333,1,1,2,-,0.3,89.5,0.9,1,6.5
"297James MilnerBrighton, 40, D(LR),M(CLR)","James Milner Brighton, 40, D(LR),M(CLR)",11(4),779,-,2,3,-,0.3,86.4,0.4,-,6.49
"298Ryan GravenberchLiverpool, 23, DMC","Ryan Gravenberch Liverpool, 23, DMC",12(14),1122,1,-,-,-,0.9,83.4,0.4,-,6.49
"299Dean HendersonCrystal Palace, 29, GK","Dean Henderson Crystal Palace, 29, GK",18,1620,-,-,2,-,-,53.7,0.3,-,6.49
"300Jóhann GudmundssonBurnley, 35, M(CLR)","Jóhann Gudmundsson Burnley, 35, M(CLR)",12(14),1194,1,3,2,-,0.6,78.3,0.5,-,6.49
"301Christopher NkunkuChelsea, 28, M(CLR),FW","Christopher Nkunku Chelsea, 28, M(CLR),FW",2(9),437,3,-,-,-,1.5,89.3,0.9,-,6.49
"302Giovani Lo CelsoTottenham, 30, M(CLR),FW","Giovani Lo Celso Tottenham, 30, M(CLR),FW",4(18),498,2,2,2,-,0.6,91.5,-,1,6.49
"303Evan FergusonBrighton, 21, FW","Evan Ferguson Brighton, 21, FW",15(12),1366,6,-,1,-,1.2,81.3,0.5,1,6.49
"304Reece JamesChelsea, 26, D(CLR),DMC,M(R)","Reece James Chelsea, 26, D(CLR),DMC,M(R)",5(5),421,-,2,-,2,0.7,84.3,0.8,-,6.49
"305Chris MephamBournemouth, 28, D(C)","Chris Mepham Bournemouth, 28, D(C)",6(4),615,-,1,2,-,0.1,82.8,3,-,6.49
"306Mads AndersenLuton, 28, D(C)","Mads Andersen Luton, 28, D(C)",4(4),399,1,-,1,-,0.4,73.9,1.4,-,6.48
"307Neal MaupayBrentford, 29, AM(C),FW","Neal Maupay Brentford, 29, AM(C),FW",13(16),1317,6,3,8,-,1.3,72.8,0.5,2,6.48
"308Saïd BenrahmaWest Ham, 30, AM(CLR)","Saïd Benrahma West Ham, 30, AM(CLR)",5(8),617,-,1,1,-,1.5,79.8,0.1,-,6.48
"309Lorenz AssignonBurnley, 25, D(R),M(R)","Lorenz Assignon Burnley, 25, D(R),M(R)",15,1240,1,2,3,1,0.6,75.6,0.9,1,6.48
"310Jeffrey SchluppCrystal Palace, 33, D(L),M(CLR)","Jeffrey Schlupp Crystal Palace, 33, D(L),M(CLR)",17(12),1357,2,2,1,-,0.7,75.9,0.8,1,6.48
"311Jacob RamseyAston Villa, 24, M(CLR)","Jacob Ramsey Aston Villa, 24, M(CLR)",8(8),852,1,1,2,-,1.2,81.9,0.3,-,6.48
"312Benoît BadiashileChelsea, 25, D(C)","Benoît Badiashile Chelsea, 25, D(C)",15(3),1338,-,1,3,-,0.3,90.9,1.6,-,6.48
"313Facundo BuonanotteBrighton, 21, AM(CR)","Facundo Buonanotte Brighton, 21, AM(CR)",17(10),1370,3,1,7,-,0.8,85.3,0.2,-,6.47
"314Adam WebsterBrighton, 31, D(C)","Adam Webster Brighton, 31, D(C)",13(2),1144,-,-,2,-,0.5,91.3,2.2,-,6.47
"315Ben ChilwellChelsea, 29, D(CL),M(L)","Ben Chilwell Chelsea, 29, D(CL),M(L)",9(4),758,-,1,5,-,0.9,80.2,0.9,-,6.47
"316Keane Lewis-PotterBrentford, 25, D(L),M(CLR),FW","Keane Lewis-Potter Brentford, 25, D(L),M(CLR),FW",15(15),1442,3,1,-,-,1.4,77.4,0.5,-,6.47
"317Davinson SánchezTottenham, 29, D(C)","Davinson Sánchez Tottenham, 29, D(C)",0(1),76,-,-,1,-,1.0,90.5,3.0,-,6.47
"318Emil KrafthNewcastle, 31, D(CR),M(R)","Emil Krafth Newcastle, 31, D(CR),M(R)",8(9),910,-,-,2,-,0.2,85.1,0.8,-,6.47
"319Philip BillingBournemouth, 29, M(C),FW","Philip Billing Bournemouth, 29, M(C),FW",13(16),1393,2,2,3,1,1.0,78.4,1.2,-,6.47
"320Curtis JonesLiverpool, 25, D(R),M(CL)","Curtis Jones Liverpool, 25, D(R),M(CL)",14(9),1168,1,1,3,1,0.8,91.5,0.3,-,6.47
"321Charlie TaylorBurnley, 32, D(CL),M(L)","Charlie Taylor Burnley, 32, D(CL),M(L)",25(3),2332,1,1,8,-,0.4,78.9,1.5,-,6.47
"322Matt TurnerNottingham Forest, 31, GK","Matt Turner Nottingham Forest, 31, GK",18,1531,-,-,2,-,-,63.6,0.3,-,6.47
"323Jayden BogleSheff Utd, 25, D(R),M(R)","Jayden Bogle Sheff Utd, 25, D(R),M(R)",32(2),2795,3,-,9,-,0.9,69.7,1.5,-,6.47
"324Maxime EstèveBurnley, 23, D(C)","Maxime Estève Burnley, 23, D(C)",15(1),1312,-,-,6,-,0.4,84.4,1.7,-,6.46
"325Alex ScottBournemouth, 22, M(CR)","Alex Scott Bournemouth, 22, M(CR)",11(12),1013,1,1,3,-,0.7,81.0,0.7,1,6.46
"326Calvin BasseyFulham, 26, D(CL)","Calvin Bassey Fulham, 26, D(CL)",25(4),2302,1,-,4,1,0.2,86.2,1.0,-,6.46
"327Álex MorenoAston Villa, 32, D(L),M(L)","Álex Moreno Aston Villa, 32, D(L),M(L)",11(10),1031,2,-,2,-,0.4,83.3,0.2,-,6.46
"328Oscar BobbMan City, 22, AM(LR)","Oscar Bobb Man City, 22, AM(LR)",2(12),295,1,1,-,-,0.3,88.1,0.1,-,6.46
"329Gonzalo MontielNottingham Forest, 29, D(CR),M(R)","Gonzalo Montiel Nottingham Forest, 29, D(CR),M(R)",8(6),802,-,2,5,-,0.2,78.9,0.9,-,6.46
"330Orel MangalaNottingham Forest, 28, M(C)","Orel Mangala Nottingham Forest, 28, M(C)",19(1),1571,1,-,6,-,0.5,88.6,0.5,-,6.45
"331Wes FoderinghamSheff Utd, 35, GK","Wes Foderingham Sheff Utd, 35, GK",29(1),2648,-,-,2,-,-,52.6,0.2,1,6.45
"332Joe WillockNewcastle, 26, M(C)","Joe Willock Newcastle, 26, M(C)",5(4),419,1,-,-,-,0.8,86.3,0.1,-,6.45
"333Jacob BrownLuton, 28, M(CLR),FW","Jacob Brown Luton, 28, M(CLR),FW",12(7),1020,2,-,4,-,1.4,56.3,2.3,1,6.45
"334Luca KoleoshoBurnley, 21, AM(LR)","Luca Koleosho Burnley, 21, AM(LR)",13(2),984,1,1,-,-,1.5,76.0,0.1,-,6.45
"335Jacob Bruun LarsenBurnley, 27, AM(CLR),FW","Jacob Bruun Larsen Burnley, 27, AM(CLR),FW",16(16),1252,6,-,1,-,1.4,76.8,0.4,-,6.45
"336Joel WardCrystal Palace, 36, D(CLR),DMC,M(R)","Joel Ward Crystal Palace, 36, D(CLR),DMC,M(R)",23(3),1982,-,1,4,-,0.4,75.7,1.8,-,6.45
"337Sam JohnstoneCrystal Palace, 33, GK","Sam Johnstone Crystal Palace, 33, GK",20,1797,-,-,1,-,-,52.9,0.1,2,6.44
"338Mads RoerslevBrentford, 26, D(R),M(R)","Mads Roerslev Brentford, 26, D(R),M(R)",22(12),1985,1,2,1,-,0.2,68.9,0.4,1,6.44
"339Jurriën TimberArsenal, 24, D(CLR)","Jurriën Timber Arsenal, 24, D(CLR)",1(1),71,-,-,2,-,-,89.6,0.5,-,6.43
