Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"175Marin PongracicLecce, 28, D(C)","Marin Pongracic Lecce, 28, D(C)",9,792,-,-,2,-,0.1,82.0,1,-,6.63
"176Nicola RavagliaSampdoria, 37, GK","Nicola Ravaglia Sampdoria, 37, GK",9,810,-,-,-,-,-,60.0,0.4,1,6.63
"177Lorenzo MontipòVerona, 30, GK","Lorenzo Montipò Verona, 30, GK",37,3330,-,-,2,-,-,58.5,0.1,-,6.63
"178Matteo DarmianInter, 36, D(CLR),M(LR)","Matteo Darmian Inter, 36, D(CLR),M(LR)",24(7),2032,1,2,3,-,0.2,87.0,0.5,-,6.63
"179PedroLazio, 38, M(CLR),FW","Pedro Lazio, 38, M(CLR),FW",17(19),1896,4,3,1,-,1.2,84.3,-,1,6.63
"180Panagiotis RetsosVerona, 27, D(CLR)","Panagiotis Retsos Verona, 27, D(CLR)",1(1),122,-,-,-,-,0.5,84.8,1.5,-,6.63
"181Georgios KyriakopoulosBologna, 30, D(L),M(L)","Georgios Kyriakopoulos Bologna, 30, D(L),M(L)",8(4),704,-,2,2,-,0.6,81.8,0.4,-,6.62
"182Federico FazioSalernitana, 39, D(C)","Federico Fazio Salernitana, 39, D(C)",12(2),1075,1,-,2,1,0.8,77.0,2.6,2,6.62
"183Jakub KiwiorSpezia, 26, D(CL),DMC","Jakub Kiwior Spezia, 26, D(CL),DMC",17,1447,-,-,3,-,0.6,85.3,1.3,-,6.62
"184Mehdi LérisSampdoria, 27, M(CLR)","Mehdi Léris Sampdoria, 27, M(CLR)",29(3),2465,1,1,13,-,0.9,69.9,3.0,-,6.62
"185Musa BarrowBologna, 27, AM(CL),FW","Musa Barrow Bologna, 27, AM(CL),FW",26(6),1971,3,8,3,-,2.0,79.8,0.4,-,6.62
"186Simone VerdiVerona, 33, AM(CLR),FW","Simone Verdi Verona, 33, AM(CLR),FW",12(12),1093,5,-,3,-,1.3,75.6,0.4,3,6.62
"187Valentin GendreyLecce, 25, D(R),M(R)","Valentin Gendrey Lecce, 25, D(R),M(R)",35(2),3103,-,2,4,-,0.3,73.6,1.3,-,6.62
"188Samuele RicciTorino, 24, M(C)","Samuele Ricci Torino, 24, M(C)",23(5),2073,2,1,6,-,0.8,89.5,0.4,-,6.62
"189Nicolò CambiaghiEmpoli, 25, AM(CLR),FW","Nicolò Cambiaghi Empoli, 25, AM(CLR),FW",12(16),1282,6,1,3,1,1.3,80.6,0.1,1,6.61
"190Pablo MaríMonza, 32, D(C)","Pablo Marí Monza, 32, D(C)",28(2),2489,1,-,4,-,0.3,88.8,2.0,-,6.61
"191Arthur CabralFiorentina, 28, FW","Arthur Cabral Fiorentina, 28, FW",15(13),1433,8,1,4,-,1.9,69.1,1.8,1,6.61
"192Janis AntisteSassuolo, 23, FW","Janis Antiste Sassuolo, 23, FW",0(2),50,1,-,-,-,0.5,72.2,1.0,-,6.61
"193Alexis BlinLecce, 29, DMC","Alexis Blin Lecce, 29, DMC",26(9),2380,1,-,8,-,0.6,81.3,1.6,1,6.61
"194Vlad ChirichesCremonese, 36, D(CR),DMC","Vlad Chiriches Cremonese, 36, D(CR),DMC",14(2),986,-,-,2,-,-,83.9,1.1,-,6.61
"195David OkerekeCremonese, 28, AM(CLR),FW","David Okereke Cremonese, 28, AM(CLR),FW",25(8),2277,7,-,4,-,1.8,72.6,1.5,-,6.6
"196Danilo CataldiLazio, 31, M(C)","Danilo Cataldi Lazio, 31, M(C)",26(3),1942,-,1,5,-,0.2,88.6,0.1,-,6.6
"197Georginio WijnaldumRoma, 35, M(CLR)","Georginio Wijnaldum Roma, 35, M(CLR)",10(4),768,2,-,-,-,1.4,83.9,0.9,-,6.6
"198Matteo PolitanoNapoli, 32, M(CLR),FW","Matteo Politano Napoli, 32, M(CLR),FW",14(13),1168,3,3,1,-,1.2,81.8,0.1,-,6.6
"199Jhon LucumíBologna, 27, D(C)","Jhon Lucumí Bologna, 27, D(C)",33,2902,-,1,8,-,0.3,88.8,1.2,-,6.6
"200Isak HienVerona, 27, D(C)","Isak Hien Verona, 27, D(C)",28(4),2608,-,-,9,-,0.1,75.3,2.5,-,6.6
"201José PalominoAtalanta, 36, D(C)","José Palomino Atalanta, 36, D(C)",8(7),755,1,-,4,-,0.4,82.6,1.6,-,6.59
"202Ciprian TatarusanuAC Milan, 40, GK","Ciprian Tatarusanu AC Milan, 40, GK",16,1440,-,1,-,-,-,75.5,0.1,-,6.59
"203Martin ErlicSassuolo, 28, D(C)","Martin Erlic Sassuolo, 28, D(C)",26(2),2332,-,-,2,-,0.1,86.1,1.8,-,6.59
"204Krzysztof PiatekSalernitana, 30, FW","Krzysztof Piatek Salernitana, 30, FW",23(10),2144,4,5,5,-,1.8,70.1,2.7,1,6.59
"205Nicola ZalewskiRoma, 24, D(L),M(CLR)","Nicola Zalewski Roma, 24, D(L),M(CLR)",26(7),2210,2,1,3,-,0.9,79.1,0.1,1,6.59
"206Alessandro ZanoliSampdoria, 25, D(R),M(R)","Alessandro Zanoli Sampdoria, 25, D(R),M(R)",16(6),1539,2,2,3,-,0.7,79.4,0.5,1,6.59
"207Federico ChiesaJuventus, 28, M(CLR),FW","Federico Chiesa Juventus, 28, M(CLR),FW",6(15),843,2,5,2,-,1.2,78.5,-,1,6.59
"208Weston McKennieJuventus, 27, D(CLR),M(CLR),FW","Weston McKennie Juventus, 27, D(CLR),M(CLR),FW",13(2),1060,1,1,-,-,0.5,81.7,0.8,-,6.59
"209Alexis SaelemaekersAC Milan, 26, M(LR)","Alexis Saelemaekers AC Milan, 26, M(LR)",14(16),1399,2,3,1,-,1.2,81.3,0.3,1,6.59
"210Rémi OudinLecce, 29, M(CLR),FW","Rémi Oudin Lecce, 29, M(CLR),FW",12(19),1315,3,-,3,-,1.2,70.0,0.4,1,6.59
"211Pierre KaluluAC Milan, 25, D(CR),M(R)","Pierre Kalulu AC Milan, 25, D(CR),M(R)",26(8),2544,1,-,4,-,0.3,88.7,1.1,1,6.59
"212Andrea CambiasoBologna, 26, D(LR),M(LR)","Andrea Cambiaso Bologna, 26, D(LR),M(LR)",25(7),2172,-,3,2,-,0.5,85.7,0.1,1,6.58
"213Juan MussoAtalanta, 31, GK","Juan Musso Atalanta, 31, GK",24,2078,-,-,1,-,-,65.9,-,-,6.58
"214Bartlomiej DragowskiSpezia, 28, GK","Bartlomiej Dragowski Spezia, 28, GK",34,2948,-,1,1,-,-,64.3,0.3,6,6.58
"215Diego LlorenteRoma, 32, D(C),DMC","Diego Llorente Roma, 32, D(C),DMC",5(4),574,-,-,-,-,0.4,88.6,1.3,-,6.58
"216Sasa LukicTorino, 29, M(C)","Sasa Lukic Torino, 29, M(C)",13(3),1195,2,-,4,-,1,88.1,1.4,1,6.58
"217Jonathan IkonéFiorentina, 27, AM(CLR),FW","Jonathan Ikoné Fiorentina, 27, AM(CLR),FW",24(9),2012,4,4,4,-,1.5,84.1,0.4,1,6.58
"218Jean-Daniel Akpa AkproEmpoli, 33, D(R),M(CLR)","Jean-Daniel Akpa Akpro Empoli, 33, D(R),M(CLR)",16(8),1364,1,1,7,2,0.6,76.3,0.7,1,6.58
"219Vanja Milinkovic-SavicTorino, 29, GK","Vanja Milinkovic-Savic Torino, 29, GK",38,3420,-,-,4,-,-,57.9,0.3,1,6.58
"220Luca D'AndreaSassuolo, 21, AM(R)","Luca D'Andrea Sassuolo, 21, AM(R)",5,321,-,1,-,-,1.4,76.3,0.4,-,6.58
"221Frank TsadjoutCremonese, 26, FW","Frank Tsadjout Cremonese, 26, FW",14(6),1057,3,1,1,-,1.3,69.4,3.0,1,6.58
"222Aleksa TerzicFiorentina, 26, D(L),M(L)","Aleksa Terzic Fiorentina, 26, D(L),M(L)",8(14),929,1,1,2,-,0.5,85.9,0.3,-,6.58
"223Matteo RuggeriAtalanta, 23, D(L),M(L)","Matteo Ruggeri Atalanta, 23, D(L),M(L)",8(7),823,-,1,3,-,0.7,84.2,0.9,-,6.57
"224Merih DemiralAtalanta, 28, D(C)","Merih Demiral Atalanta, 28, D(C)",14(14),1525,1,-,5,-,0.2,85.8,1.9,1,6.57
"225Denso KasiusBologna, 23, D(R),M(R)","Denso Kasius Bologna, 23, D(R),M(R)",4(3),343,-,2,1,-,0.6,71.0,0.1,-,6.57
"226Ruslan MalinovskyiAtalanta, 32, M(CLR),FW","Ruslan Malinovskyi Atalanta, 32, M(CLR),FW",5(10),548,1,2,2,-,1.3,79.5,0.3,-,6.57
"227Pawel DawidowiczVerona, 30, D(C),DMC","Pawel Dawidowicz Verona, 30, D(C),DMC",20(3),1636,1,1,6,1,0.5,76.6,1.9,-,6.57
"228Matheus HenriqueSassuolo, 28, M(CR)","Matheus Henrique Sassuolo, 28, M(CR)",21(9),1951,4,1,4,-,0.8,86.9,0.4,-,6.57
"229Manuel LazzariLazio, 32, D(R),M(R)","Manuel Lazzari Lazio, 32, D(R),M(R)",23(6),1888,-,-,9,-,0.2,89.5,0.3,-,6.56
"230Fodé Ballo-TouréAC Milan, 29, D(L),M(L)","Fodé Ballo-Touré AC Milan, 29, D(L),M(L)",5(5),518,1,-,-,-,0.5,87.5,1.3,-,6.56
"231Lorenzo PirolaSalernitana, 24, D(C)","Lorenzo Pirola Salernitana, 24, D(C)",23(3),1949,2,-,4,-,0.5,80.6,1.8,2,6.56
"232Cyril NgongeVerona, 25, AM(CR),FW","Cyril Ngonge Verona, 25, AM(CR),FW",9(5),747,3,1,2,-,1.9,59.1,1.2,1,6.56
"233Manolo GabbiadiniSampdoria, 34, AM(CLR),FW","Manolo Gabbiadini Sampdoria, 34, AM(CLR),FW",27(8),2369,7,2,6,-,2.1,70.9,1.3,2,6.56
"234Mile SvilarRoma, 26, GK","Mile Svilar Roma, 26, GK",3,270,-,-,1,-,-,56.3,-,-,6.56
"235Alessandro FlorenziAC Milan, 35, D(LR),M(CLR)","Alessandro Florenzi AC Milan, 35, D(LR),M(CLR)",2(4),200,-,-,1,-,0.8,77.2,0.2,-,6.56
"236Samuele PerisanEmpoli, 28, GK","Samuele Perisan Empoli, 28, GK",7,630,-,-,-,-,-,71.4,0.1,-,6.55
"237Marco SilvestriUdinese, 35, GK","Marco Silvestri Udinese, 35, GK",38,3420,-,-,-,-,-,75.0,0.3,-,6.55
"238Luka LochoshviliCremonese, 27, D(CL)","Luka Lochoshvili Cremonese, 27, D(CL)",22(3),1850,1,2,4,-,0.3,79.9,1.5,-,6.55
"239Ondrej DudaVerona, 31, M(C),FW","Ondrej Duda Verona, 31, M(C),FW",11(4),1066,-,-,4,-,0.9,77.3,0.7,-,6.55
"240Cristian VolpatoRoma, 22, AM(R)","Cristian Volpato Roma, 22, AM(R)",2(5),224,1,1,-,-,0.6,82.1,0.1,1,6.55
"241RogérioSassuolo, 28, D(L),M(L)","Rogério Sassuolo, 28, D(L),M(L)",34(2),2999,-,3,5,1,0.4,83.0,0.6,2,6.55
"242Leonardo SpinazzolaRoma, 33, D(LR),M(LR)","Leonardo Spinazzola Roma, 33, D(LR),M(LR)",18(8),1656,1,4,3,-,0.4,77.1,0.3,2,6.55
"243Filippo BandinelliEmpoli, 31, M(C)","Filippo Bandinelli Empoli, 31, M(C)",28(7),2284,2,-,10,-,0.7,78.4,0.3,1,6.55
"244Luca RanieriFiorentina, 27, D(CL),M(L)","Luca Ranieri Fiorentina, 27, D(CL),M(L)",5(4),505,-,-,1,-,0.1,84.1,1.2,-,6.55
"245Tommaso BaldanziEmpoli, 23, AM(CR)","Tommaso Baldanzi Empoli, 23, AM(CR)",24(2),1789,4,-,2,-,1.3,85.5,0.1,1,6.55
"246Alex FerrariCremonese, 31, D(CR)","Alex Ferrari Cremonese, 31, D(CR)",13(3),1014,-,-,3,-,-,74.7,0.9,-,6.54
"247Isaac SuccessUdinese, 30, AM(LR),FW","Isaac Success Udinese, 30, AM(LR),FW",21(9),1821,1,6,4,-,1.2,67.5,1.3,-,6.54
"248Marco SportielloAtalanta, 33, GK","Marco Sportiello Atalanta, 33, GK",14(1),1340,-,-,-,-,-,73.7,0.3,-,6.54
"249Andrea ColpaniMonza, 26, AM(CR)","Andrea Colpani Monza, 26, AM(CR)",10(17),944,4,1,1,-,0.9,83.2,0.2,-,6.54
"250Gaetano CastrovilliFiorentina, 29, M(CL)","Gaetano Castrovilli Fiorentina, 29, M(CL)",7(8),717,2,1,3,-,1.2,81.1,0.3,1,6.54
"251James AbankwahUdinese, 22, D(CR)","James Abankwah Udinese, 22, D(CR)",1(1),63,-,-,-,-,-,76.0,1,-,6.54
"252Santiago AscacíbarCremonese, 29, DMC","Santiago Ascacíbar Cremonese, 29, DMC",7(6),728,-,-,1,-,1.1,82.5,0.8,-,6.54
"253Jeroen ZoetSpezia, 35, GK","Jeroen Zoet Spezia, 35, GK",4(1),335,-,-,1,-,-,51.7,-,-,6.54
"254Caleb OkoliAtalanta, 24, D(C)","Caleb Okoli Atalanta, 24, D(C)",9(8),953,-,-,3,-,0.4,75.7,2.5,1,6.54
"255Matías VecinoLazio, 34, M(C)","Matías Vecino Lazio, 34, M(C)",17(15),1685,2,-,6,-,0.8,85.9,1,1,6.54
"256Francesco CaputoEmpoli, 38, FW","Francesco Caputo Empoli, 38, FW",20(1),1719,5,4,1,-,2,71.9,0.8,-,6.54
"257Mouhamadou SarrCremonese, 29, Goalkeeper","Mouhamadou Sarr Cremonese, 29, Goalkeeper",2,180,-,-,-,-,-,71.8,0.5,-,6.54
"258Fabio DepaoliSampdoria, 29, D(R),M(CLR)","Fabio Depaoli Sampdoria, 29, D(R),M(CLR)",1(2),134,-,-,1,-,0.7,76.5,-,-,6.53
"259Charalampos LykogiannisBologna, 32, D(CL),M(L)","Charalampos Lykogiannis Bologna, 32, D(CL),M(L)",11(10),1105,2,-,3,-,0.9,75.3,0.9,-,6.53
"260Flavius DaniliucSalernitana, 24, D(CR)","Flavius Daniliuc Salernitana, 24, D(CR)",23(4),2195,-,2,10,-,0.4,86.1,1.4,-,6.53
"261Kevin AgudeloSpezia, 27, AM(CR),FW","Kevin Agudelo Spezia, 27, AM(CR),FW",23(11),2140,-,1,5,-,0.8,75.5,0.5,1,6.53
"262Nadir ZorteaAtalanta, 26, D(R),M(LR)","Nadir Zortea Atalanta, 26, D(R),M(LR)",1(8),214,1,-,1,-,0.4,61.6,0.6,-,6.53
"263Mehdi BourabiaSpezia, 34, M(C)","Mehdi Bourabia Spezia, 34, M(C)",36(1),2796,1,3,3,-,0.9,79.9,0.6,-,6.53
"264Elseid HysajLazio, 32, D(LR),M(R)","Elseid Hysaj Lazio, 32, D(LR),M(R)",22(12),1992,1,1,3,-,0.1,85.4,0.7,-,6.53
"265Antonino GalloLecce, 26, D(L)","Antonino Gallo Lecce, 26, D(L)",28(4),2486,-,1,3,1,0.3,69.3,0.8,-,6.53
"266Luka JovicFiorentina, 28, FW","Luka Jovic Fiorentina, 28, FW",16(15),1529,6,3,3,-,1.8,77.5,0.9,2,6.53
"267Nicolò FagioliJuventus, 25, M(C)","Nicolò Fagioli Juventus, 25, M(C)",17(9),1523,3,3,3,-,0.5,85.5,-,-,6.53
"268Tommaso AugelloSampdoria, 31, D(L),M(L)","Tommaso Augello Sampdoria, 31, D(L),M(L)",35(2),3068,2,5,3,-,0.3,77.5,1,-,6.52
"269Soualiho MeïtéCremonese, 32, M(C)","Soualiho Meïté Cremonese, 32, M(C)",28(3),2372,-,2,5,-,0.5,85.0,0.9,1,6.52
"270Valentino LazaroTorino, 30, D(R),M(CLR)","Valentino Lazaro Torino, 30, D(R),M(CLR)",15(8),1377,-,3,4,-,0.3,78.1,0.6,2,6.52
"271Mario PasalicAtalanta, 31, M(CLR),FW","Mario Pasalic Atalanta, 31, M(CLR),FW",24(8),1789,5,2,3,-,1,80.9,1.2,1,6.52
"272Andrea PetagnaMonza, 30, FW","Andrea Petagna Monza, 30, FW",19(12),1671,4,5,2,-,1.2,74.3,1.3,1,6.51
"273Omar ColleySampdoria, 33, D(C)","Omar Colley Sampdoria, 33, D(C)",15(1),1385,1,-,5,-,0.4,86.2,1.8,-,6.51
"274Przemyslaw WisniewskiSpezia, 27, D(C)","Przemyslaw Wisniewski Spezia, 27, D(C)",11(3),1000,1,-,3,-,0.4,84.2,2.9,1,6.51
"275Pietro TerraccianoFiorentina, 36, GK","Pietro Terracciano Fiorentina, 36, GK",29,2610,-,-,1,-,-,73.5,0.2,1,6.51
"276Simon KjærAC Milan, 37, D(C)","Simon Kjær AC Milan, 37, D(C)",12(5),1012,-,-,4,-,-,86.8,1.1,-,6.51
"277Arkadiusz RecaSpezia, 30, D(L),M(L)","Arkadiusz Reca Spezia, 30, D(L),M(L)",24(6),2171,1,1,5,-,0.7,71.5,0.6,-,6.51
"278Alberto GrassiEmpoli, 31, DMC","Alberto Grassi Empoli, 31, DMC",14(11),1193,-,-,3,-,0.4,81.3,1.0,1,6.51
"279Matteo BianchettiCremonese, 33, D(C)","Matteo Bianchetti Cremonese, 33, D(C)",22(3),2130,1,-,5,-,0.3,78.3,2.5,-,6.51
"280Maxime LopezSassuolo, 28, M(CR)","Maxime Lopez Sassuolo, 28, M(CR)",25(5),2297,-,-,11,-,0.5,89.1,0.1,-,6.51
"281Duván ZapataAtalanta, 35, FW","Duván Zapata Atalanta, 35, FW",16(9),1393,2,2,1,-,1.6,72.3,1.7,-,6.51
"282Joakim MæhleAtalanta, 28, D(LR),M(LR)","Joakim Mæhle Atalanta, 28, D(LR),M(LR)",25(9),2214,3,3,5,1,0.8,81.6,0.1,-,6.5
"283Emanuel AiwuCremonese, 25, D(CR)","Emanuel Aiwu Cremonese, 25, D(CR)",17(6),1653,-,-,3,-,0.1,82.0,1.2,1,6.5
"284Bartosz BereszynskiNapoli, 33, D(CLR),M(R)","Bartosz Bereszynski Napoli, 33, D(CLR),M(R)",2(1),165,-,1,1,-,-,80.0,0.7,-,6.5
"285Matías SouléJuventus, 23, M(CR),FW","Matías Soulé Juventus, 23, M(CR),FW",4(9),415,1,-,-,-,0.8,83.7,0.2,-,6.5
"286Nicola SansoneBologna, 34, AM(LR),FW","Nicola Sansone Bologna, 34, AM(LR),FW",8(10),740,4,2,2,-,1.2,79.0,-,-,6.5
"287Luis MurielAtalanta, 35, AM(CL),FW","Luis Muriel Atalanta, 35, AM(CL),FW",10(19),1071,3,3,-,2,1.2,72.0,0.4,2,6.5
"288Giangiacomo MagnaniVerona, 30, D(C)","Giangiacomo Magnani Verona, 30, D(C)",19(5),1535,-,1,7,1,0.3,74.2,1.4,1,6.5
"289Koffi DjidjiTorino, 33, D(CL)","Koffi Djidji Torino, 33, D(CL)",26(8),2422,1,-,3,-,0.2,87.4,1.4,1,6.5
"290Nadir ZorteaSassuolo, 26, D(R),M(LR)","Nadir Zortea Sassuolo, 26, D(R),M(LR)",7(3),655,-,1,4,-,0.5,79.7,0.6,-,6.5
"291Gianluca CaprariMonza, 32, AM(CLR),FW","Gianluca Caprari Monza, 32, AM(CLR),FW",32(5),2466,5,2,7,-,1.4,83.2,0.2,1,6.5
"292Leonardo BonucciJuventus, 38, D(C)","Leonardo Bonucci Juventus, 38, D(C)",10(7),878,1,-,2,-,0.3,87.7,1.2,-,6.5
"293Josh DoigVerona, 23, D(CL),M(L)","Josh Doig Verona, 23, D(CL),M(L)",15(7),1359,2,3,1,-,0.8,69.9,0.7,-,6.5
"294Sam LammersEmpoli, 28, AM(C),FW","Sam Lammers Empoli, 28, AM(C),FW",10(4),886,1,1,-,-,2.0,63.6,1.3,1,6.49
"295Nemanja RadonjicTorino, 30, M(CLR),FW","Nemanja Radonjic Torino, 30, M(CLR),FW",16(12),1458,2,2,1,-,1.9,71.8,0.3,4,6.49
"296Sebastian WalukiewiczEmpoli, 26, D(CR)","Sebastian Walukiewicz Empoli, 26, D(CR)",6(5),601,-,-,-,-,0.2,87.6,0.4,-,6.49
"297Adama SoumaoroBologna, 33, D(CR)","Adama Soumaoro Bologna, 33, D(CR)",22(1),1873,-,-,3,1,0.1,93.3,1.3,-,6.49
"298Bruno AmioneSampdoria, 24, D(C)","Bruno Amione Sampdoria, 24, D(C)",25(1),2093,1,1,8,1,0.5,80.1,2.7,-,6.49
"299Josip BrekaloFiorentina, 27, AM(CLR),FW","Josip Brekalo Fiorentina, 27, AM(CLR),FW",1(5),228,-,-,1,-,0.8,80.9,-,-,6.49
"300Grigoris KastanosSalernitana, 28, M(CR)","Grigoris Kastanos Salernitana, 28, M(CR)",13(15),1280,2,1,4,-,1.1,77.7,0.8,-,6.49
"301Adam MasinaUdinese, 32, D(CL),M(L)","Adam Masina Udinese, 32, D(CL),M(L)",8(6),785,2,-,2,-,0.1,79.2,1.9,1,6.49
"302Roberto SorianoBologna, 35, AM(CLR)","Roberto Soriano Bologna, 35, AM(CLR)",15(12),1326,1,3,1,-,0.5,81.1,0.4,-,6.48
"303Zeki ÇelikRoma, 29, D(CR),M(R)","Zeki Çelik Roma, 29, D(CR),M(R)",16(8),1503,-,1,5,1,0.2,76.4,0.5,-,6.48
"304Federico CeccheriniVerona, 33, D(C)","Federico Ceccherini Verona, 33, D(C)",18(4),1431,2,-,9,1,0.3,77.6,1.4,1,6.48
"305Pablo GaldamesCremonese, 29, M(C)","Pablo Galdames Cremonese, 29, M(C)",10(3),740,1,2,2,-,0.5,72.9,0.3,-,6.48
"306Mërgim VojvodaTorino, 31, D(CLR),M(LR)","Mërgim Vojvoda Torino, 31, D(CLR),M(LR)",18(11),1717,-,5,3,-,0.8,78.8,0.3,-,6.48
"307Luca CaldirolaMonza, 35, D(CL)","Luca Caldirola Monza, 35, D(CL)",27(4),2360,2,-,5,-,0.3,88.3,1.1,-,6.48
"308Marco BenassiFiorentina, 31, M(CR)","Marco Benassi Fiorentina, 31, M(CR)",1(1),93,-,-,-,-,-,91.3,1.5,-,6.48
"309Enzo BarrenecheaJuventus, 24, DMC","Enzo Barrenechea Juventus, 24, DMC",3,161,-,-,-,-,0.7,85.1,0.7,-,6.47
"310Riccardo SaponaraFiorentina, 34, AM(CLR)","Riccardo Saponara Fiorentina, 34, AM(CLR)",14(15),1207,4,3,4,-,1.3,75.7,0.3,2,6.47
"311Marco BenassiCremonese, 31, M(CR)","Marco Benassi Cremonese, 31, M(CR)",11(4),996,-,-,1,-,1.3,75.1,0.3,-,6.47
"312Emanuele ValeriCremonese, 27, D(L),M(L)","Emanuele Valeri Cremonese, 27, D(L),M(L)",31(6),2791,2,3,3,-,1.1,66.0,0.4,-,6.47
"313Igor JulioFiorentina, 28, D(CL),M(L)","Igor Julio Fiorentina, 28, D(CL),M(L)",23(4),2060,-,-,8,1,0.3,88.0,1.4,-,6.47
"314Oliver AbildgaardVerona, 29, DMC","Oliver Abildgaard Verona, 29, DMC",6(7),584,-,-,2,-,0.2,59.8,3.9,-,6.47
"315Kingsley EhizibueUdinese, 30, D(R),M(R)","Kingsley Ehizibue Udinese, 30, D(R),M(R)",16(11),1534,2,-,7,-,0.5,75.5,0.6,1,6.47
"316Tonny VilhenaSalernitana, 31, D(L),M(CL)","Tonny Vilhena Salernitana, 31, D(L),M(CL)",27(6),2275,4,1,5,-,0.9,79.7,0.3,-,6.46
"317Ante RebicAC Milan, 32, AM(CLR),FW","Ante Rebic AC Milan, 32, AM(CLR),FW",10(13),977,3,2,4,-,1.2,62.2,0.5,1,6.46
"318Bram NuytinckUdinese, 35, D(C)","Bram Nuytinck Udinese, 35, D(C)",3(3),382,-,-,1,-,0.2,82.9,1.2,-,6.46
"319Danilo D'AmbrosioInter, 37, D(CLR),M(LR)","Danilo D'Ambrosio Inter, 37, D(CLR),M(LR)",8(7),733,-,2,3,1,0.2,89.7,0.5,-,6.46
"320Sofyan AmrabatFiorentina, 29, D(L),DMC","Sofyan Amrabat Fiorentina, 29, D(L),DMC",24(5),2007,-,1,11,-,0.4,89.8,0.4,-,6.46
"321Harry WinksSampdoria, 30, DMC","Harry Winks Sampdoria, 30, DMC",19(1),1719,-,-,2,-,0.7,85.4,0.3,-,6.46
"322Kevin BonifaziBologna, 29, D(C)","Kevin Bonifazi Bologna, 29, D(C)",9(4),901,-,-,2,-,0.2,89.4,0.6,1,6.45
"323Rui PatrícioRoma, 38, GK","Rui Patrício Roma, 38, GK",35,3150,-,-,1,-,-,72.9,0.1,-,6.45
"324Alex CordazInter, 43, GK","Alex Cordaz Inter, 43, GK",0(1),25,-,-,-,-,-,47.1,-,-,6.45
"325Michele CastagnettiCremonese, 36, DMC","Michele Castagnetti Cremonese, 36, DMC",14(13),1415,-,1,2,-,0.4,80.6,0.3,-,6.45
"326Jayden BraafVerona, 23, Forward","Jayden Braaf Verona, 23, Forward",2(4),289,-,-,1,-,1.5,83.3,-,-,6.45
"327Kelvin AmianSpezia, 28, D(CLR),M(R)","Kelvin Amian Spezia, 28, D(CLR),M(R)",26(4),2374,-,1,5,1,0.9,75.3,1.1,-,6.44
"328Joshua ZirkzeeBologna, 24, AM(C),FW","Joshua Zirkzee Bologna, 24, AM(C),FW",5(14),809,2,2,2,-,1.5,77.9,0.6,-,6.44
"329Milan SkriniarInter, 31, D(C)","Milan Skriniar Inter, 31, D(C)",20(1),1770,-,-,3,1,0.4,91.7,0.8,-,6.44
"330Abdelhamid SabiriSampdoria, 29, AM(CL),FW","Abdelhamid Sabiri Sampdoria, 29, AM(CL),FW",12(6),1071,2,-,5,-,1.8,74.1,1.7,1,6.44
"331Filip DjuricicSampdoria, 34, AM(CLR),FW","Filip Djuricic Sampdoria, 34, AM(CLR),FW",27(5),2186,3,-,9,-,0.8,79.9,0.5,-,6.44
"332Daniel MaldiniSpezia, 24, AM(CL),FW","Daniel Maldini Spezia, 24, AM(CL),FW",4(14),622,2,-,1,-,0.8,72.9,0.7,-,6.44
"333Tommaso De NipotiAtalanta, 22, Forward","Tommaso De Nipoti Atalanta, 22, Forward",0(1),2,-,-,-,-,-,60.0,1.0,-,6.44
"334Robin GosensInter, 31, D(L),M(CL)","Robin Gosens Inter, 31, D(L),M(CL)",11(21),1168,3,-,2,-,0.8,80.7,0.6,-,6.44
"335William Troost-EkongSalernitana, 32, D(C)","William Troost-Ekong Salernitana, 32, D(C)",4(5),441,1,-,1,-,0.2,82.6,2.0,-,6.44
"336Giacomo RaspadoriNapoli, 26, AM(CL),FW","Giacomo Raspadori Napoli, 26, AM(CL),FW",10(15),903,2,2,1,-,1.6,80.9,0.1,-,6.44
"337Bartosz BereszynskiSampdoria, 33, D(CLR),M(R)","Bartosz Bereszynski Sampdoria, 33, D(CLR),M(R)",15,1203,-,-,1,-,0.2,75.5,1.2,-,6.43
"338Sam LammersSampdoria, 28, AM(C),FW","Sam Lammers Sampdoria, 28, AM(C),FW",13(6),1103,1,1,1,-,1.2,68.3,1.6,-,6.43
"339Salvatore EspositoSpezia, 25, M(C)","Salvatore Esposito Spezia, 25, M(C)",10(5),971,1,-,3,1,0.9,81.4,0.5,1,6.43
"340Liberato CacaceEmpoli, 25, D(CL),M(CL)","Liberato Cacace Empoli, 25, D(CL),M(CL)",5(7),581,-,-,1,-,0.6,84.7,0.6,-,6.43
"341Assan CeesayLecce, 32, FW","Assan Ceesay Lecce, 32, FW",20(14),1818,6,-,2,-,1.2,58.9,1.9,1,6.43
"342Davide FaraoniVerona, 34, D(R),M(R)","Davide Faraoni Verona, 34, D(R),M(R)",19(4),1493,2,3,7,-,0.9,67.0,0.6,-,6.42
"343Karol LinettyTorino, 31, M(CLR)","Karol Linetty Torino, 31, M(CLR)",22(10),1888,1,-,8,-,0.5,87.3,0.8,1,6.42
"344Paul PogbaJuventus, 33, M(CL)","Paul Pogba Juventus, 33, M(CL)",1(5),108,-,-,-,-,0.8,73.8,1.2,-,6.42
