Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"175Nicolás TagliaficoLyon, 33, D(CL),M(L)","Nicolás Tagliafico Lyon, 33, D(CL),M(L)",25,2129,3,1,5,1,0.6,86.9,0.8,1,6.67
"176Mohamed CamaraMonaco, 26, DMC","Mohamed Camara Monaco, 26, DMC",14(6),1044,1,2,4,-,0.7,92.2,0.4,-,6.67
"177Nordi MukielePSG, 28, D(CR),M(R)","Nordi Mukiele PSG, 28, D(CR),M(R)",9(7),793,-,-,2,-,0.6,83.6,1.6,-,6.67
"178Alidu SeiduClermont Foot, 25, D(CR)","Alidu Seidu Clermont Foot, 25, D(CR)",13(1),1135,-,1,5,1,0.4,85.6,1.1,1,6.67
"179Baptiste SantamaríaRennes, 31, DMC","Baptiste Santamaría Rennes, 31, DMC",22(8),1931,-,1,3,-,0.9,87.6,1.3,1,6.66
"180Becir OmeragicMontpellier, 24, D(C),DMC","Becir Omeragic Montpellier, 24, D(C),DMC",26(2),2313,-,-,4,-,0.3,85.4,1.1,-,6.66
"181Pau LópezMarseille, 31, GK","Pau López Marseille, 31, GK",33,2939,-,-,1,-,-,75.6,0.2,1,6.66
"182Darlin YongwaLorient, 25, D(C),M(L)","Darlin Yongwa Lorient, 25, D(C),M(L)",11(11),1153,1,1,3,-,0.7,72.0,0.5,1,6.66
"183Rubén BlancoMarseille, 30, GK","Rubén Blanco Marseille, 30, GK",1(1),121,-,-,-,-,-,82.2,0.5,-,6.65
"184Corentin TolissoLyon, 31, D(R),M(CR)","Corentin Tolisso Lyon, 31, D(R),M(CR)",21(4),1752,2,1,5,-,1.6,85.8,1.5,-,6.65
"185Terem MoffiNice, 26, AM(R),FW","Terem Moffi Nice, 26, AM(R),FW",23(7),1961,11,2,4,-,1.6,73.1,0.7,2,6.65
"186Lucas PerrinStrasbourg, 27, D(C)","Lucas Perrin Strasbourg, 27, D(C)",30(1),2723,-,1,3,-,0.4,87.8,1.6,-,6.65
"187Christopher JullienMontpellier, 33, D(C)","Christopher Jullien Montpellier, 33, D(C)",13(7),1222,1,-,5,-,0.4,86.2,2.3,-,6.65
"188Angelo FulginiLens, 29, AM(CLR),FW","Angelo Fulgini Lens, 29, AM(CLR),FW",16(13),1382,1,2,1,-,1.6,81.0,1.2,1,6.64
"189Siriné DoucouréLorient, 24, FW","Siriné Doucouré Lorient, 24, FW",5(6),421,1,3,2,-,0.8,76.3,1.5,1,6.64
"190Youssouf NdayishimiyeNice, 27, D(C),DMC","Youssouf Ndayishimiye Nice, 27, D(C),DMC",20(3),1715,-,-,6,1,0.6,90.0,1.5,-,6.64
"191Orel MangalaLyon, 28, M(C)","Orel Mangala Lyon, 28, M(C)",4(4),397,2,-,-,-,0.6,85.6,0.6,-,6.63
"192Kamory DoumbiaBrest, 23, AM(C)","Kamory Doumbia Brest, 23, AM(C)",7(18),874,6,5,1,-,1,87.8,0.4,1,6.63
"193Abdoulaye TouréLe Havre, 32, DMC","Abdoulaye Touré Le Havre, 32, DMC",27(3),2294,2,-,4,-,1.1,83.8,1.5,1,6.63
"194Isaak TouréLorient, 23, D(C)","Isaak Touré Lorient, 23, D(C)",23(1),2053,1,1,6,-,0.8,89.8,1.8,2,6.63
"195Aboubakar NagidaRennes, 20, D(R),M(L)","Aboubakar Nagida Rennes, 20, D(R),M(L)",1(2),105,-,-,-,-,1,78.7,0.7,-,6.63
"196Yehvann DioufReims, 26, GK","Yehvann Diouf Reims, 26, GK",34,3060,-,-,1,-,-,75.7,0.5,1,6.62
"197Silvan HeftiMontpellier, 28, D(R),M(R)","Silvan Hefti Montpellier, 28, D(R),M(R)",9(2),713,-,1,1,-,0.4,74.1,0.4,-,6.62
"198Emran SogloMarseille, 20, M(L)","Emran Soglo Marseille, 20, M(L)",1(2),111,1,1,1,-,0.3,87.9,-,-,6.62
"199Théo Sainte-LuceMontpellier, 27, D(L)","Théo Sainte-Luce Montpellier, 27, D(L)",3(3),345,-,-,1,-,0.5,84.7,0.5,-,6.62
"200Philipp KöhnMonaco, 28, GK","Philipp Köhn Monaco, 28, GK",22,1980,-,-,-,-,-,67.5,0.2,1,6.62
"201Eray CömertNantes, 28, D(C),DMC","Eray Cömert Nantes, 28, D(C),DMC",23(2),1999,2,-,5,-,0.4,88.5,0.6,-,6.62
"202Formose MendyLorient, 25, D(C)","Formose Mendy Lorient, 25, D(C)",13(5),1255,-,-,5,-,0.4,79.9,2.4,-,6.62
"203Geoffrey KondogbiaMarseille, 33, D(C),DMC","Geoffrey Kondogbia Marseille, 33, D(C),DMC",15(11),1458,-,-,3,-,0.3,88.0,0.7,-,6.62
"204Douglas AugustoNantes, 29, DMC","Douglas Augusto Nantes, 29, DMC",22(3),1783,-,-,8,-,0.6,87.9,0.4,-,6.61
"205Guéla DouéRennes, 23, D(CR),M(R)","Guéla Doué Rennes, 23, D(CR),M(R)",13(11),1229,-,2,1,1,0.6,78.9,0.8,-,6.61
"206Julien PonceauLorient, 25, AM(C)","Julien Ponceau Lorient, 25, AM(C)",27(5),2253,3,2,5,-,1,87.3,0.3,-,6.61
"207Papa DialloMetz, 21, M(L)","Papa Diallo Metz, 21, M(L)",9(7),890,2,1,1,-,0.8,67.4,1.9,-,6.61
"208Alban LafontNantes, 27, GK","Alban Lafont Nantes, 27, GK",28,2497,-,-,2,-,-,67.7,0.4,2,6.61
"209Hicham BoudaouiNice, 26, M(CR)","Hicham Boudaoui Nice, 26, M(CR)",17(12),1613,2,-,5,-,1,86.5,0.8,1,6.61
"210Adrien TruffertRennes, 24, D(L),M(L)","Adrien Truffert Rennes, 24, D(L),M(L)",24(6),2146,1,2,6,-,0.7,82.1,0.7,2,6.61
"211Pablo RosarioNice, 29, D(CR),DMC","Pablo Rosario Nice, 29, D(CR),DMC",21(9),2004,-,-,4,-,0.5,90.0,1.2,-,6.61
"212Hugo MagnettiBrest, 27, DMC","Hugo Magnetti Brest, 27, DMC",30(3),2355,2,-,6,-,1.1,89.1,0.4,-,6.61
"213Mohamed BayoLe Havre, 27, FW","Mohamed Bayo Le Havre, 27, FW",16(6),1394,5,1,4,-,2,66.4,1.6,1,6.61
"214Florent MolletNantes, 34, AM(CLR)","Florent Mollet Nantes, 34, AM(CLR)",24(5),2091,4,4,4,-,2.2,87.2,0.3,-,6.61
"215Iliman NdiayeMarseille, 26, AM(CLR),FW","Iliman Ndiaye Marseille, 26, AM(CLR),FW",19(11),1626,3,3,-,1,1.2,85.1,0.2,1,6.61
"216Grégoire CoudertBrest, 27, GK","Grégoire Coudert Brest, 27, GK",2(1),181,-,-,-,-,-,64.3,-,-,6.61
"217Deiver MachadoLens, 32, D(L),M(L)","Deiver Machado Lens, 32, D(L),M(L)",13(6),1128,4,-,4,-,0.8,81.9,0.6,1,6.6
"218Pablo PagisLorient, 23, AM(C)","Pablo Pagis Lorient, 23, AM(C)",3,167,-,-,1,-,1,78.0,0.7,-,6.6
"219Habib DiarraStrasbourg, 22, M(CLR)","Habib Diarra Strasbourg, 22, M(CLR)",28(3),2314,3,1,3,-,1.3,86.2,0.5,1,6.6
"220Kassoum OuattaraMonaco, 21, D(L),M(L)","Kassoum Ouattara Monaco, 21, D(L),M(L)",7(7),635,1,-,2,-,0.6,69.5,1.1,-,6.6
"221Cristian CásseresToulouse, 26, M(CR)","Cristian Cásseres Toulouse, 26, M(CR)",23(9),1950,1,3,1,-,0.5,82.5,0.5,-,6.59
"222Jake O'BrienLyon, 24, D(CR)","Jake O'Brien Lyon, 24, D(CR)",27,2370,4,2,4,1,0.7,88.3,1.6,-,6.59
"223Duje Caleta-CarLyon, 29, D(C)","Duje Caleta-Car Lyon, 29, D(C)",22(2),1992,-,-,2,1,0.3,87.3,2.4,-,6.59
"224Akor AdamsMontpellier, 26, FW","Akor Adams Montpellier, 26, FW",27(5),2264,8,1,2,-,2.5,66.4,1.7,3,6.59
"225Junior MwangaStrasbourg, 22, DMC","Junior Mwanga Strasbourg, 22, DMC",17(5),1458,1,1,3,-,0.9,80.7,0.6,-,6.59
"226Yoann SalmierLe Havre, 33, D(CR)","Yoann Salmier Le Havre, 33, D(CR)",18(2),1570,1,1,3,-,0.5,80.6,1.5,-,6.59
"227Jean-Charles CastellettoNantes, 31, D(CR)","Jean-Charles Castelletto Nantes, 31, D(CR)",28,2466,2,-,5,-,0.4,86.8,1.8,1,6.58
"228Milan SkriniarPSG, 31, D(C)","Milan Skriniar PSG, 31, D(C)",17(7),1625,-,-,1,-,0.1,95.4,1.1,-,6.58
"229Abakar SyllaStrasbourg, 23, D(C)","Abakar Sylla Strasbourg, 23, D(C)",19(3),1792,2,-,4,-,0.5,88.2,1.5,-,6.58
"230Ayman KariLorient, 21, AM(C)","Ayman Kari Lorient, 21, AM(C)",12(2),903,1,1,1,-,0.5,88.0,0.1,1,6.58
"231Sergio AkiemeReims, 28, D(L),M(L)","Sergio Akieme Reims, 28, D(L),M(L)",8(5),819,2,-,2,-,0.8,82.6,0.5,1,6.58
"232Mohamed-Ali ChoNice, 22, AM(CR),FW","Mohamed-Ali Cho Nice, 22, AM(CR),FW",11(6),866,1,2,2,-,1.1,82.5,0.3,1,6.58
"233Moussa DiarraToulouse, 25, D(CL)","Moussa Diarra Toulouse, 25, D(CL)",15(7),1395,1,2,5,-,0.2,82.2,1,-,6.58
"234Ainsley Maitland-NilesLyon, 28, D(LR),M(CLR)","Ainsley Maitland-Niles Lyon, 28, D(LR),M(CLR)",16(7),1433,1,4,1,1,0.8,84.4,0.8,-,6.57
"235Thomas DelaineStrasbourg, 34, D(L),M(LR)","Thomas Delaine Strasbourg, 34, D(L),M(LR)",24(3),2052,1,1,5,-,0.4,77.1,0.7,-,6.57
"236Ibrahim CissokoToulouse, 23, AM(L)","Ibrahim Cissoko Toulouse, 23, AM(L)",2(9),235,1,1,1,-,0.7,83.0,-,-,6.57
"237Lucas MincarelliMontpellier, 22, D(CL)","Lucas Mincarelli Montpellier, 22, D(CL)",12(1),984,1,1,1,1,0.5,75.5,0.8,-,6.57
"238Habib KeïtaClermont Foot, 24, DMC","Habib Keïta Clermont Foot, 24, DMC",12(15),1273,1,-,4,-,0.7,88.0,0.3,-,6.57
"239Christopher WoohRennes, 24, D(C)","Christopher Wooh Rennes, 24, D(C)",15(3),1388,1,-,3,1,0.6,85.8,2,-,6.57
"240Keito NakamuraReims, 25, AM(L)","Keito Nakamura Reims, 25, AM(L)",17(8),1390,4,1,1,-,1.6,77.4,0.4,-,6.56
"241ÂngeloStrasbourg, 21, AM(LR)","Ângelo Strasbourg, 21, AM(LR)",11(10),1089,-,3,1,-,0.4,75.2,0.1,1,6.56
"242Mikkel DeslerToulouse, 31, D(R),M(R)","Mikkel Desler Toulouse, 31, D(R),M(R)",19(5),1552,-,1,2,-,0.7,85.1,0.9,-,6.56
"243Soungoutou MagassaMonaco, 22, D(C),DMC","Soungoutou Magassa Monaco, 22, D(C),DMC",15(6),1344,-,-,7,-,0.4,87.4,1.1,-,6.56
"244Pape GueyeMarseille, 27, M(C)","Pape Gueye Marseille, 27, M(C)",9(6),766,1,-,2,-,0.5,83.0,1,-,6.56
"245Folarin BalogunMonaco, 24, FW","Folarin Balogun Monaco, 24, FW",19(10),1697,7,5,1,-,2.3,74.9,0.3,-,6.56
"246Guillaume DietschMetz, 25, GK","Guillaume Dietsch Metz, 25, GK",0(1),72,-,-,-,-,-,52.2,-,-,6.56
"247Ablie JallowMetz, 27, AM(CR)","Ablie Jallow Metz, 27, AM(CR)",10(7),923,3,2,1,-,1.1,82.5,0.4,-,6.55
"248Matthis AblineNantes, 23, AM(LR),FW","Matthis Abline Nantes, 23, AM(LR),FW",12(10),1044,5,-,1,-,1.9,71.6,0.7,2,6.55
"249Azor MatusiwaRennes, 27, DMC","Azor Matusiwa Rennes, 27, DMC",9(3),795,-,1,2,-,0.5,87.6,1.1,-,6.55
"250Jim AllevinahClermont Foot, 31, M(CLR)","Jim Allevinah Clermont Foot, 31, M(CLR)",22(7),1880,2,1,1,-,1.3,83.8,0.6,-,6.55
"251Yusuf YaziciLille, 29, M(CLR),FW","Yusuf Yazici Lille, 29, M(CLR),FW",16(11),1318,5,2,5,-,1.5,79.2,0.2,2,6.54
"252Eliesse Ben SeghirMonaco, 21, AM(CL),FW","Eliesse Ben Seghir Monaco, 21, AM(CL),FW",4(9),424,2,1,-,1,1.1,84.8,0.4,1,6.54
"253Fali CandéMetz, 28, D(CL),M(L)","Fali Candé Metz, 28, D(CL),M(L)",20(5),1846,-,1,4,-,0.5,80.2,1.2,-,6.54
"254Andy DioufLens, 22, M(C)","Andy Diouf Lens, 22, M(C)",16(9),1321,1,-,2,-,1.1,84.3,0.4,1,6.54
"255Falaye SackoMontpellier, 30, D(CLR),M(R)","Falaye Sacko Montpellier, 30, D(CLR),M(R)",15(4),1380,-,1,-,-,0.1,79.3,0.8,1,6.54
"256Elye WahiLens, 23, AM(L),FW","Elye Wahi Lens, 23, AM(L),FW",20(7),1704,9,3,8,1,2.2,75.4,0.4,-,6.54
"257Maxime ColinMetz, 34, D(CLR),M(R)","Maxime Colin Metz, 34, D(CLR),M(R)",22,1836,-,-,3,-,0.3,71.0,1.0,-,6.53
"258Emmanuel SabbiLe Havre, 28, AM(CLR),FW","Emmanuel Sabbi Le Havre, 28, AM(CLR),FW",18(12),1589,5,1,5,-,1.0,73.5,0.4,1,6.53
"259César GelabertToulouse, 25, AM(L)","César Gelabert Toulouse, 25, AM(L)",10(6),759,1,2,1,-,0.9,78.5,0.6,1,6.53
"260Breel EmboloMonaco, 29, AM(CR),FW","Breel Embolo Monaco, 29, AM(CR),FW",2(3),182,1,-,-,-,1.2,82.2,0.2,-,6.53
"261JeffinhoLyon, 26, AM(L)","Jeffinho Lyon, 26, AM(L)",3(7),303,1,1,-,-,1.1,74.6,0.4,-,6.53
"262Josué CasimirLe Havre, 24, D(R),M(LR),FW","Josué Casimir Le Havre, 24, D(R),M(LR),FW",25(5),2035,-,5,6,-,0.7,77.1,0.7,1,6.53
"263Julien Le CardinalBrest, 28, D(C)","Julien Le Cardinal Brest, 28, D(C)",5(7),468,-,-,3,-,0.3,85.0,0.9,-,6.53
"264Cheick Oumar KonatéClermont Foot, 22, D(C),M(R)","Cheick Oumar Konaté Clermont Foot, 22, D(C),M(R)",12(7),1069,1,1,4,-,0.7,70.6,0.4,-,6.53
"265Gerzino NyamsiStrasbourg, 29, D(C)","Gerzino Nyamsi Strasbourg, 29, D(C)",13,1093,-,-,1,-,0.5,88.0,1.5,-,6.53
"266Oussama TarghallineLe Havre, 23, M(C)","Oussama Targhalline Le Havre, 23, M(C)",12(2),1032,-,-,2,1,0.4,85.8,0.6,-,6.52
"267Ludovic BlasRennes, 28, M(CLR),FW","Ludovic Blas Rennes, 28, M(CLR),FW",18(11),1568,4,1,3,-,1.5,85.5,0.2,1,6.52
"268Tiémoué BakayokoLorient, 31, DMC","Tiémoué Bakayoko Lorient, 31, DMC",15(5),1317,2,1,5,-,0.6,86.6,1.2,-,6.51
"269Jordan LotombaNice, 27, D(LR),M(R)","Jordan Lotomba Nice, 27, D(LR),M(R)",21(7),1809,1,-,4,-,0.4,85.9,0.8,-,6.51
"270Emmanuel EmeghaStrasbourg, 23, FW","Emmanuel Emegha Strasbourg, 23, FW",23(5),2090,8,1,3,-,1.7,73.4,1.2,-,6.51
"271Sadibou SanéMetz, 21, D(C)","Sadibou Sané Metz, 21, D(C)",9(5),843,-,-,1,-,0.4,81.5,0.9,-,6.51
"272Marcus CocoNantes, 29, D(R),M(LR),FW","Marcus Coco Nantes, 29, D(R),M(LR),FW",18(10),1489,1,-,2,-,0.3,77.4,0.9,2,6.51
"273Abdukodir KhusanovLens, 22, D(CR)","Abdukodir Khusanov Lens, 22, D(CR)",9(2),811,-,-,5,-,0.5,87.6,0.5,-,6.51
"274Daler KuzyaevLe Havre, 33, D(R),M(CLR)","Daler Kuzyaev Le Havre, 33, D(R),M(CLR)",24(6),2099,2,2,1,-,0.5,80.5,0.9,1,6.51
"275Pedro ChirivellaNantes, 28, DMC","Pedro Chirivella Nantes, 28, DMC",31(1),2603,1,1,5,-,0.5,86.9,0.4,-,6.5
"276Gaëtan LabordeNice, 31, AM(CLR),FW","Gaëtan Laborde Nice, 31, AM(CLR),FW",22(12),1914,5,2,2,-,1.9,70.6,0.9,-,6.5
"277Mathias Pereira LageBrest, 29, M(CLR),FW","Mathias Pereira Lage Brest, 29, M(CLR),FW",12(18),1182,3,2,3,-,1.2,76.7,1,-,6.5
"278Panos KatserisLorient, 24, M(R)","Panos Katseris Lorient, 24, M(R)",13(2),1048,1,1,4,-,1.1,74.3,0.7,-,6.5
"279Didier Lamkel ZéMetz, 29, M(CL),FW","Didier Lamkel Zé Metz, 29, M(CL),FW",7(2),553,1,-,1,-,1.2,78.3,1.6,-,6.5
"280Senny MayuluPSG, 19, M(C),FW","Senny Mayulu PSG, 19, M(C),FW",3(5),323,-,1,-,-,0.4,87.0,-,-,6.5
"281Ulisses GarciaMarseille, 30, D(CL),DMC,M(L)","Ulisses Garcia Marseille, 30, D(CL),DMC,M(L)",10(3),906,-,-,-,-,0.8,83.5,1.3,-,6.5
"282Quentin MerlinMarseille, 23, D(L),DMC,M(L)","Quentin Merlin Marseille, 23, D(L),DMC,M(L)",8(2),703,-,1,1,-,0.5,81.9,0.2,-,6.5
"283Josh Wilson-EsbrandReims, 23, D(L),M(L)","Josh Wilson-Esbrand Reims, 23, D(L),M(L)",5(6),462,1,1,1,-,0.4,76.9,0.4,-,6.5
"284Koffi KouaoMetz, 27, D(R)","Koffi Kouao Metz, 27, D(R)",10(3),863,-,2,2,-,0.4,79.8,1.1,-,6.5
"285Antoine MendyNice, 21, D(CR)","Antoine Mendy Nice, 21, D(CR)",4(6),416,-,-,-,-,0.2,88.3,0.7,-,6.5
"286Jean OnanaMarseille, 26, DMC","Jean Onana Marseille, 26, DMC",5(8),562,1,-,1,-,0.6,88.1,0.9,-,6.49
"287Badredine BouananiLorient, 21, AM(CR)","Badredine Bouanani Lorient, 21, AM(CR)",4(7),438,1,-,-,-,1.4,83.4,-,-,6.49
"288Frank MagriToulouse, 26, AM(C),FW","Frank Magri Toulouse, 26, AM(C),FW",14(15),1434,5,2,5,-,1.4,71.7,1.3,-,6.49
"289Wesley SaïdLens, 31, AM(CLR),FW","Wesley Saïd Lens, 31, AM(CLR),FW",11(16),1015,7,1,1,-,1.7,75.2,0.3,-,6.49
"290Birger MelingRennes, 31, D(LR),DMC","Birger Meling Rennes, 31, D(LR),DMC",0(1),16,-,-,-,-,1.0,100.0,-,-,6.49
"291Oumar DiakitéReims, 22, FW","Oumar Diakité Reims, 22, FW",18(10),1590,5,1,4,-,1.3,79.1,0.8,-,6.49
"292Adam OunasLille, 29, AM(CLR),FW","Adam Ounas Lille, 29, AM(CLR),FW",3(14),408,1,-,-,-,0.5,76.9,0.4,-,6.49
"293Maxime GonalonsClermont Foot, 37, D(C),M(C)","Maxime Gonalons Clermont Foot, 37, D(C),M(C)",17(4),1310,1,-,4,-,0.6,86.5,0.7,-,6.49
"294Amir RichardsonReims, 24, DMC","Amir Richardson Reims, 24, DMC",14(14),1352,3,1,4,-,0.6,83.5,0.6,1,6.48
"295Sinaly DiomandéLyon, 25, D(CR)","Sinaly Diomandé Lyon, 25, D(CR)",10,890,-,-,2,-,0.6,91.5,1.6,-,6.48
"296Azzedine OunahiMarseille, 26, M(CLR)","Azzedine Ounahi Marseille, 26, M(CLR)",15(6),1215,2,-,3,-,0.8,90.6,0.1,1,6.48
"297Shamar NicholsonClermont Foot, 29, AM(C),FW","Shamar Nicholson Clermont Foot, 29, AM(C),FW",17(9),1487,4,3,2,-,1.5,71.1,1.8,-,6.48
"298Vincent Le GoffLorient, 36, D(CL),M(L)","Vincent Le Goff Lorient, 36, D(CL),M(L)",8(1),545,1,1,1,-,0.4,79.9,0.2,-,6.47
"299Johan GastienClermont Foot, 38, DMC","Johan Gastien Clermont Foot, 38, DMC",28,2273,-,-,7,-,0.4,83.8,0.6,-,6.47
"300Guillaume RestesToulouse, 21, GK","Guillaume Restes Toulouse, 21, GK",34,3060,-,-,3,-,-,71.7,0.2,-,6.47
"301Carlos SolerPSG, 29, M(CLR)","Carlos Soler PSG, 29, M(CLR)",12(12),1089,2,2,1,-,0.6,87.5,0.3,-,6.47
"302Loïc NégoLe Havre, 35, D(R),M(CR)","Loïc Négo Le Havre, 35, D(R),M(CR)",18(10),1565,-,3,3,-,0.6,77.5,0.3,-,6.47
"303Dejan LovrenLyon, 36, D(C)","Dejan Lovren Lyon, 36, D(C)",8(2),721,-,-,2,1,0.6,84.9,2.4,-,6.47
"304Jean-Kévin DuverneNantes, 28, D(CLR),M(R)","Jean-Kévin Duverne Nantes, 28, D(CLR),M(R)",15(4),1350,-,-,5,-,0.2,81.7,0.9,-,6.46
"305Bamo MeïtéMarseille, 24, D(C)","Bamo Meïté Marseille, 24, D(C)",6(10),631,-,-,1,-,0.1,91.9,1.4,-,6.46
"306Saïmon BouabréMonaco, 19, Midfielder","Saïmon Bouabré Monaco, 19, Midfielder",0(1),45,-,-,-,-,-,88.2,-,-,6.46
"307Evann GuessandNice, 24, AM(CLR),FW","Evann Guessand Nice, 24, AM(CLR),FW",14(20),1544,6,-,1,-,1.4,76.6,0.7,-,6.46
"308Sofiane DiopNice, 25, AM(CLR),FW","Sofiane Diop Nice, 25, AM(CLR),FW",6(4),501,-,-,-,-,1.4,85.2,0.2,-,6.46
"309Paul AkouokouLyon, 28, DMC","Paul Akouokou Lyon, 28, DMC",4(4),310,-,-,1,-,0.3,85.4,1,-,6.46
"310Ibrahima SissokoStrasbourg, 28, D(C),DMC","Ibrahima Sissoko Strasbourg, 28, D(C),DMC",18(9),1641,-,1,7,-,0.5,81.9,1.1,-,6.45
"311Kévin N'DoramMetz, 30, DMC","Kévin N'Doram Metz, 30, DMC",18(5),1605,-,2,5,-,0.3,79.0,1.0,-,6.45
"312Jérémy Le DouaronBrest, 28, AM(L),FW","Jérémy Le Douaron Brest, 28, AM(L),FW",19(14),1622,4,-,3,-,1.5,71.6,1.5,-,6.45
"313Kévin Van Den KerkhofMetz, 30, D(R),M(R)","Kévin Van Den Kerkhof Metz, 30, D(R),M(R)",21(8),1920,1,2,2,-,0.7,66.1,0.4,1,6.45
"314Enzo TchatoMontpellier, 23, D(R),M(R)","Enzo Tchato Montpellier, 23, D(R),M(R)",11(6),1123,-,-,2,-,0.3,79.6,0.6,-,6.45
"315Florent OgierClermont Foot, 37, D(C)","Florent Ogier Clermont Foot, 37, D(C)",9(5),941,1,1,1,-,0.5,83.0,1.6,-,6.45
"316Ivan CavaleiroLille, 32, AM(CLR),FW","Ivan Cavaleiro Lille, 32, AM(CLR),FW",9(8),777,1,1,1,-,0.6,79.1,0.9,-,6.44
"317Gabriel GudmundssonLille, 26, D(CL),M(LR)","Gabriel Gudmundsson Lille, 26, D(CL),M(LR)",14(11),1264,1,-,2,-,0.6,81.8,0.4,-,6.44
"318Cheikh SabalyMetz, 27, AM(CLR)","Cheikh Sabaly Metz, 27, AM(CLR)",17(12),1388,3,1,4,-,0.7,80.6,0.2,-,6.44
"319Ibrahim SalahRennes, 24, AM(L),FW","Ibrahim Salah Rennes, 24, AM(L),FW",4(19),510,4,1,3,-,0.7,81.6,0.2,-,6.44
"320Axel GuéguinMontpellier, 21, Forward","Axel Guéguin Montpellier, 21, Forward",1(2),130,-,-,-,-,-,66.7,0.7,-,6.44
"321Tanguy CoulibalyMontpellier, 25, M(CLR),FW","Tanguy Coulibaly Montpellier, 25, M(CLR),FW",7(9),621,1,-,2,-,1.1,83.5,0.5,1,6.44
"322Nathaniel AdjeiLorient, 23, D(C)","Nathaniel Adjei Lorient, 23, D(C)",14(1),1243,-,-,2,-,0.3,86.6,2,-,6.44
"323Malick FofanaLyon, 21, M(L)","Malick Fofana Lyon, 21, M(L)",4(13),550,3,-,-,-,0.5,87.1,-,-,6.43
"324Alidu SeiduRennes, 25, D(CR)","Alidu Seidu Rennes, 25, D(CR)",7(4),595,-,-,3,-,0.2,87.7,0.6,-,6.43
"325Jonas MartinBrest, 36, M(CL)","Jonas Martin Brest, 36, M(CL)",9(22),1194,-,1,5,-,0.3,87.8,0.8,-,6.43
"326Arthur AttaMetz, 23, AM(CR)","Arthur Atta Metz, 23, AM(CR)",10(11),922,1,2,-,-,0.4,76.2,0.6,-,6.43
"327Yassine KechtaLe Havre, 24, M(C)","Yassine Kechta Le Havre, 24, M(C)",21(11),1857,2,1,4,-,0.6,82.4,0.3,1,6.43
"328Tino KadewereNantes, 30, AM(CLR),FW","Tino Kadewere Nantes, 30, AM(CLR),FW",8(6),782,1,-,1,-,0.7,74.6,1.9,-,6.43
"329Jordan FerriMontpellier, 34, M(C)","Jordan Ferri Montpellier, 34, M(C)",24(7),2042,1,1,6,-,0.3,84.2,0.4,1,6.42
"330MarquinhosNantes, 23, D(R),M(LR)","Marquinhos Nantes, 23, D(R),M(LR)",1(6),150,-,-,-,-,0.7,74.6,0.3,-,6.42
"331Théo Le BrisLorient, 23, M(LR)","Théo Le Bris Lorient, 23, M(LR)",15(11),1515,-,2,2,-,0.5,80.7,0.3,-,6.42
"332Lebo MothibaStrasbourg, 30, FW","Lebo Mothiba Strasbourg, 30, FW",5(10),614,3,-,-,-,1.1,73.9,1.5,-,6.42
"333Zakaria AboukhlalToulouse, 26, M(CLR),FW","Zakaria Aboukhlal Toulouse, 26, M(CLR),FW",9(4),758,3,-,2,-,2.2,73.1,0.5,1,6.42
"334Khalil FayadMontpellier, 21, M(CL)","Khalil Fayad Montpellier, 21, M(CL)",11(12),1023,3,-,2,-,0.7,83.1,0.5,-,6.42
"335Reda KhadraReims, 24, AM(CLR),FW","Reda Khadra Reims, 24, AM(CLR),FW",14(15),1365,1,3,1,-,0.8,80.4,-,-,6.41
"336Luis HenriqueMarseille, 24, M(LR)","Luis Henrique Marseille, 24, M(LR)",8(7),782,1,-,-,-,0.8,82.6,-,-,6.41
"337Aron DønnumToulouse, 28, M(CLR)","Aron Dønnum Toulouse, 28, M(CLR)",19(8),1604,-,1,8,-,0.8,77.6,0.2,-,6.41
"338Jeanuël BelocianRennes, 21, D(CL)","Jeanuël Belocian Rennes, 21, D(CL)",16(7),1450,-,1,-,-,0.1,89.5,0.4,-,6.41
"339Benjamin MendyLorient, 31, D(L),DMC,M(L)","Benjamin Mendy Lorient, 31, D(L),DMC,M(L)",7(8),710,2,1,3,-,0.9,78.1,0.3,-,6.41
"340Danley Jean JacquesMetz, 25, DMC","Danley Jean Jacques Metz, 25, DMC",30(3),2687,-,-,5,-,1.0,78.8,0.8,-,6.41
"341Denis GenreauToulouse, 26, AM(C)","Denis Genreau Toulouse, 26, AM(C)",5(4),464,-,-,-,-,0.3,74.0,0.7,-,6.4
"342Tom LouchetNice, 22, D(R),M(CLR)","Tom Louchet Nice, 22, D(R),M(CLR)",3(10),399,1,1,1,-,0.2,83.3,0.3,-,6.4
"343Simon ElisorMetz, 26, FW","Simon Elisor Metz, 26, FW",9(5),766,1,-,1,-,1,71.9,2.5,-,6.4
"344Matz SelsStrasbourg, 34, GK","Matz Sels Strasbourg, 34, GK",19,1710,-,-,2,-,-,70.1,0.3,-,6.4
"345Bamba DiengLorient, 26, AM(L),FW","Bamba Dieng Lorient, 26, AM(L),FW",5(11),544,4,1,3,-,1.1,79.3,1.1,-,6.4
"346Mamadou SakhoMontpellier, 36, D(C)","Mamadou Sakho Montpellier, 36, D(C)",0(1),6,-,-,-,-,-,93.8,1,-,6.4
"347Christophe HérelleMetz, 33, D(CR)","Christophe Hérelle Metz, 33, D(CR)",18(1),1620,-,-,4,1,0.2,89.3,0.9,-,6.4
