Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Rick Karsdorp,Roma,6.57,1216,,2.0,14(4)
Stephan El Shaarawy,Roma,6.57,1740,3.0,4.0,19(14)
Hassane Kamara,Udinese,6.57,2241,1.0,1.0,27(8)
Luca Ranieri,Fiorentina,6.57,2068,2.0,1.0,23(3)
Lorenzo Lucca,Udinese,6.56,2602,8.0,4.0,30(7)
Danilo D'Ambrosio,Monza,6.56,1535,,,16(8)
Valentín Castellanos,Lazio,6.56,1676,4.0,3.0,16(19)
Samuele Ricci,Torino,6.56,2407,1.0,2.0,28(4)
Nahitan Nández,Cagliari,6.56,2357,2.0,3.0,29(4)
Sam Beukema,Bologna,6.56,2550,1.0,1.0,29(1)
Martín Payero,Udinese,6.56,1801,2.0,2.0,21(8)
Sandi Lovric,Udinese,6.56,1990,1.0,3.0,21(8)
Alberto Grassi,Empoli,6.56,1815,,1.0,22(5)
Andrea Belotti,Roma,6.56,674,3.0,2.0,6(8)
Mattia Perin,Juventus,6.56,226,,,3
Nicolò Cambiaghi,Empoli,6.55,2564,1.0,1.0,29(8)
Ardian Ismajli,Empoli,6.55,2046,,,23(3)
Emanuele Valeri,Frosinone,6.55,1178,,1.0,14(2)
Simon KjærAC,Milan,6.55,1172,,1.0,14(6)
Dany Mota,Monza,6.55,2060,4.0,3.0,24(10)
Martin Hongla,Verona,6.55,1085,,,12(3)
Alex Sandro,Juventus,6.55,716,1.0,,8(8)
Szymon Zurkowski,Empoli,6.55,872,4.0,,10(3)
Patric,Lazio,6.55,1610,2.0,,19(1)
Rade KrunicAC,Milan,6.55,688,,,8(2)
Dan Ndoye,Bologna,6.55,1776,1.0,1.0,20(12)
Ruslan Malinovskyi,Genoa,6.54,1550,4.0,1.0,18(10)
Giacomo Raspadori,Napoli,6.54,1574,5.0,3.0,14(23)
Roberto Pereyra,Udinese,6.54,1865,4.0,3.0,22(5)
Matías Vecino,Lazio,6.54,1136,6.0,1.0,8(23)
Beto,Udinese,6.54,74,,,1
Tommaso Augello,Cagliari,6.54,2432,1.0,1.0,28(4)
Enzo Barrenechea,Frosinone,6.54,2819,,1.0,32(4)
Giovanni Fabbian,Bologna,6.54,1054,5.0,2.0,11(16)
Alexis Sánchez,Inter,6.54,752,2.0,5.0,6(17)
Giulio Maggiore,Salernitana,6.53,1808,4.0,2.0,20(7)
Lucas Beltrán,Fiorentina,6.53,1696,6.0,2.0,21(11)
Anthony Oyono,Frosinone,6.53,1197,,1.0,14(2)
Houssem Aouar,Roma,6.53,757,4.0,,9(7)
Federico Fazio,Salernitana,6.53,1356,1.0,,16(2)
Armando Izzo,Monza,6.53,1655,,,20(3)
Jonathan Ikoné,Fiorentina,6.52,1687,3.0,1.0,18(10)
Jan-Carlo SimicAC,Milan,6.52,143,1.0,,0(4)
Kacper Urbanski,Bologna,6.52,923,,1.0,9(13)
Alessandro Dellavalle,Torino,6.52,14,,,0(1)
Zanos Savva,Torino,6.52,26,1.0,,0(2)
Adrien Tamèze,Torino,6.52,2155,,2.0,25(4)
Manuel Lazzari,Lazio,6.52,1676,,2.0,19(5)
Ylber Ramadani,Lecce,6.52,2976,1.0,,34
Kristjan Asllani,Inter,6.51,773,1.0,2.0,6(17)
Caleb Okoli,Frosinone,6.51,2915,,1.0,32(2)
Edoardo Bove,Roma,6.51,1778,,2.0,18(13)
Christian Kouamé,Fiorentina,6.5,1084,2.0,1.0,11(12)
Gabriel Strefezza,Lecce,6.5,1118,1.0,,13(6)
Alex Meret,Napoli,6.5,2774,,,31
Christian Kabasele,Udinese,6.5,861,1.0,1.0,10(3)
Koni De Winter,Genoa,6.5,2382,,1.0,26(3)
Mattéo Guendouzi,Lazio,6.5,2371,2.0,3.0,27(6)
Samuel ChukwuezeAC,Milan,6.5,1015,1.0,3.0,12(12)
Razvan Marin,Empoli,6.5,1820,,3.0,20(10)
M'Baye Niang,Empoli,6.5,709,6.0,1.0,5(9)
Bartosz Bereszynski,Empoli,6.5,1767,,1.0,22(2)
Grigoris Kastanos,Salernitana,6.5,1488,3.0,3.0,18(8)
Liberato Cacace,Empoli,6.49,1909,,1.0,18(13)
Antonio Sanabria,Torino,6.49,2134,5.0,,23(12)
Lorenzo De Silvestri,Bologna,6.49,674,2.0,,7(8)
Konstantinos Manolas,Salernitana,6.49,493,,,6(2)
Toma Basic,Salernitana,6.48,1166,,,14(1)
Pierluigi Gollini,Napoli,6.48,630,,,7
Adam Marusic,Lazio,6.48,3108,1.0,,37
Kenan Yildiz,Juventus,6.48,946,2.0,,9(18)
Davide Frattesi,Inter,6.48,935,6.0,3.0,6(26)
Rui Patrício,Roma,6.48,2070,,,23
Alessio Zerbin,Monza,6.48,685,,1.0,7(6)
Fabio Miretti,Juventus,6.48,1110,1.0,1.0,16(9)
Patrick Dorgu,Lecce,6.48,1567,2.0,,17(15)
Martin Erlic,Sassuolo,6.47,2627,1.0,,31(1)
Isak Hien,Verona,6.47,865,,,9(1)
Daniel Boloca,Sassuolo,6.47,2024,1.0,,23(7)
Samuel Iling-Junior,Juventus,6.47,801,1.0,2.0,4(20)
Djed Spence,Genoa,6.47,855,,,8(8)
Dodô,Fiorentina,6.47,523,,,7(2)
Zito Luvumbo,Cagliari,6.47,1947,4.0,5.0,19(11)
Rasmus Kristensen,Roma,6.47,1745,1.0,1.0,19(10)
Leonardo Pavoletti,Cagliari,6.47,620,4.0,1.0,5(14)
Marko Arnautovic,Inter,6.46,785,5.0,3.0,5(22)
Ilario Monterisi,Frosinone,6.46,1469,2.0,2.0,16(8)
Mário Rui,Napoli,6.46,1208,,2.0,14(7)
Jackson Tchatchoua,Verona,6.46,1727,,2.0,19(7)
Karol Linetty,Torino,6.46,1860,,,19(9)
Josip Brekalo,Fiorentina,6.46,655,1.0,,8(3)
João Ferreira,Udinese,6.46,1815,,1.0,18(17)
Alberto Cerri,Empoli,6.45,556,1.0,,10(2)
Nemanja Radonjic,Torino,6.45,375,3.0,,4(6)
Ciro Immobile,Lazio,6.45,1662,7.0,1.0,21(10)
Walid Cheddira,Frosinone,6.45,2132,7.0,1.0,24(12)
Niccolò Pierozzi,Salernitana,6.45,874,1.0,,11(1)
Matteo Cancellieri,Empoli,6.45,1785,4.0,2.0,18(18)
Tommaso PobegaAC,Milan,6.45,314,,,3(8)
Davide Faraoni,Verona,6.45,606,,1.0,7(4)
Morten Thorsby,Genoa,6.44,1145,2.0,2.0,9(15)
Koffi Djidji,Torino,6.44,760,,,8(5)
Stefano Sabelli,Genoa,6.44,2452,,1.0,30(2)
Georgios Kyriakopoulos,Monza,6.44,1718,,3.0,20(8)
Mërgim Vojvoda,Torino,6.44,1372,,3.0,15(13)
Adam Masina,Torino,6.44,1021,,,10(6)
Charalampos Lykogiannis,Bologna,6.44,902,2.0,1.0,10(12)
Jaime Báez,Frosinone,6.44,504,1.0,,6(5)
Youssef Maleh,Empoli,6.44,2612,,1.0,30(4)
Hans Hateboer,Atalanta,6.44,1106,,1.0,10(13)
Stefano Turati,Frosinone,6.44,2746,,,31
Gaetano Oristanio,Cagliari,6.43,1105,2.0,1.0,11(14)
Juan Cuadrado,Inter,6.43,259,,2.0,0(10)
Junior Sambia,Salernitana,6.43,1034,1.0,2.0,10(8)
Jens Odgaard,Bologna,6.43,431,2.0,,5(5)
Caleb Ekuban,Genoa,6.43,1126,4.0,1.0,10(19)
Nicolò Casale,Lazio,6.43,1558,,,16(4)
Natan,Napoli,6.43,956,,,11(3)
Valentino Lazaro,Torino,6.43,1988,,4.0,21(14)
Samuele Birindelli,Monza,6.43,2016,,2.0,22(13)
Reinier,Frosinone,6.43,1066,2.0,2.0,13(9)
Luka JovicAC,Milan,6.43,872,6.0,1.0,8(15)
Jesper Karlsson,Bologna,6.43,344,,,4(3)
Michel Aebischer,Bologna,6.43,2234,,1.0,26(10)
Andrea Consigli,Sassuolo,6.42,3150,,,35
Jacopo Fazzini,Empoli,6.42,1228,1.0,1.0,14(17)
Zeki Çelik,Roma,6.42,667,,,6(11)
Luca Lipani,Sassuolo,6.42,387,,,5(3)
Vincenzo Fiorillo,Salernitana,6.42,361,,,5
Josh Doig,Sassuolo,6.42,1347,,2.0,15(1)
Luis Muriel,Atalanta,6.42,398,2.0,1.0,2(16)
Pol Lirola,Frosinone,6.42,1541,2.0,1.0,18(7)
Antonín Barák,Fiorentina,6.42,802,2.0,3.0,8(13)
Guillermo Ochoa,Salernitana,6.41,1890,,,21
Kevin Strootman,Genoa,6.41,1212,,2.0,15(12)
Nicola Zalewski,Roma,6.41,965,,1.0,10(12)
Riccardo Marchizza,Frosinone,6.41,1149,,4.0,13
Lorenzo Pirola,Salernitana,6.41,1993,1.0,,24(3)
M'Bala Nzola,Fiorentina,6.41,1550,3.0,3.0,15(18)
Eljif Elmas,Napoli,6.41,334,2.0,,4(7)
Noah OkaforAC,Milan,6.41,872,6.0,2.0,6(22)
Cyril Ngonge,Napoli,6.41,307,1.0,,1(12)
Aarón Martín,Genoa,6.41,1382,,1.0,17(5)
Gabriele Zappa,Cagliari,6.41,2560,1.0,3.0,25(13)
Jens Cajuste,Napoli,6.41,1009,,2.0,11(15)
Matteo Prati,Cagliari,6.41,1973,1.0,1.0,19(7)
Domagoj Bradaric,Salernitana,6.4,2754,,3.0,30(4)
Simone Bastoni,Empoli,6.4,748,1.0,,9(7)
Francesco Rossi,Atalanta,6.4,4,,,0(1)
Ibrahim Sulemana,Cagliari,6.4,1345,2.0,,16(5)
Simone Scuffet,Cagliari,6.4,2790,,,31
Berkan Kutlu,Genoa,6.4,193,,,0(6)
Arkadiusz Milik,Juventus,6.4,902,4.0,1.0,7(25)
Antonio MiranteAC,Milan,6.4,178,,,2
Filippo Ranocchia,Empoli,6.39,479,,,5(4)
Rolando Mandragora,Fiorentina,6.39,1586,3.0,3.0,16(17)
Valentín Carboni,Monza,6.39,1160,2.0,3.0,10(21)
Paul Pogba,Juventus,6.39,52,,,0(2)
Rares Burnete,Lecce,6.39,7,,1.0,0(1)
Lorenzo Colombo,Monza,6.39,1367,4.0,1.0,16(9)
Federico Baschirotto,Lecce,6.39,3295,,1.0,37
Darko Lazovic,Verona,6.38,1944,3.0,2.0,22(10)
Davide Faraoni,Fiorentina,6.38,391,,1.0,4(4)
Gianluca Lapadula,Cagliari,6.38,1207,3.0,1.0,14(9)
Cristian Volpato,Sassuolo,6.38,634,1.0,,5(17)
Danilo Cataldi,Lazio,6.38,1362,1.0,,15(13)
Mattia CaldaraAC,Milan,6.38,32,,,0(1)
Marco Brescianini,Frosinone,6.38,2324,4.0,2.0,24(12)
Joan González,Lecce,6.38,1287,1.0,1.0,13(16)
Andrea Petagna,Cagliari,6.38,1000,1.0,1.0,13(5)
Yunus MusahAC,Milan,6.38,1468,,2.0,13(17)
El Bilal Touré,Atalanta,6.38,388,2.0,,3(8)
Festy Ebosele,Udinese,6.37,1707,,,20(11)
Edoardo Goldaniga,Cagliari,6.37,1013,,,12(1)
Chris Smalling,Roma,6.37,389,,,4(4)
Nedim Bajrami,Sassuolo,6.37,1315,2.0,2.0,15(13)
Gianluca Gaetano,Napoli,6.37,156,1.0,,1(8)
Luca Pellegrini,Lazio,6.37,782,1.0,,8(11)
Giuseppe Pezzella,Empoli,6.37,1087,,,14(5)
Matheus Henrique,Sassuolo,6.36,2503,2.0,2.0,27(4)
Kingsley Ehizibue,Udinese,6.36,958,,1.0,11(12)
Mohamed Kaba,Lecce,6.36,1386,,,15(8)
Stefano Sensi,Inter,6.36,44,,1.0,0(4)
Loum Tchaouna,Salernitana,6.36,2098,4.0,3.0,23(10)
Rafael Tolói,Atalanta,6.36,962,,,10(8)
Boulaye Dia,Salernitana,6.36,1143,4.0,,12(5)
Oussama El Azzouzi,Bologna,6.36,537,2.0,2.0,5(13)
Josh Doig,Verona,6.36,839,,,11(1)
Sardar Azmoun,Roma,6.35,570,3.0,,3(20)
Lassana Coulibaly,Salernitana,6.35,2088,,1.0,25(3)
Elseid Hysaj,Lazio,6.35,1197,,,11(11)
Hans Nicolussi Caviglia,Juventus,6.35,266,,1.0,3(5)
Boris Radunovic,Cagliari,6.35,630,,,7
Ahmed Touba,Lecce,6.35,275,,,3(3)
Tommaso Baldanzi,Roma,6.35,516,,,6(7)
Eldor Shomurodov,Cagliari,6.35,937,3.0,3.0,10(12)
Santiago Castro,Bologna,6.35,238,1.0,1.0,2(6)
Alexis Blin,Lecce,6.35,1633,,2.0,16(15)
Nicola Sansone,Lecce,6.34,752,2.0,2.0,4(21)
Luca Caldirola,Monza,6.34,2141,1.0,1.0,23(6)
Francesco Gelli,Frosinone,6.34,1560,,,16(11)
Vítinha,Genoa,6.34,281,2.0,,2(7)
Mattia Viti,Sassuolo,6.34,987,1.0,,12(3)
Gian Marco Ferrari,Sassuolo,6.34,2269,1.0,,25(6)
Gustav Isaksen,Lazio,6.34,1073,3.0,1.0,12(16)
Giorgio Cittadini,Genoa,6.34,104,,,1(4)
Pasquale Mazzocchi,Salernitana,6.34,1278,,1.0,16(2)
Warren Bondo,Monza,6.34,1474,1.0,1.0,14(11)
Samuele Vignato,Monza,6.33,340,1.0,,3(7)
Karol Swiderski,Verona,6.33,496,2.0,,3(12)
Jeremy Toljan,Sassuolo,6.33,2086,,5.0,24(1)
Pedro Obiang,Sassuolo,6.33,453,,,5(3)
Hamza Rafia,Lecce,6.33,1212,1.0,,17(11)
Federico Bonazzoli,Verona,6.33,1017,3.0,1.0,10(14)
Roberto Piccoli,Lecce,6.32,1363,5.0,,12(23)
Nikola Moro,Bologna,6.32,838,1.0,,10(13)
Alessandro Deiola,Cagliari,6.31,1611,1.0,,19(8)
Jakub Jankto,Cagliari,6.31,881,1.0,2.0,13(5)
Tammy Abraham,Roma,6.31,240,1.0,,2(6)
Timothy Weah,Juventus,6.31,1249,,1.0,12(18)
Simy,Salernitana,6.31,682,3.0,,6(9)
Tommaso Baldanzi,Empoli,6.31,745,2.0,,8(6)
Bruno Amione,Verona,6.31,582,,,7(3)
Paulo Azzi,Cagliari,6.31,940,,,9(16)
Tyronne Ebuehi,Empoli,6.3,1096,,1.0,11(4)
Tiago Djaló,Juventus,6.3,16,,,0(1)
Maxime Lopez,Fiorentina,6.3,797,,,7(12)
Jordan Zemura,Udinese,6.29,1036,1.0,,10(17)
Charly Alcaraz,Juventus,6.29,380,,1.0,3(7)
Antoine Makoumbou,Cagliari,6.29,2709,1.0,,32
Norbert Gyömbér,Salernitana,6.29,1763,,,20(2)
Isaac Success,Udinese,6.29,873,1.0,1.0,9(18)
Gvidas Gineitis,Torino,6.29,533,,,4(10)
Tajon Buchanan,Inter,6.28,151,1.0,,0(10)
Pasquale Mazzocchi,Napoli,6.28,427,,1.0,4(6)
