Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Angeliño,Roma,6.82,3179,2.0,1.0,36(2)
Nico González,Juventus,6.81,1765,3.0,2.0,23(3)
Juan Miranda,Bologna,6.81,2277,,6.0,25(6)
Raoul Bellanova,Atalanta,6.81,2408,,9.0,27(7)
Nicola Leali,Genoa,6.81,2610,,,29
Mathías Olivera,Napoli,6.8,2374,,2.0,26(6)
Nikola Krstovic,Lecce,6.8,3070,11.0,5.0,37
David de Gea,Fiorentina,6.8,3150,,1.0,35
Guillermo Maripán,Torino,6.8,2341,1.0,1.0,27(1)
Nicolò Rovella,Lazio,6.79,2729,,3.0,31(2)
Marc Oliver Kempf,Como,6.79,2619,,,30(1)
Bryan Cristante,Roma,6.78,2048,4.0,2.0,23(7)
Daniele Sommariva,Genoa,6.77,27,,,0(1)
Sam Beukema,Bologna,6.77,3011,,1.0,33(2)
Charalampos Lykogiannis,Bologna,6.77,1051,,4.0,12(5)
Henrikh Mkhitaryan,Inter,6.77,2410,1.0,4.0,30(2)
Yann Sommer,Inter,6.77,2970,,,33
Rolando Mandragora,Fiorentina,6.77,1937,4.0,3.0,22(7)
Matteo GabbiaAC,Milan,6.76,2155,2.0,,24(2)
Paulo Azzi,Cagliari,6.76,428,,,5(1)
Luca Ranieri,Fiorentina,6.76,3077,1.0,3.0,35(1)
Pablo Marí,Monza,6.75,1630,,,19
Sead Kolasinac,Atalanta,6.75,1910,,2.0,23
Carlos Augusto,Inter,6.74,1683,3.0,2.0,15(14)
Ionut Radu,Venezia,6.74,1350,,,15
Elia Caprile,Cagliari,6.74,1620,,,18
Fali Candé,Venezia,6.74,1530,1.0,1.0,17
Saúl Coco,Torino,6.74,2847,2.0,,32
Federico Gatti,Juventus,6.73,2196,1.0,,26(4)
Teun Koopmeiners,Juventus,6.73,1998,3.0,3.0,23(5)
Alessio Zerbin,Venezia,6.73,1520,1.0,1.0,17(1)
Isak Hien,Atalanta,6.73,2329,,,27(3)
Mario Gila,Lazio,6.73,2743,1.0,,31(1)
Davide Zappacosta,Atalanta,6.73,2079,4.0,2.0,26(4)
Eljif Elmas,Torino,6.73,1025,4.0,,12(1)
Morten Frendrup,Genoa,6.73,3107,2.0,,35
Cesare Casadei,Torino,6.72,1023,1.0,1.0,13(2)
Evan Ndicka,Roma,6.72,3420,,1.0,38
Wladimiro Falcone,Lecce,6.72,3420,,,38
Christian Kabasele,Udinese,6.72,1163,2.0,,12(4)
Frédéric Guilbert,Lecce,6.71,2452,,1.0,31
Kike Pérez,Venezia,6.71,1120,1.0,,13(3)
Sebastiano Esposito,Empoli,6.71,2343,8.0,,27(6)
Gianluca Mancini,Roma,6.71,3146,2.0,,36(1)
Tommaso Augello,Cagliari,6.71,2716,,7.0,30(8)
Mattia Viti,Empoli,6.71,2577,1.0,,30
Koni De Winter,Genoa,6.7,2133,3.0,,23(2)
Antonino Gallo,Lecce,6.7,2616,,2.0,31
Francisco Conceição,Juventus,6.7,1339,3.0,3.0,12(14)
Stanislav Lobotka,Napoli,6.7,2650,,1.0,31(1)
Lucas da Cunha,Como,6.7,2625,3.0,2.0,30(6)
Mërgim Vojvoda,Como,6.7,718,1.0,2.0,8(3)
Jaka Bijol,Udinese,6.7,2965,1.0,,34
Alessio Romagnoli,Lazio,6.7,2675,2.0,,31(1)
Jens Odgaard,Bologna,6.69,1967,6.0,1.0,24(5)
Adrián BernabéParma Calcio 1913,Desconocido,6.69,1461,1.0,1.0,18(3)
Lorenzo Lucca,Udinese,6.69,2364,12.0,1.0,27(6)
Jean Butez,Como,6.69,1663,,,18(1)
Álvaro MorataAC,Milan,6.69,1107,5.0,,13(3)
Artem Dovbyk,Roma,6.68,2432,12.0,2.0,27(5)
Mike MaignanAC,Milan,6.68,3295,,,37
Yacine Adli,Fiorentina,6.68,1235,4.0,6.0,15(11)
Manu Koné,Roma,6.68,2580,2.0,1.0,31(3)
Andrea Cambiaso,Juventus,6.68,2222,2.0,3.0,25(8)
Luca Pellegrini,Lazio,6.68,1060,,4.0,10(12)
Benjamin Pavard,Inter,6.68,1585,,1.0,18(5)
Michele Di Gregorio,Juventus,6.68,2970,,,33
Alex Meret,Napoli,6.67,3006,,,34
David Neres,Napoli,6.67,1279,2.0,4.0,13(15)
Matteo Ruggeri,Atalanta,6.67,1750,,3.0,19(11)
Adam Masina,Torino,6.67,1920,1.0,2.0,20(8)
Daniele Ghilardi,Verona,6.67,2031,,,21(3)
Mattéo Guendouzi,Lazio,6.67,3275,1.0,3.0,37
Alieu Fadera,Como,6.66,1650,1.0,3.0,20(8)
Zion SuzukiParma Calcio 1913,Desconocido,6.66,3315,,,37
Federico Baschirotto,Lecce,6.66,3420,2.0,,38
Simone Perilli,Verona,6.66,180,,,2
Ignace Van der Brempt,Como,6.66,1258,,1.0,14(6)
Nikola Vlasic,Torino,6.66,2121,5.0,4.0,23(7)
Dusan Vlahovic,Juventus,6.66,1786,10.0,4.0,21(8)
Giacomo Raspadori,Napoli,6.66,1095,6.0,1.0,11(15)
Mateo PellegrinoParma Calcio 1913,Desconocido,6.65,739,3.0,1.0,8(5)
Maxence Caqueret,Como,6.65,1101,2.0,3.0,15(3)
Emil Holm,Bologna,6.65,1134,1.0,1.0,12(9)
Remo Freuler,Bologna,6.65,3214,1.0,2.0,37
Alen Sherri,Cagliari,6.65,622,,,7
Weston McKennie,Juventus,6.65,2318,2.0,4.0,27(5)
Boulaye Dia,Lazio,6.65,2196,9.0,3.0,27(8)
Danilo Cataldi,Fiorentina,6.64,1726,3.0,,22(3)
Nicolò Fagioli,Fiorentina,6.64,963,1.0,2.0,10(5)
Nicola Zalewski,Inter,6.64,433,1.0,1.0,4(7)
Cristiano Biraghi,Torino,6.64,1159,,,13(2)
Samuel Gigot,Lazio,6.64,683,2.0,,7(8)
Tiago Gabriel,Lecce,6.64,95,,,0(2)
Yann Bisseck,Inter,6.64,1643,3.0,2.0,17(10)
Malick ThiawAC,Milan,6.64,1803,,,19(3)
Leonardo Spinazzola,Napoli,6.63,1521,1.0,1.0,17(10)
Giorgio Altare,Venezia,6.63,753,,,8(4)
Andrea Pinamonti,Genoa,6.63,2860,10.0,1.0,33(3)
Razvan Sava,Udinese,6.63,1080,,,12
Enrico DelpratoParma Calcio 1913,Desconocido,6.63,2946,4.0,,32(2)
Pedro,Lazio,6.63,1088,10.0,1.0,6(24)
Gustav Isaksen,Lazio,6.63,2234,4.0,2.0,29(8)
João FélixAC,Milan,6.63,762,2.0,,8(7)
Joel Pohjanpalo,Venezia,6.63,1615,6.0,,19(1)
Alessandro CircatiParma Calcio 1913,Desconocido,6.63,540,,,6
Victor Nelsson,Roma,6.63,185,,,1(3)
Juan Jesus,Napoli,6.62,1075,,1.0,12(3)
Stefano Turati,Monza,6.62,2677,,,30
Fikayo TomoriAC,Milan,6.62,1593,,1.0,19(3)
Enzo Le Fée,Roma,6.62,319,,,4(2)
Ange-Yoan BonnyParma Calcio 1913,Desconocido,6.62,2546,6.0,4.0,30(7)
Hassane Kamara,Udinese,6.62,2010,1.0,4.0,25(5)
Ruslan Malinovskyi,Genoa,6.62,385,,2.0,4(5)
Zeki Çelik,Roma,6.62,2266,,2.0,27(4)
Hans Nicolussi Caviglia,Venezia,6.61,2870,4.0,2.0,33(2)
Tino Anjorin,Empoli,6.61,1119,2.0,3.0,14(8)
Alexis SaelemaekersAC,Milan,6.61,90,,,1
Albert Gudmundsson,Fiorentina,6.61,1280,6.0,1.0,16(8)
Jacopo Fazzini,Empoli,6.61,1392,4.0,1.0,16(4)
Ondrej Duda,Verona,6.61,2404,1.0,3.0,27(1)
Timothy Weah,Juventus,6.61,1638,5.0,2.0,18(12)
Ismaël BennacerAC,Milan,6.61,304,,,4(2)
Elseid Hysaj,Lazio,6.6,422,,3.0,4(7)
Lewis Ferguson,Bologna,6.6,982,1.0,1.0,10(6)
Youssouf FofanaAC,Milan,6.6,2510,1.0,6.0,29(6)
Antoine HainautParma Calcio 1913,Desconocido,6.6,1200,2.0,,10(15)
Nikola Moro,Bologna,6.6,1212,,2.0,15(7)
Santiago Castro,Bologna,6.6,2303,8.0,4.0,27(9)
Juan Cuadrado,Atalanta,6.59,827,,2.0,7(16)
Samuel ChukwuezeAC,Milan,6.59,920,3.0,2.0,9(17)
Pierre Kalulu,Juventus,6.59,2336,1.0,,25(4)
Pietro Comuzzo,Fiorentina,6.59,2197,1.0,,24(9)
Lorenzo Venturino,Genoa,6.59,163,2.0,,1(5)
Georgios Kyriakopoulos,Monza,6.59,2762,2.0,4.0,32(1)
Alberto Dossena,Como,6.58,1829,,2.0,20(3)
Mattia Bani,Genoa,6.58,1512,,,19(1)
Tete Morente,Lecce,6.58,2031,3.0,2.0,23(8)
Jhon Lucumí,Bologna,6.58,2615,,1.0,29(3)
Maxwel Cornet,Genoa,6.58,243,2.0,1.0,2(5)
Máximo Perrone,Como,6.58,1861,,3.0,20(6)
Armando Izzo,Monza,6.58,2440,1.0,1.0,28(2)
Sebastiano Luperto,Cagliari,6.58,3240,1.0,3.0,36
Álex Valle,Como,6.58,1035,,,12(3)
Milan Badelj,Genoa,6.58,1487,1.0,,21(2)
Ché Adams,Torino,6.57,2660,9.0,3.0,30(6)
Martín Payero,Udinese,6.57,1386,1.0,1.0,16(9)
Lucas Martínez Quarta,Fiorentina,6.57,349,1.0,,4(4)
Emanuele ValeriParma Calcio 1913,Desconocido,6.57,2881,2.0,6.0,34(1)
Patrick Dorgu,Lecce,6.57,1843,3.0,1.0,21
Estanis Pedrola,Bologna,6.57,8,,,0(1)
Giuseppe Pezzella,Empoli,6.57,2889,,3.0,34(1)
Benja Domínguez,Bologna,6.57,1290,3.0,2.0,16(8)
Juan Cabal,Juventus,6.57,462,,,6(1)
Matteo Darmian,Inter,6.56,1784,3.0,2.0,20(9)
Santiago GiménezAC,Milan,6.56,670,5.0,2.0,7(7)
Vítinha,Genoa,6.56,1335,2.0,3.0,16(9)
Nadir Zortea,Cagliari,6.56,2728,6.0,2.0,33(2)
Michael Svoboda,Venezia,6.56,1314,1.0,,15(1)
Nicolò Cambiaghi,Bologna,6.56,610,1.0,3.0,4(14)
Botond BaloghParma Calcio 1913,Desconocido,6.55,2053,,1.0,23(6)
Lucas Beltrán,Fiorentina,6.55,1960,5.0,4.0,21(12)
Mario Pasalic,Atalanta,6.55,1971,3.0,4.0,23(11)
Lloyd Kelly,Juventus,6.55,1015,,,11(1)
Roberto Piccoli,Cagliari,6.55,3143,10.0,1.0,37
Patrizio Masini,Genoa,6.55,1533,1.0,,16(10)
Nicolò Savona,Juventus,6.54,1728,2.0,1.0,19(9)
Brenner,Udinese,6.54,386,1.0,2.0,5(4)
Maduka Okoye,Udinese,6.54,2250,,,25
Lazar Samardzic,Atalanta,6.54,1151,2.0,1.0,7(24)
Jay Idzes,Venezia,6.54,3128,1.0,,35
Álex JiménezAC,Milan,6.54,1272,,1.0,14(8)
Kristjan Asllani,Inter,6.54,984,2.0,2.0,10(12)
HernaniParma Calcio 1913,Desconocido,6.54,1333,3.0,3.0,15(10)
Patrick Cutrone,Como,6.54,2056,7.0,4.0,23(10)
Thomas Kristensen,Udinese,6.54,1753,1.0,,19(5)
Daniel Maldini,Monza,6.54,1317,3.0,,16(4)
Daniel Maldini,Atalanta,6.53,254,3.0,,2(8)
Fabio Miretti,Genoa,6.53,1696,3.0,3.0,22(3)
Tommaso Pobega,Bologna,6.53,1179,2.0,2.0,13(8)
Ivan Smolcic,Como,6.52,629,,,7(2)
Mikael Ellertsson,Venezia,6.52,2482,2.0,2.0,29(7)
Matteo CancellieriParma Calcio 1913,Desconocido,6.52,1433,3.0,,19(8)
Stephan El Shaarawy,Roma,6.52,1091,3.0,4.0,12(19)
Andrea Carboni,Monza,6.52,2196,,1.0,25(1)
Dennis ManParma Calcio 1913,Desconocido,6.52,2003,4.0,4.0,23(10)
Ruben Loftus-CheekAC,Milan,6.52,1032,,,10(9)
Kyle WalkerAC,Milan,6.52,659,,,7(4)
José Palomino,Cagliari,6.52,1076,1.0,,10(8)
Nehuén Pérez,Udinese,6.52,180,,,2
Lorenzo Pellegrini,Roma,6.51,1636,2.0,1.0,20(5)
Alberto Costa,Juventus,6.51,353,,1.0,3(6)
Jesse Joronen,Venezia,6.51,702,,,7(1)
Borna Sosa,Torino,6.51,1187,,,14(5)
Giovanni LeoniParma Calcio 1913,Desconocido,6.51,1204,1.0,,14(3)
Hamza Rafia,Lecce,6.51,1067,,,14(4)
Gianluca Busio,Venezia,6.51,2525,2.0,,28(5)
Kingsley Ehizibue,Udinese,6.51,2510,,1.0,30(3)
Jordan Zemura,Udinese,6.51,1412,1.0,2.0,13(10)
Saud Abdulhamid,Roma,6.51,205,,1.0,2(2)
Lautaro ValentiParma Calcio 1913,Desconocido,6.5,1557,1.0,,18(2)
Samuel Mbangula,Juventus,6.5,702,3.0,3.0,7(16)
Davide Calabria,Bologna,6.5,631,,1.0,7(4)
Sandi Lovric,Udinese,6.5,2329,2.0,3.0,31(5)
Billy Gilmour,Napoli,6.5,1174,,1.0,13(13)
Stefan Posch,Bologna,6.49,711,,,7(7)
Jesper Karlström,Udinese,6.49,3189,,3.0,36(1)
Adam Obert,Cagliari,6.49,1077,1.0,1.0,13(8)
Eldor Shomurodov,Roma,6.49,1095,4.0,4.0,11(16)
Sofyan Amrabat,Fiorentina,6.49,180,,,2
Matías Vecino,Lazio,6.49,869,2.0,3.0,7(13)
Lautaro Giannetti,Udinese,6.49,881,1.0,,11(4)
Magnus Kofod Andersen,Venezia,6.49,692,1.0,1.0,7(7)
Morten Thorsby,Genoa,6.48,1904,,1.0,22(8)
Tammy AbrahamAC,Milan,6.48,1181,3.0,4.0,12(16)
Adam Marusic,Lazio,6.48,2338,4.0,,26(9)
Luca Marianucci,Empoli,6.48,1066,,,12(6)
Alberto Grassi,Empoli,6.48,2215,1.0,,27(1)
Gvidas Gineitis,Torino,6.48,1429,3.0,1.0,15(15)
Valentin MihailaParma Calcio 1913,Desconocido,6.48,1296,,3.0,16(5)
Suat Serdar,Verona,6.48,1377,2.0,1.0,16(6)
Liberato Cacace,Empoli,6.47,2230,2.0,4.0,24(9)
Tomás Suslov,Verona,6.47,2098,,1.0,27(4)
Piotr Zielinski,Inter,6.47,971,2.0,2.0,8(18)
Valentino Lazaro,Torino,6.47,2319,,6.0,26(7)
Andrea Colpani,Fiorentina,6.47,1443,2.0,1.0,17(8)
Davide CalabriaAC,Milan,6.47,317,,,4(3)
Samuele Ricci,Torino,6.47,2841,1.0,1.0,34
Marin Pongracic,Fiorentina,6.47,1368,,,14(6)
Joaquín Correa,Inter,6.47,723,2.0,2.0,6(13)
Davide Frattesi,Inter,6.46,1214,5.0,1.0,9(19)
Stefano Sabelli,Genoa,6.46,2061,,2.0,23(11)
Leandro ChichizolaParma Calcio 1913,Desconocido,6.46,90,,,1
Nicolas Viola,Cagliari,6.46,1278,3.0,1.0,18(9)
Michael Folorunsho,Fiorentina,6.45,647,,,6(8)
Kacper Urbanski,Bologna,6.45,244,1.0,,1(6)
Keinan Davis,Udinese,6.45,1064,2.0,1.0,10(13)
Michel Adopo,Cagliari,6.45,2418,1.0,1.0,27(8)
Alessandro Zanoli,Genoa,6.45,1715,1.0,,19(12)
Abdou Harroui,Verona,6.45,463,1.0,2.0,5(5)
Simon SohmParma Calcio 1913,Desconocido,6.44,3000,4.0,,36(1)
Dany Mota,Monza,6.44,2112,5.0,2.0,24(7)
Gaetano Oristanio,Venezia,6.44,2334,3.0,3.0,29(8)
Jurgen Ekkelenkamp,Udinese,6.44,1896,3.0,2.0,20(14)
Edoardo Goldaniga,Como,6.44,2531,1.0,,28(4)
Lukasz Skorupski,Bologna,6.44,2365,,,27
Casper Tengstedt,Verona,6.44,1531,6.0,1.0,20(5)
Ylber Ramadani,Lecce,6.43,1817,1.0,1.0,22(8)
Riccardo Sottil,Fiorentina,6.43,829,1.0,1.0,8(10)
Lorenzo De Silvestri,Bologna,6.43,1066,1.0,,13(5)
Thórir Helgason,Lecce,6.43,1158,,4.0,13(8)
Emmanuel Gyasi,Empoli,6.43,3225,2.0,1.0,37
Gabriele Zappa,Cagliari,6.43,3063,2.0,,35(2)
Rafael Tolói,Atalanta,6.43,463,,,2(9)
Matteo Pessina,Monza,6.43,857,,,10(1)
Jonathan Ikoné,Como,6.43,538,2.0,,5(8)
Santiago Pierotti,Lecce,6.43,1947,4.0,2.0,22(14)
Cristiano Biraghi,Fiorentina,6.43,431,1.0,,5(3)
Alessandro VogliaccoParma Calcio 1913,Desconocido,6.43,775,,,10
Mandela KeitaParma Calcio 1913,Desconocido,6.42,1833,,2.0,24(6)
Manuel Lazzari,Lazio,6.42,1410,,1.0,16(9)
Marin Sverko,Venezia,6.42,1119,1.0,,12(4)
Ivan Provedel,Lazio,6.42,2610,,,29
Devis Vásquez,Empoli,6.42,2880,,,32
Fabiano Parisi,Fiorentina,6.42,1116,2.0,,11(15)
Domagoj Bradaric,Verona,6.42,1946,1.0,,24(4)
Jackson Tchatchoua,Verona,6.42,3169,2.0,3.0,36
Marko Arnautovic,Inter,6.42,542,4.0,2.0,5(13)
Sergi Roberto,Como,6.42,697,,1.0,8(5)
Gabriel CharpentierParma Calcio 1913,Desconocido,6.42,266,1.0,2.0,0(10)
Michel Aebischer,Bologna,6.42,728,,,9(5)
Ibrahim Sulemana,Atalanta,6.42,283,2.0,,3(6)
Daniel Mosquera,Verona,6.42,1365,5.0,1.0,12(23)
Lorenzo Colombo,Empoli,6.42,2246,6.0,2.0,26(11)
Nicolò Casale,Bologna,6.42,899,,1.0,9(6)
Lorenzo Montipò,Verona,6.42,3240,,,36
Junior Messias,Genoa,6.41,845,1.0,1.0,8(9)
Devyne Rensch,Roma,6.41,465,,1.0,5(9)
Lassana Coulibaly,Lecce,6.41,2677,1.0,,30(8)
Amir Richardson,Fiorentina,6.41,1093,1.0,1.0,10(17)
Tasos Douvikas,Como,6.41,578,2.0,2.0,6(7)
Milan DjuricParma Calcio 1913,Desconocido,6.41,266,1.0,,3(6)
Reda Belahyane,Verona,6.4,1657,,2.0,17(5)
Martin Erlic,Bologna,6.4,334,,,5(3)
Martin Frese,Verona,6.4,545,,,5(6)
Christian Kouamé,Fiorentina,6.4,614,,1.0,5(13)
Alfred Duncan,Venezia,6.4,959,,,12(4)
Odilon Kossounou,Atalanta,6.4,1126,,,12(6)
Darko Lazovic,Verona,6.4,1463,2.0,3.0,17(10)
Alessandro Deiola,Cagliari,6.4,1430,2.0,1.0,16(13)
Fisayo Dele-Bashiru,Lazio,6.4,947,3.0,1.0,12(8)
Jean-Daniel Akpa Akpro,Monza,6.39,972,,,12(2)
Samuele Birindelli,Monza,6.39,1474,3.0,,18(3)
Amin Sarr,Verona,6.39,1920,4.0,1.0,25(7)
Gaby Jean,Lecce,6.39,1389,,,16(3)
Douglas Luiz,Juventus,6.38,518,,,3(16)
Gianluca Gaetano,Cagliari,6.38,999,2.0,4.0,8(20)
Mërgim Vojvoda,Torino,6.38,1108,,,12(5)
Arthur Atta,Udinese,6.38,1246,,1.0,12(15)
Alberto Moreno,Como,6.38,1736,,,21(3)
Cheikh Niasse,Verona,6.38,757,,,8(3)
Alessandro Vogliacco,Genoa,6.38,716,2.0,,8(4)
Alan Matturro,Genoa,6.37,896,,,9(4)
Yannik Engelhardt,Como,6.37,1152,1.0,1.0,11(15)
Pietro Pellegri,Empoli,6.37,413,3.0,,5(6)
Zito Luvumbo,Cagliari,6.37,1616,2.0,2.0,19(7)
Sebastian Walukiewicz,Torino,6.37,1666,,,20(9)
Medon Berisha,Lecce,6.37,715,,1.0,7(10)
Razvan Marin,Cagliari,6.37,1396,3.0,2.0,13(20)
Nahuel EstévezParma Calcio 1913,Desconocido,6.36,660,,,8(7)
Philip Billing,Napoli,6.36,189,1.0,,1(9)
Liam Henderson,Empoli,6.36,2348,,4.0,27(9)
Sebastian Otoa,Genoa,6.36,180,,,3
Marco Brescianini,Atalanta,6.36,982,4.0,2.0,9(20)
Youssef Maleh,Empoli,6.36,1514,,1.0,17(5)
Arvid Brorsson,Monza,6.36,359,,,3(3)
Mattia Felici,Cagliari,6.36,923,,3.0,9(11)
Karol Linetty,Torino,6.35,1543,1.0,,18(10)
Federico Ravaglia,Bologna,6.35,1055,,,11(1)
Alessandro Bianco,Monza,6.35,2608,1.0,,29(5)
Balthazar Pierret,Lecce,6.35,1730,,,21(9)
Danilo,Juventus,6.35,579,,1.0,6(6)
Saba Goglichidze,Empoli,6.34,2547,,1.0,29(4)
Marco Palestra,Atalanta,6.34,219,,,2(7)
Pierluigi Gollini,Genoa,6.34,630,,,7
Mattia LiberaliAC,Milan,6.34,62,,,1
Luca Mazzitelli,Como,6.34,330,1.0,1.0,3(8)
Niccolò Pisilli,Roma,6.34,1220,2.0,1.0,11(17)
Semuel Pizzignacco,Monza,6.34,736,,,8(1)
Rafa Marín,Napoli,6.34,139,,,1(3)
Pedro Pereira,Monza,6.34,2677,1.0,3.0,32(3)
Ridgeciano Haps,Venezia,6.34,1370,1.0,1.0,14(11)
Anas Haj MohamedParma Calcio 1913,Desconocido,6.33,448,1.0,2.0,3(12)
Nicolò Zaniolo,Atalanta,6.33,344,2.0,2.0,0(14)
Giangiacomo Magnani,Verona,6.33,1060,1.0,,11(6)
Yunus MusahAC,Milan,6.33,1575,,2.0,19(10)
Pontus AlmqvistParma Calcio 1913,Desconocido,6.33,1109,1.0,1.0,10(19)
Noah OkaforAC,Milan,6.33,413,1.0,,5(6)
Fellipe Jack Ozilio Moreira Pacheco,Como,6.33,168,,,1(6)
Luca Caldirola,Monza,6.33,875,,,10(4)
Lucas Gourna-Douath,Roma,6.33,226,,,2(4)
Marco SportielloAC,Milan,6.32,125,,,1(1)
Mehdi Taremi,Inter,6.32,808,1.0,2.0,7(19)
Thijs Dallinga,Bologna,6.32,1146,3.0,2.0,11(20)
Gianluca Caprari,Monza,6.32,1654,3.0,2.0,18(16)
Anass Salah-Eddine,Roma,6.32,153,,1.0,2(1)
Pasquale Mazzocchi,Napoli,6.32,696,,,8(13)
Alessandro Marcandalli,Venezia,6.32,357,,,5(3)
Warren Bondo,Monza,6.31,1623,,,19(1)
Luka JovicAC,Milan,6.31,553,2.0,,6(9)
Keita Baldé,Monza,6.31,640,2.0,,8(3)
Matías Moreno,Fiorentina,6.31,144,,,2(2)
Pawel Dawidowicz,Verona,6.31,1852,,,24(2)
