"Player,Unnamed: 1_level_1,Net Fixed P/W (USD),Net Fixed P/Y (USD),Net Bonus P/Y (USD),Net Total P/Y (USD),Status,Signed,""Expiration Jun 30, 2026Jun 30, 2027Jun 30, 2028Jun 30, 2029Jun 30, 2030Jun 30, 2031Jun 30, 2032Jun 30, 2035"",Years Remaining 123456710,Net Remaining (USD),Release Clause (USD),Pos. DFKM,Pos. AMCBCFCMDMGKLBLWRBRWSS,Age,Country,Club,Active,Loan"
"Tajon Buchanan,,""$ 33,708"",""$ 1,752,801"",""$ 432,357"",""$ 2,185,158"",Active,""Jul 29, 2025"",""Jun 30, 2030"",5,""$ 8,764,003"",,F,RW,26,Canada,Villarreal,True,"
"Héctor Bellerín,,""$ 33,708"",""$ 1,752,801"",""$ 432,357"",""$ 2,185,158"",Active,""Jul 18, 2023"",""Jun 30, 2028"",3,""$ 5,258,402"",,D,RB,30,Spain,Real Betis,True,"
"Natan,,""$ 33,708"",""$ 1,752,801"",""$ 432,357"",""$ 2,185,158"",Active,""Jul 1, 2025"",""Jun 30, 2030"",5,""$ 8,764,003"",,D,CB,24,Brazil,Real Betis,True,"
"Pablo Fornals,,""$ 33,708"",""$ 1,752,801"",""$ 432,357"",""$ 2,185,158"",Active,""Feb 1, 2024"",""Jun 30, 2029"",4,""$ 7,011,202"",,M,CM,29,Spain,Real Betis,True,"
"Rodrigo Riquelme,,""$ 33,708"",""$ 1,752,801"",""$ 432,357"",""$ 2,185,158"",Active,""Jul 4, 2025"",""Jun 30, 2030"",5,""$ 8,764,003"",,F,LW,25,Spain,Real Betis,True,"
"Wesley,,""$ 33,708"",""$ 1,752,801"",""$ 444,043"",""$ 2,196,843"",Loan,""Jan 31, 2026"",""Jun 30, 2026"",1,""$ 1,752,801"",,F,LW,20,Brazil,Real Sociedad,True,"
"Álex Berenguer,,""$ 33,708"",""$ 1,752,801"",""$ 432,357"",""$ 2,185,158"",Active,""Jul 7, 2024"",""Jun 30, 2027"",2,""$ 3,505,601"",,F,LW,30,Spain,Athletic Club,True,"
"Pape Gueye,,""$ 33,708"",""$ 1,752,801"",""$ 432,357"",""$ 2,185,158"",Active,""Jul 5, 2024"",""Jun 30, 2028"",3,""$ 5,258,402"",,M,CM,27,Senegal,Villarreal,True,"
"Javi Galán,,""$ 33,708"",""$ 1,752,801"",""$ 444,043"",""$ 2,196,843"",Active,""Jan 1, 2026"",""Jun 30, 2026"",1,""$ 1,752,801"",,D,LB,31,Spain,Osasuna,True,"
"Ander Barrenetxea,,""$ 33,708"",""$ 1,752,801"",""$ 432,357"",""$ 2,185,158"",Active,""Jan 28, 2024"",""Jun 30, 2030"",5,""$ 8,764,003"",""$ 87,640,030"",F,LW,24,Spain,Real Sociedad,True,"
"Igor Zubeldia,,""$ 33,708"",""$ 1,752,801"",""$ 432,357"",""$ 2,185,158"",Active,""May 17, 2023"",""Jun 30, 2029"",4,""$ 7,011,202"",""$ 58,426,686"",D,CB,28,Spain,Real Sociedad,True,"
"Leander Dendoncker,,""$ 33,708"",""$ 1,752,801"",""$ 432,357"",""$ 2,185,158"",Active,""Aug 19, 2025"",""Jun 30, 2027"",2,""$ 3,505,601"",,M,DM,30,Belgium,Real Oviedo,True,"
"Adnan Januzaj,,""$ 33,708"",""$ 1,752,801"",""$ 444,043"",""$ 2,196,843"",Active,""Aug 1, 2025"",""Jun 30, 2026"",1,""$ 1,752,801"",,F,RW,30,Belgium,Sevilla,True,"
"Ante Budimir,,""$ 33,708"",""$ 1,752,801"",""$ 432,357"",""$ 2,185,158"",Active,""Oct 9, 2023"",""Jun 30, 2027"",2,""$ 3,505,601"",""$ 9,348,270"",F,CF,34,Croatia,Osasuna,True,"
"Djibril Sow,,""$ 33,708"",""$ 1,752,801"",""$ 584,267"",""$ 2,337,067"",Active,""Sep 1, 2025"",""Jun 30, 2029"",4,""$ 7,011,202"",,M,CM,28,Switzerland,Sevilla,True,"
"Marcão,,""$ 33,708"",""$ 1,752,801"",""$ 444,043"",""$ 2,196,843"",Active,""Sep 1, 2025"",""Jun 30, 2028"",3,""$ 5,258,402"",,D,CB,29,Brazil,Sevilla,True,"
"Rubén Vargas,,""$ 33,708"",""$ 1,752,801"",""$ 444,043"",""$ 2,196,843"",Active,""Jan 10, 2025"",""Jun 30, 2029"",4,""$ 7,011,202"",,F,LW,27,Switzerland,Sevilla,True,"
"Ayoze Pérez,,""$ 33,708"",""$ 1,752,801"",""$ 432,357"",""$ 2,185,158"",Active,""Aug 13, 2024"",""Jun 30, 2028"",3,""$ 5,258,402"",,F,CF,32,Spain,Villarreal,True,"
"Donny van de Beek,,""$ 33,708"",""$ 1,752,801"",""$ 444,043"",""$ 2,196,843"",Active,""Jul 11, 2024"",""Jun 30, 2028"",3,""$ 5,258,402"",,M,CM,28,Netherlands,Girona,True,"
"Alberto Moleiro,,""$ 33,708"",""$ 1,752,801"",""$ 432,357"",""$ 2,185,158"",Active,""Jul 1, 2025"",""Jun 30, 2030"",5,""$ 8,764,003"",,F,LW,22,Spain,Villarreal,True,"
"Djené,,""$ 33,708"",""$ 1,752,801"",""$ 432,357"",""$ 2,185,158"",Active,""Jul 1, 2020"",""Jun 30, 2026"",1,""$ 1,752,801"",,D,CB,34,Togo,Getafe,True,"
"Batista Mendy,,""$ 32,584"",""$ 1,694,374"",""$ 420,672"",""$ 2,115,046"",Loan,""Sep 1, 2025"",""Jun 30, 2026"",1,""$ 1,694,374"",,M,DM,26,France,Sevilla,True,"
"Odysseas Vlachodimos,,""$ 32,584"",""$ 1,694,374"",""$ 420,672"",""$ 2,115,046"",Loan,""Aug 12, 2025"",""Jun 30, 2026"",1,""$ 1,694,374"",,K,GK,31,Greece,Sevilla,True,"
"Wojciech Szczęsny,,""$ 32,359"",""$ 1,682,689"",""$ 420,672"",""$ 2,103,361"",Active,""Jul 7, 2025"",""Jun 30, 2027"",2,""$ 3,365,377"",,K,GK,35,Poland,Barcelona,True,"
"Álex Moreno,,""$ 31,461"",""$ 1,635,947"",""$ 408,987"",""$ 2,044,934"",Active,""Aug 22, 2025"",""Jun 30, 2027"",2,""$ 3,271,894"",,D,LB,32,Spain,Girona,True,"
"Borja Iglesias,,""$ 31,461"",""$ 1,635,947"",""$ 408,987"",""$ 2,044,934"",Active,""Aug 12, 2025"",""Jun 30, 2027"",2,""$ 3,271,894"",,F,CF,33,Spain,Celta Vigo,True,"
"Bryan Gil,,""$ 31,461"",""$ 1,635,947"",""$ 408,987"",""$ 2,044,934"",Active,""Sep 1, 2025"",""Jun 30, 2030"",5,""$ 8,179,736"",,F,LW,24,Spain,Girona,True,"
"Matías Vecino,,""$ 31,461"",""$ 1,635,947"",""$ 408,987"",""$ 2,044,934"",Active,""Feb 2, 2026"",""Jun 30, 2027"",2,""$ 3,271,894"",,M,CM,34,Uruguay,Celta Vigo,True,"
"Iago Aspas,,""$ 31,461"",""$ 1,635,947"",""$ 408,987"",""$ 2,044,934"",Active,""Dec 25, 2024"",""Jun 30, 2026"",1,""$ 1,635,947"",,F,CF,38,Spain,Celta Vigo,True,"
"Baptiste Santamaria,,""$ 29,213"",""$ 1,519,094"",""$ 373,931"",""$ 1,893,025"",Active,""Aug 7, 2025"",""Jun 30, 2027"",2,""$ 3,038,188"",,M,DM,30,France,Valencia,True,"
"Álvaro Odriozola,,""$ 29,213"",""$ 1,519,094"",""$ 373,931"",""$ 1,893,025"",Active,""Sep 1, 2023"",""Jun 30, 2029"",4,""$ 6,076,375"",,D,RB,30,Spain,Real Sociedad,True,"
"Julen Agirrezabala,,""$ 29,213"",""$ 1,519,094"",""$ 373,931"",""$ 1,893,025"",Loan,""Jul 11, 2025"",""Jun 30, 2026"",1,""$ 1,519,094"",,K,GK,25,Spain,Valencia,True,"
"Tani Oluwaseyi,,""$ 29,213"",""$ 1,519,094"",""$ 373,931"",""$ 1,893,025"",Active,""Aug 29, 2025"",""Jun 30, 2030"",5,""$ 7,595,469"",,F,CF,25,Canada,Villarreal,True,"
"Viktor Tsyhankov,,""$ 29,213"",""$ 1,519,094"",""$ 373,931"",""$ 1,893,025"",Active,""Jan 17, 2023"",""Jun 30, 2027"",2,""$ 3,038,188"",""$ 35,056,012"",F,RW,28,Ukraine,Girona,True,"
"Vladyslav Vanat,,""$ 29,213"",""$ 1,519,094"",""$ 373,931"",""$ 1,893,025"",Active,""Sep 1, 2025"",""Jun 30, 2030"",5,""$ 7,595,469"",,F,CF,24,Ukraine,Girona,True,"
"Sergi Darder,,""$ 29,213"",""$ 1,519,094"",""$ 373,931"",""$ 1,893,025"",Active,""Aug 11, 2023"",""Jun 30, 2028"",3,""$ 4,557,282"",,M,CM,32,Spain,Mallorca,True,"
"Álvaro Fidalgo,,""$ 29,213"",""$ 1,519,094"",""$ 385,616"",""$ 1,904,710"",Active,""Feb 1, 2026"",""Jun 30, 2030"",5,""$ 7,595,469"",,M,CM,28,Spain,Real Betis,True,"
"Cédric Bakambu,,""$ 29,213"",""$ 1,519,094"",""$ 373,931"",""$ 1,893,025"",Active,""Feb 1, 2024"",""Jun 30, 2026"",1,""$ 1,519,094"",,F,CF,34,Democratic Republic of the Congo,Real Betis,True,"
"Guido Rodríguez,,""$ 28,090"",""$ 1,460,667"",""$ 362,245"",""$ 1,822,913"",Active,""Jan 26, 2026"",""Jun 30, 2026"",1,""$ 1,460,667"",,M,DM,31,Argentina,Valencia,True,"
"Fran Beltrán,,""$ 26,966"",""$ 1,402,240"",""$ 350,560"",""$ 1,752,801"",Active,""Jan 20, 2026"",""Jun 30, 2030"",5,""$ 7,011,202"",,M,CM,27,Spain,Girona,True,"
"Juanlu Sánchez,,""$ 26,966"",""$ 1,402,240"",""$ 350,560"",""$ 1,752,801"",Active,""Apr 10, 2025"",""Jun 30, 2029"",4,""$ 5,608,962"",""$ 46,741,349"",D,RB,22,Spain,Sevilla,True,"
"Logan Costa,,""$ 26,966"",""$ 1,402,240"",""$ 350,560"",""$ 1,752,801"",Active,""Aug 22, 2024"",""Jun 30, 2030"",5,""$ 7,011,202"",,D,CB,24,Cape Verde,Villarreal,True,"
"Marc Roca,,""$ 26,966"",""$ 1,402,240"",""$ 350,560"",""$ 1,752,801"",Active,""Jul 1, 2024"",""Jun 30, 2029"",4,""$ 5,608,962"",,M,DM,29,Spain,Real Betis,True,"
"David Soria,,""$ 26,966"",""$ 1,402,240"",""$ 350,560"",""$ 1,752,801"",Active,""May 25, 2021"",""Jun 30, 2026"",1,""$ 1,402,240"",,K,GK,32,Spain,Getafe,True,"
"Axel Witsel,,""$ 26,966"",""$ 1,402,240"",""$ 350,560"",""$ 1,752,801"",Active,""Aug 12, 2025"",""Jun 30, 2026"",1,""$ 1,402,240"",,M,DM,37,Belgium,Girona,True,"
"Juanmi,,""$ 26,966"",""$ 1,402,240"",""$ 350,560"",""$ 1,752,801"",Active,""Jul 1, 2025"",""Jun 30, 2027"",2,""$ 2,804,481"",,F,LW,32,Spain,Getafe,True,"
"David Carmo,,""$ 26,966"",""$ 1,402,240"",""$ 350,560"",""$ 1,752,801"",Loan,""Aug 29, 2025"",""Jun 30, 2026"",1,""$ 1,402,240"",,D,CB,26,Angola,Real Oviedo,True,"
"José Ángel Carmona,,""$ 26,966"",""$ 1,402,240"",""$ 350,560"",""$ 1,752,801"",Active,""Nov 28, 2024"",""Jun 30, 2028"",3,""$ 4,206,721"",""$ 35,056,012"",D,RB,24,Spain,Sevilla,True,"
"Rafa Marín,,""$ 26,966"",""$ 1,402,240"",""$ 350,560"",""$ 1,752,801"",Loan,""Jul 3, 2025"",""Jun 30, 2026"",1,""$ 1,402,240"",,D,CB,23,Spain,Villarreal,True,"
"Marc Bartra,,""$ 26,966"",""$ 1,402,240"",""$ 350,560"",""$ 1,752,801"",Active,""Apr 23, 2025"",""Jun 30, 2027"",2,""$ 2,804,481"",,D,CB,35,Spain,Real Betis,True,"
"Iñaki Peña,,""$ 26,966"",""$ 1,402,240"",""$ 350,560"",""$ 1,752,801"",Loan,""Aug 27, 2025"",""Jun 30, 2026"",1,""$ 1,402,240"",,K,GK,26,Spain,Elche,True,"
"Ricardo Rodríguez,,""$ 26,966"",""$ 1,402,240"",""$ 350,560"",""$ 1,752,801"",Active,""Aug 5, 2024"",""Jun 30, 2026"",1,""$ 1,402,240"",,D,LB,33,Switzerland,Real Betis,True,"
"Abdel Abqar,,""$ 26,966"",""$ 1,402,240"",""$ 350,560"",""$ 1,752,801"",Active,""Jul 29, 2025"",""Jun 30, 2028"",3,""$ 4,206,721"",,D,CB,26,Morocco,Getafe,True,"
"Pau López,,""$ 26,966"",""$ 1,402,240"",""$ 350,560"",""$ 1,752,801"",Active,""Jul 22, 2025"",""Jun 30, 2028"",3,""$ 4,206,721"",,K,GK,31,Spain,Real Betis,True,"
"Sergio Gómez,,""$ 26,966"",""$ 1,402,240"",""$ 350,560"",""$ 1,752,801"",Active,""Jul 12, 2024"",""Jun 30, 2030"",5,""$ 7,011,202"",,D,LB,25,Spain,Real Sociedad,True,"
"Azzedine Ounahi,,""$ 26,966"",""$ 1,402,240"",""$ 350,560"",""$ 1,752,801"",Active,""Aug 30, 2025"",""Jun 30, 2030"",5,""$ 7,011,202"",""$ 23,370,675"",M,CM,25,Morocco,Girona,True,"
"Yeray Álvarez,,""$ 25,843"",""$ 1,343,814"",""$ 338,875"",""$ 1,682,689"",Active,""Jul 18, 2019"",""Jun 30, 2026"",1,""$ 1,343,814"",""$ 81,797,361"",D,CB,31,Spain,Athletic Club,True,"
"Vitor Reis,,""$ 25,843"",""$ 1,343,814"",""$ 338,875"",""$ 1,682,689"",Loan,""Aug 8, 2025"",""Jun 30, 2026"",1,""$ 1,343,814"",,D,CB,20,Brazil,Girona,True,"
"Lucien Agoume,,""$ 24,719"",""$ 1,285,387"",""$ 327,189"",""$ 1,612,577"",Active,""Aug 6, 2024"",""Jun 30, 2028"",3,""$ 3,856,161"",,M,DM,23,France,Sevilla,True,"
"Santi Comesaña,,""$ 24,719"",""$ 1,285,387"",""$ 327,189"",""$ 1,612,577"",Active,""Feb 11, 2025"",""Jun 30, 2028"",3,""$ 3,856,161"",,M,CM,29,Spain,Villarreal,True,"
"Iván Martín,,""$ 24,719"",""$ 1,285,387"",""$ 327,189"",""$ 1,612,577"",Active,""Nov 19, 2024"",""Jun 30, 2028"",3,""$ 3,856,161"",,F,AM,26,Spain,Girona,True,"
"Nelson Deossa,,""$ 24,719"",""$ 1,285,387"",""$ 327,189"",""$ 1,612,577"",Active,""Aug 4, 2025"",""Jun 30, 2030"",5,""$ 6,426,936"",,M,CM,25,Colombia,Real Betis,True,"
"Ferran Jutglà,,""$ 24,719"",""$ 1,285,387"",""$ 327,189"",""$ 1,612,577"",Active,""Jul 1, 2025"",""Jun 30, 2029"",4,""$ 5,141,548"",,F,CF,27,Spain,Celta Vigo,True,"
"Isaac Romero,,""$ 24,719"",""$ 1,285,387"",""$ 327,189"",""$ 1,612,577"",Active,""May 24, 2024"",""Jun 30, 2028"",3,""$ 3,856,161"",""$ 35,056,012"",F,CF,25,Spain,Sevilla,True,"
"Umar Sadiq,,""$ 24,719"",""$ 1,285,387"",""$ 327,189"",""$ 1,612,577"",Active,""Jan 8, 2026"",""Jun 30, 2028"",3,""$ 3,856,161"",,F,CF,29,Nigeria,Valencia,True,"
"Fábio Cardoso,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Sep 1, 2025"",""Jun 30, 2028"",3,""$ 3,505,601"",,D,CB,31,Portugal,Sevilla,True,"
"Rafa Mir,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Loan,""Aug 17, 2025"",""Jun 30, 2026"",1,""$ 1,168,534"",,F,CF,28,Spain,Elche,True,"
"Aritz Elustondo,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Mar 5, 2023"",""Jun 30, 2026"",1,""$ 1,168,534"",""$ 70,112,024"",D,CB,31,Spain,Real Sociedad,True,"
"Lucas Boyé,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Aug 22, 2025"",""Jun 30, 2029"",4,""$ 4,674,135"",,F,CF,29,Argentina,Alaves,True,"
"Sergi Cardona,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Jul 18, 2024"",""Jun 30, 2027"",2,""$ 2,337,067"",""$ 17,528,006"",D,LB,26,Spain,Villarreal,True,"
"Javi Puado,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Jul 4, 2025"",""Jun 30, 2030"",5,""$ 5,842,669"",,F,LW,27,Spain,Espanyol,True,"
"Endrick,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Inactive,""Jul 21, 2024"",""Jun 30, 2030"",5,""$ 5,842,669"",,F,CF,19,Brazil,Real Madrid,False,"
"Aitor Paredes,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Mar 21, 2024"",""Jun 30, 2029"",4,""$ 4,674,135"",,D,CB,25,Spain,Athletic Club,True,"
"Luiz Júnior,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Aug 20, 2024"",""Jun 30, 2030"",5,""$ 5,842,669"",,K,GK,25,Brazil,Villarreal,True,"
"Gorka Guruzeta,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Feb 20, 2024"",""Jun 30, 2028"",3,""$ 3,505,601"",,F,CF,29,Spain,Athletic Club,True,"
"Jesús Areso,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Jul 22, 2025"",""Jun 30, 2031"",6,""$ 7,011,202"",,D,RB,26,Spain,Athletic Club,True,"
"Sergi Altimira,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Apr 11, 2025"",""Jun 30, 2029"",4,""$ 4,674,135"",""$ 70,112,024"",M,CM,24,Spain,Real Betis,True,"
"Mikel Jauregizar,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""May 30, 2025"",""Jun 30, 2031"",6,""$ 7,011,202"",,M,CM,22,Spain,Athletic Club,True,"
"Mikel Vesga,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Dec 21, 2023"",""Jun 30, 2027"",2,""$ 2,337,067"",""$ 58,426,686"",M,DM,32,Spain,Athletic Club,True,"
"Javi Guerra,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Aug 9, 2025"",""Jun 30, 2029"",4,""$ 4,674,135"",""$ 116,853,373"",M,CM,22,Spain,Valencia,True,"
"Diego Rico,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Jul 16, 2024"",""Jun 30, 2026"",1,""$ 1,168,534"",,D,LB,32,Spain,Getafe,True,"
"Matteo Ruggeri,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Jul 1, 2025"",""Jun 30, 2030"",5,""$ 5,842,669"",,D,LB,23,Italy,Atletico Madrid,True,"
"Chimy Ávila,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Feb 1, 2024"",""Jun 30, 2027"",2,""$ 2,337,067"",,F,CF,31,Argentina,Real Betis,True,"
"Luis Milla,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Jul 25, 2022"",""Jun 30, 2027"",2,""$ 2,337,067"",,M,CM,31,Spain,Getafe,True,"
"Álvaro Valles,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Jul 1, 2025"",""Jun 30, 2030"",5,""$ 5,842,669"",,K,GK,28,Spain,Real Betis,True,"
"Abel Ruiz,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Jul 1, 2024"",""Jun 30, 2029"",4,""$ 4,674,135"",,F,CF,26,Spain,Girona,True,"
"Luiz Felipe,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Jul 7, 2025"",""Jun 30, 2026"",1,""$ 1,168,534"",,D,CB,28,Italy,Rayo Vallecano,True,"
"Isi Palazón,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""May 8, 2023"",""Jun 30, 2028"",3,""$ 3,505,601"",""$ 58,426,686"",F,SS,31,Spain,Rayo Vallecano,True,"
"Florian Lejeune,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Jul 28, 2023"",""Jun 30, 2027"",2,""$ 2,337,067"",,D,CB,34,France,Rayo Vallecano,True,"
"Augusto Batalla,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Jul 1, 2025"",""Jun 30, 2030"",5,""$ 5,842,669"",,K,GK,29,Argentina,Rayo Vallecano,True,"
"Álvaro García,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Feb 11, 2025"",""Jun 30, 2028"",3,""$ 3,505,601"",,F,LW,33,Spain,Rayo Vallecano,True,"
"Sergio Herrera,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Jul 28, 2025"",""Jun 30, 2028"",3,""$ 3,505,601"",,K,GK,32,Spain,Osasuna,True,"
"Rubén García,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Jan 28, 2026"",""Jun 30, 2027"",2,""$ 2,337,067"",""$ 9,348,270"",F,RW,32,Spain,Osasuna,True,"
"Lucas Torró,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Jun 9, 2022"",""Jun 30, 2027"",2,""$ 2,337,067"",,M,DM,31,Spain,Osasuna,True,"
"Kike Salas,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Dec 26, 2024"",""Jun 30, 2029"",4,""$ 4,674,135"",,D,CB,23,Spain,Sevilla,True,"
"Jon Aramburu,,""$ 22,472"",""$ 1,168,534"",""$ 292,133"",""$ 1,460,667"",Active,""Jan 3, 2025"",""Jun 30, 2030"",5,""$ 5,842,669"",""$ 70,112,024"",D,RB,23,Venezuela,Real Sociedad,True,"
"Iñaki Peña,,""$ 21,573"",""$ 1,121,792"",""$ 280,448"",""$ 1,402,240"",Inactive,""Aug 27, 2025"",""Jun 30, 2029"",4,""$ 4,487,170"",""$ 467,413,492"",K,GK,26,Spain,Barcelona,False,"
"Chidera Ejuke,,""$ 20,225"",""$ 1,051,680"",""$ 268,763"",""$ 1,320,443"",Active,""Jul 1, 2024"",""Jun 30, 2027"",2,""$ 2,103,361"",,F,LW,28,Nigeria,Sevilla,True,"
"Ionut Radu,,""$ 20,225"",""$ 1,051,680"",""$ 268,763"",""$ 1,320,443"",Active,""Jul 1, 2025"",""Jun 30, 2029"",4,""$ 4,206,721"",,K,GK,28,Romania,Celta Vigo,True,"
"Portu,,""$ 20,225"",""$ 1,051,680"",""$ 268,763"",""$ 1,320,443"",Active,""Sep 1, 2023"",""Jun 30, 2027"",2,""$ 2,103,361"",,F,RW,33,Spain,Girona,True,"
"Denis Suárez,,""$ 20,225"",""$ 1,051,680"",""$ 257,077"",""$ 1,308,758"",Active,""Aug 29, 2025"",""Jun 30, 2027"",2,""$ 2,103,361"",,F,AM,32,Spain,Alaves,True,"
"Luis Rioja,,""$ 20,225"",""$ 1,051,680"",""$ 268,763"",""$ 1,320,443"",Active,""Nov 27, 2025"",""Jun 30, 2027"",2,""$ 2,103,361"",,F,LW,32,Spain,Valencia,True,"
"Óscar Valentín,,""$ 20,225"",""$ 1,051,680"",""$ 268,763"",""$ 1,320,443"",Active,""Sep 13, 2023"",""Jun 30, 2027"",2,""$ 2,103,361"",,M,CM,31,Spain,Rayo Vallecano,True,"
"Valentin Rosier,,""$ 20,225"",""$ 1,051,680"",""$ 268,763"",""$ 1,320,443"",Active,""Jul 1, 2025"",""Jun 30, 2028"",3,""$ 3,155,041"",,D,RB,29,France,Osasuna,True,"
"Johan Mojica,,""$ 20,225"",""$ 1,051,680"",""$ 268,763"",""$ 1,320,443"",Active,""Jul 23, 2024"",""Jun 30, 2027"",2,""$ 2,103,361"",,D,LB,33,Colombia,Mallorca,True,"
"Andrei Rațiu,,""$ 20,225"",""$ 1,051,680"",""$ 233,707"",""$ 1,285,387"",Active,""Nov 21, 2025"",""Jun 30, 2030"",5,""$ 5,258,402"",,D,RB,27,Romania,Rayo Vallecano,True,"
"Antonio Raíllo,,""$ 20,225"",""$ 1,051,680"",""$ 268,763"",""$ 1,320,443"",Active,""Jan 13, 2026"",""Jun 30, 2027"",2,""$ 2,103,361"",,D,CB,34,Spain,Mallorca,True,"
"Jorge de Frutos,,""$ 20,225"",""$ 1,051,680"",""$ 268,763"",""$ 1,320,443"",Active,""Aug 17, 2023"",""Jun 30, 2028"",3,""$ 3,155,041"",,F,RW,28,Spain,Rayo Vallecano,True,"
"Diego Conde,,""$ 20,225"",""$ 1,051,680"",""$ 268,763"",""$ 1,320,443"",Active,""Jul 2, 2024"",""Jun 30, 2029"",4,""$ 4,206,721"",,K,GK,27,Spain,Villarreal,True,"
"Toni Martínez,,""$ 20,225"",""$ 1,051,680"",""$ 257,077"",""$ 1,308,758"",Active,""Aug 27, 2024"",""Jun 30, 2028"",3,""$ 3,155,041"",,F,CF,28,Spain,Alaves,True,"
"Arnaut Danjuma,,""$ 20,225"",""$ 1,051,680"",""$ 268,763"",""$ 1,320,443"",Active,""Aug 10, 2025"",""Jun 30, 2028"",3,""$ 3,155,041"",,F,LW,29,Netherlands,Valencia,True,"
"Akor Adams,,""$ 20,225"",""$ 1,051,680"",""$ 268,763"",""$ 1,320,443"",Active,""Jan 27, 2025"",""Jun 30, 2029"",4,""$ 4,206,721"",,F,CF,26,Nigeria,Sevilla,True,"
"Eric Bailly,,""$ 20,225"",""$ 1,051,680"",""$ 268,763"",""$ 1,320,443"",Active,""Aug 18, 2025"",""Jun 30, 2027"",2,""$ 2,103,361"",,D,CB,31,Cote d'Ivoire,Real Oviedo,True,"
"Edu Expósito,,""$ 20,225"",""$ 1,051,680"",""$ 268,763"",""$ 1,320,443"",Active,""Aug 8, 2022"",""Jun 30, 2027"",2,""$ 2,103,361"",,M,CM,29,Spain,Espanyol,True,"
"Filip Ugrinic,,""$ 20,225"",""$ 1,051,680"",""$ 268,763"",""$ 1,320,443"",Active,""Aug 8, 2025"",""Jun 30, 2029"",4,""$ 4,206,721"",,M,CM,27,Switzerland,Valencia,True,"
"Neal Maupay,,""$ 19,101"",""$ 993,254"",""$ 245,392"",""$ 1,238,646"",Loan,""Jan 27, 2026"",""Jun 30, 2026"",1,""$ 993,254"",,F,CF,29,France,Sevilla,True,"
"Alejandro Balde,,""$ 17,977"",""$ 934,827"",""$ 233,707"",""$ 1,168,534"",Active,""Sep 20, 2023"",""Jun 30, 2028"",3,""$ 2,804,481"",""$ 1,168,533,730"",D,LB,22,Spain,Barcelona,True,"
"Aimar Oroz,,""$ 17,977"",""$ 934,827"",""$ 233,707"",""$ 1,168,534"",Active,""Sep 1, 2024"",""Jun 30, 2029"",4,""$ 3,739,308"",""$ 35,056,012"",F,AM,24,Spain,Osasuna,True,"
"Mathew Ryan,,""$ 17,977"",""$ 934,827"",""$ 233,707"",""$ 1,168,534"",Active,""Aug 26, 2025"",""Jun 30, 2026"",1,""$ 934,827"",,K,GK,33,Australia,Levante,True,"
