"Player,Unnamed: 1_level_1,Net Fixed P/W (USD),Net Fixed P/Y (USD),Net Bonus P/Y (USD),Net Total P/Y (USD),""Adj. Net Total P/Y (2026, USD)"",Status,Pos. DFKM,Age,Country,Club,Active,Loan"
"Papu Gómez,,""$ 31,218"",""$ 1,623,316"",,""$ 1,623,316"",""$ 1,648,180"",Inactive,F,35,Argentina,Monza,,"
"Danilo D'Ambrosio,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,D,35,Italy,Monza,,"
"Edoardo Bove,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,M,21,Italy,Roma,,"
"Hamed Junior Traorè,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Loan,F,23,Cote d'Ivoire,Napoli,,"
"Rafael Tolói,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,D,33,Italy,Atalanta,,"
"Marten de Roon,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,M,32,Netherlands,Atalanta,,"
"Mario Pasalic,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,F,28,Croatia,Atalanta,,"
"Sebastiano Luperto,,""$ 20,812"",""$ 1,082,211"",""$ 216,442"",""$ 1,298,653"",""$ 1,318,544"",Active,D,27,Italy,Empoli,,"
"Nicolò Casale,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,D,25,Italy,Lazio,,"
"Remo Freuler,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Loan,M,31,Switzerland,Bologna,,"
"Samuele Ricci,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,M,22,Italy,Torino,,"
"Giulio Maggiore,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,M,25,Italy,Salernitana,,"
"Andrea Belotti,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Loan,F,30,Italy,Fiorentina,,"
"Fabio Miretti,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,M,20,Italy,Juventus,,"
"Simy,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,F,31,Nigeria,Salernitana,,"
"Alessio Cragno,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Loan,K,29,Italy,Sassuolo,,"
"Andrea Consigli,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,K,37,Italy,Sassuolo,,"
"Kevin Bonifazi,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Loan,D,27,Italy,Frosinone,,"
"Ivan Provedel,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,K,29,Italy,Lazio,,"
"Michael Kayode,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,D,19,Italy,Fiorentina,,"
"Marco Silvestri,,""$ 20,812"",""$ 1,082,211"",""$ 216,442"",""$ 1,298,653"",""$ 1,318,544"",Active,K,32,Italy,Udinese,,"
"Pasquale Mazzocchi,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,D,28,Italy,Napoli,,"
"Juan Jesus,,""$ 20,812"",""$ 1,082,211"",""$ 216,442"",""$ 1,298,653"",""$ 1,318,544"",Active,D,32,Brazil,Napoli,,"
"Tommaso Pobega,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,M,24,Italy,AC Milan,,"
"Jakub Jankto,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,M,28,Czech Republic,Cagliari,,"
"Perr Schuurs,,""$ 29,136"",""$ 1,515,095"",,""$ 1,515,095"",""$ 1,538,302"",Active,D,24,Netherlands,Torino,,"
"Milan Badelj,,""$ 29,136"",""$ 1,515,095"",,""$ 1,515,095"",""$ 1,538,302"",Active,M,35,Croatia,Genoa,,"
"Lorenzo De Silvestri,,""$ 18,731"",""$ 973,990"",,""$ 973,990"",""$ 988,908"",Active,D,35,Italy,Bologna,,"
"Christian Kabasele,,""$ 18,731"",""$ 973,990"",,""$ 973,990"",""$ 988,908"",Active,D,32,Belgium,Udinese,,"
"Davide Zappacosta,,""$ 27,055"",""$ 1,406,874"",,""$ 1,406,874"",""$ 1,428,423"",Active,M,31,Italy,Atalanta,,"
"Lukasz Skorupski,,""$ 18,731"",""$ 973,990"",,""$ 973,990"",""$ 988,908"",Active,K,32,Poland,Bologna,,"
"Gianluca Caprari,,""$ 18,731"",""$ 973,990"",,""$ 973,990"",""$ 988,908"",Active,F,30,Italy,Monza,,"
"Mattéo Guendouzi,,""$ 27,055"",""$ 1,406,874"",,""$ 1,406,874"",""$ 1,428,423"",Loan,M,24,France,Lazio,,"
"Isak Hien,,""$ 27,055"",""$ 1,406,874"",,""$ 1,406,874"",""$ 1,428,423"",Active,D,25,Sweden,Atalanta,,"
"Luca Ranieri,,""$ 18,731"",""$ 973,990"",,""$ 973,990"",""$ 988,908"",Active,D,24,Italy,Fiorentina,,"
"Jean-Daniel Akpa Akpro,,""$ 18,731"",""$ 973,990"",,""$ 973,990"",""$ 988,908"",Loan,M,31,Cote d'Ivoire,Monza,,"
"Grégoire Defrel,,""$ 17,690"",""$ 919,879"",,""$ 919,879"",""$ 933,969"",Active,F,32,France,Sassuolo,,"
"Nedim Bajrami,,""$ 24,974"",""$ 1,298,653"",,""$ 1,298,653"",""$ 1,318,544"",Active,F,24,Albania,Sassuolo,,"
"Ivan Ilic,,""$ 24,974"",""$ 1,298,653"",,""$ 1,298,653"",""$ 1,318,544"",Active,M,22,Serbia,Torino,,"
"Kaio Jorge,,""$ 24,974"",""$ 1,298,653"",,""$ 1,298,653"",""$ 1,318,544"",Loan,F,22,Brazil,Frosinone,,"
"Albert Gudmundsson,,""$ 24,974"",""$ 1,298,653"",""$ 324,663"",""$ 1,623,316"",""$ 1,648,180"",Active,F,26,Iceland,Genoa,,"
"Josh Doig,,""$ 24,974"",""$ 1,298,653"",,""$ 1,298,653"",""$ 1,318,544"",Active,D,21,Scotland,Sassuolo,,"
"Cyril Ngonge,,""$ 24,974"",""$ 1,298,653"",,""$ 1,298,653"",""$ 1,318,544"",Active,F,23,Belgium,Napoli,,"
"Leo Østigård,,""$ 24,974"",""$ 1,298,653"",,""$ 1,298,653"",""$ 1,318,544"",Active,D,24,Norway,Napoli,,"
"Samu Castillejo,,""$ 24,974"",""$ 1,298,653"",,""$ 1,298,653"",""$ 1,318,544"",Loan,F,29,Spain,Sassuolo,,"
"Jens Cajuste,,""$ 24,974"",""$ 1,298,653"",,""$ 1,298,653"",""$ 1,318,544"",Active,M,24,Sweden,Napoli,,"
"Marco Mancosu,,""$ 16,858"",""$ 876,591"",,""$ 876,591"",""$ 890,017"",Active,F,35,Italy,Cagliari,,"
"Victor Kristiansen,,""$ 24,350"",""$ 1,266,187"",,""$ 1,266,187"",""$ 1,285,581"",Loan,D,21,Denmark,Bologna,,"
"Valentín Carboni,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Loan,F,18,Argentina,Monza,,"
"Hans Hateboer,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,M,30,Netherlands,Atalanta,,"
"Alessandro Buongiorno,,""$ 16,649"",""$ 865,769"",""$ 216,442"",""$ 1,082,211"",""$ 1,098,787"",Active,D,24,Italy,Torino,,"
"Matteo Cancellieri,,""$ 16,649"",""$ 865,769"",""$ 216,442"",""$ 1,082,211"",""$ 1,098,787"",Loan,F,21,Italy,Empoli,,"
"Matteo Pessina,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,M,26,Italy,Monza,,"
"Emil Audero,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Loan,K,27,Italy,Inter Milan,,"
"José Luis Palomino,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,D,34,Argentina,Atalanta,,"
"Rúben Vinagre,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Loan,D,24,Portugal,Hellas Verona,,"
"Marco Carnesecchi,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,K,23,Italy,Atalanta,,"
"Pierluigi Gollini,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Loan,K,28,Italy,Napoli,,"
"Kristjan Asllani,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,M,21,Albania,Inter Milan,,"
"Filippo Terracciano,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,D,20,Italy,AC Milan,,"
"Guillermo Ochoa,,""$ 16,649"",""$ 865,769"",""$ 216,442"",""$ 1,082,211"",""$ 1,098,787"",Active,K,38,Mexico,Salernitana,,"
"Matteo Gabbia,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,D,24,Italy,AC Milan,,"
"Pietro Terracciano,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,K,33,Italy,Fiorentina,,"
"Berat Djimsiti,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,D,30,Albania,Atalanta,,"
"Patrick Ciurria,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,M,28,Italy,Monza,,"
"Natan,,""$ 22,893"",""$ 1,190,432"",,""$ 1,190,432"",""$ 1,208,666"",Active,D,22,Brazil,Napoli,,"
"Nicolas Viola,,""$ 15,609"",""$ 811,658"",,""$ 811,658"",""$ 824,090"",Active,M,34,Italy,Cagliari,,"
"Francesco Caputo,,""$ 15,609"",""$ 811,658"",,""$ 811,658"",""$ 824,090"",Active,F,36,Italy,Empoli,,"
"Lorenzo Tonelli,,""$ 15,609"",""$ 811,658"",,""$ 811,658"",""$ 824,090"",Active,D,34,Italy,Empoli,,"
"Lautaro Giannetti,,""$ 15,609"",""$ 811,658"",,""$ 811,658"",""$ 824,090"",Active,D,30,Argentina,Udinese,,"
"Adama Soumaoro,,""$ 15,609"",""$ 811,658"",,""$ 811,658"",""$ 824,090"",Active,D,31,France,Bologna,,"
"Mattia Bani,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 769,151"",Active,D,30,Italy,Genoa,,"
"Cristian Volpato,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 769,151"",Active,F,20,Italy,Sassuolo,,"
"Marko Rog,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 769,151"",Active,M,28,Croatia,Cagliari,,"
"Michele Di Gregorio,,""$ 14,568"",""$ 757,548"",""$ 324,663"",""$ 1,082,211"",""$ 1,098,787"",Active,K,26,Italy,Monza,,"
"Alberto Grassi,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 769,151"",Active,M,28,Italy,Empoli,,"
"Norbert Gyomber,,""$ 14,568"",""$ 757,548"",""$ 216,442"",""$ 973,990"",""$ 988,908"",Active,D,31,Slovakia,Salernitana,,"
"Vanja Milinkovic-Savic,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 769,151"",Active,K,26,Serbia,Torino,,"
"Antonio Mirante,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 769,151"",Active,K,40,Italy,AC Milan,,"
"Leonardo Pavoletti,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 769,151"",Active,F,35,Italy,Cagliari,,"
"Riccardo Marchizza,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 769,151"",Active,D,25,Italy,Frosinone,,"
"Mario Gila,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,D,23,Spain,Lazio,,"
"Ruslan Malinovskyi,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Loan,F,30,Ukraine,Genoa,,"
"Pietro Pellegri,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,F,22,Italy,Torino,,"
"Adrien Tamèze,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,M,29,Cameroon,Torino,,"
"Alexis Saelemaekers,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Loan,F,24,Belgium,Bologna,,"
"Domagoj Bradaric,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,D,24,Croatia,Salernitana,,"
"Mile Svilar,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,K,24,Serbia,Roma,,"
"Aarón Martín,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Active,D,26,Spain,Genoa,,"
"Răzvan Marin,,""$ 20,812"",""$ 1,082,211"",,""$ 1,082,211"",""$ 1,098,787"",Loan,M,27,Romania,Empoli,,"
"Luca Caldirola,,""$ 14,152"",""$ 735,903"",,""$ 735,903"",""$ 747,175"",Active,D,33,Italy,Monza,,"
"Nikola Moro,,""$ 20,187"",""$ 1,049,745"",,""$ 1,049,745"",""$ 1,065,823"",Active,M,25,Croatia,Bologna,,"
"Koffi Djidji,,""$ 18,731"",""$ 973,990"",,""$ 973,990"",""$ 988,908"",Active,D,31,Cote d'Ivoire,Torino,,"
"Armand Laurienté,,""$ 18,731"",""$ 973,990"",,""$ 973,990"",""$ 988,908"",Active,F,25,France,Sassuolo,,"
"Adam Masina,,""$ 18,731"",""$ 973,990"",,""$ 973,990"",""$ 988,908"",Loan,D,30,Morocco,Torino,,"
"Joshua Zirkzee,,""$ 18,731"",""$ 973,990"",,""$ 973,990"",""$ 988,908"",Active,F,22,Netherlands,Bologna,,"
"Hassane Kamara,,""$ 18,731"",""$ 973,990"",,""$ 973,990"",""$ 988,908"",Active,D,29,Cote d'Ivoire,Udinese,,"
"Wladimiro Falcone,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Active,K,28,Italy,Lecce,,"
"Federico Baschirotto,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Active,D,27,Italy,Lecce,,"
"Giangiacomo Magnani,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Active,D,28,Italy,Hellas Verona,,"
"Gvidas Gineitis,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Active,M,19,Lithuania,Torino,,"
"Emmanuel Gyasi,,""$ 12,487"",""$ 649,327"",""$ 216,442"",""$ 865,769"",""$ 879,030"",Active,F,30,Ghana,Empoli,,"
"Luigi Sepe,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Loan,K,32,Italy,Lazio,,"
"Darko Lazović,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Active,M,33,Serbia,Hellas Verona,,"
"Daniel Boloca,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Active,M,25,Italy,Sassuolo,,"
"Zito Luvumbo,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Active,F,21,Angola,Cagliari,,"
"Youssef Maleh,,""$ 12,487"",""$ 649,327"",""$ 108,221"",""$ 757,548"",""$ 769,151"",Loan,M,25,Morocco,Empoli,,"
"Gian Marco Ferrari,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Active,D,31,Italy,Sassuolo,,"
"Dany Mota,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Active,F,25,Portugal,Monza,,"
"Riccardo Sottil,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Active,F,24,Italy,Fiorentina,,"
"Ondrej Duda,,""$ 17,898"",""$ 930,701"",,""$ 930,701"",""$ 944,957"",Active,M,29,Slovakia,Hellas Verona,,"
"Isaac Success,,""$ 17,690"",""$ 919,879"",,""$ 919,879"",""$ 933,969"",Active,F,28,Nigeria,Udinese,,"
"Pedro Obiang,,""$ 17,690"",""$ 919,879"",,""$ 919,879"",""$ 933,969"",Active,M,31,Equatorial Guinea,Sassuolo,,"
"Caleb Okoli,,""$ 11,655"",""$ 606,038"",,""$ 606,038"",""$ 615,321"",Loan,D,22,Italy,Frosinone,,"
"Morten Thorsby,,""$ 11,655"",""$ 606,038"",,""$ 606,038"",""$ 615,321"",Loan,M,27,Norway,Genoa,,"
"Walace,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,M,28,Brazil,Udinese,,"
"Morten Frendrup,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,M,22,Denmark,Genoa,,"
"Johan Vásquez,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,D,25,Mexico,Genoa,,"
"Thomas Henry,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,F,29,France,Hellas Verona,,"
"Yann Aurel Bisseck,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,D,23,Germany,Inter Milan,,"
"Jesper Karlsson,,""$ 16,649"",""$ 865,769"",""$ 216,442"",""$ 1,082,211"",""$ 1,098,787"",Active,F,25,Sweden,Bologna,,"
"Dan Ndoye,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,F,23,Switzerland,Bologna,,"
"Toma Basic,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Loan,M,27,Croatia,Salernitana,,"
"Yacine Adli,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,M,23,France,AC Milan,,"
"Malick Thiaw,,""$ 16,649"",""$ 865,769"",""$ 216,442"",""$ 1,082,211"",""$ 1,098,787"",Active,D,22,Germany,AC Milan,,"
"Enzo Ebosse,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,D,24,Cameroon,Udinese,,"
"Jaka Bijol,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,D,24,Slovenia,Udinese,,"
"Roberto Pereyra,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 879,030"",Active,M,33,Argentina,Udinese,,"
"Alberto Cerri,,""$ 11,446"",""$ 595,216"",""$ 162,332"",""$ 757,548"",""$ 769,151"",Loan,F,27,Italy,Empoli,,"
"Nicola Sansone,,""$ 11,238"",""$ 584,394"",,""$ 584,394"",""$ 593,345"",Active,F,32,Italy,Lecce,,"
"Pol Lirola,,""$ 11,238"",""$ 584,394"",,""$ 584,394"",""$ 593,345"",Loan,D,26,Spain,Frosinone,,"
"Stefan Posch,,""$ 16,233"",""$ 844,125"",,""$ 844,125"",""$ 857,054"",Active,D,26,Austria,Bologna,,"
"Emil Bohinen,,""$ 16,233"",""$ 844,125"",,""$ 844,125"",""$ 857,054"",Loan,M,24,Norway,Genoa,,"
"Fabien Centonze,,""$ 10,822"",""$ 562,750"",,""$ 562,750"",""$ 571,369"",Loan,D,28,France,Hellas Verona,,"
"Brenner,,""$ 15,609"",""$ 811,658"",,""$ 811,658"",""$ 824,090"",Active,F,24,Brazil,Udinese,,"
"Jhon Lucumí,,""$ 15,609"",""$ 811,658"",,""$ 811,658"",""$ 824,090"",Active,D,25,Colombia,Bologna,,"
"Pantelis Chatzidiakos,,""$ 15,609"",""$ 811,658"",,""$ 811,658"",""$ 824,090"",Active,D,27,Greece,Cagliari,,"
"Antonino Gallo,,""$ 10,822"",""$ 562,750"",,""$ 562,750"",""$ 571,369"",Active,D,24,Italy,Lecce,,"
"Antoine Makoumbou,,""$ 15,193"",""$ 790,014"",,""$ 790,014"",""$ 802,114"",Active,M,25,Congo,Cagliari,,"
"Andrea Colpani,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,F,24,Italy,Monza,,"
"Andrea Carboni,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,D,22,Italy,Monza,,"
"Marco Sportiello,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,K,31,Italy,AC Milan,,"
"André Anderson,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,F,24,Italy,Lazio,,"
"Matteo Lovato,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Loan,D,23,Italy,Torino,,"
"Josep Martínez,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,K,25,Spain,Genoa,,"
"Davide Faraoni,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Loan,D,32,Italy,Fiorentina,,"
"Gianluca Pegolo,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,K,42,Italy,Sassuolo,,"
"Matteo Ruggeri,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,M,21,Italy,Atalanta,,"
"Charalampos Lykogiannis,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,D,30,Greece,Bologna,,"
"Konstantinos Manolas,,""$ 10,406"",""$ 541,106"",""$ 216,442"",""$ 757,548"",""$ 769,151"",Active,D,32,Greece,Salernitana,,"
"Santiago Castro,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,F,19,Argentina,Bologna,,"
"Nicolò Cambiaghi,,""$ 10,406"",""$ 541,106"",""$ 108,221"",""$ 649,327"",""$ 659,272"",Loan,F,23,Italy,Empoli,,"
"Mattia Destro,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,F,32,Italy,Empoli,,"
"Simone Romagnoli,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,D,33,Italy,Frosinone,,"
"Paulo Azzi,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,D,29,Brazil,Cagliari,,"
"Tommaso Augello,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,D,29,Italy,Cagliari,,"
"Sandi Lovric,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 769,151"",Active,M,25,Slovenia,Udinese,,"
"Keinan Davis,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 769,151"",Active,F,25,England,Udinese,,"
"Jeremy Toljan,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 769,151"",Active,D,29,Germany,Sassuolo,,"
"Kingsley Ehizibue,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 769,151"",Active,D,28,Netherlands,Udinese,,"
"Milan Djuric,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 769,151"",Active,F,33,Bosnia-Herzegovina,Monza,,"
"Mërgim Vojvoda,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 769,151"",Active,M,29,Kosovo,Torino,,"
"Martín Payero,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 769,151"",Active,M,25,Argentina,Udinese,,"
"Szymon Zurkowski,,""$ 14,568"",""$ 757,548"",""$ 216,442"",""$ 973,990"",""$ 988,908"",Loan,M,26,Poland,Empoli,,"
"Sam Beukema,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 769,151"",Active,D,25,Netherlands,Bologna,,"
"Ardian Ismajli,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 769,151"",Active,D,27,Albania,Empoli,,"
"Boris Radunović,,""$ 9,782"",""$ 508,639"",,""$ 508,639"",""$ 516,430"",Active,K,27,Serbia,Cagliari,,"
"Stefano Turati,,""$ 9,573"",""$ 497,817"",,""$ 497,817"",""$ 505,442"",Loan,K,22,Italy,Frosinone,,"
"Samuele Birindelli,,""$ 9,365"",""$ 486,995"",,""$ 486,995"",""$ 494,454"",Active,D,24,Italy,Monza,,"
"Samuele Mulattieri,,""$ 9,365"",""$ 486,995"",,""$ 486,995"",""$ 494,454"",Active,F,23,Italy,Sassuolo,,"
"Benoît Costil,,""$ 13,528"",""$ 703,437"",,""$ 703,437"",""$ 714,211"",Active,K,36,France,Salernitana,,"
"Bartosz Bereszynski,,""$ 9,365"",""$ 486,995"",,""$ 486,995"",""$ 494,454"",Loan,D,31,Poland,Empoli,,"
"Giuseppe Pezzella,,""$ 9,365"",""$ 486,995"",,""$ 486,995"",""$ 494,454"",Active,D,26,Italy,Empoli,,"
"Nehuén Pérez,,""$ 13,528"",""$ 703,437"",,""$ 703,437"",""$ 714,211"",Active,D,23,Argentina,Udinese,,"
"Abdou Harroui,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Active,M,26,Morocco,Frosinone,,"
"Maxime López,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Loan,M,26,France,Fiorentina,,"
"Viktor Kovalenko,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Loan,F,27,Ukraine,Empoli,,"
"Pontus Almqvist,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Loan,F,24,Sweden,Lecce,,"
"Lewis Ferguson,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Active,F,24,Scotland,Bologna,,"
"Caleb Ekuban,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Active,F,30,Ghana,Genoa,,"
"Kristian Thorstvedt,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Active,F,24,Norway,Sassuolo,,"
"David Okereke,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Loan,F,26,Nigeria,Torino,,"
"Ridgeciano Haps,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 659,272"",Active,D,30,Suriname,Genoa,,"
"Jaime Báez,,""$ 8,533"",""$ 443,707"",,""$ 443,707"",""$ 450,503"",Active,F,28,Uruguay,Frosinone,,"
"Dean Huijsen,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Loan,D,18,Netherlands,Roma,,"
"Cristiano Lombardi,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Active,F,28,Italy,Lazio,,"
"Lorenzo Venuti,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Active,D,28,Italy,Lecce,,"
"Alessandro Zanoli,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Loan,D,23,Italy,Salernitana,,"
"Tijjani Noslin,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Active,F,24,Netherlands,Hellas Verona,,"
"Jérôme Boateng,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Active,D,35,Germany,Salernitana,,"
"Giovanni Fabbian,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Active,M,21,Italy,Bologna,,"
"Koni De Winter,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Loan,D,21,Belgium,Genoa,,"
"Demba Seck,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Loan,F,22,Senegal,Frosinone,,"
"Etrit Berisha,,""$ 8,325"",""$ 432,884"",""$ 108,221"",""$ 541,106"",""$ 549,393"",Active,K,34,Albania,Empoli,,"
