Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Yannik Lührs,Borussia Dortmund,6.2,126,,,1(2)
Igor Matanovic,Eintracht Frankfurt,6.19,302,1.0,,2(14)
Robert Gumny,Augsburg,6.18,268,,,2(5)
Xaver SchlagerRBL,Desconocido,6.18,181,,,2(2)
Moritz Broschinski,Bochum,6.18,1343,1.0,3.0,15(17)
Aymen Barkok,Mainz,6.18,71,,,0(4)
Grischa Prömel,Hoffenheim,6.18,175,,,2
Hong Hyun-Seok,Mainz,6.17,519,,1.0,4(19)
Olivier Deman,Werder Bremen,6.16,59,,,0(9)
Sirlord ContehFC,Heidenheim,6.16,878,1.0,1.0,4(25)
Lukas Daschner,Bochum,6.16,407,1.0,1.0,3(11)
Marin Ljubicic,Union Berlin,6.16,272,1.0,1.0,1(12)
Julien Duranville,Borussia Dortmund,6.15,278,,,2(10)
Nikolas Veratschnig,Mainz,6.15,360,,,2(13)
Silvan Widmer,Mainz,6.15,488,,1.0,3(24)
Arne Engels,Augsburg,6.15,80,,,1
Skelly Alvero,Werder Bremen,6.15,231,,,1(11)
Julian NiehuesFC,Heidenheim,6.14,150,,,0(8)
Fiete Arp,Holstein Kiel,6.14,652,2.0,,3(19)
Connor MetcalfeSt.,Pauli,6.14,358,,,3(7)
Tomás CvancaraBorussia M.,Gladbach,6.13,820,2.0,,7(21)
Cristian Gamboa,Bochum,6.13,218,1.0,,1(11)
Andreas AlbersSt.,Pauli,6.13,52,1.0,,0(14)
Bruno Ogbus,Freiburg,6.13,17,,,0(2)
Mërgim Berisha,Augsburg,6.13,38,,,0(2)
Erencan Yardimci,Hoffenheim,6.13,312,,,3(5)
Mats Pannewig,Bochum,6.13,257,,,2(12)
Kevin Behrens,Wolfsburg,6.13,155,1.0,,0(18)
Rubén Vargas,Augsburg,6.12,305,,,3(5)
Shio FukudaBorussia M.,Gladbach,6.12,55,1.0,,0(6)
Paul Hennrich,Hoffenheim,6.12,11,,,0(1)
Arnaud Nordin,Mainz,6.12,75,,,0(6)
Florian Müller,Freiburg,6.11,752,,,8(1)
Tim Drexler,Hoffenheim,6.1,358,,,5(3)
Dennis Geiger,Hoffenheim,6.1,728,,,7(13)
Niklas Dorsch,Augsburg,6.09,31,,,0(1)
Noah Weisshaupt,Freiburg,6.09,78,,,0(3)
Mads Pedersen,Augsburg,6.09,232,,,2(5)
Robert WagnerSt.,Pauli,6.08,404,,,5(7)
Dan-Axel Zagadou,Stuttgart,6.07,27,,,0(2)
Viggo GebelRBL,Desconocido,6.07,13,,,0(1)
Marvin Marcel Schulz,Holstein Kiel,6.07,303,,,3(9)
Koji Miyoshi,Bochum,6.07,462,1.0,,6(9)
Jérôme Roussillon,Union Berlin,6.06,131,,,1(6)
Scott BanksSt.,Pauli,6.06,106,,,0(12)
Noah PeschBorussia M.,Gladbach,6.06,5,,,0(1)
Lennard Maloney,Mainz,6.05,23,,,0(5)
Abdoulie CeesaySt.,Pauli,6.04,55,,,0(7)
Elye Wahi,Eintracht Frankfurt,6.04,193,,,1(7)
Gabriel Vidovic,Bayern,6.04,22,,,0(4)
Kevin Volland,Union Berlin,6.04,59,,,0(4)
Kacper Koscierski,Bochum,6.03,6,,,0(1)
Aliou Balde,Bochum,6.02,88,,,0(5)
Samuel Bamba,Bochum,6.02,23,,,0(5)
Erik AhlstrandSt.,Pauli,6.02,40,,,0(5)
Gabriel Vidovic,Mainz,6.02,3,,,0(1)
Florian Micheler,Hoffenheim,6.01,31,,,0(1)
David Preu,Union Berlin,6.01,119,,,1(4)
Cole Campbell,Borussia Dortmund,6.01,20,,,0(4)
Karim Onisiwo,Mainz,6.0,107,,,1(5)
Arijon Ibrahimovic,Bayern,6.0,1,,,0(1)
Faik SakarRBL,Desconocido,6.0,1,,,0(1)
Fin StevensSt.,Pauli,6.0,1,,,0(1)
MauridesSt.,Pauli,6.0,1,,,0(1)
Stefan SchimmerFC,Heidenheim,5.99,238,,,0(13)
Jarzinho Malanga,Stuttgart,5.97,1,,,0(1)
Almugera Kabar,Borussia Dortmund,5.97,134,,,1(4)
Jeanuël Belocian,Leverkusen,5.97,66,,,1(4)
Robin Hranác,Hoffenheim,5.96,220,,,2(2)
Adam Aznou,Bayern,5.95,15,,,0(2)
Ayman Azhil,Borussia Dortmund,5.92,23,,,0(1)
Kjell Wätjen,Borussia Dortmund,5.92,14,,,0(2)
Assan OuédraogoRBL,Desconocido,5.91,48,,,0(3)
Denis ThomallaFC,Heidenheim,5.91,4,,,0(1)
Tobias SippelBorussia M.,Gladbach,5.9,58,,,0(1)
Grant-Leon RanosBorussia M.,Gladbach,5.89,18,,,0(2)
Daniel Peretz,Bayern,5.88,270,,,3
Norman TheuerkaufFC,Heidenheim,5.87,21,,,0(1)
Ihlas Bebou,Hoffenheim,5.85,8,,,0(1)
Maximilian Philipp,Freiburg,5.85,15,,,0(2)
Ivan Nekic,Holstein Kiel,5.33,72,,,1
