Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Arthur,Leverkusen,6.92,184,,2.0,2(2)
Vincenzo Grifo,Freiburg,6.92,2347,8.0,8.0,29(3)
Odilon Kossounou,Leverkusen,6.92,1813,1.0,,21(1)
Noussair Mazraoui,Bayern,6.9,1198,,3.0,15(4)
Bernardo,Bochum,6.9,2926,1.0,,33
Marco Friedl,Werder Bremen,6.9,2199,1.0,,25
Robin Gosens,Union Berlin,6.9,2300,6.0,3.0,27(3)
Keven Schlotterbeck,Bochum,6.89,2184,5.0,1.0,24(3)
Dan-Axel Zagadou,Stuttgart,6.89,1453,1.0,,16(3)
Emre Can,Borussia Dortmund,6.88,1956,2.0,2.0,22(3)
Marco Reus,Borussia Dortmund,6.88,1612,6.0,6.0,18(8)
Robert Andrich,Leverkusen,6.88,1683,4.0,2.0,18(10)
Timo HübersFC,Koln,6.88,2779,,,31
Jeff ChabotFC,Koln,6.88,2708,,,32
Marcel Sabitzer,Borussia Dortmund,6.87,1966,4.0,3.0,23(2)
Wout Weghorst,Hoffenheim,6.87,1987,7.0,3.0,24(4)
Thomas Müller,Bayern,6.86,1660,5.0,9.0,20(11)
Atakan Karazor,Stuttgart,6.86,2630,,4.0,31(2)
Willi OrbánRBL,Desconocido,6.86,1583,,,18(1)
Antonios Papadopoulos,Borussia Dortmund,6.86,116,,,1(1)
Michael Zetterer,Werder Bremen,6.85,2430,,,27
Péter GulácsiRBL,Desconocido,6.85,1170,,,13
Hiroki Ito,Stuttgart,6.85,2232,,2.0,25(1)
Max WöberBorussia M.,Gladbach,6.84,2070,2.0,3.0,24(1)
Mats Hummels,Borussia Dortmund,6.84,1583,3.0,,20(5)
Gregor Kobel,Borussia Dortmund,6.84,2366,,,27
Hendry Blank,Borussia Dortmund,6.84,45,,,0(1)
Benjamin SeskoRBL,Desconocido,6.83,1532,14.0,2.0,17(14)
Serge Gnabry,Bayern,6.83,433,3.0,1.0,5(5)
Leandro Barreiro,Mainz,6.83,2607,4.0,1.0,29(2)
Alassane PléaBorussia M.,Gladbach,6.82,1914,7.0,4.0,24(3)
Brajan Gruda,Mainz,6.82,1652,4.0,3.0,19(9)
Phillip Tietz,Augsburg,6.81,2406,8.0,4.0,31(3)
Florian Grillitsch,Hoffenheim,6.81,2297,1.0,6.0,25(5)
Kevin Behrens,Union Berlin,6.81,1266,4.0,,14(4)
Mohamed SimakanRBL,Desconocido,6.79,2140,2.0,3.0,23(9)
Kristijan Jakic,Augsburg,6.79,1056,2.0,1.0,13(1)
Robin HackBorussia M.,Gladbach,6.78,1348,10.0,2.0,14(15)
Frederik Rønnow,Union Berlin,6.78,2970,,,33
Pavel Kaderábek,Hoffenheim,6.78,2421,3.0,4.0,28(1)
Lukás Hrádecky,Leverkusen,6.78,2970,,,33
Daniel Batz,Mainz,6.78,360,,,4
Amine Adli,Leverkusen,6.78,892,4.0,4.0,8(15)
Julian Ryerson,Borussia Dortmund,6.78,1772,4.0,1.0,20(1)
Lucas Höler,Freiburg,6.78,2311,7.0,2.0,26(7)
Edmond Tapsoba,Leverkusen,6.78,2085,,1.0,23(5)
Junior Dina Ebimbe,Eintracht Frankfurt,6.77,1972,5.0,3.0,25(6)
Max FinkgräfeFC,Koln,6.77,1757,1.0,,18(6)
Julian WeiglBorussia M.,Gladbach,6.77,2766,2.0,3.0,31
Michael Gregoritsch,Freiburg,6.77,1686,7.0,4.0,19(13)
Maximilian Arnold,Wolfsburg,6.76,2504,2.0,1.0,27(3)
Ellyes Skhiri,Eintracht Frankfurt,6.76,2170,2.0,1.0,24(3)
Mathys Tel,Bayern,6.76,1031,7.0,5.0,6(24)
Patrik Schick,Leverkusen,6.76,1065,7.0,,12(8)
Nico ElvediBorussia M.,Gladbach,6.76,2485,2.0,1.0,28(2)
Raphaël Guerreiro,Bayern,6.76,1194,3.0,,13(7)
Jens Stage,Werder Bremen,6.75,2333,3.0,1.0,26(4)
Eren DinkçiFC,Heidenheim,6.75,2677,10.0,4.0,33
Jonathan Burkardt,Mainz,6.75,1542,8.0,2.0,18(3)
Konrad Laimer,Bayern,6.75,1770,,3.0,18(11)
Lee Jae-Sung,Mainz,6.75,2128,6.0,3.0,24(5)
Randal Kolo Muani,Eintracht Frankfurt,6.75,154,1.0,,2
Piero Hincapié,Leverkusen,6.74,1484,1.0,2.0,16(10)
Iago Borduchi,Augsburg,6.74,1625,1.0,1.0,18(5)
Willian Pacho,Eintracht Frankfurt,6.74,2970,,2.0,33
Rocco ReitzBorussia M.,Gladbach,6.74,2142,6.0,3.0,24(10)
Hugo Ekitiké,Eintracht Frankfurt,6.74,719,4.0,2.0,7(7)
Aleksandar Pavlovic,Bayern,6.73,1231,2.0,2.0,14(5)
Moritz NicolasBorussia M.,Gladbach,6.73,2430,,,27
Amos Pieper,Werder Bremen,6.73,591,,,7
Tuta,Eintracht Frankfurt,6.73,2608,1.0,2.0,30
Eric MartelFC,Koln,6.73,2464,1.0,1.0,29(1)
Danilho Doekhi,Union Berlin,6.72,2160,2.0,,24
Jonas OmlinBorussia M.,Gladbach,6.72,630,,1.0,7
Danilo Soares,Bochum,6.71,351,,,3(2)
Maxence Lacroix,Wolfsburg,6.71,2365,4.0,1.0,27(1)
Romano Schmid,Werder Bremen,6.71,2617,4.0,6.0,30(3)
Eric Dier,Bayern,6.71,1167,,,13(2)
Ozan Kabak,Hoffenheim,6.71,2293,4.0,1.0,28
Manu KonéBorussia M.,Gladbach,6.7,1567,1.0,,18(4)
Ivan Ordets,Bochum,6.7,1879,1.0,,21(3)
Jan SchöppnerFC,Heidenheim,6.7,2002,2.0,2.0,23(3)
Ko ItakuraBorussia M.,Gladbach,6.7,1599,3.0,,18(2)
Anthony Caci,Mainz,6.7,2493,2.0,3.0,29(2)
Kevin MüllerFC,Heidenheim,6.7,3060,,,34
Felix Uduokhai,Augsburg,6.69,2923,2.0,,33
Jamie Gittens,Borussia Dortmund,6.69,1060,1.0,4.0,14(11)
Farès Chaïbi,Eintracht Frankfurt,6.69,1924,2.0,4.0,21(7)
Niels Nkounkou,Eintracht Frankfurt,6.69,1304,3.0,2.0,13(16)
Niklas Stark,Werder Bremen,6.69,1086,2.0,,12(5)
Sasa Kalajdzic,Eintracht Frankfurt,6.69,329,,1.0,5
Nicolas Höfler,Freiburg,6.68,2333,1.0,1.0,26(2)
Christian KühlwetterFC,Heidenheim,6.68,7,,1.0,0(1)
Matthijs de Ligt,Bayern,6.68,1391,2.0,,16(6)
Phillipp Mwene,Mainz,6.68,2004,1.0,2.0,23
Robin Koch,Eintracht Frankfurt,6.68,2740,2.0,,31
Joakim Mæhle,Wolfsburg,6.68,2455,2.0,3.0,27(3)
Fredrik Jensen,Augsburg,6.68,1352,2.0,4.0,18(4)
Niclas Füllkrug,Werder Bremen,6.68,180,,,2
Kevin Mbabu,Augsburg,6.67,2049,,2.0,22(3)
Davie SelkeFC,Koln,6.67,1274,6.0,,16(3)
John Anthony Brooks,Hoffenheim,6.67,1541,2.0,,18(3)
Matthias Ginter,Freiburg,6.67,1918,,2.0,22(1)
Jeffrey Gouweleeuw,Augsburg,6.67,2595,1.0,,29(1)
Tim Skarke,Darmstadt,6.65,2418,8.0,,29(1)
Lovro Majer,Wolfsburg,6.65,2121,5.0,5.0,25(7)
Ihlas Bebou,Hoffenheim,6.65,1631,7.0,5.0,16(16)
Alexander Nübel,Stuttgart,6.64,2700,,,30
Florian KainzFC,Koln,6.64,2212,5.0,4.0,29(4)
Ramy Bensebaini,Borussia Dortmund,6.64,1031,,,11(6)
Jordan SiebatcheuBorussia M.,Gladbach,6.64,1441,5.0,3.0,18(7)
Philipp Hofmann,Bochum,6.64,1578,4.0,2.0,18(11)
Philipp Lienhart,Freiburg,6.63,1265,1.0,,14(1)
Arne Maier,Augsburg,6.63,1000,2.0,4.0,10(12)
Mattias Svanberg,Wolfsburg,6.63,1727,1.0,3.0,20(5)
Tomás Koubek,Augsburg,6.63,270,,,3
Fabian Nürnberger,Darmstadt,6.63,1519,1.0,1.0,17(4)
Diogo Leite,Union Berlin,6.63,2708,,,31(1)
Alexander Meyer,Borussia Dortmund,6.62,694,,,7(1)
Pascal Stenzel,Stuttgart,6.62,1092,,5.0,14(9)
Dayot Upamecano,Bayern,6.62,1765,1.0,,19(6)
Anthony Losilla,Bochum,6.62,2588,1.0,2.0,31
Nathan Tella,Leverkusen,6.62,811,5.0,2.0,8(16)
Yussuf PoulsenRBL,Desconocido,6.62,1213,5.0,2.0,12(16)
Noah Atubolu,Freiburg,6.62,3060,,,34
Maximilian Eggestein,Freiburg,6.61,2919,1.0,1.0,33
Luca NetzBorussia M.,Gladbach,6.61,2233,,4.0,25(5)
Marvin Mehlem,Darmstadt,6.61,1490,3.0,2.0,19(1)
Lukas Kübler,Freiburg,6.61,1853,1.0,,22(4)
Niklas Süle,Borussia Dortmund,6.61,1510,1.0,,14(9)
Florian NeuhausBorussia M.,Gladbach,6.61,1226,4.0,2.0,15(10)
Manuel Riemann,Bochum,6.61,2970,,,33
Robin Zentner,Mainz,6.6,2700,,,30
Luca Pfeiffer,Darmstadt,6.6,1628,1.0,3.0,20(4)
Roland Sallai,Freiburg,6.6,1852,3.0,,22(5)
Finn Dahmen,Augsburg,6.59,2790,,,31
Maximilian Wittek,Bochum,6.59,1070,3.0,1.0,13(8)
Mario Götze,Eintracht Frankfurt,6.59,2077,3.0,2.0,23(7)
Senne Lynen,Werder Bremen,6.59,1795,,3.0,20(12)
Felix Nmecha,Borussia Dortmund,6.59,1016,1.0,2.0,10(10)
András Schäfer,Union Berlin,6.58,1219,1.0,2.0,14(6)
Grischa Prömel,Hoffenheim,6.58,2149,4.0,5.0,27(1)
Justin Njinmah,Werder Bremen,6.58,1013,6.0,2.0,10(14)
Castello LukebaRBL,Desconocido,6.57,2186,1.0,,24(8)
Felix Agu,Werder Bremen,6.57,1623,,,19(5)
Benedikt GimberFC,Heidenheim,6.57,2027,1.0,1.0,24
Christian Günter,Freiburg,6.57,1067,1.0,2.0,13(2)
Moritz Jenz,Wolfsburg,6.57,1747,,1.0,21(1)
Silvan Widmer,Mainz,6.57,1246,1.0,3.0,13(7)
Anthony Jung,Werder Bremen,6.56,2584,1.0,,30(1)
Silas Katompa Mvumpa,Stuttgart,6.55,890,5.0,2.0,8(19)
Kevin Akpoguma,Hoffenheim,6.55,1097,,,11(6)
Patrick Osterhage,Bochum,6.55,1864,2.0,1.0,21(3)
Dominik Kohr,Mainz,6.55,2190,1.0,,27(4)
Angelo Stiller,Hoffenheim,6.55,84,,,1
Lennard MaloneyFC,Heidenheim,6.55,2294,1.0,1.0,27(2)
Andreas Hanche-Olsen,Mainz,6.55,996,1.0,,12(3)
Josip Juranovic,Union Berlin,6.55,1291,,2.0,14(7)
Robert Skov,Hoffenheim,6.55,1265,3.0,4.0,14(11)
Josha Vagnoman,Stuttgart,6.54,1183,2.0,2.0,12(6)
Jan ThielmannFC,Koln,6.54,1590,1.0,,20(2)
Robin Knoche,Union Berlin,6.54,1917,1.0,,20(4)
Omar Haktab TraoréFC,Heidenheim,6.54,2478,,2.0,29(2)
Luca WaldschmidtFC,Koln,6.54,1151,3.0,,14(8)
Marvin SchwäbeFC,Koln,6.54,3060,,,34
Matthias Bader,Darmstadt,6.54,1810,1.0,2.0,21(3)
Jamie Leweling,Stuttgart,6.53,1523,4.0,4.0,17(17)
Ansgar Knauff,Eintracht Frankfurt,6.53,2122,7.0,2.0,24(7)
Kevin Paredes,Wolfsburg,6.53,1430,3.0,,15(13)
Rafael Borré,Werder Bremen,6.53,992,4.0,,11(8)
Kevin Trapp,Eintracht Frankfurt,6.53,2880,,,32
Rubén Vargas,Augsburg,6.53,1977,4.0,4.0,25(6)
Marvin PieringerFC,Heidenheim,6.52,1523,3.0,3.0,18(13)
Milos Veljkovic,Werder Bremen,6.52,1921,2.0,1.0,21(2)
Marcel Schuhen,Darmstadt,6.51,2790,,,31
Manuel Neuer,Bayern,6.51,2054,,,23
Mads Pedersen,Augsburg,6.51,1784,1.0,1.0,19(8)
Thomas Meunier,Borussia Dortmund,6.51,588,,,7(1)
Yannik Keitel,Freiburg,6.51,921,1.0,,11(4)
Merlin Röhl,Freiburg,6.51,1487,2.0,3.0,17(7)
Edimilson Fernandes,Mainz,6.5,1284,,2.0,13(8)
Eric Choupo-Moting,Bayern,6.5,704,2.0,2.0,7(20)
Yorbe Vertessen,Union Berlin,6.5,595,3.0,2.0,7(6)
Kiliann Sildillia,Freiburg,6.5,1805,,1.0,20(7)
Maxim Leitsch,Mainz,6.5,377,,,4(3)
Josuha Guilavogui,Mainz,6.49,409,,1.0,5(6)
Christopher Trimmel,Union Berlin,6.49,1653,,2.0,19(7)
Kevin Behrens,Wolfsburg,6.49,616,1.0,1.0,7(6)
Yannick Gerhardt,Wolfsburg,6.49,1636,2.0,1.0,18(7)
Ridle Baku,Wolfsburg,6.49,2014,1.0,,22(11)
David Datro Fofana,Union Berlin,6.49,687,1.0,,8(4)
Koen Casteels,Wolfsburg,6.48,2250,,,25
Janis BlaswichRBL,Desconocido,6.48,1890,,,21
Kevin Vogt,Hoffenheim,6.48,1319,,,14(2)
Lucas Tousart,Union Berlin,6.48,1578,,,18(5)
Hugo Larsson,Eintracht Frankfurt,6.47,1886,2.0,1.0,21(8)
Skelly Alvero,Werder Bremen,6.47,121,1.0,,1(5)
Nick Woltemade,Werder Bremen,6.47,1182,2.0,,12(18)
Gonçalo Paciência,Bochum,6.47,646,3.0,1.0,6(13)
Felix Passlack,Bochum,6.46,967,2.0,2.0,13(2)
Julian Justvan,Darmstadt,6.46,1024,2.0,2.0,11(3)
Christoph BaumgartnerRBL,Desconocido,6.46,1152,5.0,1.0,11(21)
Tobias Kempe,Darmstadt,6.46,1351,3.0,2.0,15(9)
Leonardo Bittencourt,Werder Bremen,6.45,1585,1.0,2.0,19(10)
Manuel Gulde,Freiburg,6.45,2048,1.0,,23(4)
Olivier Deman,Werder Bremen,6.45,1359,2.0,1.0,14(15)
Sebastiaan Bornauw,Wolfsburg,6.45,1432,,,16(4)
Nathan NgoumouBorussia M.,Gladbach,6.45,1384,5.0,2.0,14(18)
Mateu Morey,Borussia Dortmund,6.45,111,,,2(1)
Aurélio Buta,Eintracht Frankfurt,6.44,1748,1.0,1.0,20(10)
Dejan LjubicicFC,Koln,6.44,2057,,2.0,24(2)
Philipp Max,Eintracht Frankfurt,6.44,1360,1.0,2.0,17(6)
Timo WernerRBL,Desconocido,6.44,204,2.0,,2(6)
Jonas FöhrenbachFC,Heidenheim,6.43,2790,,,32(1)
Marius Bülter,Hoffenheim,6.43,1350,1.0,4.0,15(15)
Karim Onisiwo,Mainz,6.43,1498,1.0,3.0,17(7)
Joe ScallyBorussia M.,Gladbach,6.43,2238,1.0,4.0,25(6)
Salih Özcan,Borussia Dortmund,6.43,1180,,,13(10)
Arne Engels,Augsburg,6.42,1400,3.0,2.0,13(19)
Elvis Rexhbeçaj,Augsburg,6.42,1995,2.0,,24(1)
Rani Khedira,Union Berlin,6.42,1350,,,18(2)
Lukas KlostermannRBL,Desconocido,6.41,1432,1.0,,16(9)
Youssoufa Moukoko,Borussia Dortmund,6.41,615,5.0,,4(16)
Kevin KamplRBL,Desconocido,6.41,1361,1.0,,14(12)
Christoph Zimmermann,Darmstadt,6.41,1214,,,12(7)
Janik Haberer,Union Berlin,6.41,1224,1.0,1.0,14(7)
Anthony Rouault,Stuttgart,6.41,1009,,2.0,11(11)
Fabian Holland,Darmstadt,6.41,1847,,2.0,23
Mert Kömür,Augsburg,6.41,118,1.0,,1(3)
Dominique HeintzFC,Koln,6.4,566,,,6(6)
Aster Vranckx,Wolfsburg,6.4,1143,,,12(12)
Brenden Aaronson,Union Berlin,6.4,1267,2.0,2.0,14(16)
Clemens Riedel,Darmstadt,6.4,755,,,9(5)
Takuma Asano,Bochum,6.4,2005,6.0,1.0,26(3)
Marvin FriedrichBorussia M.,Gladbach,6.4,1563,,,17(7)
Karim Adeyemi,Borussia Dortmund,6.4,915,3.0,1.0,10(11)
Emir Karic,Darmstadt,6.4,1783,,,18(9)
Mërgim Berisha,Augsburg,6.4,124,,,2
Benedict Hollerbach,Union Berlin,6.39,1283,5.0,,15(13)
Lukas Nmecha,Wolfsburg,6.39,39,1.0,,0(3)
Woo-yeong Jeong,Stuttgart,6.39,621,2.0,3.0,5(21)
Adrian BeckFC,Heidenheim,6.38,975,1.0,1.0,11(12)
Tom Krauß,Mainz,6.38,1342,1.0,2.0,13(16)
Jordy Makengo,Freiburg,6.38,1021,,,10(10)
Sven Ulreich,Bayern,6.38,990,,,11
Leonidas Stergiou,Stuttgart,6.38,589,1.0,,6(9)
Oscar Vilhelmsson,Darmstadt,6.38,1375,4.0,1.0,16(10)
Cédric Zesiger,Wolfsburg,6.38,1635,,,18(5)
Giovanni Reyna,Borussia Dortmund,6.38,272,,,1(10)
Stefan LainerBorussia M.,Gladbach,6.38,751,,1.0,8(7)
Rogério,Wolfsburg,6.37,907,1.0,,10(3)
Niklas Dorsch,Augsburg,6.37,1390,,,16(5)
Steffen TiggesFC,Koln,6.37,717,3.0,,6(19)
Patrick Wimmer,Wolfsburg,6.37,597,2.0,,8(6)
Václav Cerny,Wolfsburg,6.37,925,4.0,,12(10)
Kevin SessaFC,Heidenheim,6.37,1002,3.0,,7(23)
Julián Malatini,Werder Bremen,6.36,602,1.0,,6(5)
David Jurásek,Hoffenheim,6.36,491,,1.0,4(9)
Bryan Zaragoza,Bayern,6.36,179,,,1(6)
Christopher Antwi-Adjei,Bochum,6.36,1214,2.0,2.0,11(14)
Emil ForsbergRBL,Desconocido,6.36,462,2.0,1.0,5(9)
Jirí Pavlenka,Werder Bremen,6.36,630,,,7
Kevin Volland,Union Berlin,6.36,1354,3.0,4.0,17(9)
Fabio ChiarodiaBorussia M.,Gladbach,6.36,149,,,1(6)
Leart PaçaradaFC,Koln,6.35,1074,,,11(6)
Norman TheuerkaufFC,Heidenheim,6.35,1258,,1.0,14(11)
Umut Tohumcu,Hoffenheim,6.35,1017,,2.0,12(8)
Noah Weisshaupt,Freiburg,6.35,745,1.0,2.0,6(18)
Danny da Costa,Mainz,6.35,827,,1.0,9(10)
Borja Iglesias,Leverkusen,6.35,252,,,2(5)
Stanley Nsoki,Hoffenheim,6.34,637,,,7(4)
Frans Krätzig,Bayern,6.34,53,,,0(4)
Sargis AdamyanFC,Koln,6.33,798,1.0,2.0,8(12)
Patric Pfeiffer,Augsburg,6.33,509,,1.0,4(7)
Tomás CvancaraBorussia M.,Gladbach,6.33,892,4.0,1.0,7(14)
Cristian Gamboa,Bochum,6.33,1187,,1.0,12(10)
Maximilian Bauer,Augsburg,6.33,807,1.0,,9(5)
Kevin Vogt,Union Berlin,6.33,1326,,,16
Tim Drexler,Hoffenheim,6.33,573,,,6(2)
Ludovic Ajorque,Mainz,6.32,1357,2.0,,15(11)
Aïssa Laïdouni,Union Berlin,6.32,1067,,3.0,10(13)
Adam Hlozek,Leverkusen,6.32,451,2.0,3.0,5(18)
Aaron Seydel,Darmstadt,6.32,615,1.0,,5(11)
Linton MainaFC,Koln,6.31,1906,1.0,3.0,21(10)
Sheraldo Becker,Union Berlin,6.31,649,,1.0,7(4)
Nicolas SeiwaldRBL,Desconocido,6.31,708,,2.0,6(15)
Benno SchmitzFC,Koln,6.31,1155,,1.0,13(9)
Tim SierslebenFC,Heidenheim,6.31,910,,,10(4)
Donny van de Beek,Eintracht Frankfurt,6.3,359,,,4(4)
Bouna Sarr,Bayern,6.3,106,,,1(1)
Jannik Müller,Darmstadt,6.3,1133,,,12(4)
Tim Oermann,Bochum,6.3,712,,,8(8)
Christoph Klarer,Darmstadt,6.3,2358,2.0,2.0,28(2)
Sebastian Polter,Darmstadt,6.3,446,,1.0,4(5)
Marius Wolf,Borussia Dortmund,6.29,1163,,1.0,12(10)
Faride AlidouFC,Koln,6.29,1287,4.0,,14(12)
Nicolas Cozza,Wolfsburg,6.29,277,,,3(3)
Klaus Gjasula,Darmstadt,6.29,1367,,,17(5)
Denis HuseinbasicFC,Koln,6.29,1627,,3.0,18(8)
Sacha Boey,Bayern,6.29,109,,,1(1)
Rasmus CarstensenFC,Koln,6.29,1662,,,18(5)
Tiago Tomás,Wolfsburg,6.29,1031,1.0,1.0,11(15)
Moritz Broschinski,Bochum,6.29,1244,2.0,2.0,14(12)
Tom Bischof,Hoffenheim,6.28,172,,2.0,1(12)
Hrvoje Smolcic,Eintracht Frankfurt,6.28,344,1.0,,3(8)
Erhan Masovic,Bochum,6.28,2218,,,24(5)
Jérôme Roussillon,Union Berlin,6.28,744,,1.0,8(15)
Nicolai Rapp,Werder Bremen,6.28,76,,,1(1)
Sébastien Haller,Borussia Dortmund,6.27,389,,1.0,5(9)
Noah Mbamba,Leverkusen,6.27,14,,1.0,0(3)
Alex Král,Union Berlin,6.27,1366,,,13(11)
Matús Bero,Bochum,6.27,1669,1.0,1.0,20(4)
Kristijan Jakic,Eintracht Frankfurt,6.26,198,,,1(3)
Stefan Bell,Mainz,6.26,669,,,8(2)
Marco Richter,Mainz,6.26,713,1.0,,7(13)
Christian Groß,Werder Bremen,6.26,792,,1.0,8(12)
Aljoscha Kemlein,Union Berlin,6.26,27,,,0(2)
Pavao Pervan,Wolfsburg,6.25,810,,,9
Nacho Ferri,Eintracht Frankfurt,6.25,68,1.0,,0(8)
Nikola DovedanFC,Heidenheim,6.25,648,3.0,1.0,5(16)
Philipp Förster,Bochum,6.25,379,,,3(10)
Kilian Fischer,Wolfsburg,6.25,293,,,4(2)
Marnon BuschFC,Heidenheim,6.25,592,,,5(11)
Nnamdi Collins,Eintracht Frankfurt,6.24,90,,,1(1)
Paul Jaeckel,Union Berlin,6.23,230,,,2(4)
Christopher Lenz,Eintracht Frankfurt,6.23,10,,,0(1)
Robert Gumny,Augsburg,6.23,478,,,6(7)
Damion DownsFC,Koln,6.23,175,2.0,,0(10)
Anwar El Ghazi,Mainz,6.23,51,,1.0,0(3)
Eljif ElmasRBL,Desconocido,6.23,257,,,2(12)
Lukas Daschner,Bochum,6.23,527,1.0,1.0,3(17)
Mark UthFC,Koln,6.22,370,,1.0,3(8)
Samuele Di Benedetto,Stuttgart,6.22,6,,,0(1)
Aymen Barkok,Mainz,6.22,313,1.0,,1(12)
Sven Michel,Augsburg,6.22,575,2.0,1.0,5(17)
Mikkel Kaufmann,Union Berlin,6.22,481,1.0,,4(14)
Fábio CarvalhoRBL,Desconocido,6.21,158,,,1(8)
Marcus Müller,Mainz,6.21,17,,,0(1)
Dion Beljo,Augsburg,6.21,565,2.0,,3(23)
Paxten Aaronson,Eintracht Frankfurt,6.2,96,,1.0,1(6)
Mahmoud Dahoud,Stuttgart,6.2,217,1.0,,1(12)
Noah Loosli,Bochum,6.2,340,,,2(8)
Matej Maglica,Darmstadt,6.2,1705,1.0,,21(5)
Chris Bedia,Union Berlin,6.2,141,1.0,,0(7)
Jordan Siebatcheu,Union Berlin,6.2,26,,,0(1)
Tim Breithaupt,Augsburg,6.2,625,,,6(10)
Justin DiehlFC,Koln,6.2,166,,,1(6)
Gustavo Puerta,Leverkusen,6.2,40,,,0(7)
Luca KilianFC,Koln,6.19,633,,,6(7)
Jakub Kaminski,Wolfsburg,6.19,466,,2.0,4(13)
Lovro Zvonarek,Bayern,6.19,161,1.0,,1(4)
Jacob ChristensenFC,Koln,6.19,216,,,2(5)
Andreas Müller,Darmstadt,6.18,344,,,2(9)
