Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Iñaki Williams,Athletic Club,6.89,2654,6.0,8.0,29(6)
Aurélien Tchouaméni,Real Madrid,6.88,2691,,,31(1)
Pablo Maffeo,Mallorca,6.87,2376,,2.0,28(2)
Johnny Cardoso,Real Betis,6.87,2143,3.0,1.0,24(4)
Diego Llorente,Real Betis,6.87,2522,2.0,,29(1)
Fábio Silva,Las Palmas,6.87,1877,10.0,3.0,22(2)
Clément Lenglet,Atletico,6.87,1976,2.0,1.0,23
Antonio Raíllo,Mallorca,6.87,3209,2.0,,36
Arda Güler,Real Madrid,6.86,1249,3.0,4.0,14(14)
Alejandro Catena,Osasuna,6.86,3077,1.0,3.0,35
Rubén García,Osasuna,6.86,2435,5.0,5.0,30(6)
Javi Galán,Atletico,6.85,1795,,3.0,21(4)
Florian Lejeune,Rayo Vallecano,6.85,3326,2.0,3.0,37
Arnaut Danjuma,Villarreal,6.84,203,2.0,,3
Lucas Torró,Osasuna,6.84,2966,3.0,,35
Nabil Fekir,Real Betis,6.84,180,,1.0,2
Luka Modric,Real Madrid,6.84,1820,2.0,6.0,17(18)
Thierno Barry,Villarreal,6.83,2325,11.0,4.0,25(10)
Ramón Martínez,Sevilla,6.83,258,1.0,,2(3)
José Gayà,Valencia,6.83,1811,,1.0,22(1)
Antoine Griezmann,Atletico,6.83,2480,8.0,7.0,29(9)
Alex Berenguer,Athletic Club,6.82,2354,6.0,7.0,28(8)
Yangel Herrera,Girona,6.82,2266,4.0,3.0,27(2)
Oihan Sancet,Athletic Club,6.82,1628,15.0,1.0,19(10)
Abdul Mumin,Rayo Vallecano,6.81,2020,2.0,1.0,24
Jorge Sáenz,Leganes,6.81,1693,1.0,,19(4)
Carlos Vicente,Deportivo Alaves,6.8,3099,5.0,5.0,35(2)
Omar El Hilali,Espanyol,6.8,3158,,2.0,36
Santiago Mouriño,Deportivo Alaves,6.8,1847,,1.0,20(5)
Thibaut Courtois,Real Madrid,6.8,2700,,,30
Jacobo Ramón,Real Madrid,6.79,203,1.0,,2(1)
Sergio Gómez,Real Sociedad,6.79,2746,2.0,5.0,31(6)
Bryan Zaragoza,Osasuna,6.79,1848,1.0,6.0,22(5)
Luiz Júnior,Villarreal,6.79,1457,,,16(1)
Gerard Moreno,Villarreal,6.79,719,3.0,2.0,6(11)
Ronald Araujo,Barcelona,6.79,760,1.0,1.0,12(1)
Luis Milla,Getafe,6.78,2878,1.0,4.0,32(1)
Santi Comesaña,Villarreal,6.78,2565,4.0,2.0,30(5)
Ángel Ortiz,Real Betis,6.78,353,,1.0,4(1)
Martín Zubimendi,Real Sociedad,6.78,2962,2.0,1.0,33(3)
Raúl Asencio,Real Madrid,6.78,1674,,1.0,18(5)
Unai Núñez,Athletic Club,6.77,645,,,7(3)
Takefusa Kubo,Real Sociedad,6.77,2382,5.0,,27(9)
Mikel Jauregizar,Athletic Club,6.77,2245,2.0,1.0,25(9)
Nicolas Pépé,Villarreal,6.77,1497,3.0,6.0,15(13)
Leandro Cabrera,Espanyol,6.77,2871,4.0,2.0,32(1)
David López,Mallorca,6.77,170,,,2
Andoni Gorosabel,Athletic Club,6.77,1489,,2.0,17(3)
Valentin Rosier,Leganes,6.77,2593,1.0,2.0,28(4)
Samú Costa,Mallorca,6.76,2656,,2.0,31(1)
Ilias Akhomach,Villarreal,6.76,589,1.0,,7(4)
Carl Starfelt,Celta Vigo,6.76,2273,1.0,,26(2)
Pablo Barrios,Atletico,6.76,2338,1.0,4.0,28(3)
Loïc Badé,Sevilla,6.76,2688,1.0,1.0,31(1)
Augusto Batalla,Rayo Vallecano,6.75,2880,,,32
Marc Casadó,Barcelona,6.75,1618,1.0,3.0,20(3)
Rubén Vargas,Sevilla,6.75,677,2.0,1.0,9(2)
Fran García,Real Madrid,6.75,2174,,2.0,24(7)
Diego Rico,Getafe,6.74,2820,,3.0,32(1)
Aimar Oroz,Osasuna,6.74,2983,5.0,4.0,35(2)
Sergi Darder,Mallorca,6.74,2764,2.0,6.0,34(4)
Kike Salas,Sevilla,6.74,2237,3.0,2.0,25(6)
Marcos Alonso,Celta Vigo,6.74,2656,3.0,,29(2)
Marash Kumbulla,Espanyol,6.74,2976,3.0,,34(1)
Edu Expósito,Espanyol,6.74,1047,,2.0,12(7)
Andrii Lunin,Real Madrid,6.74,630,,1.0,7
César Tárrega,Valencia,6.74,3027,2.0,,34
Yéremy Pino,Villarreal,6.74,1948,4.0,7.0,25(9)
Robin Le Normand,Atletico,6.74,2150,1.0,,24(3)
Sergio Herrera,Osasuna,6.73,3330,,,37
Pau Cubarsí,Barcelona,6.73,2621,,3.0,29(6)
Eric García,Barcelona,6.73,1556,2.0,3.0,14(15)
Aridane Hernández,Rayo Vallecano,6.73,1024,,,11(3)
Ferran Torres,Barcelona,6.73,1104,10.0,6.0,12(15)
Juan Cruz,Leganes,6.73,2266,5.0,4.0,26(8)
Iago Aspas,Celta Vigo,6.73,1747,10.0,5.0,19(11)
Alejandro Balde,Barcelona,6.73,2292,,4.0,26(6)
Samuel Lino,Atletico,6.72,1570,3.0,4.0,21(10)
Héctor Bellerín,Real Betis,6.72,579,,2.0,6(3)
Vedat Muriqi,Mallorca,6.72,2068,7.0,2.0,24(5)
Urko González de Zárate,Espanyol,6.72,1383,,2.0,16(1)
Kike García,Deportivo Alaves,6.71,2554,13.0,,29(6)
Marko Dmitrovic,Leganes,6.71,2880,,,32
Miguel Gutiérrez,Girona,6.71,2465,1.0,5.0,29
Pape Gueye,Villarreal,6.71,2232,4.0,,26(8)
Bryan Gil,Girona,6.71,1733,3.0,3.0,21(4)
Enzo Barrenechea,Valencia,6.71,2207,1.0,2.0,26(4)
Unai Simón,Athletic Club,6.71,1890,,,21
Luis Rioja,Valencia,6.71,2846,5.0,3.0,33(3)
Jon Aramburu,Real Sociedad,6.71,2463,1.0,1.0,28(7)
Martin Valjent,Mallorca,6.7,2765,3.0,,31
José Ángel Carmona,Sevilla,6.7,2954,,,35
Isi Palazón,Rayo Vallecano,6.7,2169,4.0,4.0,25(10)
Alberto Moleiro,Las Palmas,6.7,2729,6.0,1.0,32(3)
Raúl Moro,Real Valladolid,6.7,2349,4.0,5.0,26(7)
Saúl,Sevilla,6.69,1556,1.0,6.0,17(7)
Dominik Greif,Mallorca,6.69,2790,,,31
Rodrigo De Paul,Atletico,6.69,2114,3.0,5.0,23(11)
Arsen Zakharyan,Real Sociedad,6.69,72,1.0,,1(2)
Carlos Romero,Espanyol,6.69,2557,2.0,1.0,28(6)
Dani Parejo,Villarreal,6.69,2281,3.0,3.0,26(10)
Jon Martín,Real Sociedad,6.69,900,,1.0,6(7)
José María Giménez,Atletico,6.68,1997,,1.0,21(7)
Marc Roca,Real Betis,6.68,910,2.0,2.0,11(3)
Marc Bernal,Barcelona,6.68,244,,,3
Enzo Boyomo,Osasuna,6.68,2988,2.0,,33(1)
Jan Oblak,Atletico,6.68,3240,,,36
Axel Witsel,Atletico,6.68,848,,1.0,9(5)
Íñigo Ruíz de Galarreta,Athletic Club,6.68,1490,,4.0,18(8)
Fermín López,Barcelona,6.68,1247,6.0,5.0,12(16)
Sandro Ramírez,Las Palmas,6.68,2048,9.0,3.0,25(6)
Christantus Uche,Getafe,6.67,2506,4.0,6.0,30(3)
Mauro Arambarri,Getafe,6.67,2665,10.0,,31(4)
Juan Iglesias,Getafe,6.67,2892,,1.0,32(5)
Roberto Fernández,Espanyol,6.67,1508,6.0,,18(1)
Julen Agirrezabala,Athletic Club,6.67,1208,,,14
Lucas Vázquez,Real Madrid,6.67,2193,1.0,5.0,25(7)
Óscar Mingueza,Celta Vigo,6.66,2740,4.0,6.0,31(3)
Viktor Tsygankov,Girona,6.66,1922,2.0,5.0,23(4)
Wojciech Szczesny,Barcelona,6.66,1350,,,15
Carles Aleñá,Deportivo Alaves,6.66,1096,,2.0,13(1)
Dani Ceballos,Real Madrid,6.66,1219,,,15(8)
Juma Bah,Real Valladolid,6.66,865,,,10(2)
Giuliano Simeone,Atletico,6.66,1943,2.0,6.0,26(7)
Pau López,Girona,6.66,45,,,0(1)
Abde Ezzalzouli,Real Betis,6.66,1999,2.0,2.0,23(9)
Kiko Femenía,Villarreal,6.66,2232,,1.0,27(1)
Pablo Torre,Barcelona,6.66,309,3.0,1.0,4(6)
Mouctar Diakhaby,Valencia,6.66,652,2.0,,7(6)
Adrià Pedrosa,Sevilla,6.64,2305,1.0,1.0,27(4)
Pelayo Fernández,Rayo Vallecano,6.64,97,,,1(1)
Arnau Martínez,Girona,6.64,2628,2.0,2.0,30(2)
Beñat Prados,Athletic Club,6.63,1721,1.0,,21(9)
Dani Rodríguez,Mallorca,6.63,2177,4.0,7.0,26(11)
Yuri Berchiche,Athletic Club,6.63,2041,,2.0,22(8)
Pathé Ciss,Rayo Vallecano,6.62,2147,4.0,1.0,25(8)
Antonio Rüdiger,Real Madrid,6.62,2292,,,26(3)
Lucien Agoumé,Sevilla,6.62,2119,1.0,3.0,24(11)
César Azpilicueta,Atletico,6.62,879,1.0,,11(4)
Conor Gallagher,Atletico,6.62,1637,3.0,3.0,19(13)
Ibrahim Alani,Real Valladolid,6.62,159,,,1(2)
Ricardo Rodríguez,Real Betis,6.62,1281,,1.0,15(3)
Kirian Rodríguez,Las Palmas,6.62,1768,,3.0,21
Sergio González,Leganes,6.62,2964,2.0,,33(3)
Chidera Ejuke,Sevilla,6.61,960,2.0,1.0,9(16)
Joan Jordán,Deportivo Alaves,6.61,1416,5.0,2.0,15(10)
Matija Nastasic,Leganes,6.61,2113,1.0,,24(2)
Robert Navarro,Mallorca,6.61,1286,1.0,,15(8)
Óscar De Marcos,Athletic Club,6.61,1563,,4.0,17(9)
David Soria,Getafe,6.61,3420,,,38
Jasper Cillessen,Las Palmas,6.61,2337,,,27
Enzo Boyomo,Real Valladolid,6.61,270,,,3
Hamari Traoré,Real Sociedad,6.61,706,,1.0,9(2)
Renato Tapia,Leganes,6.61,2432,1.0,,28(6)
Igor Zubeldia,Real Sociedad,6.61,2274,,,27(1)
Álvaro García,Rayo Vallecano,6.61,2570,4.0,5.0,28(8)
Tanguy Nianzou,Sevilla,6.61,519,,,6
Nemanja Gudelj,Sevilla,6.6,2496,1.0,1.0,27(4)
Daley Blind,Girona,6.6,2779,,2.0,31(3)
Juan Soriano,Leganes,6.6,541,,,7
Hugo Álvarez,Celta Vigo,6.6,1572,4.0,3.0,16(10)
Selvi Clua,Girona,6.6,163,,,2(2)
Jonathan Bamba,Celta Vigo,6.59,815,,1.0,10(2)
Hugo Duro,Valencia,6.59,2173,11.0,2.0,25(6)
Diego López,Valencia,6.59,2760,8.0,5.0,35(3)
Álvaro Rodríguez,Getafe,6.59,848,2.0,,7(15)
Brahim Díaz,Real Madrid,6.59,1382,4.0,2.0,16(15)
Yarek Gasiorowski,Valencia,6.58,946,,,9(6)
Álex Muñoz,Las Palmas,6.58,1421,3.0,,18(3)
Aritz Arambarri,Leganes,6.58,178,,,2
Viti Rozada,Las Palmas,6.58,1982,,2.0,23(6)
Pep Chavarría,Rayo Vallecano,6.58,2584,,1.0,28(6)
Álex Remiro,Real Sociedad,6.58,3240,,,36
Sergio Carreira,Celta Vigo,6.58,1658,,4.0,19(4)
Pablo Fornals,Real Betis,6.58,1838,2.0,,22(4)
Seydouba Cissé,Leganes,6.58,2451,3.0,1.0,31(3)
Johan Mojica,Mallorca,6.58,2753,1.0,2.0,30(6)
Logan Costa,Villarreal,6.58,2586,2.0,1.0,28(4)
Andreas Christensen,Barcelona,6.57,252,,,2(3)
Alejandro Francés,Girona,6.57,1176,,,13(5)
Jesús Rodríguez,Real Betis,6.57,1120,2.0,,15(6)
Ilaix Moriba,Celta Vigo,6.57,2135,1.0,1.0,22(11)
Rui Silva,Real Betis,6.57,1350,,,15
Iñaki Peña,Barcelona,6.57,1394,,,15(1)
André Almeida,Valencia,6.57,1987,,4.0,24(10)
Mika Mármol,Las Palmas,6.56,2401,,1.0,27(3)
David López,Girona,6.56,2431,1.0,1.0,27(2)
Jorge de Frutos,Rayo Vallecano,6.56,2512,6.0,3.0,30(6)
Javi Rodríguez,Celta Vigo,6.56,2514,3.0,2.0,26(10)
Facundo Garcés,Deportivo Alaves,6.56,676,,,7(3)
Natan,Real Betis,6.56,2172,1.0,1.0,23(8)
Yvan Neyou,Leganes,6.56,2322,1.0,1.0,27(3)
Javi Puado,Espanyol,6.56,2989,12.0,4.0,35
Coba da Costa,Getafe,6.55,1012,1.0,1.0,12(7)
Domingos Duarte,Getafe,6.55,1861,1.0,,21(1)
Juanlu Sánchez,Sevilla,6.55,1725,4.0,4.0,18(14)
Koke,Atletico,6.55,1928,1.0,1.0,20(12)
Jesús Areso,Osasuna,6.55,3088,,3.0,35(1)
Jon Moncayola,Osasuna,6.54,2113,,,26(6)
Paulo Gazzaniga,Girona,6.54,3196,,,36
Aitor Paredes,Athletic Club,6.54,1815,3.0,,21(2)
Giorgi Mamardashvili,Valencia,6.54,3060,,,34
Iván Villar,Celta Vigo,6.54,360,,,4
Oliver McBurnie,Las Palmas,6.54,1839,3.0,6.0,20(14)
Yáser Asprilla,Girona,6.54,1403,3.0,1.0,15(12)
Dário Essugo,Las Palmas,6.54,1954,1.0,,25(2)
Diego Conde,Villarreal,6.54,1963,,1.0,22
Nahuel Molina,Atletico,6.54,1585,,3.0,17(13)
Ladislav Krejcí,Girona,6.54,2440,2.0,,28(1)
Luka Sucic,Real Sociedad,6.54,1797,1.0,1.0,21(8)
Cristhian Mosquera,Valencia,6.54,3320,1.0,,37
Iker Almena,Girona,6.54,46,,1.0,0(2)
Javi Guerra,Valencia,6.54,2594,3.0,3.0,31(5)
Dani Cárdenas,Rayo Vallecano,6.53,540,,,6
Frenkie de Jong,Barcelona,6.53,1140,2.0,2.0,9(17)
Carlos Domínguez,Celta Vigo,6.53,1182,,,13(6)
Abdel Abqar,Deportivo Alaves,6.53,2468,,1.0,29
Stefan Bajcetic,Las Palmas,6.53,977,1.0,,12(2)
Djibril Sow,Sevilla,6.53,2072,2.0,1.0,24(6)
Pacha Espino,Rayo Vallecano,6.52,833,,1.0,9(7)
Adnan Januzaj,Las Palmas,6.52,591,2.0,1.0,5(13)
Adam Aznou,Real Valladolid,6.52,876,,,10(3)
Dinko Horkas,Las Palmas,6.52,1084,,,11(2)
Borja Iglesias,Celta Vigo,6.52,1967,11.0,3.0,24(13)
Alfon González,Celta Vigo,6.52,1373,5.0,2.0,14(12)
Unai López,Rayo Vallecano,6.52,1722,3.0,1.0,23(9)
Thierry Correia,Valencia,6.52,771,,,9(2)
Brais Méndez,Real Sociedad,6.52,1540,3.0,2.0,19(8)
Youssouf Sabaly,Real Betis,6.52,1590,,1.0,20(2)
Copete,Mallorca,6.52,1523,,,16(9)
Javi Muñoz,Las Palmas,6.51,2590,1.0,3.0,28(7)
Vicente Guaita,Celta Vigo,6.51,3060,,,34
Pepelu,Valencia,6.51,1734,2.0,2.0,18(16)
Alfonso Pedraza,Villarreal,6.51,454,,2.0,4(8)
Manu Morlanes,Mallorca,6.51,1341,,,15(8)
Gorka Guruzeta,Athletic Club,6.51,1845,7.0,2.0,21(15)
Jesús Vallejo,Real Madrid,6.51,136,,1.0,1(3)
Sergi Altimira,Real Betis,6.51,1978,,1.0,22(10)
Lucas Rosa,Real Valladolid,6.51,1890,,1.0,21
Antonio Sivera,Deportivo Alaves,6.5,2812,,,32
Suso,Sevilla,6.5,600,,2.0,4(12)
Abel Bretones,Osasuna,6.5,2068,2.0,,20(15)
Juanma Herzog,Las Palmas,6.5,1316,,,15(4)
Alex Král,Espanyol,6.5,2713,,1.0,29(8)
Aitor Ruibal,Real Betis,6.5,1311,1.0,3.0,13(16)
Iván Sánchez,Real Valladolid,6.5,1394,2.0,1.0,11(21)
Kike Pérez,Real Valladolid,6.5,1199,2.0,,14(5)
Adrián Pica,Deportivo Alaves,6.5,496,,,5(4)
Omar Mascarell,Mallorca,6.49,1989,1.0,,21(11)
Scott McKenna,Las Palmas,6.49,2467,,,28(1)
Fran Vieites,Real Betis,6.49,360,,,4
Óscar Rodríguez,Leganes,6.49,1325,1.0,4.0,12(17)
Sergio Camello,Rayo Vallecano,6.48,1140,3.0,2.0,14(9)
Pablo Durán,Celta Vigo,6.48,1392,4.0,4.0,15(12)
Gavi,Barcelona,6.48,1085,1.0,1.0,14(12)
Antonio Blanco,Deportivo Alaves,6.48,2737,,1.0,32(3)
Fran Beltrán,Celta Vigo,6.48,2431,2.0,1.0,29(5)
Aritz Elustondo,Real Sociedad,6.48,1455,,,16(6)
Umar Sadiq,Valencia,6.47,825,5.0,,9(7)
Vitor Roque,Real Betis,6.47,1238,4.0,,14(8)
Selim Amallah,Real Valladolid,6.47,1388,3.0,1.0,18(6)
Juanpe,Girona,6.47,725,,,8(4)
Fer López,Celta Vigo,6.47,669,2.0,,7(10)
Marc-André ter Stegen,Barcelona,6.46,677,,,8
Javi Hernández,Leganes,6.46,2391,2.0,1.0,27(4)
Toni Martínez,Deportivo Alaves,6.46,1007,4.0,,9(19)
Jorge Herrando,Osasuna,6.46,1364,1.0,,15(3)
Albert Sambi Lokonga,Sevilla,6.46,1474,,2.0,16(6)
Mikel Oyarzabal,Real Sociedad,6.46,2263,9.0,3.0,28(7)
Adrià Alti,Leganes,6.45,1636,,,19(3)
Carles Pérez,Getafe,6.45,1432,3.0,,15(12)
Álvaro Tejero,Espanyol,6.45,1235,1.0,4.0,13(15)
Donny van de Beek,Girona,6.45,1426,2.0,2.0,16(10)
Manu Sánchez,Deportivo Alaves,6.45,2641,1.0,,30(3)
Williot Swedberg,Celta Vigo,6.44,1351,4.0,5.0,15(17)
Romain Perraud,Real Betis,6.44,1999,2.0,2.0,22(6)
Carlos Martín,Deportivo Alaves,6.44,1336,2.0,2.0,16(10)
Iago Parente,Real Valladolid,6.44,72,,,1
Andy Pelmard,Las Palmas,6.44,205,,,2(2)
Cenk Özkacar,Real Valladolid,6.44,756,,,8(3)
Pedro Díaz,Rayo Vallecano,6.44,1207,3.0,,12(14)
Aihen Muñoz,Real Sociedad,6.44,1101,,,13(8)
Mikel Vesga,Athletic Club,6.43,983,,,10(15)
Pau Navarro,Villarreal,6.43,918,,,8(9)
Yoel Lago,Celta Vigo,6.43,584,,1.0,7(1)
Aleksandar Sedlar,Deportivo Alaves,6.43,594,,,7(2)
Gerard Martín,Barcelona,6.43,1033,1.0,3.0,11(17)
Enric Franquesa,Leganes,6.43,615,1.0,,7(5)
Luis Pérez,Real Valladolid,6.43,2558,,,28(2)
Jon Guridi,Deportivo Alaves,6.43,2098,3.0,1.0,27(6)
Juan Bernat,Getafe,6.42,702,,1.0,9(5)
Jofre Carreras,Espanyol,6.42,2177,3.0,3.0,26(11)
Raúl Albiol,Villarreal,6.42,1189,,,14(1)
Arthur,Girona,6.42,943,,,10(5)
Maroan Sannadi,Athletic Club,6.42,752,1.0,1.0,7(9)
Justin Smith,Espanyol,6.42,210,,,3(2)
Djené Dakonam,Getafe,6.41,2556,,,31
Karl Hein,Real Valladolid,6.41,2790,,,31
Pablo Marín,Real Sociedad,6.41,1238,1.0,2.0,14(9)
Daley Sinkgraven,Las Palmas,6.41,91,,,1(1)
Cristhian Stuani,Girona,6.41,1058,11.0,2.0,6(26)
Pol Lozano,Espanyol,6.41,1961,,1.0,27(3)
José Campaña,Las Palmas,6.41,1198,,3.0,16(10)
Javi Sánchez,Real Valladolid,6.41,2033,2.0,,25
Ørjan Nyland,Sevilla,6.41,2674,,,30
Adrián,Real Betis,6.41,1712,,,21
Óscar Valentín,Rayo Vallecano,6.4,1833,,,19(16)
Ander Guevara,Deportivo Alaves,6.4,1949,,1.0,20(13)
Isaac Romero,Sevilla,6.39,2170,4.0,2.0,26(5)
Ansu Fati,Barcelona,6.39,233,,,3(3)
Assane Diao,Real Betis,6.39,271,1.0,2.0,2(8)
Anuar Tuhami,Real Valladolid,6.39,1730,2.0,,21(5)
Reinildo Mandava,Atletico,6.39,936,,,10(9)
Manu Fuster,Las Palmas,6.39,992,2.0,1.0,8(20)
Adama Boiro,Athletic Club,6.39,1105,,,13(5)
José Gragera,Espanyol,6.39,572,,,7(3)
Fernando Calero,Espanyol,6.38,706,1.0,,6(15)
Álvaro García Pascual,Sevilla,6.38,410,1.0,,4(4)
Ferland Mendy,Real Madrid,6.38,1008,,1.0,12(2)
Rodrigo Riquelme,Atletico,6.38,509,,1.0,4(12)
Héctor Fort,Barcelona,6.37,579,,,5(12)
Jesús Vázquez,Valencia,6.37,920,,,10(9)
Hugo Sotelo,Celta Vigo,6.37,1259,,,15(9)
Jon Pacheco,Real Sociedad,6.37,854,,,9(5)
James Rodríguez,Rayo Vallecano,6.37,136,,,1(5)
Luken Beitia,Real Sociedad,6.37,7,,,0(1)
Bertug Yildirim,Getafe,6.37,1090,1.0,,14(8)
Dimitri Foulquier,Valencia,6.37,2299,,1.0,25(7)
Arnaut Danjuma,Girona,6.37,1336,2.0,,15(10)
Jailson,Celta Vigo,6.37,613,,,6(7)
Munir El Haddadi,Leganes,6.36,858,4.0,,10(15)
Stanko Juric,Real Valladolid,6.36,1735,,,19(7)
Stanis Idumbo,Sevilla,6.36,280,1.0,1.0,3(11)
Chimy Ávila,Real Betis,6.36,672,2.0,,6(13)
Aingeru Olabarrieta,Athletic Club,6.36,55,,,1
Toni Lato,Mallorca,6.36,618,,,7(7)
Tajon Buchanan,Villarreal,6.36,414,1.0,2.0,4(9)
Cyle Larin,Mallorca,6.35,1775,7.0,2.0,21(11)
Adri Embarba,Rayo Vallecano,6.35,1609,1.0,1.0,18(17)
Antoniu Roca,Espanyol,6.35,1024,,1.0,13(13)
Bojan Miovski,Girona,6.35,878,2.0,1.0,12(5)
Iván Martín,Girona,6.35,2045,1.0,1.0,24(8)
Kike Barja,Osasuna,6.35,312,,1.0,3(12)
Damián Rodríguez,Celta Vigo,6.35,926,,,10(7)
Borja Mayoral,Getafe,6.35,1106,5.0,1.0,7(17)
Siebe Van der Heyden,Mallorca,6.35,96,,,1(1)
Jon Olasagasti,Real Sociedad,6.34,851,1.0,1.0,7(15)
Gonzalo García,Real Madrid,6.34,53,,1.0,0(3)
Valentín Barco,Sevilla,6.34,287,,,3(4)
Javi López,Real Sociedad,6.34,1938,,,21(8)
Randy Nteka,Rayo Vallecano,6.34,1138,3.0,,16(8)
Marcos André,Real Valladolid,6.34,1193,1.0,2.0,14(8)
Franco Cervi,Celta Vigo,6.34,274,,,4(3)
Brian Oliván,Espanyol,6.34,1017,,1.0,12(5)
Darko Brasanac,Leganes,6.34,1612,1.0,2.0,15(15)
Carlos Protesoni,Deportivo Alaves,6.34,480,1.0,1.0,7(12)
Florian Grillitsch,Real Valladolid,6.34,625,,,7(6)
Pablo Ibáñez,Osasuna,6.34,1292,1.0,1.0,13(15)
Pau Cabanes,Villarreal,6.34,156,1.0,,0(10)
Tasos Douvikas,Celta Vigo,6.33,692,3.0,1.0,6(14)
Jesús Navas,Sevilla,6.33,416,1.0,,3(12)
Juan Bernat,Villarreal,6.33,205,,1.0,1(9)
Peio Canales,Athletic Club,6.33,255,,,2(6)
Takuma Asano,Mallorca,6.33,1060,2.0,1.0,13(8)
Íñigo Lekue,Athletic Club,6.33,770,,,8(8)
Ángel Correa,Atletico,6.32,785,4.0,1.0,3(28)
Willy Kambwala,Villarreal,6.32,1116,,,12(7)
Mihailo Ristic,Celta Vigo,6.32,432,,1.0,6(4)
Iván Balliu,Rayo Vallecano,6.32,1191,,,12(13)
Nabil Aberdin,Getafe,6.32,263,,,4(3)
Mateu Morey,Mallorca,6.32,740,,,9(8)
Gerard Gumbau,Rayo Vallecano,6.32,845,,1.0,7(15)
Duk,Leganes,6.32,170,,,1(9)
Mario Maroto,Real Valladolid,6.32,63,,1.0,0(2)
Álex Sola,Getafe,6.31,1037,,1.0,13(6)
Arkaitz Mariezkurrena,Real Sociedad,6.31,236,2.0,,1(8)
Juanmi Latasa,Real Valladolid,6.31,1393,3.0,,14(14)
Abel Ruiz,Girona,6.31,1358,4.0,,17(6)
David Alaba,Real Madrid,6.31,317,,,4(3)
Juan Cruz,Osasuna,6.31,1500,,,19(6)
Allan Nyom,Getafe,6.31,886,1.0,2.0,11(10)
Oriol Romeu,Girona,6.31,1359,,,17(8)
Ander Herrera,Athletic Club,6.31,268,,,2(6)
Ander Barrenetxea,Real Sociedad,6.31,1263,1.0,3.0,14(16)
Moussa Diarra,Deportivo Alaves,6.3,1863,,,20(6)
Irvin Cardona,Espanyol,6.3,600,1.0,1.0,5(11)
Denis Suárez,Villarreal,6.3,603,1.0,1.0,7(14)
Antonio Sánchez,Mallorca,6.3,1388,,,12(21)
Jon Magunazelaia,Real Sociedad,6.3,6,,,0(2)
