Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Willian PachoPSG,Desconocido,6.88,2131,,1.0,23(5)
Yahia Fofana,Angers,6.88,2970,,,33
Wilfried Singo,Monaco,6.87,2093,1.0,2.0,23(4)
Aron Dønnum,Toulouse,6.87,2698,2.0,2.0,31(1)
Gideon Mensah,Auxerre,6.87,2284,,1.0,26(3)
Douglas Augusto,Nantes,6.87,2317,4.0,2.0,28
Fabián RuizPSG,Desconocido,6.87,1923,4.0,5.0,21(9)
Hákon Haraldsson,Lille,6.87,1767,5.0,3.0,21(4)
Caio Henrique,Monaco,6.87,1933,,6.0,21(6)
Alidu Seidu,Rennes,6.85,807,,,10(1)
Djaoui Cissé,Rennes,6.84,1130,1.0,,14
Gonçalo RamosPSG,Desconocido,6.84,1064,10.0,3.0,12(10)
Arnaud Kalimuendo,Rennes,6.84,2592,17.0,3.0,31(2)
Gabriel Suazo,Toulouse,6.84,2161,,6.0,23(7)
Hervé Koffi,Lens,6.83,450,,,5
Marshall Munetsi,Reims,6.83,1694,4.0,2.0,19
Azor Matusiwa,Rennes,6.83,2079,1.0,3.0,23(6)
Ali Abdi,Nice,6.83,1398,5.0,2.0,17(8)
Lucas Perri,Lyon,6.82,2970,,,33
Gift Orban,Lyon,6.81,186,2.0,,2(1)
Baptiste Santamaría,Nice,6.81,932,,,11(2)
Alexsandro Ribeiro,Lille,6.81,2700,1.0,1.0,30
Tanguy Ndombélé,Nice,6.81,1134,1.0,2.0,12(6)
Pierre Lees-Melou,Brest,6.81,1530,2.0,2.0,17(3)
Anthony Rouault,Rennes,6.8,973,,,11
Leonardo Balerdi,Marseille,6.8,2276,,,27
Mohammed Salisu,Monaco,6.8,1021,1.0,,11(4)
Lucas StassinSaint-,Etienne,6.79,1897,12.0,4.0,23(5)
Julien Le Cardinal,Brest,6.79,1379,,1.0,15(1)
Adrien Truffert,Rennes,6.79,2755,2.0,2.0,31(2)
Issa Soumaré,Le Havre,6.78,1905,5.0,4.0,21(8)
Brendan Chardonnet,Brest,6.78,2417,1.0,,27
Al Musrati,Monaco,6.78,382,1.0,1.0,3(7)
Eliesse Ben Seghir,Monaco,6.77,1753,6.0,3.0,19(14)
Jonathan Gradit,Lens,6.77,2116,,,24(1)
Lassine Sinayoko,Auxerre,6.77,2308,5.0,8.0,25(9)
Pierre EkwahSaint-,Etienne,6.77,2579,1.0,,29
Keito Nakamura,Reims,6.77,2662,11.0,2.0,31(1)
Mory Gbane,Reims,6.77,1126,,1.0,13
Abdoulaye Ndiaye,Brest,6.77,1712,1.0,,19(3)
Milan SkriniarPSG,Desconocido,6.77,381,,,4(1)
Malick Fofana,Lyon,6.76,1587,5.0,4.0,16(13)
Ismaily,Lille,6.76,907,,1.0,10(6)
Vincent Sierro,Toulouse,6.76,2410,5.0,1.0,27(2)
Ruben Aguilar,Lens,6.76,1130,1.0,2.0,13(3)
Kenny Lala,Brest,6.76,2686,3.0,2.0,29(1)
Brice Samba,Lens,6.76,1350,,,15
Cédric Kipré,Reims,6.76,2192,,1.0,26(2)
Gautier Lloris,Le Havre,6.75,2770,2.0,1.0,31
Romain Del Castillo,Brest,6.75,1262,6.0,4.0,14(12)
Abdoulaye Touré,Le Havre,6.75,2331,10.0,1.0,26(2)
Thomas Meunier,Lille,6.75,1926,2.0,,21(9)
Himad Abdelli,Angers,6.75,2849,6.0,1.0,32
Joshua King,Toulouse,6.75,1683,6.0,3.0,21(7)
Clinton Mata,Lyon,6.75,2370,,4.0,27(2)
Yanis Zouaoui,Le Havre,6.75,973,,2.0,9(8)
Warren Zaïre-EmeryPSG,Desconocido,6.75,2053,1.0,2.0,23(6)
Ismaël Bennacer,Marseille,6.75,652,,2.0,8(4)
Yann Gboho,Toulouse,6.75,2343,5.0,4.0,27(4)
Félix Lemaréchal,Strasbourg,6.74,1784,4.0,3.0,20(7)
Joseph Okumu,Reims,6.74,1701,1.0,,20(2)
BeraldoPSG,Desconocido,6.74,2011,1.0,,22(3)
Lorenz Assignon,Rennes,6.74,2363,3.0,4.0,27(5)
Christopher Opéri,Le Havre,6.74,1170,,2.0,13
Valentin Rongier,Marseille,6.74,1564,3.0,1.0,17(8)
Duje Caleta-Car,Lyon,6.73,1585,1.0,,17(2)
Bafodé Diakité,Lille,6.73,2767,4.0,1.0,31
Kévin Danois,Auxerre,6.73,1459,,,16(6)
Sebastian Nanasi,Strasbourg,6.73,2124,6.0,4.0,26(5)
Matthis Abline,Nantes,6.73,2789,9.0,2.0,33(1)
Arnaud Nordin,Montpellier,6.73,1172,4.0,1.0,14(2)
Rasmus Nicolaisen,Toulouse,6.73,624,,1.0,7
Clément Akpa,Auxerre,6.72,2495,,1.0,29(2)
Lucas Chevalier,Lille,6.72,3060,,,34
Florent Hanin,Angers,6.72,2679,1.0,2.0,31(2)
Ainsley Maitland-Niles,Lyon,6.71,1978,1.0,4.0,20(12)
Amir Murillo,Marseille,6.71,2437,1.0,3.0,27(3)
Gerónimo Rulli,Marseille,6.71,3060,,,34
Rémy Cabella,Lille,6.71,1012,1.0,2.0,12(11)
Morgan Sanson,Nice,6.7,236,3.0,,3(3)
Geoffrey Kondogbia,Marseille,6.7,2021,,,22(3)
Amine Harit,Marseille,6.7,522,2.0,4.0,8(5)
Mathias Pereira Lage,Brest,6.7,1574,2.0,7.0,18(11)
Saïdou Sow,Nantes,6.7,800,1.0,,9
Habib Diarra,Strasbourg,6.7,2357,4.0,5.0,27(3)
Djibril Sidibé,Toulouse,6.69,2106,,3.0,24(4)
Leo Østigård,Rennes,6.69,1228,1.0,,14(2)
Téji Savanier,Montpellier,6.69,2367,2.0,5.0,27(4)
Mohamed Abdelmonem,Nice,6.68,856,,,10(2)
Moussa Niakhaté,Lyon,6.68,2725,,,30(1)
Beres OwusuSaint-,Etienne,6.68,90,,,1
Takumi Minamino,Monaco,6.68,2246,6.0,3.0,27(4)
Haris Belkebla,Angers,6.68,1795,,1.0,21(1)
Jean-Eudes Aholou,Angers,6.67,1978,2.0,,26
Josué Casimir,Le Havre,6.66,2007,4.0,3.0,23(4)
Jordan Lefort,Angers,6.66,3060,,1.0,34
Amadou Koné,Reims,6.66,1300,,,17(7)
Valentin Atangana,Reims,6.65,2867,1.0,,33(1)
Senny MayuluPSG,Desconocido,6.65,802,2.0,2.0,8(12)
Facundo Medina,Lens,6.65,2547,,1.0,29
Justin Bourgault,Brest,6.65,123,1.0,,2
Léo PétrotSaint-,Etienne,6.65,2637,,3.0,29(2)
Yaya Fofana,Reims,6.65,638,1.0,1.0,8(4)
Gabriel Osho,Auxerre,6.65,1657,1.0,,20
Gianluigi DonnarummaPSG,Desconocido,6.64,2092,,,24
Sinaly Diomandé,Auxerre,6.64,1946,3.0,2.0,22(1)
Mamadou Sarr,Strasbourg,6.64,2368,,1.0,27
Breel Embolo,Monaco,6.64,1845,6.0,4.0,19(10)
Mark McKenzie,Toulouse,6.64,2498,1.0,1.0,29(1)
Junior Mwanga,Le Havre,6.63,954,1.0,2.0,11
Sofiane Diop,Nice,6.63,1050,6.0,4.0,8(20)
Gautier LarsonneurSaint-,Etienne,6.63,3060,,,34
Farid El Melali,Angers,6.63,1905,2.0,3.0,22(10)
Mohamed-Ali Cho,Nice,6.63,1639,3.0,4.0,21(6)
Mitchel Bakker,Lille,6.63,1140,3.0,2.0,14(10)
Louis Leroux,Nantes,6.62,814,2.0,1.0,8(8)
Kamory Doumbia,Brest,6.62,1318,3.0,2.0,13(17)
Dante,Nice,6.62,1967,,,21(4)
Kazeem Olaigbe,Rennes,6.61,296,,2.0,3(7)
Kévin PedroSaint-,Etienne,6.61,9,,,0(1)
Goduine Koyalipou,Lens,6.61,895,4.0,,12(3)
Matias Fernandez-Pardo,Lille,6.61,1065,4.0,2.0,12(10)
Irvin CardonaSaint-,Etienne,6.6,1074,5.0,3.0,13(2)
Nicolas Pallois,Nantes,6.6,2020,,2.0,23(3)
Jhoanner Chávez,Lens,6.6,600,1.0,,7(3)
Chuba Akpom,Lille,6.6,639,3.0,1.0,6(8)
Elisha Owusu,Auxerre,6.6,2356,1.0,3.0,28
Sergio Akieme,Reims,6.6,2526,2.0,3.0,29(1)
Moïse Bombito,Nice,6.6,2195,,,25(2)
Osame Sahraoui,Lille,6.6,1286,3.0,3.0,10(20)
Georges Mikautadze,Lyon,6.6,1433,11.0,6.0,13(21)
Massadio Haïdara,Brest,6.59,1682,,,20(2)
Ki-Jana Hoever,Auxerre,6.59,2142,1.0,2.0,26(4)
Mousa Tamari,Montpellier,6.58,1119,2.0,1.0,12(3)
Matvey SafonovPSG,Desconocido,6.58,878,,,9(1)
Florian Sotoca,Lens,6.58,1802,1.0,1.0,22(9)
Romain Faivre,Brest,6.58,900,3.0,2.0,10(10)
Ousmane Camara,Angers,6.58,253,,,3
Francis Coquelin,Nantes,6.58,223,1.0,1.0,3(3)
Alban Lafont,Nantes,6.58,1080,,,12
Ismaël Doukouré,Strasbourg,6.58,2647,1.0,1.0,31
Rares Ilie,Nice,6.58,11,,,0(2)
Thiago Almada,Lyon,6.57,949,1.0,4.0,9(7)
Anass Zaroury,Lens,6.57,1409,2.0,2.0,16(12)
Deiver Machado,Lens,6.57,1806,1.0,4.0,20(7)
Badredine Bouanani,Nice,6.57,1094,3.0,3.0,11(15)
Luck Zogbé,Brest,6.57,637,,,7(6)
Mathieu Gorgelin,Le Havre,6.57,1440,,,16
Radoslaw Majecki,Monaco,6.57,1350,,,15
Marco Bizot,Brest,6.57,2880,,,32
Christian Mawissa,Monaco,6.57,1502,,,17(5)
Anthony Lopes,Nantes,6.57,1564,,,18
Albert Grønbæk,Rennes,6.56,819,2.0,1.0,9(7)
Christopher Wooh,Rennes,6.56,1459,,,17(3)
Carlens Arcus,Angers,6.56,2054,,1.0,25(3)
Ernest Nuamah,Lyon,6.56,1056,3.0,1.0,13(10)
Mikayil Faye,Rennes,6.56,693,,,7(4)
Saïd Benrahma,Lyon,6.56,737,1.0,3.0,9(4)
Mickaël NadéSaint-,Etienne,6.56,2305,1.0,2.0,25(1)
Hans Hateboer,Rennes,6.56,1681,,,18(8)
Randal Kolo MuaniPSG,Desconocido,6.55,351,2.0,1.0,2(8)
Zakaria Aboukhlal,Toulouse,6.55,1910,7.0,2.0,22(4)
Abner Vinícius,Lyon,6.55,1091,1.0,1.0,12(7)
Tino Kadewere,Nantes,6.55,513,1.0,2.0,6(6)
Soungoutou Magassa,Monaco,6.55,1025,,1.0,12(9)
Quentin Merlin,Marseille,6.55,1602,1.0,3.0,21(6)
Jérémie Boga,Nice,6.55,1055,1.0,1.0,12(9)
Gabriel Gudmundsson,Lille,6.55,1788,2.0,,20(10)
Akor Adams,Montpellier,6.54,1080,3.0,1.0,13(2)
Arouna Sangante,Le Havre,6.54,1251,3.0,,16
Johann Lepenant,Nantes,6.54,2055,2.0,1.0,23(6)
Mostafa Mohamed,Nantes,6.54,1247,5.0,,11(19)
Tom Louchet,Nice,6.54,767,1.0,,7(15)
Jordan James,Rennes,6.54,1181,,1.0,14(9)
Philipp Köhn,Monaco,6.54,1710,,,19
Kelvin Amian,Nantes,6.53,2165,1.0,,23(7)
Nampalys Mendy,Lens,6.53,590,,1.0,7(3)
Saël Kumbedi,Lyon,6.53,956,,,12(2)
Nemanja Matic,Lyon,6.53,2025,,1.0,25(4)
Amine Gouiri,Rennes,6.53,1036,3.0,2.0,11(8)
Seko Fofana,Rennes,6.53,846,1.0,1.0,9(7)
Pablo Rosario,Nice,6.53,1775,3.0,1.0,21(8)
Koka,Le Havre,6.52,854,3.0,1.0,10(6)
Modibo Sagnan,Montpellier,6.52,2145,2.0,,24(3)
Sam Amo-Ameyaw,Strasbourg,6.52,319,2.0,,3(6)
Lucas HernándezPSG,Desconocido,6.52,876,,,10(6)
Ulisses Garcia,Marseille,6.52,931,2.0,2.0,10(10)
Rabby Nzingoula,Montpellier,6.52,1697,1.0,,20(7)
Jean-Charles Castelletto,Nantes,6.51,2623,,,30
Ngal'ayel Mukau,Lille,6.51,1194,,1.0,14(8)
Tanner Tessmann,Lyon,6.51,1230,1.0,,13(12)
Nicolas Cozza,Nantes,6.51,2052,1.0,,23(4)
Florian TardieuSaint-,Etienne,6.51,1251,2.0,4.0,13(11)
Rémy Labeau Lascary,Lens,6.51,635,2.0,1.0,6(8)
Dennis AppiahSaint-,Etienne,6.5,2126,,1.0,22(7)
Maxence Caqueret,Lyon,6.5,571,,,6(3)
Jordan Siebatcheu,Reims,6.5,384,1.0,,6(1)
Andy Diouf,Lens,6.5,2236,1.0,2.0,27(7)
Folarin Balogun,Monaco,6.5,613,4.0,,7(6)
Jonathan Rowe,Marseille,6.5,795,3.0,3.0,6(22)
Ayyoub Bouaddi,Lille,6.49,1149,,1.0,11(13)
Aïssa Mandi,Lille,6.49,1737,,,20(4)
Nikola Maksimovic,Montpellier,6.49,583,,,7
Sorba Thomas,Nantes,6.49,1327,1.0,3.0,15(10)
Emmanuel Biumla,Angers,6.49,1335,1.0,,15(2)
Soumaïla Coulibaly,Brest,6.49,438,,,5(2)
Yassine Kechta,Le Havre,6.49,2111,2.0,,25(6)
Abdallah Sima,Brest,6.49,1239,7.0,2.0,14(13)
Jean-Kévin Duverne,Nantes,6.48,540,,,7(2)
Derek Cornelius,Marseille,6.48,1424,,,17(4)
Ismaël Koné,Rennes,6.48,464,2.0,1.0,4(9)
Mama Baldé,Brest,6.48,1148,2.0,3.0,12(15)
Estéban Lepaul,Angers,6.48,1629,9.0,,18(10)
Aboubakar Nagida,Rennes,6.47,431,2.0,,4(9)
Warren Kamanzi,Toulouse,6.47,1020,1.0,1.0,11(13)
Yoram ZaguePSG,Desconocido,6.47,184,,,2(2)
Antoine Mendy,Nice,6.47,820,,,8(10)
M'Bala Nzola,Lens,6.47,1466,6.0,1.0,16(5)
Jordan Teze,Monaco,6.46,570,1.0,,8(8)
Angelo Fulgini,Lens,6.46,1044,1.0,1.0,11(12)
Aurélio Buta,Reims,6.46,1978,,1.0,24(3)
Jaydee Canvot,Toulouse,6.45,1106,,,12(6)
Loïc Négo,Le Havre,6.45,2463,,,28(3)
Rafik Messali,Toulouse,6.45,454,,1.0,5(8)
Jordan Veretout,Lyon,6.45,1556,2.0,,19(8)
Angel Gomes,Lille,6.45,740,1.0,1.0,10(4)
André Gomes,Lille,6.45,1283,,,16(4)
Enzo Tchato,Montpellier,6.45,1903,,,21(6)
Mousa Tamari,Rennes,6.45,568,1.0,,7(4)
Axel TapePSG,Desconocido,6.45,180,,,2
Benjamin Lecomte,Montpellier,6.44,2700,,,30
Neal Maupay,Marseille,6.44,1045,4.0,4.0,13(9)
Arthur Desmas,Le Havre,6.44,1620,,,18
Yoann Salmier,Le Havre,6.43,798,,,9(4)
Ibrahim MbayePSG,Desconocido,6.43,337,1.0,1.0,4(5)
Pedro Chirivella,Nantes,6.43,2363,,2.0,28(2)
Andrew Omobamidele,Strasbourg,6.43,537,,,6(4)
Kiki Kouyaté,Montpellier,6.43,755,,,8(3)
Lilian Raolisoa,Angers,6.43,1315,,3.0,14(15)
Elye Wahi,Marseille,6.42,577,3.0,1.0,7(6)
Cédric Hountondji,Angers,6.42,270,,,3
Lasso Coulibaly,Auxerre,6.42,41,1.0,,0(3)
Oumar Diakité,Reims,6.42,1641,4.0,1.0,20(6)
Marwann N'ZuziSaint-,Etienne,6.42,127,,,2
Hugo Magnetti,Brest,6.41,2331,1.0,,27(5)
Dylan BatubinsikaSaint-,Etienne,6.41,2017,1.0,,22(3)
Benjamin BouchouariSaint-,Etienne,6.41,1775,1.0,,20(5)
Hamzat Ojediran,Lens,6.41,401,1.0,,1(16)
Daler Kuzyaev,Le Havre,6.4,564,1.0,,6(6)
Mahamadou Diawara,Le Havre,6.4,581,,1.0,6(9)
Rayan Raveloson,Auxerre,6.4,721,1.0,,7(6)
Louis MoutonSaint-,Etienne,6.4,1045,,1.0,12(12)
Mamadou Diakhon,Reims,6.4,843,2.0,1.0,5(23)
Antoine Joujou,Le Havre,6.4,934,,2.0,9(17)
Noham KamaraPSG,Desconocido,6.39,76,,,0(2)
Timothée Pembélé,Le Havre,6.39,1110,1.0,,12(8)
Zinedine Ferhat,Angers,6.39,842,2.0,,8(16)
Jordan Amavi,Brest,6.39,794,,,8(3)
Abdoulaye Bamba,Angers,6.38,1511,,,16(3)
Augustine BoakyeSaint-,Etienne,6.38,735,3.0,,8(9)
Tanguy Coulibaly,Montpellier,6.38,1488,3.0,,17(8)
Glen Kamara,Rennes,6.38,662,,1.0,8(5)
Baptiste Santamaría,Rennes,6.38,480,,1.0,5(5)
Guillaume Restes,Toulouse,6.38,2545,,1.0,29
André Ayew,Le Havre,6.38,1451,4.0,1.0,15(12)
Han-Noah Massengo,Auxerre,6.38,1047,,,11(6)
Ado Onaiwu,Auxerre,6.37,947,4.0,1.0,9(22)
Malang Sarr,Lens,6.37,1383,,,15(6)
Grégoire Coudert,Brest,6.37,180,,,2
Théo Sainte-Luce,Montpellier,6.37,1018,1.0,,11(5)
Ibrahim Salah,Brest,6.36,355,1.0,1.0,4(8)
Ümit Akdag,Toulouse,6.36,503,,,6(3)
Youssoufa Moukoko,Nice,6.36,202,2.0,1.0,2(9)
Rassoul Ndiaye,Le Havre,6.36,1056,1.0,,11(16)
Plamedi Nsingi,Nantes,6.36,16,,,0(1)
Issiaga Sylla,Montpellier,6.36,1160,1.0,,15(4)
Hiroki Sekine,Reims,6.36,884,,,9(6)
Frank Magri,Toulouse,6.36,1514,5.0,1.0,17(14)
Marcus Coco,Nantes,6.36,953,,1.0,10(10)
Abakar Sylla,Strasbourg,6.35,948,1.0,,10(11)
Jim Allevinah,Angers,6.35,1770,1.0,3.0,23(5)
Malcolm Jeng,Reims,6.35,108,,,2(1)
Becir Omeragic,Montpellier,6.34,1803,,,21(1)
John Patrick,Reims,6.34,545,,,5(8)
Theo Bair,Auxerre,6.34,935,2.0,1.0,11(18)
Kjetil Haug,Toulouse,6.34,497,,,5(1)
Mathieu CafaroSaint-,Etienne,6.33,733,1.0,,9(6)
Yassin Belkhdim,Angers,6.33,1521,1.0,1.0,16(13)
George Ilenikhena,Monaco,6.33,708,3.0,2.0,6(17)
Fodé Ballo-Touré,Le Havre,6.33,596,,,9(1)
Hianga'a Mbock,Brest,6.33,20,,,0(1)
Robinio Vaz,Marseille,6.33,74,,,0(2)
Khalil Fayad,Montpellier,6.33,1026,,,10(10)
Lucas Mincarelli,Montpellier,6.33,716,1.0,,8(2)
Amar Dedic,Marseille,6.32,312,,1.0,2(8)
Fabien Centonze,Nantes,6.32,263,,,3(4)
Steve Mandanda,Rennes,6.32,1487,,,17(1)
Henrik Meister,Rennes,6.32,59,1.0,,0(4)
Edimilson Fernandes,Brest,6.32,1103,,1.0,12(7)
Ismaël Koné,Marseille,6.32,361,,,3(5)
Oussama Targhalline,Le Havre,6.32,995,,,12(2)
Niklas Schmidt,Toulouse,6.32,200,,1.0,2(7)
Terem Moffi,Nice,6.31,55,1.0,,0(5)
Paul Joly,Auxerre,6.31,1002,,1.0,10(16)
Nicolas Pays,Montpellier,6.31,447,,,4(5)
Joris Chotard,Montpellier,6.31,1899,1.0,,23(3)
Luiz Felipe,Marseille,6.31,122,,,2(2)
Bilal Nadir,Marseille,6.31,382,1.0,,5(10)
Eliot Matazo,Monaco,6.31,68,,,1(2)
Assane Dioussé,Auxerre,6.31,661,,,7(10)
Mohamed Meïté,Rennes,6.31,537,2.0,,5(7)
Andrés Gómez,Rennes,6.3,373,3.0,,2(15)
Yunis AbdelhamidSaint-,Etienne,6.29,1032,,,11(5)
Wesley Saïd,Lens,6.29,905,3.0,,11(13)
Thibault De Smet,Reims,6.29,190,,,2(3)
Mamadou Coulibaly,Monaco,6.29,7,,,0(1)
Théo Pellenard,Auxerre,6.29,43,,,0(2)
Yaël Nandjou,Nice,6.29,155,,,2(1)
Shavy Babicka,Toulouse,6.29,1180,4.0,2.0,11(19)
Étienne Youté,Le Havre,6.29,2320,,,26(2)
Ibrahim SissokoSaint-,Etienne,6.28,817,3.0,1.0,8(12)
Denis Genreau,Toulouse,6.28,220,,,2(6)
Aïmen MoueffekSaint-,Etienne,6.27,1042,,1.0,13(9)
Maxime BernauerSaint-,Etienne,6.27,763,,,9(2)
Meschack Elia,Nantes,6.27,165,1.0,,1(7)
Ethan Mbappé,Lille,6.26,216,,,1(9)
Teddy Teuma,Reims,6.26,749,1.0,,9(8)
Ibrahima Niane,Angers,6.26,936,3.0,1.0,8(16)
Amidou Doumbouya,Nice,6.26,44,,,0(2)
Jota,Rennes,6.26,332,1.0,,3(6)
Emmanuel Sabbi,Le Havre,6.26,651,,,7(8)
Krépin Diatta,Monaco,6.26,496,,,3(16)
Kassoum Ouattara,Monaco,6.26,391,,1.0,5(7)
Mohamed Bayo,Lille,6.26,306,2.0,1.0,4(8)
Abdoul Koné,Reims,6.25,130,,,1(3)
Presnel KimpembePSG,Desconocido,6.25,21,,,0(2)
Saïdou Sow,Strasbourg,6.25,1019,,1.0,11(1)
Herba Guirassy,Nantes,6.25,337,2.0,,2(17)
Pierrick Capelle,Angers,6.24,476,,,3(13)
Tom Pouilly,Lens,6.24,271,,,2(8)
Andy Delort,Montpellier,6.24,611,,,8(1)
Jonas Martin,Brest,6.24,490,1.0,,5(12)
Reda Khadra,Reims,6.24,78,,,0(4)
Pol Lirola,Marseille,6.23,677,1.0,2.0,5(14)
Abdoul Ouattara,Strasbourg,6.23,463,1.0,1.0,3(14)
Billal Brahimi,Nice,6.23,76,,,1(1)
Nordine Kandil,Strasbourg,6.23,9,,,0(1)
Yaël Mouanga,Montpellier,6.23,947,,,10(4)
Valentín Carboni,Marseille,6.23,101,,,1(3)
Wahbi Khazri,Montpellier,6.23,1110,1.0,1.0,10(20)
Junior Mwanga,Strasbourg,6.23,291,,,2(6)
Fredrik Oppegård,Auxerre,6.23,268,,,2(7)
Yvann MaçonSaint-,Etienne,6.22,796,,,10(2)
Jeremy Agbonifo,Lens,6.22,298,1.0,,1(7)
Nhoa Sangui,Reims,6.22,1154,,2.0,10(16)
Jacques Ekomié,Angers,6.22,694,,,7(11)
Bamba Dieng,Angers,6.21,525,3.0,,5(13)
Rémy Descamps,Lyon,6.21,90,,,1
Marius Courcoul,Angers,6.21,306,,,3(5)
Ange Tia,Reims,6.21,170,,,2(4)
Pape Diong,Strasbourg,6.2,76,1.0,,1(8)
Noah Edjouma,Toulouse,6.2,165,2.0,,1(9)
Dehmaine Tabibou,Nantes,6.2,89,,,0(12)
Dimitry Bertaud,Montpellier,6.2,360,,,4
Edhy Zuliani,Toulouse,6.2,8,,,0(1)
Ousmane Touré,Lille,6.2,5,,,0(1)
Wilfried Zaha,Lyon,6.2,71,,,1(3)
Sékou Mara,Strasbourg,6.2,761,1.0,1.0,7(18)
