Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Melvin Bard,Nice,6.88,2663,1.0,2.0,31(1)
Romain Faivre,Lorient,6.88,1453,5.0,1.0,16(1)
Angel Gomes,Lille,6.88,2583,,8.0,29(2)
Bafodé Diakité,Lille,6.88,1697,5.0,2.0,19(2)
Nuno MendesPSG,Desconocido,6.88,266,1.0,1.0,2(4)
Jean-Clair Todibo,Nice,6.87,2654,,2.0,30
Benjamin Bourigeaud,Rennes,6.87,2437,9.0,6.0,29(3)
Ismail Jakobs,Monaco,6.87,1467,1.0,2.0,16(6)
Valentin Rongier,Marseille,6.87,853,,,10
Bamo Meïté,Lorient,6.87,147,,,2
Denis Zakaria,Monaco,6.87,2142,4.0,,24(1)
Mory Diaw,Clermont Foot,6.87,2700,,,30
Maghnes Akliouche,Monaco,6.87,1620,7.0,4.0,18(10)
Dante,Nice,6.87,2844,1.0,1.0,32
Lilian Brassier,Brest,6.86,2679,3.0,,30
Arnaud Nordin,Montpellier,6.86,1254,5.0,3.0,15(5)
Mahdi Camara,Brest,6.86,2039,7.0,3.0,26(6)
Samuel Gigot,Marseille,6.85,1729,3.0,,20(1)
Youssef Maziz,Metz,6.85,126,1.0,,2
Joris Chotard,Montpellier,6.84,2594,,3.0,30(1)
MarquinhosPSG,Desconocido,6.84,1540,,1.0,18(3)
Vincent Sierro,Toulouse,6.83,2265,6.0,2.0,25(5)
Alexandre Oukidja,Metz,6.83,2988,,,34
Rayan Cherki,Lyon,6.83,1723,1.0,6.0,19(14)
Martin Terrier,Rennes,6.83,1533,7.0,3.0,19(5)
Warren Zaïre-EmeryPSG,Desconocido,6.83,1963,2.0,3.0,21(5)
Maxime Estève,Montpellier,6.83,999,1.0,1.0,12
Lucas HernándezPSG,Desconocido,6.82,1917,1.0,1.0,23(4)
Désiré Doué,Rennes,6.82,1626,4.0,4.0,17(14)
Danilo PereiraPSG,Desconocido,6.82,1993,,,22(4)
Rasmus Nicolaisen,Toulouse,6.81,2927,2.0,,33
Moses Simon,Nantes,6.8,1794,3.0,5.0,21(1)
Brice Samba,Lens,6.8,2970,,,33
Lucas Chevalier,Lille,6.8,2970,,,33
Benjamin Lecomte,Montpellier,6.8,2700,,1.0,30
Amir Murillo,Marseille,6.8,995,3.0,2.0,10(6)
Imrân Louza,Lorient,6.8,866,1.0,3.0,10(4)
Gautier Lloris,Le Havre,6.8,2780,2.0,,31
Vítinha,Marseille,6.79,922,3.0,2.0,10(8)
Facundo Medina,Lens,6.79,2714,1.0,3.0,30(1)
Amine Gouiri,Rennes,6.79,2076,7.0,3.0,24(7)
Neto Borges,Clermont Foot,6.78,2517,,1.0,28
Przemyslaw Frankowski,Lens,6.78,2196,3.0,2.0,24(6)
Fabián RuizPSG,Desconocido,6.78,1195,1.0,3.0,14(7)
Kevin Danso,Lens,6.78,2656,1.0,,30
Christian Mawissa,Toulouse,6.77,1116,2.0,,12(5)
Steve Mounié,Brest,6.77,1773,6.0,2.0,20(12)
Randal Kolo MuaniPSG,Desconocido,6.77,1265,6.0,5.0,13(13)
Nabil Bentaleb,Lille,6.77,1968,,3.0,23(3)
Arnau TenasPSG,Desconocido,6.77,528,,1.0,5(1)
Marvin Senaya,Strasbourg,6.77,2141,1.0,1.0,23(9)
Arthur Desmas,Le Havre,6.77,2970,,,33
Gabriel Suazo,Toulouse,6.77,2363,,4.0,27(4)
Yunis Abdelhamid,Reims,6.77,2782,4.0,,31
Andrey Santos,Strasbourg,6.76,831,1.0,,9(2)
Mostafa Mohamed,Nantes,6.76,2018,8.0,2.0,24(5)
Arthur Theate,Rennes,6.76,2300,2.0,,27(1)
David da Costa,Lens,6.76,1498,4.0,2.0,17(8)
Kiki Kouyaté,Montpellier,6.76,1930,,2.0,22(1)
Clinton Mata,Lyon,6.75,2222,,3.0,25(3)
Martín Satriano,Brest,6.75,1871,4.0,4.0,21(12)
Arouna Sangante,Le Havre,6.75,2690,,,30
Muhammed Cham,Clermont Foot,6.75,2563,8.0,4.0,29(4)
Chancel Mbemba,Marseille,6.75,2209,2.0,2.0,25
Marco Bizot,Brest,6.74,2878,,,32
Leny Yoro,Lille,6.74,2672,2.0,,30(2)
Issiaga Sylla,Montpellier,6.74,1457,1.0,2.0,17(2)
Neil El Aynaoui,Lens,6.74,1567,1.0,2.0,17(8)
Amine Harit,Marseille,6.73,1829,1.0,2.0,21(7)
Ismaïla Sarr,Marseille,6.73,1449,3.0,4.0,15(8)
Marcin Bulka,Nice,6.73,3060,,,34
Mohamed Daramy,Reims,6.73,1657,4.0,5.0,19(6)
Lamine Camara,Metz,6.73,2266,1.0,4.0,26(5)
Mousa Tamari,Montpellier,6.73,1943,5.0,2.0,24(3)
Renan Lodi,Marseille,6.73,1237,,,14
Guillermo Maripán,Monaco,6.72,1769,1.0,,21(2)
Lorenz Assignon,Rennes,6.72,1013,1.0,1.0,12(2)
Enzo Le Fée,Rennes,6.72,1537,,1.0,19(6)
Ernest Nuamah,Lyon,6.71,1849,3.0,2.0,21(8)
Morgan Sanson,Nice,6.71,1978,2.0,3.0,24(5)
Jonathan Gradit,Lens,6.71,2122,1.0,,26
Bradley Barcola,Lyon,6.7,270,,,3
Nabil Alioui,Le Havre,6.7,1018,4.0,1.0,12(6)
BeraldoPSG,Desconocido,6.7,1011,1.0,,12(1)
Lovro Majer,Rennes,6.7,16,,,0(1)
Rémy Cabella,Lille,6.7,1468,2.0,2.0,14(16)
Quentin Merlin,Nantes,6.69,1289,,1.0,15(1)
Yvon Mvogo,Lorient,6.69,3060,,,34
Krépin Diatta,Monaco,6.69,1196,,2.0,12(14)
Marshall Munetsi,Reims,6.69,2180,4.0,3.0,25(2)
Arnaud Kalimuendo,Rennes,6.69,2154,10.0,1.0,25(5)
Jordan Veretout,Marseille,6.69,2184,1.0,2.0,24(5)
Logan Costa,Toulouse,6.69,2650,1.0,1.0,29(2)
Étienne Youté,Le Havre,6.69,1943,,,22
Yoram ZaguePSG,Desconocido,6.68,372,1.0,,4(1)
Warmed Omari,Rennes,6.68,2072,1.0,,23(2)
Nemanja Matic,Lyon,6.68,1259,,,15
Nicolas Pallois,Nantes,6.68,1586,,1.0,17(6)
Steve Mandanda,Rennes,6.68,3060,,,34
Alexsandro Ribeiro,Lille,6.68,2217,,,24(5)
Saïdou Sow,Strasbourg,6.68,718,,1.0,8(2)
Nampalys Mendy,Lens,6.68,1056,,1.0,13(3)
André Ayew,Le Havre,6.68,1105,5.0,,12(7)
Montassar Talbi,Lorient,6.68,2205,,,25
Stijn Spierings,Toulouse,6.67,1514,,1.0,16(6)
Niklas Schmidt,Toulouse,6.67,1273,1.0,1.0,15(7)
Nicolás Tagliafico,Lyon,6.67,2129,3.0,1.0,25
Mohamed Camara,Monaco,6.67,1044,1.0,2.0,14(6)
Nordi MukielePSG,Desconocido,6.67,793,,,9(7)
Alidu Seidu,Clermont Foot,6.67,1135,,1.0,13(1)
Baptiste Santamaría,Rennes,6.66,1931,,1.0,22(8)
Becir Omeragic,Montpellier,6.66,2313,,,26(2)
Pau López,Marseille,6.66,2939,,,33
Darlin Yongwa,Lorient,6.66,1153,1.0,1.0,11(11)
Rubén Blanco,Marseille,6.65,121,,,1(1)
Corentin Tolisso,Lyon,6.65,1752,2.0,1.0,21(4)
Terem Moffi,Nice,6.65,1961,11.0,2.0,23(7)
Lucas Perrin,Strasbourg,6.65,2723,,1.0,30(1)
Christopher Jullien,Montpellier,6.65,1222,1.0,,13(7)
Angelo Fulgini,Lens,6.64,1382,1.0,2.0,16(13)
Siriné Doucouré,Lorient,6.64,421,1.0,3.0,5(6)
Youssouf Ndayishimiye,Nice,6.64,1715,,,20(3)
Orel Mangala,Lyon,6.63,397,2.0,,4(4)
Kamory Doumbia,Brest,6.63,874,6.0,5.0,7(18)
Abdoulaye Touré,Le Havre,6.63,2294,2.0,,27(3)
Isaak Touré,Lorient,6.63,2053,1.0,1.0,23(1)
Aboubakar Nagida,Rennes,6.63,105,,,1(2)
Yehvann Diouf,Reims,6.62,3060,,,34
Silvan Hefti,Montpellier,6.62,713,,1.0,9(2)
Emran Soglo,Marseille,6.62,111,1.0,1.0,1(2)
Théo Sainte-Luce,Montpellier,6.62,345,,,3(3)
Philipp Köhn,Monaco,6.62,1980,,,22
Eray Cömert,Nantes,6.62,1999,2.0,,23(2)
Formose Mendy,Lorient,6.62,1255,,,13(5)
Geoffrey Kondogbia,Marseille,6.62,1458,,,15(11)
Douglas Augusto,Nantes,6.61,1783,,,22(3)
Guéla Doué,Rennes,6.61,1229,,2.0,13(11)
Julien Ponceau,Lorient,6.61,2253,3.0,2.0,27(5)
Papa Diallo,Metz,6.61,890,2.0,1.0,9(7)
Alban Lafont,Nantes,6.61,2497,,,28
Hicham Boudaoui,Nice,6.61,1613,2.0,,17(12)
Adrien Truffert,Rennes,6.61,2146,1.0,2.0,24(6)
Pablo Rosario,Nice,6.61,2004,,,21(9)
Hugo Magnetti,Brest,6.61,2355,2.0,,30(3)
Mohamed Bayo,Le Havre,6.61,1394,5.0,1.0,16(6)
Florent Mollet,Nantes,6.61,2091,4.0,4.0,24(5)
Iliman Ndiaye,Marseille,6.61,1626,3.0,3.0,19(11)
Grégoire Coudert,Brest,6.61,181,,,2(1)
Deiver Machado,Lens,6.6,1128,4.0,,13(6)
Pablo Pagis,Lorient,6.6,167,,,3
Habib Diarra,Strasbourg,6.6,2314,3.0,1.0,28(3)
Kassoum Ouattara,Monaco,6.6,635,1.0,,7(7)
Cristian Cásseres,Toulouse,6.59,1950,1.0,3.0,23(9)
Jake O'Brien,Lyon,6.59,2370,4.0,2.0,27
Duje Caleta-Car,Lyon,6.59,1992,,,22(2)
Akor Adams,Montpellier,6.59,2264,8.0,1.0,27(5)
Junior Mwanga,Strasbourg,6.59,1458,1.0,1.0,17(5)
Yoann Salmier,Le Havre,6.59,1570,1.0,1.0,18(2)
Jean-Charles Castelletto,Nantes,6.58,2466,2.0,,28
Milan SkriniarPSG,Desconocido,6.58,1625,,,17(7)
Abakar Sylla,Strasbourg,6.58,1792,2.0,,19(3)
Ayman Kari,Lorient,6.58,903,1.0,1.0,12(2)
Sergio Akieme,Reims,6.58,819,2.0,,8(5)
Mohamed-Ali Cho,Nice,6.58,866,1.0,2.0,11(6)
Moussa Diarra,Toulouse,6.58,1395,1.0,2.0,15(7)
Ainsley Maitland-Niles,Lyon,6.57,1433,1.0,4.0,16(7)
Thomas Delaine,Strasbourg,6.57,2052,1.0,1.0,24(3)
Ibrahim Cissoko,Toulouse,6.57,235,1.0,1.0,2(9)
Lucas Mincarelli,Montpellier,6.57,984,1.0,1.0,12(1)
Habib Keïta,Clermont Foot,6.57,1273,1.0,,12(15)
Christopher Wooh,Rennes,6.57,1388,1.0,,15(3)
Keito Nakamura,Reims,6.56,1390,4.0,1.0,17(8)
Ângelo,Strasbourg,6.56,1089,,3.0,11(10)
Mikkel Desler,Toulouse,6.56,1552,,1.0,19(5)
Soungoutou Magassa,Monaco,6.56,1344,,,15(6)
Pape Gueye,Marseille,6.56,766,1.0,,9(6)
Folarin Balogun,Monaco,6.56,1697,7.0,5.0,19(10)
Guillaume Dietsch,Metz,6.56,72,,,0(1)
Ablie Jallow,Metz,6.55,923,3.0,2.0,10(7)
Matthis Abline,Nantes,6.55,1044,5.0,,12(10)
Azor Matusiwa,Rennes,6.55,795,,1.0,9(3)
Jim Allevinah,Clermont Foot,6.55,1880,2.0,1.0,22(7)
Yusuf Yazici,Lille,6.54,1318,5.0,2.0,16(11)
Eliesse Ben Seghir,Monaco,6.54,424,2.0,1.0,4(9)
Fali Candé,Metz,6.54,1846,,1.0,20(5)
Andy Diouf,Lens,6.54,1321,1.0,,16(9)
Falaye Sacko,Montpellier,6.54,1380,,1.0,15(4)
Elye Wahi,Lens,6.54,1704,9.0,3.0,20(7)
Maxime Colin,Metz,6.53,1836,,,22
Emmanuel Sabbi,Le Havre,6.53,1589,5.0,1.0,18(12)
César Gelabert,Toulouse,6.53,759,1.0,2.0,10(6)
Breel Embolo,Monaco,6.53,182,1.0,,2(3)
Jeffinho,Lyon,6.53,303,1.0,1.0,3(7)
Josué Casimir,Le Havre,6.53,2035,,5.0,25(5)
Julien Le Cardinal,Brest,6.53,468,,,5(7)
Cheick Oumar Konaté,Clermont Foot,6.53,1069,1.0,1.0,12(7)
Gerzino Nyamsi,Strasbourg,6.53,1093,,,13
Oussama Targhalline,Le Havre,6.52,1032,,,12(2)
Ludovic Blas,Rennes,6.52,1568,4.0,1.0,18(11)
Tiémoué Bakayoko,Lorient,6.51,1317,2.0,1.0,15(5)
Jordan Lotomba,Nice,6.51,1809,1.0,,21(7)
Emmanuel Emegha,Strasbourg,6.51,2090,8.0,1.0,23(5)
Sadibou Sané,Metz,6.51,843,,,9(5)
Marcus Coco,Nantes,6.51,1489,1.0,,18(10)
Abdukodir Khusanov,Lens,6.51,811,,,9(2)
Daler Kuzyaev,Le Havre,6.51,2099,2.0,2.0,24(6)
Pedro Chirivella,Nantes,6.5,2603,1.0,1.0,31(1)
Gaëtan Laborde,Nice,6.5,1914,5.0,2.0,22(12)
Mathias Pereira Lage,Brest,6.5,1182,3.0,2.0,12(18)
Panos Katseris,Lorient,6.5,1048,1.0,1.0,13(2)
Didier Lamkel Zé,Metz,6.5,553,1.0,,7(2)
Senny MayuluPSG,Desconocido,6.5,323,,1.0,3(5)
Ulisses Garcia,Marseille,6.5,906,,,10(3)
Quentin Merlin,Marseille,6.5,703,,1.0,8(2)
Josh Wilson-Esbrand,Reims,6.5,462,1.0,1.0,5(6)
Koffi Kouao,Metz,6.5,863,,2.0,10(3)
Antoine Mendy,Nice,6.5,416,,,4(6)
Jean Onana,Marseille,6.49,562,1.0,,5(8)
Badredine Bouanani,Lorient,6.49,438,1.0,,4(7)
Frank Magri,Toulouse,6.49,1434,5.0,2.0,14(15)
Wesley Saïd,Lens,6.49,1015,7.0,1.0,11(16)
Birger Meling,Rennes,6.49,16,,,0(1)
Oumar Diakité,Reims,6.49,1590,5.0,1.0,18(10)
Adam Ounas,Lille,6.49,408,1.0,,3(14)
Maxime Gonalons,Clermont Foot,6.49,1310,1.0,,17(4)
Amir Richardson,Reims,6.48,1352,3.0,1.0,14(14)
Sinaly Diomandé,Lyon,6.48,890,,,10
Azzedine Ounahi,Marseille,6.48,1215,2.0,,15(6)
Shamar Nicholson,Clermont Foot,6.48,1487,4.0,3.0,17(9)
Vincent Le Goff,Lorient,6.47,545,1.0,1.0,8(1)
Johan Gastien,Clermont Foot,6.47,2273,,,28
Guillaume Restes,Toulouse,6.47,3060,,,34
Carlos SolerPSG,Desconocido,6.47,1089,2.0,2.0,12(12)
Loïc Négo,Le Havre,6.47,1565,,3.0,18(10)
Dejan Lovren,Lyon,6.47,721,,,8(2)
Jean-Kévin Duverne,Nantes,6.46,1350,,,15(4)
Bamo Meïté,Marseille,6.46,631,,,6(10)
Saïmon Bouabré,Monaco,6.46,45,,,0(1)
Evann Guessand,Nice,6.46,1544,6.0,,14(20)
Sofiane Diop,Nice,6.46,501,,,6(4)
Paul Akouokou,Lyon,6.46,310,,,4(4)
Ibrahima Sissoko,Strasbourg,6.45,1641,,1.0,18(9)
Kévin N'Doram,Metz,6.45,1605,,2.0,18(5)
Jérémy Le Douaron,Brest,6.45,1622,4.0,,19(14)
Kévin Van Den Kerkhof,Metz,6.45,1920,1.0,2.0,21(8)
Enzo Tchato,Montpellier,6.45,1123,,,11(6)
Florent Ogier,Clermont Foot,6.45,941,1.0,1.0,9(5)
Ivan Cavaleiro,Lille,6.44,777,1.0,1.0,9(8)
Gabriel Gudmundsson,Lille,6.44,1264,1.0,,14(11)
Cheikh Sabaly,Metz,6.44,1388,3.0,1.0,17(12)
Ibrahim Salah,Rennes,6.44,510,4.0,1.0,4(19)
Axel Guéguin,Montpellier,6.44,130,,,1(2)
Tanguy Coulibaly,Montpellier,6.44,621,1.0,,7(9)
Nathaniel Adjei,Lorient,6.44,1243,,,14(1)
Malick Fofana,Lyon,6.43,550,3.0,,4(13)
Alidu Seidu,Rennes,6.43,595,,,7(4)
Jonas Martin,Brest,6.43,1194,,1.0,9(22)
Arthur Atta,Metz,6.43,922,1.0,2.0,10(11)
Yassine Kechta,Le Havre,6.43,1857,2.0,1.0,21(11)
Tino Kadewere,Nantes,6.43,782,1.0,,8(6)
Jordan Ferri,Montpellier,6.42,2042,1.0,1.0,24(7)
Marquinhos,Nantes,6.42,150,,,1(6)
Théo Le Bris,Lorient,6.42,1515,,2.0,15(11)
Lebo Mothiba,Strasbourg,6.42,614,3.0,,5(10)
Zakaria Aboukhlal,Toulouse,6.42,758,3.0,,9(4)
Khalil Fayad,Montpellier,6.42,1023,3.0,,11(12)
Reda Khadra,Reims,6.41,1365,1.0,3.0,14(15)
Luis Henrique,Marseille,6.41,782,1.0,,8(7)
Aron Dønnum,Toulouse,6.41,1604,,1.0,19(8)
Jeanuël Belocian,Rennes,6.41,1450,,1.0,16(7)
Benjamin Mendy,Lorient,6.41,710,2.0,1.0,7(8)
Danley Jean Jacques,Metz,6.41,2687,,,30(3)
Denis Genreau,Toulouse,6.4,464,,,5(4)
Tom Louchet,Nice,6.4,399,1.0,1.0,3(10)
Simon Elisor,Metz,6.4,766,1.0,,9(5)
Matz Sels,Strasbourg,6.4,1710,,,19
Bamba Dieng,Lorient,6.4,544,4.0,1.0,5(11)
Mamadou Sakho,Montpellier,6.4,6,,,0(1)
Christophe Hérelle,Metz,6.4,1620,,,18(1)
Sanjin Prcic,Strasbourg,6.4,88,,,1(2)
Wahbi Khazri,Montpellier,6.4,1133,1.0,,13(12)
Warren Kamanzi,Toulouse,6.4,1183,,3.0,12(12)
Ronaël Pierre-Gabriel,Nantes,6.39,594,,,6(6)
Maxime Busi,Reims,6.39,158,,,1(4)
Henrique,Lyon,6.39,606,1.0,,6(5)
Nicolas Cozza,Nantes,6.39,896,,,10(3)
Elbasan Rashani,Clermont Foot,6.38,1178,2.0,,14(10)
Alaa Bellaarouch,Strasbourg,6.38,1350,,,15
Junior Kroupi,Lorient,6.38,1078,5.0,3.0,11(19)
Morgan Guilavogui,Lens,6.38,556,2.0,,2(21)
Óscar Estupiñán,Metz,6.38,262,,,4(2)
Julien Laporte,Lorient,6.38,1819,,,20(3)
Gédéon Kalulu,Lorient,6.37,969,,1.0,11(8)
Chrislain Matsima,Clermont Foot,6.37,1179,1.0,,13(1)
Ismaël Doukouré,Strasbourg,6.37,1660,,,19(3)
Alan Virginius,Clermont Foot,6.37,945,,2.0,12(2)
Alexis Claude-Maurice,Nice,6.36,496,,,4(14)
Kevin Gameiro,Strasbourg,6.36,1349,4.0,2.0,15(12)
Andy Pelmard,Clermont Foot,6.36,2988,,,33(1)
Jérémy Sebas,Strasbourg,6.36,395,2.0,,2(12)
Saël Kumbedi,Lyon,6.36,917,,1.0,8(9)
Adrien Thomasson,Lens,6.36,1195,1.0,2.0,13(16)
Yohann Magnin,Clermont Foot,6.36,1679,1.0,,17(14)
Thibault De Smet,Reims,6.35,1835,,,22(5)
Bilal Boutobba,Clermont Foot,6.35,921,1.0,1.0,10(17)
Thomas Foket,Reims,6.35,1838,,1.0,22(5)
Jérémy Jacquet,Clermont Foot,6.35,249,,1.0,2(4)
Mama Baldé,Lyon,6.35,543,2.0,3.0,4(16)
Ismaël Traoré,Metz,6.35,2221,2.0,,25(1)
Maximiliano Caufriez,Clermont Foot,6.34,1666,,1.0,20
Farès Chaïbi,Toulouse,6.34,56,,1.0,0(2)
Shavy Babicka,Toulouse,6.33,369,1.0,,4(8)
Joel Asoro,Metz,6.33,850,2.0,1.0,10(10)
Benjamin Stambouli,Reims,6.33,286,,1.0,3(4)
Óscar Cortés,Lens,6.33,40,1.0,1.0,0(4)
Chrislain Matsima,Monaco,6.32,297,,1.0,3(3)
Abdoul Kader Bamba,Nantes,6.32,598,2.0,1.0,1(22)
Kévin Keben,Toulouse,6.32,524,,,7(1)
Jhoanner Chávez,Lens,6.32,486,,,6(2)
Antoine Joujou,Le Havre,6.32,767,,2.0,6(17)
Valentin Atangana,Reims,6.32,554,,,7(8)
Badredine Bouanani,Nice,6.31,156,,,1(6)
Carlos Baleba,Lille,6.31,62,,,1(1)
Amin Sarr,Lyon,6.31,98,,,1(2)
Moussa Sissoko,Nantes,6.31,1823,,,21(5)
Kelvin Amian,Nantes,6.3,802,,1.0,11(1)
Hákon Haraldsson,Lille,6.3,1290,2.0,,15(11)
Keylor NavasPSG,Desconocido,6.3,360,,,4
Bilal Nadir,Marseille,6.3,111,,,1(4)
Fabian Rieder,Rennes,6.3,356,1.0,,2(13)
Rabby Nzingoula,Strasbourg,6.29,131,,1.0,1(5)
Skelly Alvero,Lyon,6.29,428,1.0,,6(2)
Samuel Moutoussamy,Nantes,6.29,1100,1.0,,11(15)
Julien Le Cardinal,Lens,6.29,57,,,0(2)
Faris Moumbagna,Marseille,6.28,546,3.0,1.0,5(8)
Faitout Maouassa,Lens,6.28,76,,,1(2)
Jean-Victor Makengo,Lorient,6.27,478,,,5(6)
Eliot Matazo,Monaco,6.27,98,,1.0,0(6)
Reda Belahyane,Nice,6.27,26,,,0(1)
Moïse Sahi Dion,Strasbourg,6.27,625,3.0,1.0,7(11)
Trévis Dago,Lille,6.27,21,,1.0,0(4)
Valentin Rosier,Nice,6.26,50,,,0(3)
Elye Wahi,Montpellier,6.26,13,,,0(1)
Mehdi Zeffane,Clermont Foot,6.26,1227,,,15(8)
Aliou Balde,Nice,6.26,66,,,0(7)
Jérémy Jacquet,Rennes,6.25,4,,,0(1)
Massadio Haïdara,Lens,6.25,737,,1.0,7(11)
Amadou Koné,Reims,6.25,477,,,4(12)
Grejohn Kyei,Clermont Foot,6.25,1018,2.0,1.0,10(16)
Issa Soumaré,Le Havre,6.24,236,,,3(4)
Nathan Zézé,Nantes,6.24,1022,,,11(2)
Mathieu Gorgelin,Le Havre,6.23,90,,,1
Nolan Mbemba,Le Havre,6.22,17,1.0,,0(6)
Aiyegun Tosin,Lorient,6.22,903,2.0,,10(9)
Adson,Nantes,6.22,234,,,2(6)
Salis Abdul Samed,Lens,6.22,1516,,,17(10)
Bénie Traoré,Nantes,6.22,499,,1.0,4(10)
Oualid El Hajjam,Le Havre,6.22,388,,,4(9)
Kelvin Yeboah,Montpellier,6.22,264,,,0(13)
Mamady Bangré,Toulouse,6.21,94,,1.0,0(8)
Naatan Skyttä,Toulouse,6.21,114,,,0(8)
Bertug Yildirim,Rennes,6.21,455,,1.0,2(19)
Bonke Innocent,Lorient,6.21,211,,,3(1)
Ibou Sané,Metz,6.2,123,1.0,,0(9)
Alan Virginius,Lille,6.2,71,,,1(1)
Joaquín Correa,Marseille,6.19,432,,,6(6)
François Mughe,Marseille,6.19,176,,,2(3)
Mohamed El Arouch,Lyon,6.19,1,,,0(1)
Aloïs Confais,Le Havre,6.19,6,,,0(2)
Vito Mannone,Lille,6.19,91,,,1(1)
Johann Lepenant,Lyon,6.19,252,,,2(4)
Mamadou Coulibaly,Monaco,6.18,116,,,1(4)
Yaya Fofana,Reims,6.18,28,,,0(4)
Tino Kadewere,Lyon,6.17,290,,,2(9)
Mahamadou Diawara,Lyon,6.17,357,,,4(7)
Achraf Dari,Brest,6.17,120,,,1(3)
Enzo Mongo,Nantes,6.17,9,,,0(1)
