Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
172,Benjamin Goller,de GER,"FW,MF",Werder Bremen,23,1999,0,,,,,0,,0,0,,7,,,,,,,Matches
173,Jacek Góralski,pl POL,MF,Bochum,29,1992,4,146,37,4.8,1.6,2,60,0,2,14,1,0.00,0,5,-5,-3.08,-2.25,Matches
174,Leon Goretzka,de GER,MF,Bayern Munich,27,1995,27,1728,64,56.5,19.2,22,74,7,5,18,1,2.00,48,23,+25,+1.30,-0.66,Matches
175,Felix Götze,de GER,"DF,MF",Augsburg,24,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
176,Mario Götze,de GER,MF,Eintracht Frankfurt,30,1992,32,2740,86,89.5,30.4,32,86,22,0,,0,1.53,55,43,+12,+0.39,+2.08,Matches
177,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,31,1991,32,2795,87,91.3,31.1,32,87,30,0,,0,1.03,39,56,-17,-0.55,+0.81,Matches
178,Jens Grahl,de GER,GK,Eintracht Frankfurt,33,1988,0,,,,,0,,0,0,,3,,,,,,,Matches
179,Ryan Gravenberch,nl NED,MF,Bayern Munich,20,2002,24,576,24,18.8,6.4,3,59,0,21,19,8,2.21,17,10,+7,+1.09,-0.61,Matches
180,Michael Gregoritsch,at AUT,FW,Freiburg,28,1994,30,2150,72,70.3,23.9,27,77,2,3,24,1,1.70,37,26,+11,+0.46,+0.86,Matches
181,Leo Greiml,at AUT,DF,Schalke 04,21,2001,7,358,51,11.7,4.0,3,90,3,4,22,12,0.86,2,13,-11,-2.77,-1.93,Matches
182,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,29,1993,33,2408,73,78.7,26.8,30,79,3,3,18,0,1.79,45,26,+19,+0.71,+2.37,Matches
183,Lennart Grill,de GER,GK,Union Berlin,23,1999,5,450,90,14.7,5.0,5,90,5,0,,29,1.40,7,11,-4,-0.80,-1.39,Matches
184,Christian Groß,de GER,MF,Werder Bremen,33,1989,26,1886,73,61.6,21.0,23,78,4,3,32,2,1.31,32,41,-9,-0.43,-0.12,Matches
185,Brajan Gruda,de GER,MF,Mainz 05,18,2004,2,4,2,0.1,0.0,0,,0,2,2,4,0.00,0,1,-1,-22.50,-22.50,Matches
186,Ilia Gruev,bg BUL,MF,Werder Bremen,22,2000,31,1584,51,51.8,17.6,18,76,4,13,16,2,1.13,25,37,-12,-0.68,-0.62,Matches
187,Carlos Gruezo,ec ECU,MF,Augsburg,27,1995,13,961,74,31.4,10.7,12,79,7,1,11,1,1.08,15,16,-1,-0.09,+0.76,Matches
188,Raphaël Guerreiro,pt POR,"DF,MF",Dortmund,28,1993,27,2290,85,74.8,25.4,26,87,19,1,32,4,1.85,58,41,+17,+0.67,-1.90,Matches
189,Josuha Guilavogui,fr FRA,"DF,MF",Wolfsburg,31,1990,23,1180,51,38.6,13.1,11,82,9,12,23,9,1.26,15,19,-4,-0.31,-0.93,Matches
190,Serhou Guirassy,gn GUI,FW,Stuttgart,26,1996,22,1646,75,53.8,18.3,20,81,11,2,18,1,1.05,24,33,-9,-0.49,-0.30,Matches
191,Péter Gulácsi,hu HUN,GK,RB Leipzig,32,1990,6,540,90,17.6,6.0,6,90,6,0,,0,1.33,10,10,0,0.00,-0.82,Matches
192,Manuel Gulde,de GER,DF,Freiburg,31,1991,15,643,43,21.0,7.1,8,73,5,7,8,8,1.40,6,15,-9,-1.26,-1.86,Matches
193,Robert Gumny,pl POL,DF,Augsburg,24,1998,29,2015,69,65.8,22.4,23,82,17,6,22,1,1.14,30,42,-12,-0.54,+0.24,Matches
194,Christian Günter,de GER,"DF,MF",Freiburg,29,1993,33,2748,83,89.8,30.5,31,87,28,2,23,0,1.76,46,41,+5,+0.16,-0.41,Matches
195,Joško Gvardiol,hr CRO,DF,RB Leipzig,20,2002,30,2170,72,70.9,24.1,24,83,19,6,30,2,1.87,45,32,+13,+0.54,-0.47,Matches
196,Janik Haberer,de GER,MF,Union Berlin,28,1994,32,2187,68,71.5,24.3,30,72,0,2,14,0,1.81,35,26,+9,+0.37,-0.04,Matches
197,Alexander Hack,de GER,DF,Mainz 05,28,1993,19,1132,60,37.0,12.6,14,77,10,5,11,11,1.63,17,19,-2,-0.16,-0.21,Matches
198,Eduardo Dos Santos Haesler,de GER,GK,Werder Bremen,23,1999,0,,,,,0,,0,0,,1,,,,,,,Matches
199,André Hahn,de GER,"MF,FW",Augsburg,31,1990,7,391,56,12.8,4.3,4,82,3,3,21,0,1.71,6,6,0,0.00,+0.71,Matches
200,Amadou Haidara,ml MLI,MF,RB Leipzig,24,1998,31,1430,46,46.7,15.9,15,73,3,16,21,2,1.90,31,18,+13,+0.82,+0.27,Matches
201,Sébastien Haller,ci CIV,FW,Dortmund,28,1994,19,1225,64,40.0,13.6,15,72,2,4,36,0,2.42,45,14,+31,+2.28,+1.89,Matches
202,Marcel Halstenberg,de GER,"DF,MF",RB Leipzig,30,1991,31,1557,50,50.9,17.3,17,76,4,14,19,1,2.00,33,21,+12,+0.69,+0.03,Matches
203,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,25,1997,17,1497,88,48.9,16.6,17,88,16,0,,1,1.53,31,26,+5,+0.30,+0.65,Matches
204,Genki Haraguchi,jp JPN,MF,Union Berlin,31,1991,11,498,45,16.3,5.5,6,70,0,5,16,5,2.18,8,7,+1,+0.18,-0.24,Matches
205,Genki Haraguchi,jp JPN,MF,Stuttgart,31,1991,11,748,68,24.4,8.3,9,80,3,2,13,5,0.91,9,16,-7,-0.84,-0.65,Matches
206,Makoto Hasebe,jp JPN,DF,Eintracht Frankfurt,38,1984,18,1306,73,42.7,14.5,15,85,10,3,13,9,1.22,17,23,-6,-0.41,-1.03,Matches
207,Thorgan Hazard,be BEL,"MF,DF",Dortmund,29,1993,14,464,33,15.2,5.2,2,77,1,12,26,1,1.79,6,7,-1,-0.19,-1.58,Matches
208,Jonas Hector,de GER,DF,Köln,32,1990,32,2824,88,92.3,31.4,32,88,30,0,,0,1.28,48,50,-2,-0.06,+1.08,Matches
209,Justin Heekeren,de GER,GK,Schalke 04,21,2000,0,,,,,0,,0,0,,2,,,,,,,Matches
210,Dominique Heintz,de GER,DF,Bochum,28,1993,11,795,72,26.0,8.8,8,80,3,3,51,10,1.36,10,19,-9,-1.02,-0.10,Matches
211,Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,25,1997,30,2188,73,71.5,24.3,23,85,17,7,32,3,1.87,39,35,+4,+0.16,-1.80,Matches
212,Lucas Hernández,fr FRA,DF,Bayern Munich,26,1996,7,476,68,15.6,5.3,6,75,2,1,27,2,2.71,19,3,+16,+3.03,+1.70,Matches
213,Patrick Herrmann,de GER,"FW,MF",Gladbach,31,1991,21,164,8,5.4,1.8,0,,0,21,8,11,1.33,5,6,-1,-0.55,-0.49,Matches
214,Piero Hincapié,ec ECU,"DF,MF",Leverkusen,20,2002,30,2457,82,80.3,27.3,27,87,16,3,39,0,1.60,46,32,+14,+0.51,+1.41,Matches
215,Adam Hložek,cz CZE,"FW,MF",Leverkusen,20,2002,29,1286,44,42.0,14.3,16,66,0,13,18,3,1.31,21,17,+4,+0.28,+0.08,Matches
216,Nicolas Höfler,de GER,MF,Freiburg,32,1990,32,2816,88,92.0,31.3,32,88,26,0,,0,1.75,47,39,+8,+0.26,+0.62,Matches
217,Jonas Hofmann,de GER,MF,Gladbach,30,1992,31,2680,86,87.6,29.8,30,89,16,1,22,0,1.39,42,48,-6,-0.20,-0.91,Matches
218,Philipp Hofmann,de GER,FW,Bochum,29,1993,34,2631,77,86.0,29.2,31,82,16,3,29,0,1.03,34,60,-26,-0.89,+0.37,Matches
219,Lucas Höler,de GER,"FW,MF",Freiburg,28,1994,26,1503,58,49.1,16.7,16,83,4,10,17,0,1.62,22,23,-1,-0.06,-0.52,Matches
220,Gerrit Holtmann,ph PHI,"MF,FW",Bochum,27,1995,23,945,41,30.9,10.5,8,71,2,15,25,6,0.91,9,25,-16,-1.52,-0.84,Matches
221,Mattis Hoppe,de GER,DF,Stuttgart,19,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
222,Jannes Horn,de GER,DF,Bochum,25,1997,2,59,30,1.9,0.7,1,45,0,1,14,8,1.50,0,2,-2,-3.05,-2.15,Matches
223,Timo Horn,de GER,GK,Köln,29,1993,0,,,,,0,,0,0,,32,,,,,,,Matches
224,Lukáš Hrádecký,fi FIN,GK,Leverkusen,32,1989,33,2969,90,97.0,33.0,33,90,32,0,,0,1.52,56,47,+9,+0.27,+1.26,Matches
225,Timo Hübers,de GER,DF,Köln,26,1996,29,2559,88,83.6,28.4,28,90,28,1,39,0,1.31,44,45,-1,-0.04,+0.68,Matches
226,Callum Hudson-Odoi,eng ENG,"MF,FW",Leverkusen,21,2000,14,605,43,19.8,6.7,7,68,0,7,18,8,1.50,12,13,-1,-0.15,-0.48,Matches
227,Mats Hummels,de GER,DF,Dortmund,33,1988,30,2018,67,65.9,22.4,24,81,16,6,13,3,2.17,53,22,+31,+1.38,+0.69,Matches
228,Denis Huseinbasic,ba BIH,"MF,FW",Köln,21,2001,24,791,33,25.8,8.8,7,67,2,17,19,5,1.25,17,16,+1,+0.11,+0.35,Matches
229,Iago,br BRA,"DF,MF",Augsburg,25,1997,22,1600,73,52.3,17.8,19,80,11,3,28,0,1.09,26,30,-4,-0.23,+0.82,Matches
230,Arijon Ibrahimović,de GER,MF,Bayern Munich,16,2005,1,14,14,0.5,0.2,0,,0,1,14,4,3.00,0,0,0,0.00,-1.60,Matches
231,Marcus Ingvartsen,dk DEN,"MF,FW",Mainz 05,26,1996,28,1314,47,42.9,14.6,16,67,1,12,20,2,1.32,25,18,+7,+0.48,+0.89,Matches
232,Ko Itakura,jp JPN,DF,Gladbach,25,1997,24,1981,83,64.7,22.0,22,88,20,2,24,0,1.21,29,30,-1,-0.05,+0.12,Matches
233,Hiroki Ito,jp JPN,DF,Stuttgart,23,1999,30,2561,85,83.7,28.5,29,88,27,1,16,1,0.97,34,43,-9,-0.32,+0.22,Matches
234,Andreas Ivan,ro ROU,MF,Schalke 04,27,1995,1,46,46,1.5,0.5,0,,0,1,46,2,0.00,1,2,-1,-1.96,-0.91,Matches
235,Lee Jae-sung,kr KOR,MF,Mainz 05,29,1992,34,1894,56,61.9,21.0,24,68,2,10,25,0,1.35,36,33,+3,+0.14,+0.45,Matches
236,Paul Jaeckel,de GER,DF,Union Berlin,24,1998,16,1196,75,39.1,13.3,13,86,10,3,27,11,1.50,19,14,+5,+0.38,-0.01,Matches
237,Kristijan Jakić,hr CRO,"DF,MF",Eintracht Frankfurt,25,1997,24,1460,61,47.7,16.2,17,79,12,7,18,4,1.58,37,21,+16,+0.99,+1.55,Matches
238,Saidy Janko,gm GAM,DF,Bochum,26,1995,20,1134,57,37.1,12.6,12,79,7,8,23,6,1.05,19,30,-11,-0.87,+0.11,Matches
239,Tony Jantschke,de GER,DF,Gladbach,32,1990,8,99,12,3.2,1.1,1,79,0,7,3,17,2.00,3,4,-1,-0.91,-0.85,Matches
240,Rune Jarstein,no NOR,GK,Hertha BSC,37,1984,0,,,,,0,,0,0,,1,,,,,,,Matches
241,Fredrik Jensen,fi FIN,"FW,MF",Augsburg,24,1997,20,924,46,30.2,10.3,8,78,1,12,25,3,1.20,13,17,-4,-0.39,+0.33,Matches
242,Moritz Jenz,de GER,DF,Schalke 04,23,1999,11,945,86,30.9,10.5,11,86,10,0,,0,1.45,14,10,+4,+0.38,+2.08,Matches
243,Marko Johansson,se SWE,GK,Bochum,23,1998,0,,,,,0,,0,0,,8,,,,,,,Matches
244,Stevan Jovetić,me MNE,FW,Hertha BSC,32,1989,17,892,52,29.2,9.9,8,81,5,9,27,2,0.76,16,21,-5,-0.50,+0.41,Matches
245,Anthony Jung,de GER,MF,Werder Bremen,30,1991,34,2617,77,85.5,29.1,32,80,11,2,27,0,1.06,37,59,-22,-0.76,-2.59,Matches
246,Josip Juranović,hr CRO,MF,Union Berlin,26,1995,12,935,78,30.6,10.4,10,90,10,2,18,6,1.58,12,9,+3,+0.29,-0.13,Matches
247,Ozan Kabak,tr TUR,DF,Hoffenheim,22,2000,30,2388,80,78.0,26.5,28,83,21,2,31,1,1.07,34,41,-7,-0.26,0.00,Matches
248,Pavel Kadeřábek,cz CZE,MF,Hoffenheim,30,1992,26,1665,64,54.4,18.5,17,82,12,9,30,2,0.96,23,26,-3,-0.16,+0.22,Matches
249,Florian Kainz,at AUT,MF,Köln,29,1992,32,2344,73,76.6,26.0,31,75,5,1,31,0,1.22,37,38,-1,-0.04,+0.46,Matches
250,Sasa Kalajdzic,at AUT,FW,Stuttgart,25,1997,3,233,78,7.6,2.6,3,78,1,0,,0,0.67,3,3,0,0.00,+0.38,Matches
251,Daichi Kamada,jp JPN,MF,Eintracht Frankfurt,25,1996,32,2265,71,74.0,25.2,25,83,13,7,28,1,1.47,49,37,+12,+0.48,+1.16,Matches
252,Abdoulaye Kamara,gn GUI,MF,Dortmund,17,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
253,Jakub Kamiński,pl POL,"MF,FW",Wolfsburg,20,2002,31,2058,66,67.3,22.9,25,76,5,6,25,2,1.48,47,27,+20,+0.87,+1.86,Matches
254,Marcin Kamiński,pl POL,DF,Schalke 04,30,1992,8,632,79,20.7,7.0,7,90,7,1,2,10,1.50,13,22,-9,-1.28,-0.28,Matches
255,Kevin Kampl,si SVN,MF,RB Leipzig,31,1990,30,1372,46,44.8,15.2,16,69,5,14,20,3,2.03,28,20,+8,+0.52,-0.27,Matches
256,Wilfried Kanga,ci CIV,FW,Hertha BSC,24,1998,23,1417,62,46.3,15.7,15,80,4,8,28,1,0.65,17,24,-7,-0.44,+0.65,Matches
257,Kenan Karaman,tr TUR,"MF,FW",Schalke 04,28,1994,21,976,46,31.9,10.8,10,76,4,11,20,5,1.05,12,28,-16,-1.48,-0.61,Matches
258,Atakan Karazor,tr TUR,MF,Stuttgart,25,1996,29,1962,68,64.1,21.8,22,86,16,7,11,3,1.03,29,36,-7,-0.32,+0.09,Matches
259,Thomas Kastanaras,gr GRE,MF,Stuttgart,19,2003,4,72,18,2.4,0.8,1,45,0,3,9,12,0.25,0,3,-3,-3.75,-3.48,Matches
260,Daniel Katić,hr CRO,DF,Augsburg,19,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
261,Silas Katompa,cd COD,"FW,MF",Stuttgart,23,1998,30,1992,66,65.1,22.1,23,78,6,7,27,0,1.10,30,31,-1,-0.05,+0.88,Matches
262,Yannik Keitel,de GER,MF,Freiburg,22,2000,22,682,31,22.3,7.6,8,70,2,14,9,9,1.86,13,9,+4,+0.53,+0.41,Matches
263,Aljoscha Kemlein,de GER,MF,Union Berlin,17,2004,0,,,,,0,,0,0,,2,,,,,,,Matches
264,Marc-Oliver Kempf,de GER,DF,Hertha BSC,27,1995,31,2709,87,88.5,30.1,31,87,27,0,,0,0.90,40,62,-22,-0.73,+0.55,Matches
265,Jonjoe Kenny,eng ENG,DF,Hertha BSC,25,1997,29,2244,77,73.3,24.9,25,87,22,4,18,4,0.90,29,44,-15,-0.60,+0.72,Matches
266,Rani Khedira,tn TUN,MF,Union Berlin,28,1994,33,2882,87,94.2,32.0,33,87,28,0,,0,1.88,49,32,+17,+0.53,+2.55,Matches
267,Joel Kiala,ao ANG,DF,Hertha BSC,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
268,Luca Kilian,de GER,DF,Köln,22,1999,16,1123,70,36.7,12.5,13,84,11,3,9,6,1.50,21,24,-3,-0.24,-0.15,Matches
269,Joshua Kimmich,de GER,MF,Bayern Munich,27,1995,33,2809,85,91.8,31.2,32,86,27,1,45,0,2.06,85,36,+49,+1.57,-0.22,Matches
270,Daniel Klein,de GER,GK,Augsburg,21,2001,0,,,,,0,,0,0,,19,,,,,,,Matches
271,Pascal Klemens,de GER,DF,Hertha BSC,17,2005,1,90,90,2.9,1.0,1,90,1,0,,4,3.00,2,1,+1,+1.00,+1.85,Matches
272,Mateo Klimowicz,de GER,"FW,MF",Stuttgart,22,2000,0,,,,,0,,0,0,,1,,,,,,,Matches
273,Niklas Klinger,de GER,GK,Wolfsburg,26,1995,0,,,,,0,,0,0,,1,,,,,,,Matches
274,Lukas Klostermann,de GER,DF,RB Leipzig,26,1996,15,907,60,29.6,10.1,10,86,8,5,9,6,2.00,14,9,+5,+0.50,-0.26,Matches
275,Ansgar Knauff,de GER,MF,Eintracht Frankfurt,20,2002,24,1286,54,42.0,14.3,14,72,5,10,28,6,1.38,20,26,-6,-0.42,-1.03,Matches
276,Robin Knoche,de GER,DF,Union Berlin,30,1992,32,2873,90,93.9,31.9,32,90,31,0,,1,1.94,49,32,+17,+0.53,+2.46,Matches
277,Matthias Köbbing,de GER,GK,Köln,25,1997,0,,,,,0,,0,0,,3,,,,,,,Matches
278,Gregor Kobel,ch SUI,GK,Dortmund,24,1997,27,2430,90,79.4,27.0,27,90,27,0,,2,2.22,68,32,+36,+1.33,+0.90,Matches
279,Leon Köhl,de GER,MF,Leverkusen,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
280,Dominik Kohr,de GER,MF,Mainz 05,28,1994,30,2292,76,74.9,25.5,27,83,21,3,18,1,1.43,39,38,+1,+0.04,+0.27,Matches
281,Randal Kolo Muani,fr FRA,FW,Eintracht Frankfurt,23,1998,32,2631,82,86.0,29.2,31,83,14,1,45,0,1.53,51,39,+12,+0.41,+1.67,Matches
282,Timothée Kolodziejczak,fr FRA,DF,Schalke 04,30,1991,1,25,25,0.8,0.3,0,,0,1,25,3,0.00,0,0,0,0.00,+1.07,Matches
283,Mert Kömür,de GER,MF,Augsburg,17,2005,0,,,,,0,,0,0,,1,,,,,,,Matches
284,Manu Koné,fr FRA,MF,Gladbach,21,2001,30,2608,87,85.2,29.0,30,87,18,0,,0,1.23,41,49,-8,-0.28,-1.27,Matches
285,Odilon Kossounou,ci CIV,DF,Leverkusen,21,2001,24,1523,63,49.8,16.9,17,83,13,7,15,6,1.75,35,20,+15,+0.89,+1.30,Matches
286,Filip Kostić,rs SRB,MF,Eintracht Frankfurt,29,1992,1,74,74,2.4,0.8,1,74,0,0,,0,0.00,1,5,-4,-4.86,-5.17,Matches
287,Tomáš Koubek,cz CZE,GK,Augsburg,29,1992,11,990,90,32.4,11.0,11,90,11,0,,15,0.64,14,22,-8,-0.73,-0.16,Matches
288,Soichiro Kozuki,jp JPN,MF,Schalke 04,21,2000,5,379,76,12.4,4.2,5,76,1,0,,0,0.60,1,5,-4,-0.95,+0.12,Matches
289,Alex Král,cz CZE,MF,Schalke 04,24,1998,29,2357,81,77.0,26.2,26,89,23,3,18,3,0.93,27,52,-25,-0.95,+0.45,Matches
290,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,31,1991,32,2386,75,78.0,26.5,26,83,15,6,39,1,1.03,39,45,-6,-0.23,+0.17,Matches
291,Christoph Kramer,de GER,MF,Gladbach,31,1991,29,2222,77,72.6,24.7,27,81,17,2,12,2,1.31,38,39,-1,-0.04,+0.17,Matches
292,Tom Krauß,de GER,MF,Schalke 04,21,2001,32,2514,79,82.2,27.9,31,80,15,1,26,0,0.97,23,51,-28,-1.00,+0.32,Matches
293,Max Kruse,de GER,MF,Wolfsburg,34,1988,5,272,54,8.9,3.0,2,90,2,3,31,0,0.40,3,6,-3,-0.99,-1.38,Matches
294,Lukas Kübler,de GER,"DF,MF",Freiburg,29,1992,22,1639,75,53.6,18.2,19,83,10,3,22,6,1.82,32,18,+14,+0.77,+1.21,Matches
295,Pierre Kunde,cm CMR,MF,Bochum,27,1995,12,377,31,12.3,4.2,3,81,0,9,15,4,0.83,3,13,-10,-2.39,-1.65,Matches
296,Alou Kuol,au AUS,FW,Stuttgart,21,2000,1,5,5,0.2,0.1,0,,0,1,5,1,0.00,0,0,0,0.00,+0.35,Matches
297,Robert Kwasigroch,de GER,GK,Hertha BSC,18,2004,0,,,,,0,,0,0,,2,,,,,,,Matches
298,Daniel Kyereh,gh GHA,"MF,FW",Freiburg,26,1996,12,559,47,18.3,6.2,7,72,0,5,11,2,1.58,7,11,-4,-0.64,-1.04,Matches
299,Maxence Lacroix,fr FRA,DF,Wolfsburg,22,2000,24,1627,68,53.2,18.1,18,83,13,6,23,6,1.38,31,26,+5,+0.28,+0.03,Matches
300,Aïssa Laïdouni,tn TUN,MF,Union Berlin,25,1996,14,871,62,28.5,9.7,11,71,1,3,29,2,1.64,9,9,0,0.00,-0.53,Matches
301,Konrad Laimer,at AUT,MF,RB Leipzig,25,1997,21,1468,70,48.0,16.3,17,82,7,4,17,1,1.95,25,20,+5,+0.31,-0.71,Matches
302,Stefan Lainer,at AUT,"DF,MF",Gladbach,29,1992,17,817,48,26.7,9.1,9,83,2,8,9,12,1.47,11,19,-8,-0.88,-1.08,Matches
303,Vassilis Lambropoulos,gr GRE,DF,Bochum,32,1990,15,627,42,20.5,7.0,7,84,6,8,5,14,1.13,4,14,-10,-1.44,-0.62,Matches
304,Michael Langer,at AUT,GK,Schalke 04,37,1985,0,,,,,0,,0,0,,5,,,,,,,Matches
305,Jordan Larsson,se SWE,MF,Schalke 04,25,1997,11,463,42,15.1,5.1,5,60,0,6,27,4,0.55,4,11,-7,-1.36,-0.36,Matches
306,Danny Latza,de GER,MF,Schalke 04,32,1989,20,853,43,27.9,9.5,8,81,5,12,17,7,0.80,12,28,-16,-1.69,-0.87,Matches
307,Lucas Laux,de GER,MF,Mainz 05,19,2002,0,,,,,0,,0,0,,3,,,,,,,Matches
308,Diogo Leite,pt POR,DF,Union Berlin,23,1999,28,2254,81,73.7,25.0,26,86,24,2,16,2,1.93,40,28,+12,+0.48,+0.37,Matches
309,Maxim Leitsch,de GER,DF,Mainz 05,24,1998,9,663,74,21.7,7.4,7,89,6,2,22,10,1.56,9,13,-4,-0.54,-0.66,Matches
310,Tim Lemperle,de GER,FW,Köln,20,2002,12,132,11,4.3,1.5,0,,0,12,11,6,1.58,2,2,0,0.00,+0.15,Matches
311,Christopher Lenz,de GER,"MF,DF",Eintracht Frankfurt,27,1994,24,1290,54,42.2,14.3,13,81,8,11,21,3,1.58,27,21,+6,+0.42,+0.42,Matches
312,Jamie Leweling,de GER,"FW,MF",Union Berlin,21,2001,16,265,17,8.7,2.9,0,,0,16,17,14,1.94,7,5,+2,+0.68,+0.33,Matches
313,Philipp Lienhart,at AUT,DF,Freiburg,26,1996,29,2498,86,81.6,27.8,27,89,25,2,45,0,1.86,45,30,+15,+0.54,+1.82,Matches
314,Matthijs de Ligt,nl NED,DF,Bayern Munich,22,1999,31,2403,78,78.5,26.7,27,86,22,4,19,1,2.00,67,27,+40,+1.50,-0.42,Matches
315,Dimitris Limnios,gr GRE,"FW,MF",Köln,24,1998,2,39,20,1.3,0.4,0,,0,2,20,6,0.50,0,1,-1,-2.31,-2.19,Matches
316,Jesper Lindstrøm,dk DEN,MF,Eintracht Frankfurt,22,2000,27,1679,62,54.9,18.7,22,72,2,5,20,0,1.63,34,27,+7,+0.38,+0.44,Matches
317,Dejan Ljubicic,at AUT,MF,Köln,24,1997,27,1710,63,55.9,19.0,20,73,4,7,37,0,1.30,27,27,0,0.00,+0.33,Matches
318,Niklas Lomb,de GER,GK,Leverkusen,29,1993,0,,,,,0,,0,0,,14,,,,,,,Matches
319,Anthony Losilla,fr FRA,MF,Bochum,36,1986,31,2720,88,88.9,30.2,31,88,26,0,,0,1.10,39,64,-25,-0.83,+1.03,Matches
320,Marcel Lotka,pl POL,GK,Dortmund,21,2001,0,,,,,0,,0,0,,5,,,,,,,Matches
321,Anderson Lucoqui,ao ANG,DF,Mainz 05,25,1997,0,,,,,0,,0,0,,1,,,,,,,Matches
322,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,24,1997,32,2397,75,78.3,26.6,27,83,14,5,32,0,0.81,34,55,-21,-0.79,+0.03,Matches
323,Andrey Lunyov,ru RUS,GK,Leverkusen,30,1991,1,90,90,2.9,1.0,1,90,1,0,,10,0.00,1,2,-1,-1.00,-1.27,Matches
324,Josué-Emanuel M'bila,ao ANG,MF,Augsburg,22,1999,0,,,,,0,,0,0,,2,,,,,,,Matches
325,Arne Maier,de GER,MF,Augsburg,23,1999,30,1960,65,64.1,21.8,24,77,7,6,19,3,0.90,24,44,-20,-0.92,-0.84,Matches
326,Linton Maina,de GER,"MF,FW",Köln,23,1999,33,2239,68,73.2,24.9,27,77,1,6,28,1,1.24,37,36,+1,+0.04,+0.70,Matches
327,Donyell Malen,nl NED,"MF,FW",Dortmund,23,1999,26,1706,66,55.8,19.0,22,71,1,4,34,2,2.04,44,24,+20,+1.06,-0.21,Matches
328,Maurice Malone,de GER,"FW,MF",Augsburg,21,2000,0,,,,,0,,0,0,,3,,,,,,,Matches
329,Sadio Mané,sn SEN,"MF,FW",Bayern Munich,30,1992,25,1425,57,46.6,15.8,18,72,4,7,18,1,2.20,43,19,+24,+1.52,-0.14,Matches
330,Myziane Maolida,km COM,FW,Hertha BSC,23,1999,3,95,32,3.1,1.1,1,55,0,2,20,7,0.00,1,3,-2,-1.89,-1.14,Matches
331,Omar Marmoush,eg EGY,"FW,MF",Wolfsburg,23,1999,33,1476,45,48.2,16.4,15,69,1,18,24,1,1.45,23,24,-1,-0.06,-0.63,Matches
332,Eric Martel,de GER,MF,Köln,20,2002,29,2019,70,66.0,22.4,23,81,14,6,25,4,1.21,29,33,-4,-0.18,-0.09,Matches
333,Aarón Martín,es ESP,"MF,DF",Mainz 05,25,1997,28,1847,66,60.4,20.5,20,83,14,8,23,6,1.25,29,34,-5,-0.24,-0.54,Matches
334,Gabriel Marušić,hr CRO,DF,Bayern Munich,19,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
335,Erhan Mašović,rs SRB,"DF,MF",Bochum,23,1998,29,2178,75,71.2,24.2,23,89,21,6,23,1,1.00,30,46,-16,-0.66,+0.97,Matches
336,Henning Matriciani,de GER,DF,Schalke 04,22,2000,22,1863,85,60.9,20.7,22,85,17,0,,10,1.09,27,42,-15,-0.72,+0.85,Matches
337,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,24,1997,28,2286,82,74.7,25.4,26,87,23,2,11,0,1.00,32,44,-12,-0.47,-0.47,Matches
338,Philipp Max,de GER,MF,Eintracht Frankfurt,28,1993,10,694,69,22.7,7.7,8,79,3,2,32,0,1.20,11,13,-2,-0.26,-0.56,Matches
339,Eric Maxim Choupo-Moting,cm CMR,FW,Bayern Munich,33,1989,19,1112,59,36.3,12.4,14,74,4,5,16,1,2.16,38,13,+25,+2.02,+0.68,Matches
340,Ibrahim Maza,dz ALG,MF,Hertha BSC,16,2005,2,71,36,2.3,0.8,0,,0,2,36,4,1.50,2,2,0,0.00,+0.81,Matches
341,Noussair Mazraoui,ma MAR,DF,Bayern Munich,24,1997,19,1075,57,35.1,11.9,11,81,5,8,23,7,2.32,37,18,+19,+1.59,0.00,Matches
342,Noah Mbamba,be BEL,MF,Leverkusen,17,2005,1,1,1,0.0,0.0,0,,0,1,1,11,0.00,0,0,0,0.00,-0.24,Matches
343,Jean-Manuel Mbom,de GER,"DF,MF",Werder Bremen,22,2000,2,6,3,0.2,0.1,0,,0,2,3,9,0.00,0,2,-2,-30.00,-29.68,Matches
344,Nathanael Mbuku,cd COD,MF,Augsburg,20,2002,2,34,17,1.1,0.4,0,,0,2,17,11,0.00,1,0,+1,+2.65,+3.30,Matches
345,Thomas Meunier,be BEL,"DF,MF",Dortmund,30,1991,10,585,59,19.1,6.5,7,77,5,3,15,6,2.10,5,9,-4,-0.62,-2.18,Matches
