Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Rayan Aït-Nouri,Wolves,6.76,2347,2.0,1.0,29(4)
Ben Godfrey,Everton,6.76,1123,,,13(2)
Edson Álvarez,West Ham,6.76,2385,1.0,1.0,28(3)
Enzo Fernández,Chelsea,6.75,2215,3.0,2.0,26(2)
Aaron Wan-Bissaka,Man Utd,6.75,1782,,2.0,20(2)
Andreas Pereira,Fulham,6.75,2638,3.0,7.0,34(3)
Chris Wood,Nottingham Forest,6.75,1810,14.0,1.0,20(11)
Joelinton,Newcastle,6.75,1281,2.0,1.0,15(5)
Guglielmo Vicario,Tottenham,6.75,3420,,,38
Malo Gusto,Chelsea,6.74,1756,,6.0,19(8)
Callum Wilson,Newcastle,6.74,984,9.0,1.0,9(11)
Trevoh Chalobah,Chelsea,6.74,951,1.0,,10(3)
Morgan Rogers,Aston Villa,6.73,640,3.0,1.0,8(3)
Nathan Aké,Man City,6.73,2044,2.0,2.0,24(5)
Lewis Dunk,Brighton,6.73,2873,3.0,1.0,33
Neto,Bournemouth,6.73,2880,,,32
Pervis Estupiñán,Brighton,6.73,1248,2.0,3.0,15(4)
Jan Paul van Hecke,Brighton,6.72,2368,,,26(2)
Jordan Beyer,Burnley,6.72,1239,,1.0,15
Chris Richards,Crystal Palace,6.72,2092,1.0,1.0,23(3)
Pablo Sarabia,Wolves,6.72,1752,4.0,7.0,20(10)
Willian,Fulham,6.72,2061,4.0,2.0,24(7)
Jack Grealish,Man City,6.72,1004,3.0,1.0,10(10)
Rico Henry,Brentford,6.72,402,,1.0,5
José Sá,Wolves,6.72,3039,,1.0,35
Yves Bissouma,Tottenham,6.72,2088,,,26(2)
Maximilian Kilman,Wolves,6.71,3420,2.0,,38
Mathias Jensen,Brentford,6.71,2220,3.0,3.0,27(5)
Scott McTominay,Man Utd,6.71,1893,7.0,1.0,18(14)
Destiny Udogie,Tottenham,6.71,2398,2.0,3.0,28
Amadou Onana,Everton,6.71,2094,2.0,,23(7)
Jordan Pickford,Everton,6.71,3420,,,38
Emiliano Martínez,Aston Villa,6.71,3016,,,34
Nick Pope,Newcastle,6.71,1346,,,15
Harvey Elliott,Liverpool,6.7,1339,3.0,6.0,11(23)
Rasmus Højlund,Man Utd,6.7,2172,10.0,2.0,25(5)
Marcus Rashford,Man Utd,6.69,2279,7.0,2.0,26(7)
Murillo,Nottingham Forest,6.69,2793,,2.0,32
Lucas Digne,Aston Villa,6.68,2413,1.0,3.0,27(6)
Timo Werner,Tottenham,6.68,815,2.0,3.0,10(3)
Bernd Leno,Fulham,6.68,3420,,,38
Vitaly Janelt,Brentford,6.68,3072,1.0,3.0,37(1)
Kostas Tsimikas,Liverpool,6.68,677,,3.0,8(5)
Luis Sinisterra,Bournemouth,6.68,692,2.0,2.0,7(13)
Amad Diallo,Man Utd,6.67,388,1.0,1.0,3(6)
Stefan Ortega,Man City,6.67,632,,,5(4)
Thomas Partey,Arsenal,6.67,790,,,9(5)
Sean Longstaff,Newcastle,6.67,2748,6.0,2.0,30(5)
Tom Lockyer,Luton,6.67,1173,1.0,1.0,14
João Gomes,Wolves,6.67,2660,2.0,1.0,32(2)
Mykhailo Mudryk,Chelsea,6.67,1581,5.0,2.0,18(13)
Raúl Jiménez,Fulham,6.67,1404,7.0,,18(6)
Matty Cash,Aston Villa,6.66,2144,2.0,2.0,23(6)
Nathan Collins,Brentford,6.66,2650,1.0,1.0,29(3)
Neco Williams,Nottingham Forest,6.66,1634,,1.0,18(8)
Dara O'Shea,Burnley,6.66,2895,3.0,4.0,32(1)
Pape Matar Sarr,Tottenham,6.66,2087,3.0,3.0,27(7)
Josh Cullen,Burnley,6.65,2060,2.0,3.0,23(2)
Robert Sánchez,Chelsea,6.65,1434,,,16
Luke Shaw,Man Utd,6.65,965,,,12
Elliot Anderson,Newcastle,6.65,1024,,2.0,10(11)
James Trafford,Burnley,6.65,2520,,,28
Alisson Becker,Liverpool,6.65,2520,,,28
Moussa Diaby,Aston Villa,6.65,2188,6.0,8.0,25(13)
Mark Flekken,Brentford,6.65,3286,,1.0,37
Teden Mengi,Luton,6.65,2470,1.0,,28(2)
Bart Verbruggen,Brighton,6.64,1890,,,21
Lukasz Fabianski,West Ham,6.64,721,,,7(3)
Ezri Konsa,Aston Villa,6.64,3074,1.0,,35
Mateo Kovacic,Man City,6.63,1549,1.0,,16(14)
Jack Hinshelwood,Brighton,6.63,871,3.0,,8(4)
Abdoulaye Doucouré,Everton,6.63,2643,7.0,2.0,32
Ederson,Man City,6.63,2789,,,33
Timothy Castagne,Fulham,6.63,2634,1.0,3.0,29(5)
Youri Tielemans,Aston Villa,6.63,1622,2.0,6.0,17(15)
Sèrge Aurier,Nottingham Forest,6.63,835,,2.0,10(2)
Ben Davies,Tottenham,6.62,1086,1.0,,12(5)
Wilson Odobert,Burnley,6.62,2109,3.0,2.0,25(4)
Vinicius Souza,Sheff Utd,6.62,2673,1.0,,29(7)
Djordje Petrovic,Chelsea,6.62,1986,,,22(1)
Jack Harrison,Everton,6.62,2220,3.0,3.0,25(4)
Anthony Elanga,Nottingham Forest,6.62,2434,5.0,9.0,25(11)
Ola Aina,Nottingham Forest,6.62,1701,1.0,1.0,20(2)
Harvey Barnes,Newcastle,6.61,795,5.0,3.0,7(14)
Gabriel Osho,Luton,6.61,1848,2.0,,21
Kristoffer Ajer,Brentford,6.61,1836,2.0,1.0,21(7)
Josh Brownhill,Burnley,6.61,2253,4.0,2.0,23(10)
Nicolás Domínguez,Nottingham Forest,6.61,1505,2.0,2.0,19(7)
Jamaal Lascelles,Newcastle,6.61,1081,1.0,,13(3)
Pau Torres,Aston Villa,6.61,2464,2.0,,27(2)
Dango Ouattara,Bournemouth,6.61,1222,1.0,2.0,12(18)
Joe Gomez,Liverpool,6.6,1779,,1.0,17(15)
Michail Antonio,West Ham,6.6,1711,6.0,2.0,21(5)
Jonny Evans,Man Utd,6.6,1396,,1.0,15(8)
Nélson Semedo,Wolves,6.6,3091,,1.0,36
Miguel Almirón,Newcastle,6.6,1947,3.0,1.0,23(10)
Takehiro Tomiyasu,Arsenal,6.6,1144,2.0,1.0,10(12)
Wataru Endo,Liverpool,6.59,1723,1.0,,20(9)
Elijah Adebayo,Luton,6.59,1419,10.0,,16(11)
Ivan Perisic,Tottenham,6.59,99,,1.0,0(5)
Axel Disasi,Chelsea,6.58,2581,2.0,,29(2)
Vladimír Coufal,West Ham,6.58,3140,,7.0,36
Jakub Kiwior,Arsenal,6.58,946,1.0,3.0,11(9)
Taiwo Awoniyi,Nottingham Forest,6.58,1047,6.0,3.0,12(8)
Sander Berge,Burnley,6.58,3009,1.0,2.0,34(3)
Gustavo Hamer,Sheff Utd,6.58,2924,4.0,6.0,34(2)
Danny Welbeck,Brighton,6.58,1707,5.0,1.0,21(8)
Sven Botman,Newcastle,6.58,1378,2.0,2.0,15(2)
Lewis Miley,Newcastle,6.57,1208,1.0,3.0,14(3)
Lyle Foster,Burnley,6.57,1908,5.0,3.0,22(2)
Raphaël Varane,Man Utd,6.57,1374,1.0,,16(6)
Reece Burke,Luton,6.57,1666,,4.0,20(2)
John Stones,Man City,6.56,1064,1.0,,12(4)
Kenny Tete,Fulham,6.56,868,1.0,,10(4)
Odsonne Édouard,Crystal Palace,6.56,1556,7.0,,17(13)
Konstantinos Mavropanos,West Ham,6.55,1501,1.0,,16(3)
Marc Guéhi,Crystal Palace,6.55,2023,,1.0,23(2)
Alex Iwobi,Everton,6.55,140,,,2
Justin Kluivert,Bournemouth,6.55,1937,7.0,1.0,26(6)
Issa Kaboré,Luton,6.55,1734,,2.0,21(3)
Danilo,Nottingham Forest,6.55,1801,2.0,2.0,20(9)
Toti Gomes,Wolves,6.55,2779,1.0,3.0,31(4)
Lewis Hall,Newcastle,6.55,777,1.0,,8(10)
Ben Mee,Brentford,6.54,1276,2.0,,15(1)
Antony,Man Utd,6.54,1324,1.0,1.0,15(14)
Tyler Adams,Bournemouth,6.54,118,,,1(2)
David Raya,Arsenal,6.54,2880,,,32
Rico Lewis,Man City,6.54,808,2.0,,8(8)
Oliver Arblaster,Sheff Utd,6.54,946,,,11(1)
Eddie Nketiah,Arsenal,6.53,1073,5.0,2.0,10(17)
Sandro Tonali,Newcastle,6.53,439,1.0,,5(3)
Illia Zabarnyi,Bournemouth,6.53,3330,1.0,,37
Will Hughes,Crystal Palace,6.53,1899,,1.0,23(7)
Harry Wilson,Fulham,6.52,1616,4.0,6.0,16(19)
Tom Cairney,Fulham,6.52,1480,1.0,4.0,14(20)
Nathaniel Clyne,Crystal Palace,6.52,1339,,,14(5)
Zanka,Brentford,6.52,1087,1.0,,12(2)
Kurt Zouma,West Ham,6.52,2841,3.0,,32(1)
Igor Julio,Brighton,6.52,1638,,,17(7)
Issa Diop,Fulham,6.51,1426,,,16(2)
Adam Smith,Bournemouth,6.51,2158,,2.0,25(3)
Emerson Royal,Tottenham,6.51,1155,1.0,,11(11)
Joël Veltman,Brighton,6.51,1583,1.0,1.0,17(10)
Zeki Amdouni,Burnley,6.51,1972,5.0,1.0,27(7)
Thomas Kaminski,Luton,6.51,3406,,,38
David Datro Fofana,Burnley,6.51,880,4.0,1.0,10(5)
Harry Toffolo,Nottingham Forest,6.5,1456,1.0,3.0,15(8)
Ibrahim Sangaré,Nottingham Forest,6.5,1040,,,13(4)
Tino Livramento,Newcastle,6.5,1306,1.0,,12(14)
Amari'i Bell,Luton,6.5,1722,,,21
Julio Enciso,Brighton,6.5,475,,2.0,5(7)
Ryan Yates,Nottingham Forest,6.5,1986,1.0,1.0,21(14)
Victor Lindelöf,Man Utd,6.5,1333,1.0,1.0,14(5)
James Milner,Brighton,6.49,779,,2.0,11(4)
Ryan Gravenberch,Liverpool,6.49,1122,1.0,,12(14)
Dean Henderson,Crystal Palace,6.49,1620,,,18
Jóhann Gudmundsson,Burnley,6.49,1194,1.0,3.0,12(14)
Christopher Nkunku,Chelsea,6.49,437,3.0,,2(9)
Giovani Lo Celso,Tottenham,6.49,498,2.0,2.0,4(18)
Evan Ferguson,Brighton,6.49,1366,6.0,,15(12)
Reece James,Chelsea,6.49,421,,2.0,5(5)
Chris Mepham,Bournemouth,6.49,615,,1.0,6(4)
Mads Andersen,Luton,6.48,399,1.0,,4(4)
Neal Maupay,Brentford,6.48,1317,6.0,3.0,13(16)
Saïd Benrahma,West Ham,6.48,617,,1.0,5(8)
Lorenz Assignon,Burnley,6.48,1240,1.0,2.0,15
Jeffrey Schlupp,Crystal Palace,6.48,1357,2.0,2.0,17(12)
Jacob Ramsey,Aston Villa,6.48,852,1.0,1.0,8(8)
Benoît Badiashile,Chelsea,6.48,1338,,1.0,15(3)
Facundo Buonanotte,Brighton,6.47,1370,3.0,1.0,17(10)
Adam Webster,Brighton,6.47,1144,,,13(2)
Ben Chilwell,Chelsea,6.47,758,,1.0,9(4)
Keane Lewis-Potter,Brentford,6.47,1442,3.0,1.0,15(15)
Davinson Sánchez,Tottenham,6.47,76,,,0(1)
Emil Krafth,Newcastle,6.47,910,,,8(9)
Philip Billing,Bournemouth,6.47,1393,2.0,2.0,13(16)
Curtis Jones,Liverpool,6.47,1168,1.0,1.0,14(9)
Charlie Taylor,Burnley,6.47,2332,1.0,1.0,25(3)
Matt Turner,Nottingham Forest,6.47,1531,,,18
Jayden Bogle,Sheff Utd,6.47,2795,3.0,,32(2)
Maxime Estève,Burnley,6.46,1312,,,15(1)
Alex Scott,Bournemouth,6.46,1013,1.0,1.0,11(12)
Calvin Bassey,Fulham,6.46,2302,1.0,,25(4)
Álex Moreno,Aston Villa,6.46,1031,2.0,,11(10)
Oscar Bobb,Man City,6.46,295,1.0,1.0,2(12)
Gonzalo Montiel,Nottingham Forest,6.46,802,,2.0,8(6)
Orel Mangala,Nottingham Forest,6.45,1571,1.0,,19(1)
Wes Foderingham,Sheff Utd,6.45,2648,,,29(1)
Joe Willock,Newcastle,6.45,419,1.0,,5(4)
Jacob Brown,Luton,6.45,1020,2.0,,12(7)
Luca Koleosho,Burnley,6.45,984,1.0,1.0,13(2)
Jacob Bruun Larsen,Burnley,6.45,1252,6.0,,16(16)
Joel Ward,Crystal Palace,6.45,1982,,1.0,23(3)
Sam Johnstone,Crystal Palace,6.44,1797,,,20
Mads Roerslev,Brentford,6.44,1985,1.0,2.0,22(12)
Jurriën Timber,Arsenal,6.43,71,,,1(1)
Frank Onyeka,Brentford,6.43,1157,1.0,2.0,11(15)
Sergio Reguilón,Man Utd,6.42,412,,,4(5)
George Baldock,Sheff Utd,6.42,970,,1.0,11(2)
Milos Kerkez,Bournemouth,6.42,1976,,1.0,22(6)
Tim Ream,Fulham,6.42,1505,1.0,,17(1)
Cameron Archer,Sheff Utd,6.42,1836,4.0,1.0,21(8)
Nayef Aguerd,West Ham,6.42,1859,1.0,,21
Yasser Larouci,Sheff Utd,6.41,533,,,6(5)
Bobby De Cordova-Reid,Fulham,6.41,1428,6.0,2.0,17(16)
Philippe Coutinho,Aston Villa,6.41,24,,,0(2)
Mikkel Damsgaard,Brentford,6.41,834,,2.0,7(16)
Jorginho,Arsenal,6.41,920,,2.0,10(14)
Nathan Patterson,Everton,6.41,1000,,2.0,9(11)
Ashley Young,Everton,6.4,2291,,,27(4)
Lloyd Kelly,Bournemouth,6.4,1558,,1.0,17(6)
Fábio Vieira,Arsenal,6.4,292,1.0,2.0,2(9)
Billy Gilmour,Brighton,6.39,2126,,1.0,24(6)
Hannibal Mejbri,Man Utd,6.39,130,1.0,,1(4)
Radu Dragusin,Tottenham,6.39,425,,,4(5)
Lisandro Martínez,Man Utd,6.39,649,,1.0,8(3)
Rodrigo Bentancur,Tottenham,6.39,1010,1.0,1.0,13(10)
Adama Traoré,Fulham,6.39,365,2.0,3.0,1(16)
James McAtee,Sheff Utd,6.38,1826,3.0,3.0,20(10)
Matt Doherty,Wolves,6.38,1144,1.0,,9(21)
Clément Lenglet,Aston Villa,6.38,1156,,1.0,14
Aymeric Laporte,Man City,6.37,11,,,0(1)
Marvelous Nakamba,Luton,6.37,1133,,,13
Diego Carlos,Aston Villa,6.36,1812,,,20(7)
Christian Eriksen,Man Utd,6.36,1141,1.0,2.0,12(10)
Moussa Niakhaté,Nottingham Forest,6.36,1459,1.0,,15(6)
Jordan Clark,Luton,6.36,1307,1.0,1.0,14(9)
Jack Robinson,Sheff Utd,6.36,2886,1.0,1.0,31(3)
Séamus Coleman,Everton,6.36,664,,,7(5)
Sasa Lukic,Fulham,6.36,1120,1.0,,13(11)
Enes Ünal,Bournemouth,6.36,321,2.0,2.0,2(14)
Matheus Nunes,Man City,6.35,656,,2.0,7(10)
Giovanni Reyna,Nottingham Forest,6.35,231,,1.0,2(7)
Shandon Baptiste,Brentford,6.35,225,1.0,1.0,2(8)
Owen Beck,Liverpool,6.35,7,,,0(1)
Emile Smith Rowe,Arsenal,6.35,347,,1.0,3(10)
Nuno Tavares,Nottingham Forest,6.35,455,,,5(3)
Sasa Kalajdzic,Wolves,6.35,159,2.0,,1(10)
Kevin Schade,Brentford,6.35,331,2.0,1.0,3(8)
Chris Basham,Sheff Utd,6.35,319,,,3(5)
Tahith Chong,Luton,6.34,1987,4.0,,20(13)
Auston Trusty,Sheff Utd,6.34,2573,,,28(4)
Harrison Reed,Fulham,6.34,1325,,2.0,15(12)
Andros Townsend,Luton,6.34,1210,1.0,3.0,14(13)
Max Lowe,Sheff Utd,6.34,501,,1.0,4(6)
Carlos Baleba,Brighton,6.33,1324,,,15(12)
George Earthy,West Ham,6.33,33,1.0,,0(3)
Armando Broja,Chelsea,6.32,455,1.0,,6(7)
Jhon Durán,Aston Villa,6.32,463,5.0,,3(20)
Felipe,Nottingham Forest,6.32,376,,,5(3)
Pierre-Emile Højbjerg,Tottenham,6.32,1294,,,8(28)
Jean-Ricner Bellegarde,Wolves,6.32,953,2.0,1.0,10(12)
Beto,Everton,6.32,939,3.0,,9(21)
Anthony Martial,Man Utd,6.32,445,1.0,,5(8)
Tariq Lamptey,Brighton,6.32,916,,3.0,10(9)
Mason Mount,Man Utd,6.32,513,1.0,,5(9)
Brennan Johnson,Nottingham Forest,6.32,240,,,3
Mahmoud Dahoud,Brighton,6.32,454,,1.0,6(3)
Angelo Ogbonna,West Ham,6.31,635,,,7(4)
Oliver Norwood,Sheff Utd,6.31,1433,1.0,,16(11)
Aaron Hickey,Brentford,6.31,720,,,9
Facundo Pellistri,Man Utd,6.31,165,,1.0,1(8)
James Hill,Bournemouth,6.31,76,,,1(4)
James Shea,Luton,6.31,14,,,0(1)
Vitinho,Burnley,6.31,2320,,2.0,26(6)
Jesurun Rak-Sakyi,Crystal Palace,6.31,133,,,0(6)
Michael Obafemi,Burnley,6.31,19,,,0(2)
Tommy Doyle,Wolves,6.3,1216,,,11(15)
Santiago Bueno,Wolves,6.3,821,,,9(3)
Hamed Traoré,Bournemouth,6.3,45,,,0(3)
Matz Sels,Nottingham Forest,6.3,1440,,,16
Jay Rodriguez,Burnley,6.29,815,2.0,1.0,7(14)
Andrew Omobamidele,Nottingham Forest,6.29,782,,,8(3)
Loris Karius,Newcastle,6.29,90,,,1
Joe Worrall,Nottingham Forest,6.28,440,,,5(2)
Anel Ahmedhodzic,Sheff Utd,6.28,2650,2.0,,29(2)
David Brooks,Bournemouth,6.28,273,1.0,1.0,2(11)
Ryan Giles,Luton,6.28,501,,,5(6)
Kalvin Phillips,Man City,6.27,89,,,0(4)
Hjalmar Ekdal,Burnley,6.27,440,,,5(3)
Carney Chukwuemeka,Chelsea,6.27,224,1.0,1.0,2(7)
Ivo Grbic,Sheff Utd,6.27,772,,,9
Yehor Yarmoliuk,Brentford,6.27,676,,,6(21)
Cauley Woodrow,Luton,6.26,411,1.0,1.0,2(22)
Lewis Dobbin,Everton,6.26,227,1.0,,1(11)
Luke Thomas,Sheff Utd,6.26,920,,,11(1)
Aaron Ramsdale,Arsenal,6.26,540,,,6
Josh Acheampong,Chelsea,6.26,5,,,0(1)
Roméo Lavia,Chelsea,6.26,32,,,0(1)
Ansu Fati,Brighton,6.26,514,2.0,,3(16)
Max Aarons,Bournemouth,6.25,1233,,1.0,13(7)
Jadon Sancho,Man Utd,6.25,77,,,0(3)
Odysseas Vlachodimos,Nottingham Forest,6.25,450,,,5
Sofyan Amrabat,Man Utd,6.24,933,,,10(11)
