Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Ryan Sessegnon,Fulham,6.66,580,4.0,2,7(9)
Rodrigo Bentancur,Tottenham,6.66,1654,2.0,-,21(5)
Kostas Tsimikas,Liverpool,6.66,835,,1,9(9)
Joël Veltman,Brighton,6.66,1699,,-,19(2)
Conor Townsend,Ipswich,6.66,335,,1,3(3)
Harry Wilson,Fulham,6.65,1159,6.0,1,12(13)
Beto,Everton,6.65,1531,8.0,-,15(15)
Riccardo Calafiori,Arsenal,6.65,986,2.0,1,11(8)
Trevoh Chalobah,Chelsea,6.65,911,,1,11(2)
Alex Palmer,Ipswich,6.64,1170,,-,13
Boubacar Kamara,Aston Villa,6.64,1726,1.0,-,20(6)
Michael Kayode,Brentford,6.64,528,,1,6(6)
Aaron Ramsdale,Southampton,6.64,2700,,-,30
Michael Keane,Everton,6.64,1046,3.0,-,11(3)
João Gomes,Wolves,6.64,2990,3.0,1,35(1)
Ethan Nwaneri,Arsenal,6.64,892,4.0,2,11(15)
Destiny Udogie,Tottenham,6.64,1933,,1,24(1)
Matt Doherty,Wolves,6.64,2115,2.0,1,25(5)
Timothy Castagne,Fulham,6.64,1643,,1,17(7)
Jadon Sancho,Chelsea,6.63,1767,3.0,4,19(12)
Cameron Burgess,Ipswich,6.62,1540,,2,16(2)
Bernd Leno,Fulham,6.62,3420,,1,38
Jonny Evans,Man Utd,6.62,314,,-,3(4)
Adam Webster,Brighton,6.62,888,,-,11(3)
Liam Delap,Ipswich,6.62,2613,12.0,2,32(5)
Adam Wharton,Crystal Palace,6.62,1327,,2,16(4)
Marcos Senesi,Bournemouth,6.62,1109,,-,13(4)
Nicolás Domínguez,Nottingham Forest,6.61,1971,,1,23(11)
Ederson,Man City,6.61,2321,,4,26
Jack Hinshelwood,Brighton,6.61,1849,5.0,2,22(4)
Robert Sánchez,Chelsea,6.61,2880,,-,32
Kevin Danso,Tottenham,6.61,843,,-,9(1)
Orel Mangala,Everton,6.61,1256,1.0,-,14(5)
Diogo Jota,Liverpool,6.61,1195,6.0,3,14(12)
André,Wolves,6.61,2488,,-,31(2)
Ezri Konsa,Aston Villa,6.61,2937,2.0,-,33(1)
Georginio Rutter,Brighton,6.6,1667,5.0,3,19(9)
Jefferson Lerma,Crystal Palace,6.6,2277,,1,26(7)
Sasa Lukic,Fulham,6.6,2358,,2,28(2)
Jacob Greaves,Ipswich,6.6,2206,1.0,-,25
Reiss Nelson,Fulham,6.6,486,1.0,1,5(6)
Facundo Buonanotte,Leicester,6.6,1517,5.0,2,14(17)
Ryan Manning,Southampton,6.6,1470,,1,18(6)
Axel Disasi,Aston Villa,6.6,488,,-,5(2)
Dean Henderson,Crystal Palace,6.6,3420,,-,38
Adama Traoré,Fulham,6.59,1770,2.0,7,18(18)
Yasin Ayari,Brighton,6.59,1971,2.0,1,22(12)
Caoimhín Kelleher,Liverpool,6.59,900,,-,10
Arijanet Muric,Ipswich,6.59,1620,,-,18
Luke Thomas,Leicester,6.58,1113,,-,13(1)
Mats Wieffer,Brighton,6.58,1008,1.0,4,10(15)
Ben Chilwell,Crystal Palace,6.58,255,1.0,-,1(7)
James Justin,Leicester,6.58,2921,2.0,2,34(2)
Jakub Stolarczyk,Leicester,6.58,900,,-,10
Jamie Vardy,Leicester,6.58,2840,9.0,4,35
Ashley Young,Everton,6.58,1872,1.0,3,19(13)
Andy Robertson,Liverpool,6.57,2493,,1,29(4)
Manuel Ugarte,Man Utd,6.57,1790,1.0,2,22(7)
Gabriel Jesus,Arsenal,6.57,604,3.0,-,6(11)
Emerson,West Ham,6.56,2128,2.0,1,26(5)
Mathys Tel,Tottenham,6.56,913,2.0,1,11(2)
Tyler Fredricson,Man Utd,6.56,166,,-,2
Joe Gomez,Liverpool,6.56,519,,-,6(3)
Lucas Paquetá,West Ham,6.56,2385,4.0,-,27(6)
Rodrigo Muniz,Fulham,6.56,952,8.0,1,8(23)
Emile Smith Rowe,Fulham,6.55,2061,6.0,3,25(9)
Toby Collyer,Man Utd,6.55,175,,-,0(6)
Robin Olsen,Aston Villa,6.55,222,,-,1(3)
Bilal El Khannouss,Leicester,6.55,2195,2.0,3,27(5)
Ryan Yates,Nottingham Forest,6.54,1909,2.0,1,18(17)
Konstantinos Mavropanos,West Ham,6.54,2039,,-,21(12)
Reece James,Chelsea,6.54,1064,1.0,1,12(7)
André Onana,Man Utd,6.54,3060,,-,34
Jakub Kiwior,Arsenal,6.53,1117,1.0,-,10(7)
Pape Matar Sarr,Tottenham,6.53,1917,3.0,2,22(14)
John McGinn,Aston Villa,6.53,2232,1.0,4,27(7)
Alphonse Areola,West Ham,6.53,2260,,-,25(1)
Álex Moreno,Nottingham Forest,6.53,960,,1,11(4)
Mads Hermansen,Leicester,6.52,2386,,-,27
Charly Alcaraz,Southampton,6.52,9,,-,0(1)
Fraser Forster,Tottenham,6.52,630,,-,7
João Félix,Chelsea,6.52,364,1.0,1,3(9)
Alejandro Garnacho,Man Utd,6.52,2196,6.0,2,23(13)
Romain Esse,Crystal Palace,6.51,136,1.0,1,1(6)
Vitaly Janelt,Brentford,6.51,2267,1.0,3,27(5)
Matt O'Riley,Brighton,6.51,939,2.0,2,11(10)
Victor Kristiansen,Leicester,6.51,2490,,1,29(1)
Calvin Bassey,Fulham,6.51,3074,1.0,-,34(1)
Stefan Ortega,Man City,6.51,1099,,-,12(1)
Abdoulaye Doucouré,Everton,6.51,2577,3.0,2,31(2)
Curtis Jones,Liverpool,6.51,1715,3.0,3,19(14)
Dominic Calvert-Lewin,Everton,6.51,1614,3.0,1,19(7)
Andreas Pereira,Fulham,6.51,2025,2.0,4,25(8)
Ibrahim Sangaré,Nottingham Forest,6.51,591,,1,7(6)
Micky van de Ven,Tottenham,6.5,1019,,2,12(1)
Sander Berge,Fulham,6.5,2231,,-,26(5)
Welington,Southampton,6.5,482,,-,6(4)
Nathan Aké,Man City,6.5,683,,-,8(2)
James Milner,Brighton,6.5,173,,-,3(1)
Omari Hutchinson,Ipswich,6.49,2594,3.0,2,30(1)
Will Hughes,Crystal Palace,6.49,2122,,3,24(9)
Kyle Walker-Peters,Southampton,6.49,2922,,2,33
Jean-Ricner Bellegarde,Wolves,6.48,1685,2.0,7,20(15)
Niclas Füllkrug,West Ham,6.48,788,3.0,2,6(12)
Benoît Badiashile,Chelsea,6.48,334,,-,3(2)
José Sá,Wolves,6.48,2610,,-,29
Stephy Mavididi,Leicester,6.48,1618,4.0,1,16(14)
Leif Davis,Ipswich,6.47,2747,1.0,2,32(1)
Jordan Ayew,Leicester,6.47,1644,5.0,-,19(11)
Diego Gómez,Brighton,6.47,511,1.0,-,4(12)
Ross Barkley,Aston Villa,6.47,570,3.0,1,3(17)
Lucas Bergvall,Tottenham,6.47,1206,,1,11(16)
Jaden Philogene,Ipswich,6.47,475,2.0,-,5(5)
Kobbie Mainoo,Man Utd,6.47,1657,,-,19(6)
Jesper Lindstrøm,Everton,6.47,1242,,1,15(10)
James Hill,Bournemouth,6.47,448,,1,6(4)
Luis Sinisterra,Bournemouth,6.47,230,1.0,1,1(11)
Takehiro Tomiyasu,Arsenal,6.46,6,,-,0(1)
Jean-Clair Todibo,West Ham,6.46,1833,,-,20(7)
Bart Verbruggen,Brighton,6.46,3240,,1,36
Rico Lewis,Man City,6.46,1893,1.0,2,21(7)
Tariq Lamptey,Brighton,6.46,861,2.0,2,10(5)
Paul Onuachu,Southampton,6.45,1045,4.0,1,11(14)
Patrick Dorgu,Man Utd,6.45,844,,-,10(2)
Harry Toffolo,Nottingham Forest,6.45,135,,-,1(3)
Vítezslav Jaros,Liverpool,6.45,11,,-,0(1)
Ian Maatsen,Aston Villa,6.45,1129,1.0,2,10(19)
Matheus França,Crystal Palace,6.45,52,1.0,-,0(4)
Christian Eriksen,Man Utd,6.45,1059,1.0,2,11(12)
Darwin Núñez,Liverpool,6.45,1123,5.0,2,8(22)
Manuel Akanji,Man City,6.44,2015,,-,23(3)
Jack Grealish,Man City,6.44,716,1.0,1,7(13)
Myles Lewis-Skelly,Arsenal,6.44,1372,1.0,-,15(8)
Abdukodir Khusanov,Man City,6.44,504,,-,6
Alex Scott,Bournemouth,6.44,753,,-,8(12)
Axel Disasi,Chelsea,6.44,365,1.0,-,4(2)
Brajan Gruda,Brighton,6.43,683,1.0,4,8(13)
Jhon Durán,Aston Villa,6.43,627,7.0,-,4(16)
Conor Bradley,Liverpool,6.43,750,,2,7(12)
Sam Johnstone,Wolves,6.43,630,,-,7
Malo Gusto,Chelsea,6.42,1860,,1,19(13)
Roméo Lavia,Chelsea,6.42,803,,1,11(5)
Chadi Riad,Crystal Palace,6.42,90,,-,1
Wout Faes,Leicester,6.42,2813,1.0,-,30(4)
Kasey McAteer,Leicester,6.42,853,1.0,1,9(9)
Pau Torres,Aston Villa,6.42,2020,,-,23(1)
Yehor Yarmoliuk,Brentford,6.42,1446,,-,15(16)
John Stones,Man City,6.42,547,2.0,-,6(5)
Kamaldeen Sulemana,Southampton,6.42,1406,1.0,1,17(9)
Tyler Dibling,Southampton,6.42,1875,2.0,-,20(13)
Billy Gilmour,Brighton,6.42,98,,-,1(1)
Christopher Nkunku,Chelsea,6.41,912,3.0,2,9(18)
Jacob Ramsey,Aston Villa,6.41,1634,1.0,3,19(10)
Taylor Harwood-Bellis,Southampton,6.41,2829,1.0,-,32(2)
Edson Álvarez,West Ham,6.4,1785,,1,20(8)
Luke Woolfenden,Ipswich,6.4,1187,,-,12(3)
Leon Bailey,Aston Villa,6.4,1144,1.0,2,14(10)
Jota Silva,Nottingham Forest,6.4,842,3.0,1,5(26)
Joe Aribo,Southampton,6.4,2020,3.0,-,21(11)
Santiago Bueno,Wolves,6.4,1683,,-,18(11)
Philip Billing,Bournemouth,6.4,178,,-,1(9)
Kristoffer Ajer,Brentford,6.39,1443,,-,17(7)
Guido Rodríguez,West Ham,6.39,1158,,1,16(7)
Aaron Cresswell,West Ham,6.39,824,,-,10(8)
Tyrique George,Chelsea,6.39,178,1.0,1,1(7)
Jens Cajuste,Ipswich,6.39,1978,1.0,1,25(5)
Jack Harrison,Everton,6.39,2085,1.0,-,24(10)
Nathan Broadhead,Ipswich,6.39,697,2.0,-,7(11)
Lewis Dunk,Brighton,6.39,2083,,-,23(2)
Yves Bissouma,Tottenham,6.39,1408,2.0,-,16(12)
Rodri,Man City,6.39,73,,-,1(2)
Jay Robinson,Southampton,6.39,135,,-,1(3)
Sam Morsy,Ipswich,6.38,2755,1.0,1,31(2)
Ollie Scarles,West Ham,6.38,665,,-,7(8)
Crysencio Summerville,West Ham,6.38,784,1.0,1,7(12)
Jannik Vestergaard,Leicester,6.38,1396,,-,16(2)
Mads Roerslev,Brentford,6.38,1097,,2,11(8)
Oleksandr Zinchenko,Arsenal,6.37,522,,1,5(10)
Mathias Jensen,Brentford,6.37,857,,2,8(16)
David Brooks,Bournemouth,6.37,952,2.0,-,9(20)
Julio Enciso,Brighton,6.37,288,,-,2(10)
Richarlison,Tottenham,6.37,502,4.0,1,4(11)
Donyell Malen,Aston Villa,6.37,298,3.0,-,2(12)
Charlie Taylor,Southampton,6.37,353,,-,3(5)
Danilo,Nottingham Forest,6.36,275,,-,5(3)
Ricardo Pereira,Leicester,6.36,386,,-,4(6)
Sergio Reguilón,Tottenham,6.36,195,,-,1(3)
Michail Antonio,West Ham,6.36,845,1.0,1,11(3)
Kieran Tierney,Arsenal,6.36,253,1.0,-,2(11)
Lesley Ugochukwu,Southampton,6.36,1667,1.0,1,18(8)
Adam Smith,Bournemouth,6.35,1599,,-,19(6)
Igor Julio,Brighton,6.35,960,,-,10(3)
Eddie Nketiah,Crystal Palace,6.34,1029,3.0,1,9(20)
Caleb Okoli,Leicester,6.34,1126,1.0,-,12(7)
Nathan Wood,Southampton,6.34,775,,-,9(2)
Pablo Sarabia,Wolves,6.34,809,3.0,2,8(16)
Flynn Downes,Southampton,6.34,2156,1.0,-,25(2)
Simon Adingra,Brighton,6.34,1091,2.0,2,12(17)
Harry Winks,Leicester,6.33,1541,,2,17(5)
Vladimír Coufal,West Ham,6.33,1063,,-,11(11)
Leny Yoro,Man Utd,6.33,1165,,-,12(9)
Radu Dragusin,Tottenham,6.33,1254,,-,14(2)
Jack Clarke,Ipswich,6.33,1173,,4,12(20)
Willy Boly,Nottingham Forest,6.33,147,,-,1(5)
Filip Jörgensen,Chelsea,6.33,540,,-,6
Antony,Man Utd,6.32,135,,-,0(8)
Ben Johnson,Ipswich,6.32,1349,1.0,2,14(9)
Pedro Lima,Wolves,6.32,70,,-,1(2)
Daichi Kamada,Crystal Palace,6.32,1558,,-,15(19)
Joshua Zirkzee,Man Utd,6.32,1395,3.0,1,14(18)
Max Aarons,Bournemouth,6.32,86,,-,1(2)
Issa Diop,Fulham,6.32,1336,,-,15(6)
Christian Walton,Ipswich,6.31,630,,-,7
Nathan Patterson,Everton,6.31,345,,1,3(7)
Rodrigo Gomes,Wolves,6.31,799,2.0,-,7(18)
Lamare Bogarde,Aston Villa,6.31,476,,-,5(3)
Sam Szmodics,Ipswich,6.3,1000,4.0,-,13(7)
Chiedozie Ogbene,Ipswich,6.3,240,,-,3(2)
Nathan Butler-Oyedeji,Arsenal,6.3,6,,-,0(1)
Boubakary Soumaré,Leicester,6.3,2172,,-,25(6)
Morato,Nottingham Forest,6.3,895,,-,6(20)
Danny Ings,West Ham,6.29,274,1.0,2,1(14)
Séamus Coleman,Everton,6.29,216,,-,3(2)
Timo Werner,Tottenham,6.29,508,,3,4(14)
Victor Lindelöf,Man Utd,6.29,696,,-,6(10)
Carlos Soler,West Ham,6.29,1407,1.0,1,14(17)
Dane Scarlett,Tottenham,6.29,31,,1,0(3)
James McAtee,Man City,6.29,343,3.0,-,3(12)
Tim Iroegbunam,Everton,6.29,565,,1,5(13)
Tom Cairney,Fulham,6.28,615,2.0,-,3(22)
Raheem Sterling,Arsenal,6.28,497,,2,7(10)
Harvey Elliott,Liverpool,6.28,360,1.0,2,2(16)
Harry Amass,Man Utd,6.28,346,,-,4(1)
Josh King,Fulham,6.28,126,,-,1(7)
Jarell Quansah,Liverpool,6.28,489,,-,4(9)
Rasmus Højlund,Man Utd,6.27,2013,4.0,-,23(9)
Alex McCarthy,Southampton,6.27,450,,-,5
Renato Veiga,Chelsea,6.27,177,,-,1(6)
Kyle Walker,Man City,6.27,967,,-,9(6)
Cheick Doucouré,Crystal Palace,6.27,447,,-,4(9)
Samuel Edozie,Southampton,6.27,64,,-,0(2)
Hákon Valdimarsson,Brentford,6.27,144,,-,1(1)
Fábio Carvalho,Brentford,6.26,447,2.0,1,3(16)
Armel Bella-Kotchap,Southampton,6.26,329,,-,2(2)
Hamza Choudhury,Leicester,6.26,130,,-,1(3)
Axel Tuanzebe,Ipswich,6.26,1717,,1,20(2)
Craig Dawson,Wolves,6.26,969,,-,10(5)
Lloyd Kelly,Newcastle,6.26,302,,1,4(6)
Enes Ünal,Bournemouth,6.25,332,2.0,1,2(15)
Joachim Andersen,Crystal Palace,6.25,90,,-,1
Joe Willock,Newcastle,6.25,1077,,2,11(21)
Sean Longstaff,Newcastle,6.25,788,,-,8(17)
James Bree,Southampton,6.25,1076,,1,13(4)
Ramón Sosa,Nottingham Forest,6.25,284,1.0,-,1(18)
Lewis Miley,Newcastle,6.24,304,1.0,-,1(13)
Yukinari Sugawara,Southampton,6.24,1560,1.0,1,16(14)
Mason Mount,Man Utd,6.24,623,1.0,-,8(9)
Igor Thiago,Brentford,6.24,168,,-,1(7)
Armando Broja,Everton,6.23,331,,-,4(6)
George Hirst,Ipswich,6.23,651,3.0,1,5(21)
Wilson Odobert,Tottenham,6.23,849,1.0,-,9(7)
Kiernan Dewsbury-Hall,Chelsea,6.23,259,,1,2(11)
Willian,Fulham,6.23,253,,-,2(8)
Diego Carlos,Aston Villa,6.23,829,,-,8(2)
Kalvin Phillips,Ipswich,6.22,1240,,-,14(5)
Wes Burns,Ipswich,6.22,933,,1,12(6)
Jorge Cuenca,Fulham,6.22,350,,-,4(4)
Gonçalo Guedes,Wolves,6.22,989,2.0,4,10(19)
Jack Stephens,Southampton,6.22,1395,1.0,-,17(2)
Adam Lallana,Southampton,6.22,357,,2,5(9)
Ross Stewart,Southampton,6.21,387,1.0,-,4(8)
Paris Maghoma,Brentford,6.2,113,,-,0(8)
