Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
178,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,28,1993,37,3324,90,97.2,36.9,37,90,36,0,,1,1.32,44,49,-5,-0.14,+2.68,Matches
179,Djené,tg TOG,DF,Getafe,30,1991,33,2840,86,83.0,31.6,33,86,29,0,,0,1.03,27,39,-12,-0.38,-0.54,Matches
180,Marko Dmitrović,rs SRB,GK,Sevilla,30,1992,15,1269,85,37.1,14.1,13,90,13,2,50,21,1.73,20,13,+7,+0.50,+1.08,Matches
181,Matt Doherty,ie IRL,"DF,MF",Atlético Madrid,30,1992,2,18,9,0.5,0.2,0,,0,2,9,17,3.00,1,0,+1,+5.00,+4.05,Matches
182,Kasper Dolberg,dk DEN,FW,Sevilla,24,1997,4,197,49,5.8,2.2,2,75,1,2,24,7,0.50,2,2,0,0.00,+0.20,Matches
183,Jaume Doménech,es ESP,GK,Valencia,31,1990,0,,,,,0,,0,0,,12,,,,,,,Matches
184,Carlos Dominguez,es ESP,DF,Celta Vigo,21,2001,3,108,36,3.2,1.2,1,90,1,2,9,35,3.00,2,1,+1,+0.83,+1.13,Matches
185,Javier Dominguez,es ESP,DF,Celta Vigo,21,2001,0,,,,,0,,0,0,,4,,,,,,,Matches
186,Mario Dominguez,es ESP,MF,Valencia,18,2004,0,,,,,0,,0,0,,3,,,,,,,Matches
187,John Donald,es ESP,"MF,DF",Elche,21,2000,14,1092,78,31.9,12.1,13,81,10,1,45,10,0.86,11,14,-3,-0.25,+1.07,Matches
188,Carlos Dotor,es ESP,MF,Real Madrid,21,2001,0,,,,,0,,0,0,,1,,,,,,,Matches
189,Domingos Duarte,pt POR,DF,Getafe,27,1995,31,2657,86,77.7,29.5,30,88,28,1,13,5,0.94,26,40,-14,-0.47,-0.83,Matches
190,Pablo Durán,es ESP,FW,Celta Vigo,21,2001,4,36,9,1.1,0.4,0,,0,4,9,6,0.50,0,1,-1,-2.50,-2.26,Matches
191,Hugo Duro,es ESP,FW,Valencia,22,1999,30,1385,46,40.5,15.4,12,75,6,18,27,5,1.13,16,20,-4,-0.26,-0.30,Matches
192,Íñigo Eguaras,es ESP,MF,Almería,30,1992,25,967,39,28.3,10.7,10,73,4,15,16,11,1.40,11,19,-8,-0.74,-0.45,Matches
193,Aritz Elustondo,es ESP,DF,Real Sociedad,28,1994,25,1449,58,42.4,16.1,16,78,8,9,22,4,2.20,26,14,+12,+0.75,+0.56,Matches
194,Rodrigo Ely,br BRA,DF,Almería,28,1993,36,3155,88,92.3,35.1,36,88,33,0,,0,1.03,45,61,-16,-0.46,-0.46,Matches
195,Adri Embarba,es ESP,"FW,MF",Almería,30,1992,29,1472,51,43.0,16.4,18,68,1,11,22,5,1.14,23,27,-4,-0.24,+0.31,Matches
196,Adri Embarba,es ESP,"FW,MF",Espanyol,30,1992,1,35,35,1.0,0.4,0,,0,1,35,0,1.00,2,1,+1,+2.57,+3.05,Matches
197,Youssef En-Nesyri,ma MAR,FW,Sevilla,25,1997,31,1661,54,48.6,18.5,17,76,6,14,26,6,1.42,26,22,+4,+0.22,+0.78,Matches
198,Gonzalo Escalante,ar ARG,MF,Cádiz,29,1993,14,1121,80,32.8,12.5,13,83,8,1,45,1,1.57,13,13,0,0.00,+0.90,Matches
199,Sergio Escudero,es ESP,"DF,MF",Valladolid,32,1989,23,1439,63,42.1,16.0,17,76,8,6,25,10,1.13,16,21,-5,-0.31,+0.82,Matches
200,Alfonso Espino,uy URU,DF,Cádiz,30,1992,36,3122,87,91.3,34.7,35,89,33,1,18,1,1.17,29,43,-14,-0.40,+2.31,Matches
201,Bernardo Espinosa,co COL,DF,Girona,33,1989,20,1225,61,35.8,13.6,14,82,10,6,13,16,1.05,14,26,-12,-0.88,-1.50,Matches
202,Estanis,es ESP,FW,Barcelona,18,2003,0,,,,,0,,0,0,,3,,,,,,,Matches
203,Pervis Estupiñán,ec ECU,"DF,MF",Villarreal,24,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
204,Karl Etta Eyong,cm CMR,FW,Cádiz,18,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
205,Edu Expósito,es ESP,MF,Espanyol,25,1996,28,1160,41,33.9,12.9,13,65,0,15,21,9,0.89,21,25,-4,-0.31,+0.21,Matches
206,Nicolás Ezequiel Fernández,ar ARG,"MF,DF",Elche,22,2000,18,514,29,15.0,5.7,3,65,1,15,21,12,0.44,5,10,-5,-0.88,+0.12,Matches
207,Abde Ezzalzouli,ma MAR,"FW,MF",Osasuna,20,2001,28,1504,54,44.0,16.7,19,72,2,9,16,0,1.43,20,15,+5,+0.30,+0.77,Matches
208,Radamel Falcao,co COL,FW,Rayo Vallecano,36,1986,27,616,23,18.0,6.8,3,75,1,24,16,5,1.11,6,9,-3,-0.44,-0.28,Matches
209,Fali,es ESP,"DF,MF",Cádiz,28,1993,25,1714,69,50.1,19.0,22,73,11,3,33,6,1.16,17,25,-8,-0.42,+0.37,Matches
210,Mamadou Fall,sn SEN,DF,Villarreal,19,2002,1,30,30,0.9,0.3,0,,0,1,30,0,3.00,1,0,+1,+3.00,+2.52,Matches
211,Biel Farres,es ESP,DF,Girona,20,2002,0,,,,,0,,0,0,,5,,,,,,,Matches
212,Ansu Fati,es ESP,FW,Barcelona,19,2002,36,1393,39,40.7,15.5,12,71,1,24,22,1,2.36,36,5,+31,+2.00,+1.16,Matches
213,Zouhair Feddal,ma MAR,DF,Valladolid,33,1989,8,375,47,11.0,4.2,4,68,2,4,26,5,1.25,5,7,-2,-0.48,+0.35,Matches
214,Nabil Fekir,fr FRA,MF,Real Betis,29,1993,15,961,64,28.1,10.7,12,73,5,3,28,0,1.73,19,10,+9,+0.84,+0.99,Matches
215,Felipe,br BRA,DF,Atlético Madrid,33,1989,3,194,65,5.7,2.2,2,90,2,1,14,11,0.33,1,3,-2,-0.93,-2.02,Matches
216,Luiz Felipe,it ITA,DF,Real Betis,25,1997,23,1763,77,51.5,19.6,22,79,16,1,16,3,1.35,23,23,0,0.00,-0.27,Matches
217,João Félix,pt POR,"FW,MF",Atlético Madrid,22,1999,14,650,46,19.0,7.2,7,74,1,7,18,1,1.86,11,8,+3,+0.42,-0.69,Matches
218,Kiko Femenía,es ESP,DF,Villarreal,31,1991,20,1133,57,33.1,12.6,13,78,6,7,17,9,1.45,12,14,-2,-0.16,-0.99,Matches
219,Aitor Fernández,es ESP,GK,Osasuna,31,1991,21,1890,90,55.3,21.0,21,90,21,0,,17,1.67,23,19,+4,+0.19,+0.72,Matches
220,Álex Fernández,es ESP,"MF,FW",Cádiz,29,1992,28,1576,56,46.1,17.5,17,78,9,11,23,3,1.11,12,26,-14,-0.80,-0.36,Matches
221,Álvaro Fernández,es ESP,GK,Espanyol,24,1998,11,990,90,28.9,11.0,11,90,11,0,,23,1.33,17,18,-1,-0.09,+0.50,Matches
222,Carlos Fernández,es ESP,FW,Real Sociedad,26,1996,24,631,26,18.5,7.0,8,54,0,16,13,4,1.79,6,8,-2,-0.29,-0.87,Matches
223,Marcos Fernández Cózar,es ESP,DF,Mallorca,19,2003,0,,,,,0,,0,0,,7,,,,,,,Matches
224,Federico Fernández,ar ARG,DF,Elche,33,1989,1,90,90,2.6,1.0,1,90,1,0,,4,0.00,1,2,-1,-1.00,-0.03,Matches
225,Joaquín Fernández,es ESP,DF,Valladolid,26,1996,27,2156,80,63.0,24.0,24,83,21,3,53,6,1.26,26,42,-16,-0.67,+0.33,Matches
226,Valery Fernández,es ESP,"MF,DF",Girona,22,1999,25,967,39,28.3,10.7,7,75,1,18,24,9,1.24,14,14,0,0.00,-0.11,Matches
227,Fernando,es ESP,GK,Almería,32,1990,37,3285,89,96.1,36.5,37,89,36,0,,1,1.11,48,61,-13,-0.36,+1.64,Matches
228,Fernando,br BRA,"MF,DF",Sevilla,35,1987,22,1577,72,46.1,17.5,19,81,11,3,14,2,1.50,30,24,+6,+0.34,+0.98,Matches
229,Fidel,es ESP,"MF,FW",Elche,32,1989,27,1714,63,50.1,19.0,21,73,4,6,30,1,0.81,14,29,-15,-0.79,+0.37,Matches
230,Fortuño,es ESP,GK,Espanyol,20,2001,0,,,,,0,,0,0,,5,,,,,,,Matches
231,Dimitri Foulquier,fr FRA,DF,Valencia,29,1993,30,1738,58,50.8,19.3,17,88,15,13,19,8,1.17,17,24,-7,-0.36,-0.58,Matches
232,Juan Foyth,ar ARG,DF,Villarreal,24,1998,24,1958,82,57.3,21.8,22,86,17,2,36,3,1.92,41,24,+17,+0.78,+0.66,Matches
233,Iván Fresneda,es ESP,"DF,MF",Valladolid,17,2004,22,1743,79,51.0,19.4,18,85,15,4,51,12,0.86,19,33,-14,-0.72,+0.14,Matches
234,Toni Fuidias,es ESP,GK,Girona,21,2001,0,,,,,0,,0,0,,35,,,,,,,Matches
235,Diego Fuoli,es ESP,GK,Almería,24,1997,0,,,,,0,,0,0,,15,,,,,,,Matches
236,Javi Galán,es ESP,DF,Celta Vigo,27,1994,37,3160,85,92.4,35.1,36,87,32,1,15,0,1.16,42,49,-7,-0.20,+0.84,Matches
237,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,28,1993,30,2449,82,71.6,27.2,28,87,19,2,3,0,1.53,29,25,+4,+0.15,+1.07,Matches
238,Benjamín Garay,ar ARG,DF,Mallorca,22,2000,0,,,,,0,,0,0,,6,,,,,,,Matches
239,Aleix García,es ESP,MF,Girona,25,1997,30,2337,78,68.3,26.0,26,83,18,4,46,0,1.13,39,37,+2,+0.08,-0.01,Matches
240,Álvaro García,es ESP,MF,Rayo Vallecano,29,1992,35,2870,82,83.9,31.9,34,84,15,1,28,0,1.31,34,41,-7,-0.22,-0.06,Matches
241,Borja García,es ESP,"MF,FW",Girona,31,1990,11,679,62,19.9,7.5,10,66,2,1,16,6,1.55,16,12,+4,+0.53,+0.56,Matches
242,Carlos García,es ESP,DF,Cádiz,22,2000,1,25,25,0.7,0.3,0,,0,1,25,8,1.00,1,0,+1,+3.60,+4.24,Matches
243,Dani García,es ESP,MF,Athletic Club,32,1990,25,1485,59,43.4,16.5,18,77,6,7,15,6,1.44,24,19,+5,+0.30,+0.35,Matches
244,David García,es ESP,DF,Osasuna,28,1994,32,2680,84,78.4,29.8,31,86,27,1,16,1,1.56,32,35,-3,-0.10,+0.14,Matches
245,Eric García,es ESP,"DF,MF",Barcelona,21,2001,24,1417,59,41.4,15.7,15,79,10,9,25,14,2.00,30,10,+20,+1.27,-0.08,Matches
246,Fran Garcia,es ESP,DF,Rayo Vallecano,22,1999,38,3407,90,99.6,37.9,38,90,36,0,,0,1.29,45,53,-8,-0.21,-0.21,Matches
247,Joan García,es ESP,GK,Espanyol,21,2001,1,90,90,2.6,1.0,1,90,1,0,,35,1.00,3,3,0,0.00,+0.46,Matches
248,Raúl García,es ESP,"MF,FW",Athletic Club,36,1986,35,967,28,28.3,10.7,6,71,1,29,19,3,1.29,11,13,-2,-0.19,-0.41,Matches
249,Rubén García,es ESP,"MF,FW",Osasuna,29,1993,29,1159,40,33.9,12.9,11,69,0,18,22,4,1.31,9,13,-4,-0.31,-0.27,Matches
250,Santiago García,es ESP,MF,Getafe,20,2001,0,,,,,0,,0,0,,1,,,,,,,Matches
251,Unai García,es ESP,DF,Osasuna,30,1992,21,1713,82,50.1,19.0,20,86,15,1,1,15,1.62,19,19,0,0.00,+0.26,Matches
252,Felix Garreta,es ESP,DF,Real Betis,18,2004,1,90,90,2.6,1.0,1,90,1,0,,3,1.00,0,0,0,0.00,-0.14,Matches
253,Aleix Garrido,es ESP,MF,Barcelona,18,2004,1,7,7,0.2,0.1,0,,0,1,7,2,3.00,0,0,0,0.00,-1.32,Matches
254,Sékou Gassama,sn SEN,FW,Valladolid,27,1995,1,36,36,1.1,0.4,0,,0,1,36,2,0.00,0,2,-2,-5.00,-4.26,Matches
255,Gavi,es ESP,"MF,FW",Barcelona,17,2004,36,2531,70,74.0,28.1,30,78,13,6,33,0,2.36,52,11,+41,+1.46,+0.55,Matches
256,Paulo Gazzaniga,ar ARG,GK,Girona,30,1992,28,2520,90,73.7,28.0,28,90,28,0,,7,1.46,44,37,+7,+0.25,+0.65,Matches
257,Bryan Gil,es ESP,MF,Sevilla,21,2001,17,918,54,26.8,10.2,10,72,1,7,29,2,1.47,13,13,0,0.00,+0.25,Matches
258,David Gil,es ESP,GK,Cádiz,28,1994,4,360,90,10.5,4.0,4,90,4,0,,23,1.00,3,5,-2,-0.50,+0.12,Matches
259,Óscar Gil,es ESP,DF,Espanyol,25,1997,33,2559,78,74.8,28.4,31,82,17,2,16,0,1.06,34,48,-14,-0.49,-0.18,Matches
260,Álvaro Giménez,es ESP,"FW,MF",Cádiz,31,1991,1,17,17,0.5,0.2,0,,0,1,17,15,0.00,0,1,-1,-5.29,-4.71,Matches
261,Aitor Gismera,es ESP,MF,Atlético Madrid,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
262,Dani Gómez,es ESP,FW,Espanyol,24,1998,8,88,11,2.6,1.0,0,,0,8,11,18,0.38,2,1,+1,+1.02,+1.51,Matches
263,Jonathan Gomez,us USA,DF,Real Sociedad,18,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
264,Maxi Gómez,uy URU,FW,Valencia,25,1996,3,108,36,3.2,1.2,0,,0,3,36,0,1.00,0,1,-1,-0.83,-0.78,Matches
265,Moi Gómez,es ESP,MF,Osasuna,28,1994,33,2453,74,71.7,27.3,28,83,17,5,23,1,1.42,21,27,-6,-0.22,-0.31,Matches
266,Papu Gómez,ar ARG,MF,Sevilla,34,1988,19,1065,56,31.1,11.8,11,79,5,8,25,4,0.95,10,15,-5,-0.42,-0.35,Matches
267,Sergi Gómez,es ESP,DF,Espanyol,30,1992,29,2339,81,68.4,26.0,26,84,18,3,52,4,0.79,35,46,-11,-0.42,+0.08,Matches
268,Unai Gómez,es ESP,MF,Athletic Club,19,2003,0,,,,,0,,0,0,,8,,,,,,,Matches
269,Antonio Gomis,es ESP,GK,Atlético Madrid,19,2003,1,6,6,0.2,0.1,0,,0,1,6,22,1.00,0,1,-1,-15.00,-16.00,Matches
270,Diego González,es ESP,DF,Elche,27,1995,16,958,60,28.0,10.6,8,85,5,8,35,16,0.50,7,22,-15,-1.41,-0.60,Matches
271,Édgar González,es ESP,DF,Real Betis,25,1997,25,1772,71,51.8,19.7,18,88,16,7,27,10,1.72,28,20,+8,+0.41,+0.57,Matches
272,Fran González,es ESP,DF,Real Madrid,23,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
273,Giovanni González,uy URU,"DF,MF",Mallorca,27,1994,15,926,62,27.1,10.3,9,87,7,6,24,15,1.56,13,8,+5,+0.49,+0.88,Matches
274,Nicolás González,es ESP,MF,Valencia,20,2002,26,1405,54,41.1,15.6,18,68,3,8,22,0,1.35,22,21,+1,+0.06,+0.24,Matches
275,Roberto González,es ESP,MF,Real Betis,21,2001,2,54,27,1.6,0.6,0,,0,2,27,1,3.00,1,0,+1,+1.67,+1.56,Matches
276,Urko González,es ESP,"DF,MF",Real Sociedad,21,2001,0,,,,,0,,0,0,,16,,,,,,,Matches
277,Andoni Gorosabel,es ESP,DF,Real Sociedad,25,1996,27,1708,63,49.9,19.0,19,80,9,8,23,5,1.78,23,19,+4,+0.21,-0.42,Matches
278,José Gragera,es ESP,"MF,DF",Espanyol,21,2000,9,460,51,13.5,5.1,5,74,1,4,22,3,0.89,3,6,-3,-0.59,-0.16,Matches
279,Ivo Grbić,hr CRO,GK,Atlético Madrid,26,1996,12,922,77,27.0,10.2,10,89,9,2,14,25,1.92,28,13,+15,+1.46,+0.67,Matches
280,Dominik Greif,sk SVK,GK,Mallorca,25,1997,1,90,90,2.6,1.0,1,90,1,0,,24,0.00,0,3,-3,-3.00,-2.92,Matches
281,Clément Grenier,fr FRA,MF,Mallorca,31,1991,21,718,34,21.0,8.0,6,71,1,15,20,14,1.48,9,11,-2,-0.25,-0.12,Matches
282,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,31,1991,38,2859,75,83.6,31.8,31,86,23,7,29,0,2.03,61,29,+32,+1.01,+0.21,Matches
283,Andrés Guardado,mx MEX,MF,Real Betis,35,1986,26,1373,53,40.1,15.3,16,75,6,10,18,9,1.65,22,23,-1,-0.07,-0.33,Matches
284,Sergi Guardiola,es ESP,FW,Cádiz,31,1991,17,1165,69,34.1,12.9,14,77,2,3,31,1,1.35,14,10,+4,+0.31,+1.39,Matches
285,Sergi Guardiola,es ESP,FW,Valladolid,31,1991,14,502,36,14.7,5.6,8,54,0,6,12,2,0.79,1,6,-5,-0.90,-0.13,Matches
286,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,30,1991,34,2779,82,81.3,30.9,31,87,28,3,30,2,1.29,36,46,-10,-0.32,-0.75,Matches
287,Gui Guedes,pt POR,MF,Almería,20,2002,0,,,,,0,,0,0,,8,,,,,,,Matches
288,Javier Guerra,es ESP,MF,Valencia,19,2003,10,605,61,17.7,6.7,6,88,5,4,20,7,1.50,7,6,+1,+0.15,+0.28,Matches
289,Ander Guevara,es ESP,MF,Real Sociedad,25,1997,8,221,28,6.5,2.5,2,55,0,6,19,23,2.75,5,1,+4,+1.63,+1.29,Matches
290,Pape Gueye,sn SEN,MF,Sevilla,23,1999,16,1171,73,34.2,13.0,15,76,8,1,36,0,1.38,16,21,-5,-0.38,-0.30,Matches
291,Hugo Guillamón,es ESP,MF,Valencia,22,2000,25,1632,65,47.7,18.1,19,80,11,6,20,11,1.04,20,23,-3,-0.17,-0.17,Matches
292,Marc Guiu,es ESP,FW,Barcelona,16,2006,0,,,,,0,,0,0,,1,,,,,,,Matches
293,Gerard Gumbau,es ESP,MF,Elche,27,1994,35,2737,78,80.0,30.4,31,84,20,4,36,0,0.69,24,54,-30,-0.99,-0.06,Matches
294,Gorka Guruzeta,es ESP,FW,Athletic Club,25,1996,30,1421,47,41.5,15.8,17,68,2,13,20,8,1.23,16,16,0,0.00,-0.18,Matches
295,Raúl Guti,es ESP,MF,Elche,25,1996,28,1117,40,32.7,12.4,12,67,3,16,20,9,0.68,11,27,-16,-1.29,-0.47,Matches
296,Miguel Gutiérrez,es ESP,"DF,MF",Girona,21,2001,34,2390,70,69.9,26.6,27,81,12,7,29,2,1.24,35,36,-1,-0.04,-0.39,Matches
297,Munir El Haddadi,ma MAR,"FW,MF",Sevilla,26,1995,0,,,,,0,,0,0,,2,,,,,,,Matches
298,Munir El Haddadi,ma MAR,"MF,FW",Getafe,26,1995,28,1150,41,33.6,12.8,10,69,0,18,25,3,1.14,15,14,+1,+0.08,+0.55,Matches
299,Dennis Hadzikadunic,ba BIH,DF,Mallorca,24,1998,8,614,77,18.0,6.8,7,84,5,1,24,8,1.38,9,12,-3,-0.44,-0.34,Matches
300,Haissem Hassan,eg EGY,MF,Villarreal,20,2002,2,52,26,1.5,0.6,0,,0,2,26,13,1.50,1,0,+1,+1.73,+1.25,Matches
301,Eden Hazard,be BEL,FW,Real Madrid,31,1991,6,196,33,5.7,2.2,2,59,0,4,20,27,3.00,5,1,+4,+1.84,+0.86,Matches
302,Luiz Henrique,br BRA,MF,Real Betis,21,2001,33,1807,55,52.8,20.1,21,68,3,12,31,2,1.42,13,25,-12,-0.60,-1.55,Matches
303,Mario Hermoso,es ESP,DF,Atlético Madrid,27,1995,26,2110,81,61.7,23.4,24,87,21,2,15,10,2.19,52,19,+33,+1.41,+1.13,Matches
304,Aridane Hernández,es ESP,DF,Osasuna,33,1989,23,1793,78,52.4,19.9,20,88,19,3,13,12,1.17,17,25,-8,-0.40,-0.57,Matches
305,Javi Hernández,es ESP,DF,Girona,24,1998,25,1116,45,32.6,12.4,13,73,3,12,14,9,1.60,24,19,+5,+0.40,+0.48,Matches
306,Luis Hernández,es ESP,DF,Cádiz,33,1989,35,3149,90,92.1,35.0,35,90,34,0,,1,1.17,28,46,-18,-0.51,+1.15,Matches
307,Mario Hernández,es ESP,DF,Rayo Vallecano,23,1999,3,103,34,3.0,1.1,1,64,0,2,20,34,1.67,2,3,-1,-0.87,-0.68,Matches
308,Unai Hernandez,es ESP,MF,Barcelona,17,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
309,Jorge Herrando,es ESP,DF,Osasuna,21,2001,1,25,25,0.7,0.3,1,25,0,0,,8,0.00,0,0,0,0.00,+0.13,Matches
310,Ander Herrera,es ESP,MF,Athletic Club,32,1989,17,697,41,20.4,7.7,9,59,0,8,21,5,1.47,10,10,0,0.00,-0.13,Matches
311,Sergio Herrera,es ESP,GK,Osasuna,29,1993,17,1530,90,44.7,17.0,17,90,17,0,,19,1.06,14,23,-9,-0.53,-0.72,Matches
312,Yangel Herrera,ve VEN,MF,Girona,24,1998,20,963,48,28.2,10.7,12,63,2,8,27,1,1.00,12,19,-7,-0.65,-1.02,Matches
313,Iago Herrerín,es ESP,GK,Valencia,34,1988,0,,,,,0,,0,0,,26,,,,,,,Matches
314,Marius Herzig,de GER,GK,Sevilla,22,1999,0,,,,,0,,0,0,,1,,,,,,,Matches
315,Omar El Hilali,ma MAR,DF,Espanyol,18,2003,5,92,18,2.7,1.0,1,53,0,4,10,14,0.80,2,2,0,0.00,+0.46,Matches
316,Martin Hongla,cm CMR,"DF,MF",Valladolid,24,1998,16,1306,82,38.2,14.5,15,84,9,1,44,0,1.00,15,24,-9,-0.62,+0.27,Matches
317,Pablo Ibáñez,es ESP,MF,Osasuna,23,1998,25,1064,43,31.1,11.8,12,75,3,13,13,13,1.48,12,14,-2,-0.17,-0.05,Matches
318,Iglesias,es ESP,DF,Getafe,24,1998,32,2146,67,62.7,23.8,21,86,16,11,31,3,1.06,18,32,-14,-0.59,-0.80,Matches
319,Borja Iglesias,es ESP,FW,Real Betis,29,1993,35,2365,68,69.2,26.3,29,76,6,6,29,0,1.63,36,24,+12,+0.46,+1.05,Matches
320,Asier Illarramendi,es ESP,MF,Real Sociedad,32,1990,24,1076,45,31.5,12.0,13,69,2,11,16,13,2.04,15,5,+10,+0.84,+0.61,Matches
321,Iru,es ESP,GK,Athletic Club,23,1998,0,,,,,0,,0,0,,15,,,,,,,Matches
322,Alexander Isak,se SWE,FW,Real Sociedad,22,1999,2,152,76,4.4,1.7,2,76,0,0,,0,1.50,2,3,-1,-0.59,-1.06,Matches
323,Isco,es ESP,"MF,FW",Sevilla,30,1992,12,799,67,23.4,8.9,10,74,4,2,28,0,0.83,9,14,-5,-0.56,-0.49,Matches
324,Alejandro Iturbe,es ESP,GK,Atlético Madrid,18,2003,0,,,,,0,,0,0,,8,,,,,,,Matches
325,Diego Iturralde,es ESP,DF,Sevilla,19,2003,1,45,45,1.3,0.5,1,45,0,0,,2,0.00,0,1,-1,-2.00,-1.84,Matches
326,Nicolas Jackson,sn SEN,FW,Villarreal,21,2001,26,1598,61,46.7,17.8,16,78,5,10,35,3,1.62,34,18,+16,+0.90,+0.75,Matches
327,Adnan Januzaj,be BEL,MF,Sevilla,27,1995,2,47,24,1.4,0.5,1,45,0,1,2,12,0.00,0,0,0,0.00,+0.19,Matches
328,Luis Javier Suárez,co COL,FW,Almería,24,1997,21,1490,71,43.6,16.6,18,79,8,3,22,0,1.05,22,28,-6,-0.36,+0.10,Matches
329,Salim El Jebari,ma MAR,MF,Atlético Madrid,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
330,Pere Joan,es ESP,GK,Mallorca,20,2002,0,,,,,0,,0,0,,6,,,,,,,Matches
331,Joaquín,es ESP,MF,Real Betis,41,1981,22,496,23,14.5,5.5,2,63,0,20,19,11,1.18,10,4,+6,+1.09,+1.12,Matches
332,John Joe,ie IRL,MF,Getafe,18,2003,0,,,,,0,,0,0,,6,,,,,,,Matches
333,Christian Joel,cu CUB,GK,Celta Vigo,23,1999,0,,,,,0,,0,0,,13,,,,,,,Matches
334,Frenkie de Jong,nl NED,MF,Barcelona,25,1997,33,2534,77,74.1,28.2,29,83,20,4,29,1,2.33,56,20,+36,+1.28,-0.14,Matches
335,Joan Jordán,es ESP,MF,Sevilla,28,1994,23,1592,69,46.5,17.7,19,78,11,4,28,4,1.26,18,28,-10,-0.57,-0.71,Matches
336,Josan,es ESP,"DF,MF",Elche,32,1989,26,1078,41,31.5,12.0,9,76,4,17,23,10,0.62,13,17,-4,-0.33,+0.93,Matches
337,Willian José,br BRA,FW,Real Betis,30,1991,28,731,26,21.4,8.1,6,76,2,22,13,7,1.61,8,11,-3,-0.37,-0.64,Matches
338,Joselu,es ESP,FW,Espanyol,32,1990,34,2990,88,87.4,33.2,33,90,33,1,20,1,0.94,43,61,-18,-0.54,-0.75,Matches
339,Juanmi,es ESP,MF,Real Betis,29,1993,22,925,42,27.0,10.3,9,75,3,13,19,3,1.68,18,18,0,0.00,-0.18,Matches
340,Juanpe,es ESP,DF,Girona,31,1991,19,1426,75,41.7,15.8,17,83,13,2,6,11,1.21,29,25,+4,+0.25,+0.30,Matches
341,Lago Junior,ci CIV,"FW,MF",Mallorca,31,1990,5,52,10,1.5,0.6,0,,0,5,10,9,0.20,0,2,-2,-3.46,-3.35,Matches
342,Vinicius Júnior,br BRA,FW,Real Madrid,22,2000,33,2823,86,82.5,31.4,32,87,21,1,30,0,2.00,58,32,+26,+0.83,-1.13,Matches
343,Filip Jørgensen,dk DEN,GK,Villarreal,20,2002,2,180,90,5.3,2.0,2,90,2,0,,24,0.50,2,3,-1,-0.50,-1.06,Matches
344,Tino Kadewere,zw ZIM,"FW,MF",Mallorca,26,1996,15,542,36,15.8,6.0,5,62,0,10,23,11,1.20,8,7,+1,+0.17,+0.38,Matches
345,Kaiky,br BRA,DF,Almería,18,2004,13,581,45,17.0,6.5,7,79,3,6,5,13,1.31,6,13,-7,-1.08,-0.80,Matches
346,Lee Kang-in,kr KOR,"MF,FW",Mallorca,21,2001,36,2823,78,82.5,31.4,33,83,12,3,29,0,1.31,32,32,0,0.00,+0.90,Matches
347,Jon Karrikaburu,es ESP,FW,Real Sociedad,19,2002,6,93,16,2.7,1.0,0,,0,6,16,11,1.00,0,3,-3,-2.90,-3.42,Matches
348,Kenedy,br BRA,FW,Valladolid,26,1996,12,275,23,8.0,3.1,2,43,0,10,19,5,0.50,2,9,-7,-2.29,-1.63,Matches
349,Franck Kessié,ci CIV,MF,Barcelona,25,1996,28,990,35,28.9,11.0,7,66,1,21,25,7,2.14,15,7,+8,+0.73,-0.83,Matches
350,Kiké,es ESP,FW,Osasuna,32,1989,35,1021,29,29.9,11.3,7,78,2,28,17,2,1.26,8,18,-10,-0.88,-1.07,Matches
351,Kikín,es ESP,DF,Cádiz,19,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
352,Justin Kluivert,nl NED,"FW,MF",Valencia,23,1999,26,1447,56,42.3,16.1,15,78,3,11,25,1,1.00,22,21,+1,+0.06,+0.24,Matches
353,Koba Koindredi,fr FRA,MF,Valencia,20,2001,0,,,,,0,,0,0,,2,,,,,,,Matches
354,Koke,es ESP,MF,Atlético Madrid,30,1992,33,2545,77,74.4,28.3,30,82,12,3,26,1,2.18,53,24,+29,+1.03,+0.20,Matches
355,Luca Koleosho,it ITA,MF,Espanyol,17,2004,4,59,15,1.7,0.7,0,,0,4,15,6,0.50,3,1,+2,+3.05,+3.56,Matches
356,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,29,1993,20,1006,50,29.4,11.2,10,82,6,10,19,13,2.10,15,11,+4,+0.36,-0.87,Matches
357,Ilias Kostis,gr GRE,DF,Atlético Madrid,19,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
